,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,sea_surface,x,y,labels
456,-4.124973601086822,-18.63725238135487,-178.4911261139475,4.0,4.0,-1.0,52.08433827557019,-19869541.27012261,-2112274.460039712,-1
458,-4.082721059758569,-18.637278103675825,-178.49112880945304,4.0,4.0,-1.0,52.08434844710973,-19869541.570184916,-2112277.4818994156,-1
466,-2.2341348987713445,-18.637368213515433,-178.49113824782864,4.0,2.0,-1.0,52.08438394624591,-19869542.62086008,-2112288.0680120145,-1
468,-2.7655402131415485,-18.637413143038458,-178.49114296689027,4.0,4.0,-1.0,52.08440156877532,-19869543.146183617,-2112293.346338789,-1
471,-4.570326299804265,-18.637534974635845,-178.49115576890324,4.0,4.0,-1.0,52.0844490943191,-19869544.571297184,-2112307.6591392476,-1
478,-3.8455178542590147,-18.637893512732127,-178.49119331954958,4.0,4.0,-1.0,52.08458675326983,-19869548.751416013,-2112349.7803261564,-1
479,-3.7158399024283426,-18.63790629560865,-178.49119465277602,4.0,4.0,-1.0,52.08459160045459,-19869548.899830103,-2112351.2820648146,-1
480,-3.7235865063464644,-18.63791268098116,-178.49119531908607,4.0,4.0,-1.0,52.0845940201807,-19869548.974003397,-2112352.032221577,-1
483,-3.5655222421180497,-18.637938230807865,-178.4911979827444,4.0,4.0,-1.0,52.08460369180193,-19869549.270520486,-2112355.033828311,-1
484,-3.9072286629541395,-18.637989260305076,-178.49120330147065,4.0,4.0,-1.0,52.08462295848312,-19869549.862598382,-2112361.0288011446,-1
488,-3.4514302871286873,-18.63811040936903,-178.4912158863097,4.0,4.0,-1.0,52.08466843256156,-19869551.26353626,-2112375.26146568,-1
489,-3.3643421433562253,-18.63826932423021,-178.49123225670994,4.0,4.0,-1.0,52.08472751275622,-19869553.08588088,-2112393.9308940615,-1
493,-3.570926418483168,-18.638408635494677,-178.49124643420484,4.0,4.0,-1.0,52.08477877322821,-19869554.664112393,-2112410.2972926386,-1
497,-4.010148441387628,-18.63873770230017,-178.4912797726277,4.0,4.0,-1.0,52.08489788319457,-19869558.375328645,-2112448.956376973,-1
500,-3.8350965399301913,-18.638801032278952,-178.49128617648688,4.0,4.0,-1.0,52.08492048829885,-19869559.08820299,-2112456.3964522947,-1
506,-3.9871018430633285,-18.638959438327667,-178.49130220348073,4.0,4.0,-1.0,52.08497658054603,-19869560.872319784,-2112475.0061806655,-1
507,-3.8907705003800857,-18.63897847028718,-178.4913041296106,4.0,4.0,-1.0,52.08498327662983,-19869561.08673558,-2112477.2420787564,-1
508,-3.9448157053843715,-18.638991151950204,-178.4913054140734,4.0,4.0,-1.0,52.084987733318485,-19869561.229721323,-2112478.7319363183,-1
511,-3.734825186683338,-18.6390673166941,-178.49131312930504,4.0,4.0,-1.0,52.08501441313638,-19869562.08857698,-2112487.6798676006,-1
513,-4.44363972803535,-18.63911806933004,-178.49131828101605,4.0,4.0,-1.0,52.085032108897394,-19869562.66206283,-2112493.642354248,-1
515,-3.357825352389227,-18.63918805505717,-178.49132537912323,4.0,4.0,-1.0,52.08505640246949,-19869563.452220503,-2112501.8643727503,-1
522,-2.607287174938847,-18.639397847364293,-178.49134665363852,4.0,4.0,-1.0,52.085128474869634,-19869565.820488714,-2112526.5110789035,-1
526,-2.866736999057821,-18.639423458618342,-178.49134929733384,4.0,4.0,-1.0,52.08513719625353,-19869566.114783533,-2112529.519928461,-1
527,-2.341814899928522,-18.639461956370788,-178.49135326838703,4.0,4.0,-1.0,52.08515027428621,-19869566.55683915,-2112534.042704541,-1
529,-2.180074722469726,-18.639481206655507,-178.49135525620696,4.0,4.0,-1.0,52.08515679955599,-19869566.778122254,-2112536.304258437,-1
531,-2.305382199617952,-18.63949402582963,-178.49135658204736,4.0,4.0,-1.0,52.085161139611046,-19869566.92571413,-2112537.810275434,-1
534,-2.229865338449372,-18.639583882191282,-178.49136588029202,4.0,4.0,-1.0,52.08519144329057,-19869567.960789993,-2112548.3667471134,-1
535,-1.7376625279250675,-18.63964815101863,-178.4913725388402,4.0,4.0,-1.0,52.085212990928085,-19869568.702016186,-2112555.917157025,-1
538,-1.3990799616753975,-18.639680305675466,-178.49137587269266,4.0,4.0,-1.0,52.085223731859514,-19869569.07313894,-2112559.694741254,-1
541,-1.0011486656528632,-18.63972533170221,-178.49138054476776,4.0,4.0,-1.0,52.08523872786918,-19869569.593231965,-2112564.984477294,2
542,-0.6858674875486486,-18.639751071037978,-178.49138321652842,4.0,4.0,-1.0,52.08524727709937,-19869569.890651,-2112568.0083799195,2
544,-0.9117904309846381,-18.639783210065296,-178.4913865582708,4.0,4.0,-1.0,52.08525792816181,-19869570.262652062,-2112571.7841302534,2
547,-0.8019551524903363,-18.63981537786467,-178.49138990221456,4.0,4.0,-1.0,52.08526856228855,-19869570.63489818,-2112575.563261496,2
548,-0.814609779979719,-18.639828242280746,-178.4913912402901,4.0,4.0,-1.0,52.085272807632464,-19869570.783852067,-2112577.0745965596,2
551,-1.0041789338149556,-18.639853962213405,-178.49139391726663,4.0,4.0,-1.0,52.085281282684264,-19869571.08185173,-2112580.0962215033,2
553,-0.9711690768353947,-18.639879699448237,-178.4913965953053,4.0,4.0,-1.0,52.08528974649016,-19869571.37996963,-2112583.1198795964,2
554,-0.7056550157171841,-18.639892586446454,-178.4913979348085,4.0,4.0,-1.0,52.085293978068876,-19869571.529082444,-2112584.633868226,2
559,-0.8397723875079919,-18.63994405381794,-178.49140329424938,4.0,4.0,-1.0,52.08531083552498,-19869572.125692673,-2112590.6803523377,2
560,-0.7979315047778073,-18.63995049168865,-178.49140396440978,4.0,4.0,-1.0,52.0853129393945,-19869572.200294588,-2112591.4366856893,2
562,-1.0963580855802775,-18.639969773132773,-178.4914059746428,4.0,4.0,-1.0,52.085319234142844,-19869572.4240727,-2112593.7019067584,2
563,-1.0865708124219964,-18.639982643645986,-178.49140731521587,4.0,4.0,-1.0,52.08532343064144,-19869572.573304616,-2112595.2139595,2
564,-0.7906471938192681,-18.64000840492695,-178.4914099969235,4.0,4.0,-1.0,52.08533181750772,-19869572.871830944,-2112598.2404448674,2
566,-0.6371281160388662,-18.64003415506128,-178.4914126788523,4.0,4.0,-1.0,52.08534018377122,-19869573.170381892,-2112601.2656211695,2
568,-0.7299277559263828,-18.64007919100954,-178.49141737271427,4.0,4.0,-1.0,52.08535477523583,-19869573.692900214,-2112606.5565338293,2
569,-0.8906158063734892,-18.640085613719805,-178.49141804319865,4.0,4.0,-1.0,52.08535685193874,-19869573.767538197,-2112607.3110867036,2
570,-0.9820197659882979,-18.640085607257888,-178.4914180431512,4.0,4.0,-1.0,52.08535684984963,-19869573.767532915,-2112607.3103275443,2
577,-0.8564529812706496,-18.640194975896655,-178.4914294423827,4.0,4.0,-1.0,52.08539205079251,-19869575.03648956,-2112620.1591788013,-1
578,-0.8809294866523487,-18.640220699407188,-178.4914321240254,4.0,4.0,-1.0,52.08540028558855,-19869575.33500866,-2112623.1812306046,-1
580,-2.131303428695219,-18.640284906865784,-178.49143882546008,4.0,4.0,-1.0,52.08542076625508,-19869576.081008956,-2112630.7244590903,-1
582,-2.153593123074643,-18.640342747910967,-178.49144485410784,4.0,4.0,-1.0,52.085439125850826,-19869576.752114955,-2112637.519750262,-1
590,-3.185112110029422,-18.640451857881455,-178.49145622970772,4.0,4.0,-1.0,52.08547352585629,-19869578.01844094,-2112650.3382320344,-1
593,-0.8993821411329463,-18.64056750333216,-178.491468256569,4.0,4.0,-1.0,52.085509653753434,-19869579.357265014,-2112663.9245255347,-1
594,-2.530736159606022,-18.64058662228244,-178.4914702578186,4.0,4.0,-1.0,52.085515593586024,-19869579.580043104,-2112666.170664672,-1
595,-2.131154379248983,-18.640599470699687,-178.49147159234013,4.0,4.0,-1.0,52.08551958004682,-19869579.72860136,-2112667.680127018,-1
597,-0.7466732094158033,-18.64067050534833,-178.4914790595743,4.0,4.0,-1.0,52.08554154362537,-19869580.559850063,-2112676.025447056,-1
608,-0.8792865790508131,-18.640791538795142,-178.49149154261667,4.0,4.0,-1.0,52.08557866912179,-19869581.949455984,-2112690.244753261,3
609,-1.1388315005481218,-18.640810618266055,-178.49149351150476,4.0,4.0,-1.0,52.085584487303095,-19869582.168631602,-2112692.4862572253,3
610,-1.1983766077523796,-18.6408297063267,-178.49149547987932,4.0,4.0,-1.0,52.08559029878052,-19869582.387750056,-2112694.728770587,3
611,-1.070610498594533,-18.640836079507253,-178.4914961360831,4.0,4.0,-1.0,52.085592237058336,-19869582.46079833,-2112695.47750792,3
612,-0.8984699233490119,-18.64084245546882,-178.49149679227367,4.0,4.0,-1.0,52.08559417514243,-19869582.533845127,-2112696.226572001,3
618,-0.8645583956124483,-18.640918797138912,-178.49150466334652,4.0,4.0,-1.0,52.08561729970006,-19869583.41004895,-2112705.1953865546,3
621,-1.1293918923345245,-18.640969648858604,-178.49150990962352,4.0,4.0,-1.0,52.08563262036205,-19869583.994061835,-2112711.169578811,3
622,-1.4791462203136234,-18.640969624390785,-178.49150990946757,4.0,4.0,-1.0,52.085632613006055,-19869583.994044475,-2112711.166704268,3
623,-1.1262919765645165,-18.640976006587483,-178.49151056541464,4.0,4.0,-1.0,52.08563453117131,-19869584.067064166,-2112711.916501458,3
627,-1.931192114058831,-18.64103951623125,-178.49151712399842,4.0,4.0,-1.0,52.08565356215331,-19869584.797162373,-2112719.37778234,-1
628,-1.5591231229077493,-18.64110944562536,-178.49152434243445,4.0,4.0,-1.0,52.0856743974382,-19869585.600714996,-2112727.593275698,-1
633,-1.9480260472871578,-18.64117931353408,-178.49153156723114,4.0,4.0,-1.0,52.08569508941673,-19869586.404975682,-2112735.801548963,-1
634,-1.1170919886578758,-18.641185725752674,-178.4915322248554,4.0,4.0,-1.0,52.08569698219162,-19869586.478182085,-2112736.554874132,-1
640,-3.4338879747840565,-18.64124910303199,-178.49153880082193,4.0,4.0,-1.0,52.08571563345231,-19869587.21021533,-2112744.0006136824,-1
650,-5.1360452647845705,-18.641420586191483,-178.49155661316982,4.0,4.0,-1.0,52.085765583758985,-19869589.193076823,-2112764.146947495,4
652,-5.550191045733072,-18.64143963200989,-178.49155859835656,4.0,4.0,-1.0,52.08577108506597,-19869589.414066803,-2112766.384506167,4
656,-5.49456544210193,-18.64145871288515,-178.49156058516485,4.0,4.0,-1.0,52.085776587190594,-19869589.635237288,-2112768.6261836714,4
657,-5.4042399737916185,-18.64147143839168,-178.4915619105249,4.0,4.0,-1.0,52.085780251513825,-19869589.782775696,-2112770.1212138543,4
662,-5.56232966336438,-18.641515950638123,-178.49156655409246,4.0,4.0,-1.0,52.08579303625993,-19869590.299695272,-2112775.350645227,4
663,-5.550393475801684,-18.641515951481985,-178.49156655409868,4.0,4.0,-1.0,52.085793036501855,-19869590.299695965,-2112775.350744368,4
