,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,sea_surface,x,y,labels
5619,-0.5027268658279809,-18.69352315243457,-178.46534299123027,4.0,4.0,-1.0,51.94965276853236,-19866671.10603067,-2118886.248996407,1
5623,-1.0351411253861897,-18.693535952417875,-178.4653442881926,4.0,4.0,-1.0,51.94962328681049,-19866671.250407856,-2118887.753238076,1
5624,-0.6734996329726073,-18.693542349851125,-178.46534499033683,4.0,4.0,-1.0,51.949608549936784,-19866671.32857019,-2118888.505058292,1
5625,-0.6922507774124824,-18.69354234983357,-178.46534498872145,4.0,4.0,-1.0,51.94960854997771,-19866671.32839037,-2118888.50505623,1
5626,-0.8145492275791639,-18.693561545267695,-178.46534699119746,4.0,4.0,-1.0,51.94956432451636,-19866671.551304977,-2118890.760885396,1
5630,-1.9552774338783365,-18.69358073575975,-178.465348904917,4.0,1.0,-1.0,51.94952009901226,-19866671.76433926,-2118893.0161340316,-1
5632,-0.7148069337338256,-18.693587132432132,-178.46534968214098,4.0,4.0,-1.0,51.949505355004476,-19866671.85085944,-2118893.767865029,1
5633,-0.9355752960334485,-18.693593527766776,-178.4653503334104,4.0,4.0,-1.0,51.94949061281022,-19866671.923358425,-2118894.519438847,1
5634,-0.774946798039764,-18.693606317030756,-178.46535168741838,4.0,4.0,-1.0,51.9494611278551,-19866672.0740859,-2118896.0224214154,1
5639,-0.5275274661601088,-18.693638282530195,-178.46535505716582,4.0,4.0,-1.0,51.94938741093483,-19866672.44920447,-2118899.778978075,1
5641,-0.7094978824111422,-18.693651064590682,-178.46535637997,4.0,4.0,-1.0,51.949357924839205,-19866672.596458357,-2118901.281114494,1
5642,-2.349510625268067,-18.693651063568634,-178.4653562387337,4.0,1.0,-1.0,51.949357927196615,-19866672.580736004,-2118901.2809943827,-1
5647,-0.6395800466220862,-18.6936957865745,-178.46536106679739,4.0,4.0,-1.0,51.9492547187383,-19866673.118193597,-2118906.5368032795,1
5649,-0.7809840167162747,-18.693708559774738,-178.46536239089178,4.0,4.0,-1.0,51.94922523029618,-19866673.26559111,-2118908.0378989563,1
5650,-0.746631714553132,-18.69370855955064,-178.4653623938259,4.0,4.0,-1.0,51.94922523081368,-19866673.265917733,-2118908.0378726227,1
5655,-0.5878810392107425,-18.69378515507601,-178.46537041446192,4.0,4.0,-1.0,51.94904829479401,-19866674.15877085,-2118917.0393162942,1
5660,-0.5883569227905809,-18.693811008865293,-178.46537314195223,4.0,4.0,-1.0,51.94898853133145,-19866674.462393682,-2118920.0776334447,1
5662,-0.8643582291529128,-18.693830065755204,-178.46537510182392,4.0,4.0,-1.0,51.94894446626313,-19866674.680565603,-2118922.3171845814,1
5663,-0.7997363036938623,-18.693830065815636,-178.46537510739097,4.0,4.0,-1.0,51.948944466123066,-19866674.681185324,-2118922.317191682,1
5664,-0.6428124835274502,-18.69383641717333,-178.46537578186025,4.0,4.0,-1.0,51.94892977743439,-19866674.7562669,-2118923.063598439,1
5665,-0.8421084810263437,-18.69383641724319,-178.46537576471647,4.0,4.0,-1.0,51.948929777273406,-19866674.754358463,-2118923.0636066496,1
5668,-0.6870451803142714,-18.69385546842414,-178.46537776022237,4.0,4.0,-1.0,51.94888571038973,-19866674.976497162,-2118925.302487207,1
5669,-0.5934443794506024,-18.693861818558595,-178.4653784288279,4.0,4.0,-1.0,51.94887101952463,-19866675.050925992,-2118926.0487503232,1
5670,-0.5807337082633239,-18.693874516117592,-178.46537975053096,4.0,4.0,-1.0,51.94884164031464,-19866675.1980573,-2118927.54095817,1
5671,-0.5900582089261661,-18.693880864095604,-178.46538040984515,4.0,4.0,-1.0,51.94882695068736,-19866675.271451823,-2118928.286967944,1
5673,-0.5868927608000831,-18.693906252455168,-178.46538304952844,4.0,4.0,-1.0,51.948768187902715,-19866675.56530002,-2118931.2705898387,1
5675,-0.7774920987344558,-18.69391894458145,-178.465384352212,4.0,4.0,-1.0,51.94873880376508,-19866675.71031409,-2118932.7621596297,1
5676,-0.6690168388272468,-18.69392528973589,-178.46538502089666,4.0,4.0,-1.0,51.94872411192591,-19866675.78475173,-2118933.5078377766,1
5677,-0.5836210256998129,-18.693925289815883,-178.46538502825345,4.0,4.0,-1.0,51.948724111740376,-19866675.785570685,-2118933.5078471773,1
5683,-0.7796841739470892,-18.693969695926643,-178.46538962397108,4.0,4.0,-1.0,51.94862125699456,-19866676.297163628,-2118938.72642328,1
5684,-0.6964316903799954,-18.69397603790862,-178.46539028964267,4.0,4.0,-1.0,51.948606562515124,-19866676.37126585,-2118939.4717288245,1
5685,-0.751320840742892,-18.69398237828769,-178.46539094319613,4.0,4.0,-1.0,51.94859187050224,-19866676.44401909,-2118940.2168460246,1
5686,-0.8451509495389473,-18.693982378199685,-178.46539093511282,4.0,4.0,-1.0,51.94859187070688,-19866676.44311926,-2118940.2168356823,1
