,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface,x,y,labels
63,224,-0.8535122764279147,-18.629868940862448,-178.4903589332585,4.0,4.0,-1.0,POINT (-178.4903589332585 -18.62986894086245),51.87186288209341,-19869455.867958967,-2111407.0719501963,0
65,226,-0.8047806343103566,-18.629920203014734,-178.4903642735992,4.0,4.0,-1.0,POINT (-178.4903642735992 -18.62992020301474),51.872593074062024,-19869456.46244297,-2111413.0939694885,0
66,227,-0.918920080641442,-18.629945823618524,-178.49036694300705,4.0,4.0,-1.0,POINT (-178.490366943007 -18.62994582361852),51.87295764491137,-19869456.759600095,-2111416.103749577,0
68,229,-0.8473096299654694,-18.62994582881868,-178.49036694304397,4.0,4.0,-1.0,POINT (-178.490366943044 -18.62994582881868),51.872957718893296,-19869456.759604204,-2111416.104360464,0
69,230,-0.7571233770180492,-18.629971467729586,-178.49036961257477,4.0,4.0,-1.0,POINT (-178.4903696125748 -18.62997146772958),51.873322299361455,-19869457.056775015,-2111419.1162916343,0
82,243,-1.2757300762639718,-18.630637121051446,-178.4904390725446,4.0,4.0,-1.0,POINT (-178.4904390725446 -18.63063712105144),51.88269993702124,-19869464.789023485,-2111497.314077546,1
85,247,-1.5371244133388722,-18.630675365783773,-178.49044310613002,4.0,4.0,-1.0,POINT (-178.49044310613 -18.63067536578378),51.883233585773276,-19869465.23804016,-2111501.806896084,1
86,248,-1.0246249421417384,-18.630681779145693,-178.490443778539,4.0,4.0,-1.0,POINT (-178.490443778539 -18.63068177914569),51.883323020112584,-19869465.31289239,-2111502.5603089947,1
87,249,-2.203328932646138,-18.630694446511207,-178.49044512225342,4.0,4.0,-1.0,POINT (-178.4904451222534 -18.63069444651121),51.88349962038046,-19869465.462473992,-2111504.0484142015,1
105,269,-2.61906084490803,-18.63258295280066,-178.4906397067542,4.0,4.0,-1.0,POINT (-178.4906397067542 -18.63258295280066),51.9091426985251,-19869487.123521537,-2111725.902891934,2
109,273,-1.8542033927805917,-18.632608636150913,-178.4906423120021,4.0,4.0,-1.0,POINT (-178.4906423120021 -18.63260863615091),51.90948205656605,-19869487.413536407,-2111728.920090435,2
110,274,-1.8822370124304584,-18.632615041680253,-178.49064296357705,4.0,4.0,-1.0,POINT (-178.490642963577 -18.63261504168025),51.90956665457634,-19869487.486069392,-2111729.6725917696,2
112,276,-1.8050371477236824,-18.63262145478177,-178.49064361532925,4.0,4.0,-1.0,POINT (-178.4906436153292 -18.63262145478177),51.90965133688587,-19869487.558622118,-2111730.425982689,2
114,278,-2.1509157737979407,-18.632627837566307,-178.49064426703288,4.0,4.0,-1.0,POINT (-178.4906442670329 -18.63262783756631),51.90973560330167,-19869487.631169435,-2111731.175812094,2
118,282,-1.8504792441459168,-18.632640675442964,-178.49064557138442,4.0,4.0,-1.0,POINT (-178.4906455713844 -18.63264067544296),51.9099050436489,-19869487.776369184,-2111732.683965453,2
120,284,-1.8984521084693629,-18.632647080114268,-178.49064622367263,4.0,4.0,-1.0,POINT (-178.4906462236726 -18.63264708011427),51.90998955199029,-19869487.848981574,-2111733.4363661325,2
121,285,-1.7935755957408934,-18.632653496284725,-178.490646876219,4.0,4.0,-1.0,POINT (-178.490646876219 -18.63265349628472),51.91007419636297,-19869487.921622705,-2111734.1901177214,2
124,288,-1.8099483439036097,-18.63267272194661,-178.49064883464752,4.0,4.0,-1.0,POINT (-178.4906488346475 -18.63267272194661),51.910327733959996,-19869488.139633972,-2111736.4486883758,2
125,289,-2.300203663717897,-18.632679095783093,-178.49064948753838,4.0,4.0,-1.0,POINT (-178.4906494875384 -18.6326790957831),51.910411757518894,-19869488.212313447,-2111737.1974668186,2
126,290,-1.9327441352396928,-18.63269835025201,-178.49065144800164,4.0,4.0,-1.0,POINT (-178.4906514480016 -18.63269835025201),51.91066548675008,-19869488.430551223,-2111739.4594219746,2
128,292,-2.155842366686413,-18.632704743831468,-178.49065210165867,4.0,4.0,-1.0,POINT (-178.4906521016587 -18.63270474383147),51.91074970799673,-19869488.50331599,-2111740.2105198726,2
129,294,-2.06697755523972,-18.632704750284635,-178.49065210170514,4.0,4.0,-1.0,POINT (-178.4906521017051 -18.63270475028463),51.91074979299447,-19869488.50332116,-2111740.211277969,2
130,295,-2.4501859381501045,-18.63276241681676,-178.49065799310523,4.0,4.0,-1.0,POINT (-178.4906579931052 -18.63276241681676),51.91150871659921,-19869489.15914882,-2111746.985764698,2
131,296,-2.217407211174207,-18.63277525374165,-178.49065930414662,4.0,4.0,-1.0,POINT (-178.4906593041466 -18.63277525374165),51.91167748492444,-19869489.30509328,-2111748.493807441,2
132,297,-2.476721607959641,-18.632788057853688,-178.49066061589556,4.0,4.0,-1.0,POINT (-178.4906606158956 -18.63278805785369),51.9118457591976,-19869489.451116502,-2111749.997995546,2
134,299,-2.899425156255342,-18.63282008654605,-178.4906638985851,4.0,4.0,-1.0,POINT (-178.4906638985851 -18.63282008654605),51.91226641277899,-19869489.816543832,-2111753.7606293205,2
135,300,-2.1970939571639567,-18.632839374024304,-178.4906658708865,4.0,4.0,-1.0,POINT (-178.4906658708865 -18.6328393740243),51.912519538833294,-19869490.036099415,-2111756.026464191,2
137,302,-2.5461391577193804,-18.632852173868265,-178.4906671863094,4.0,4.0,-1.0,POINT (-178.4906671863094 -18.63285217386827),51.9126874437352,-19869490.182531625,-2111757.5301514626,2
138,303,-2.502094342556692,-18.63287782889588,-178.4906698198849,4.0,4.0,-1.0,POINT (-178.4906698198849 -18.63287782889588),51.91302379117406,-19869490.475699913,-2111760.5440274854,2
140,305,-2.1440032897080146,-18.632897093773014,-178.49067179718716,4.0,4.0,-1.0,POINT (-178.4906717971872 -18.63289709377302),51.91327619606454,-19869490.69581219,-2111762.807208013,2
143,308,-2.311731374472445,-18.632941976403533,-178.49067641745614,4.0,4.0,-1.0,POINT (-178.4906764174561 -18.63294197640353),51.913863690570004,-19869491.21013818,-2111768.0798870926,2
144,309,-2.3623803108782333,-18.63295480107468,-178.4906777394115,4.0,4.0,-1.0,POINT (-178.4906777394115 -18.63295480107468),51.91403141878254,-19869491.357297577,-2111769.586491897,2
146,312,-2.411210456936874,-18.6329676254166,-178.49067906211133,4.0,4.0,-1.0,POINT (-178.4906790621113 -18.6329676254166),51.91419907992531,-19869491.504539847,-2111771.093058137,2
149,315,-2.6672458209515426,-18.632993261379145,-178.49068170970176,4.0,4.0,-1.0,POINT (-178.4906817097018 -18.63299326137914),51.91453404771164,-19869491.799268268,-2111774.104696499,2
151,317,-2.4216030369792576,-18.63300597907101,-178.49068297221,4.0,4.0,-1.0,POINT (-178.49068297221 -18.63300597907101),51.91470012809441,-19869491.939810045,-2111775.598734141,2
152,318,-2.646522368663491,-18.63301238543252,-178.49068363904084,4.0,4.0,-1.0,POINT (-178.4906836390408 -18.63301238543252),51.914783765401815,-19869492.014041312,-2111776.351334995,2
174,345,-3.235289238162275,-18.634812989960764,-178.49087585454959,4.0,4.0,-1.0,POINT (-178.4908758545496 -18.63481298996076),51.93767028613365,-19869513.41137387,-2111987.8822815437,3
176,347,-2.8756830349726767,-18.634838345530145,-178.49087855984737,4.0,4.0,-1.0,POINT (-178.4908785598473 -18.63483834553015),51.93798373066238,-19869513.71252624,-2111990.8610124798,3
181,352,-3.0278988012041688,-18.634869994873725,-178.4908819369629,4.0,4.0,-1.0,POINT (-178.4908819369629 -18.63486999487373),51.93837463423552,-19869514.08846502,-2111994.579126367,3
183,354,-3.0150114678711573,-18.634895324244205,-178.4908846353966,4.0,4.0,-1.0,POINT (-178.4908846353966 -18.63489532424421),51.93868720384489,-19869514.38885329,-2111997.5547804954,3
184,355,-3.0695346806239034,-18.634895320284926,-178.49088463536881,4.0,4.0,-1.0,POINT (-178.4908846353688 -18.63489532028493),51.93868715500866,-19869514.388850193,-2111997.554315366,3
185,356,-3.1155028732206693,-18.634914312810658,-178.49088665711295,4.0,4.0,-1.0,POINT (-178.490886657113 -18.63491431281066),51.93892136603246,-19869514.61390972,-2111999.7855273504,3
186,357,-3.2065191518727016,-18.63492063801508,-178.4908873305859,4.0,4.0,-1.0,POINT (-178.4908873305859 -18.63492063801508),51.938999336285626,-19869514.688880388,-2112000.528602449,3
188,359,-3.3133566589823977,-18.63493329417437,-178.49088867701153,4.0,4.0,-1.0,POINT (-178.4908886770115 -18.63493329417437),51.93915530183586,-19869514.838763803,-2112002.015428287,3
190,361,-3.0359131846495755,-18.63495864062065,-178.4908913675601,4.0,4.0,-1.0,POINT (-178.4908913675601 -18.63495864062065),51.9394674696523,-19869515.138274297,-2112004.9930895646,3
193,364,-2.7848733237279744,-18.634983988469287,-178.49089405520226,4.0,4.0,-1.0,POINT (-178.4908940552023 -18.63498398846929),51.939779409469345,-19869515.437461257,-2112007.970916032,3
195,366,-2.7704917824459145,-18.63502198521461,-178.49089808038457,4.0,4.0,-1.0,POINT (-178.4908980803846 -18.63502198521461),51.940246551836026,-19869515.8855425,-2112012.434716358,3
197,368,-2.7841793915422923,-18.635028316964934,-178.49089875051473,4.0,4.0,-1.0,POINT (-178.4908987505147 -18.63502831696493),51.94032434253313,-19869515.960141048,-2112013.178560932,3
201,373,-2.5134733662271542,-18.635041002388245,-178.49090009031605,4.0,4.0,-1.0,POINT (-178.490900090316 -18.63504100238825),51.940480147226474,-19869516.10928705,-2112014.668825605,3
202,374,-2.797500426285185,-18.635040982018246,-178.4909000901968,4.0,4.0,-1.0,POINT (-178.4909000901968 -18.63504098201824),51.940479897079065,-19869516.109273776,-2112014.6664325674,3
203,375,-2.5490164685145564,-18.63504733334912,-178.49090075987442,4.0,4.0,-1.0,POINT (-178.4909007598744 -18.63504733334912),51.9405578822625,-19869516.183821946,-2112015.4125775197,3
205,377,-2.8458520281195154,-18.635059979174642,-178.49090209826144,4.0,4.0,-1.0,POINT (-178.4909020982615 -18.63505997917464),51.94071310891013,-19869516.33281051,-2112016.898190468,3
207,379,-2.5497855607101734,-18.635066334072484,-178.49090276732426,4.0,4.0,-1.0,POINT (-178.4909027673242 -18.63506633407248),51.94079109179439,-19869516.40729024,-2112017.6447545453,3
208,380,-2.88612437717499,-18.63506630964733,-178.49090276715287,4.0,4.0,-1.0,POINT (-178.4909027671529 -18.63506630964733),51.94079079209768,-19869516.407271165,-2112017.6418851134,3
212,385,-2.4759474035908715,-18.635104343052138,-178.49090677656108,4.0,4.0,-1.0,POINT (-178.4909067765611 -18.63510434305214),51.94125718974101,-19869516.85359644,-2112022.1099943044,3
214,387,-2.3486477809819197,-18.63512969189986,-178.49090944538494,4.0,4.0,-1.0,POINT (-178.4909094453849 -18.63512969189986),51.941567732006654,-19869517.150688555,-2112025.0879406985,3
217,390,-2.2442368286769496,-18.635155041090762,-178.49091211080483,4.0,4.0,-1.0,POINT (-178.4909121108048 -18.63515504109076),51.94187803320529,-19869517.44740174,-2112028.0659278524,3
219,393,-2.3842629674203333,-18.63517403730488,-178.49091410739197,4.0,4.0,-1.0,POINT (-178.490914107392 -18.63517403730488),51.94211040638039,-19869517.669660807,-2112030.297576552,3
220,394,-2.2722408783790957,-18.635186718534158,-178.49091543763973,4.0,4.0,-1.0,POINT (-178.4909154376398 -18.63518671853415),51.94226545417041,-19869517.81774331,-2112031.787349794,3
221,395,-2.3044618395257443,-18.63519939012009,-178.49091676698302,4.0,4.0,-1.0,POINT (-178.490916766983 -18.63519939012009),51.94242032275361,-19869517.965725128,-2112033.2759902617,3
222,396,-2.2940989193269097,-18.635205728840106,-178.49091743142728,4.0,4.0,-1.0,POINT (-178.4909174314272 -18.6352057288401),51.94249776982178,-19869518.03969072,-2112034.0206544027,3
223,397,-2.372274110625764,-18.63520572316261,-178.49091743138743,4.0,4.0,-1.0,POINT (-178.4909174313874 -18.63520572316261),51.94249770045281,-19869518.039686285,-2112034.019987417,3
225,399,-2.399721974082696,-18.635224734483632,-178.49091942324546,4.0,4.0,-1.0,POINT (-178.4909194232455 -18.63522473448363),51.94272989057936,-19869518.26141891,-2112036.253411523,3
226,400,-2.245805428255561,-18.635243761070626,-178.49092141333043,4.0,4.0,-1.0,POINT (-178.4909214133305 -18.63524376107062),51.94296212901828,-19869518.482954152,-2112038.4886293053,3
260,436,-3.562453111871005,-18.637085145367376,-178.49110861866768,4.0,4.0,-1.0,POINT (-178.4911086186677 -18.63708514536738),51.964784217983826,-19869539.32255697,-2112254.8131577163,4
264,440,-3.9574437184653086,-18.63712372717523,-178.49111265082988,4.0,4.0,-1.0,POINT (-178.4911126508299 -18.63712372717523),51.96522760407242,-19869539.77141521,-2112259.3457463663,4
267,443,-3.762159932191942,-18.637130173794734,-178.49111332312546,4.0,4.0,-1.0,POINT (-178.4911133231255 -18.63713017379474),51.96530163388525,-19869539.846254814,-2112260.10309497,4
271,447,-3.8525457037298882,-18.637149469776887,-178.4911153408656,4.0,4.0,-1.0,POINT (-178.4911153408656 -18.63714946977689),51.96552312464336,-19869540.07086862,-2112262.3699863595,4
300,478,-3.66284078942976,-18.63789351273213,-178.4911933195496,4.0,4.0,-1.0,POINT (-178.4911933195496 -18.63789351273213),51.97395529127971,-19869548.751416016,-2112349.7803261564,5
301,479,-3.5367000510261564,-18.637906295608648,-178.49119465277604,4.0,4.0,-1.0,POINT (-178.491194652776 -18.63790629560865),51.974098311911796,-19869548.899830103,-2112351.2820648137,5
302,480,-3.5442917562919516,-18.63791268098116,-178.49119531908607,4.0,4.0,-1.0,POINT (-178.4911953190861 -18.63791268098116),51.97416973099462,-19869548.974003397,-2112352.032221577,5
305,483,-3.3906175014820383,-18.637938230807862,-178.4911979827444,4.0,4.0,-1.0,POINT (-178.4911979827444 -18.63793823080787),51.9744553448545,-19869549.270520486,-2112355.033828311,5
