,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface,x,y,labels
316,7208,-0.7627168548162881,-18.63080098227879,-178.52322072188147,4.0,4.0,-1.0,POINT (-178.5232207218815 -18.63080098227879),51.68261520512169,-19873114.025535032,-2111516.563762068,0
317,7211,-0.5815181858581588,-18.63080736695353,-178.5232214108809,4.0,4.0,-1.0,POINT (-178.5232214108809 -18.63080736695353),51.68292236450361,-19873114.102234095,-2111517.3138054917,0
318,7212,-0.6805019239587098,-18.63080737267206,-178.52322141932916,4.0,4.0,-1.0,POINT (-178.5232214193292 -18.63080737267206),51.682922639593016,-19873114.103174552,-2111517.3144772802,0
322,7216,-0.8318733753412497,-18.63082017200389,-178.52322284109718,4.0,4.0,-1.0,POINT (-178.5232228410972 -18.63082017200389),51.68353806715458,-19873114.261445045,-2111518.818086407,0
324,7219,-0.716015622745389,-18.63082656123072,-178.52322353563915,4.0,4.0,-1.0,POINT (-178.5232235356391 -18.63082656123072),51.68384511256591,-19873114.338761102,-2111519.5686646765,0
325,7220,-0.5391851397559978,-18.63082655101484,-178.52322352054668,4.0,4.0,-1.0,POINT (-178.5232235205467 -18.63082655101484),51.68384462164249,-19873114.337081015,-2111519.5674645584,0
326,7221,-0.6324396913989224,-18.630826556402358,-178.52322352850598,4.0,4.0,-1.0,POINT (-178.523223528506 -18.63082655640235),51.68384488049196,-19873114.337967042,-2111519.5680974624,0
327,7224,-0.4512825132808531,-18.63083294211575,-178.52322421745723,4.0,4.0,-1.0,POINT (-178.5232242174572 -18.63083294211575),51.68415164639009,-19873114.414660744,-2111520.3182630134,0
328,7225,-0.729957149127603,-18.630832958215596,-178.5232242412423,4.0,4.0,-1.0,POINT (-178.5232242412423 -18.63083295821559),51.68415241962066,-19873114.417308487,-2111520.320154355,0
329,7226,-0.4415732555595699,-18.6308329415548,-178.52322421662853,4.0,4.0,-1.0,POINT (-178.5232242166285 -18.6308329415548),51.68415161943994,-19873114.414568495,-2111520.3181971167,0
