,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface,x,y,labels
117,7085,-3.1566695349011167,-18.727592769413775,-178.45854287133216,4.0,1.0,-1.0,POINT (-178.4585428713322 -18.72759276941377),52.5006906903036,-19865914.12014628,-2122890.4803743483,0
118,7086,-2.735598862333567,-18.72759273626364,-178.45854293132498,4.0,1.0,-1.0,POINT (-178.458542931325 -18.72759273626364),52.50069067152435,-19865914.126824647,-2122890.476477792,0
122,7090,-3.520753668679157,-18.72764355204509,-178.4585478077379,4.0,1.0,-1.0,POINT (-178.4585478077379 -18.72764355204509),52.500719630006635,-19865914.66966445,-2122896.4495027945,0
124,7092,-2.6536539389225,-18.727649829112934,-178.458548555442,4.0,1.0,-1.0,POINT (-178.458548555442 -18.72764982911293),52.500723231649324,-19865914.752898492,-2122897.1873265253,0
126,7094,-3.3072004314783365,-18.727649880564908,-178.45854846232575,4.0,1.0,-1.0,POINT (-178.4585484623258 -18.72764988056491),52.50072326119334,-19865914.742532838,-2122897.19337433,0
128,7096,-3.53184133617646,-18.727656244912602,-178.45854905473846,4.0,1.0,-1.0,POINT (-178.4585490547385 -18.7276562449126),52.50072691846436,-19865914.808479916,-2122897.941457204,0
130,7098,-3.468641817103655,-18.727675279750798,-178.45855093776532,4.0,1.0,-1.0,POINT (-178.4585509377653 -18.72767527975079),52.50073788989539,-19865915.018097512,-2122900.1788644264,0
131,7099,-3.318605290501768,-18.727681614801863,-178.45855158411285,4.0,1.0,-1.0,POINT (-178.4585515841129 -18.72768161480186),52.50074155233597,-19865915.090048585,-2122900.923503804,0
132,7100,-3.6397008886505207,-18.727681640593094,-178.4585515384144,4.0,1.0,-1.0,POINT (-178.4585515384144 -18.7276816405931),52.50074156725532,-19865915.08496146,-2122900.926535376,0
134,7102,-3.566686343360777,-18.727700678897428,-178.45855342493144,4.0,1.0,-1.0,POINT (-178.4585534249314 -18.72770067889743),52.50075260684389,-19865915.294967573,-2122903.1643503546,0
186,7161,-5.377823175323621,-18.7303060880787,-178.45882676959374,4.0,1.0,-1.0,POINT (-178.4588267695937 -18.7303060880787),52.50273116692188,-19865945.72355619,-2123209.4137337822,1
