,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface,x,y,labels
59,24083,-0.6296014798386536,-18.690974872397067,-178.46796061701178,4.0,4.0,-1.0,POINT (-178.4679606170118 -18.69097487239707),51.917006692063296,-19866962.498799752,-2118586.7798534883,0
69,24100,-0.862540900065048,-18.691006715386234,-178.46796386539734,4.0,4.0,-1.0,POINT (-178.4679638653973 -18.69100671538623),51.91756918298778,-19866962.860408377,-2118590.5219547017,0
73,24106,-0.4943301036377577,-18.69101942217692,-178.46796521022492,4.0,4.0,-1.0,POINT (-178.4679652102249 -18.69101942217692),51.91779340602807,-19866963.010113902,-2118592.015222277,0
75,24108,-0.9008595471280021,-18.69101945013114,-178.46796516998734,4.0,4.0,-1.0,POINT (-178.4679651699873 -18.69101945013114),51.917793899134274,-19866963.005634677,-2118592.018507381,0
78,24113,-0.8502407228923321,-18.691032178384532,-178.46796648317218,4.0,4.0,-1.0,POINT (-178.4679664831722 -18.69103217838453),51.91801836551168,-19866963.15181774,-2118593.5142973037,0
79,24118,-0.4932725057455368,-18.691038521047627,-178.46796717267014,4.0,4.0,-1.0,POINT (-178.4679671726701 -18.69103852104763),51.918130169709904,-19866963.228572305,-2118594.259669964,0
81,24121,-0.7527690070638623,-18.691044905888916,-178.4679678010924,4.0,4.0,-1.0,POINT (-178.4679678010924 -18.69104490588891),51.918242683488636,-19866963.29852795,-2118595.009999319,0
82,24122,-0.7753598560048475,-18.69104490744238,-178.46796779885636,4.0,4.0,-1.0,POINT (-178.4679677988563 -18.69104490744238),51.91824271084624,-19866963.298279036,-2118595.0101818773,0
85,24125,-1.0570811949894148,-18.691044926814392,-178.4679677709719,4.0,2.0,-1.0,POINT (-178.4679677709719 -18.69104492681439),51.91824305217597,-19866963.295174953,-2118595.012458424,0
87,24131,-0.8095004424520521,-18.691057645998004,-178.46796910381215,4.0,4.0,-1.0,POINT (-178.4679691038121 -18.691057645998),51.91846708822413,-19866963.44354605,-2118596.5071827155,0
90,24136,-0.7387683066808287,-18.69106400939652,-178.46796976494701,4.0,4.0,-1.0,POINT (-178.467969764947 -18.69106400939652),51.91857912260457,-19866963.517143246,-2118597.25499226,0
95,24143,-0.5236880512189883,-18.69107673192316,-178.46797109449432,4.0,4.0,-1.0,POINT (-178.4679710944943 -18.69107673192316),51.918803014879806,-19866963.665147774,-2118598.750109585,0
102,24150,-0.4996908956302725,-18.691095837756286,-178.46797305921035,4.0,4.0,-1.0,POINT (-178.4679730592104 -18.69109583775628),51.91913898743224,-19866963.88385896,-2118600.9953762353,0
105,24153,-0.5183156036442312,-18.691095839037136,-178.46797305736663,4.0,4.0,-1.0,POINT (-178.4679730573667 -18.69109583903714),51.9191390099586,-19866963.883653723,-2118600.9955267576,0
