,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface,x,y,labels
143,1477,-1.5667198649489302,-18.624945996610112,-178.50941224215683,4.0,1.0,-1.0,POINT (-178.5094122421568 -18.62494599661011),52.47104385887224,-19871576.872603454,-2110828.7577329027,0
144,1478,-1.1363279883091808,-18.624952350270604,-178.50941290930308,4.0,1.0,-1.0,POINT (-178.5094129093031 -18.6249523502706),52.471056503073676,-19871576.946869835,-2110829.504107199,0
147,1481,-1.0844766685940332,-18.62495872994313,-178.50941359246,4.0,1.0,-1.0,POINT (-178.50941359246 -18.62495872994313),52.47106919819498,-19871577.022918515,-2110830.2535371976,0
148,1482,-0.9601217012215892,-18.62497148758157,-178.50941495815087,4.0,4.0,-1.0,POINT (-178.5094149581509 -18.62497148758157),52.47109458250179,-19871577.174946528,-2110831.752196803,0
159,1493,-0.9634378882511672,-18.625003401179733,-178.5094183868951,4.0,4.0,-1.0,POINT (-178.5094183868951 -18.62500340117973),52.4711580672365,-19871577.55663259,-2110835.5011372445,0
161,1495,-1.0101773949073758,-18.625009786717985,-178.50941907479222,4.0,1.0,-1.0,POINT (-178.5094190747922 -18.62500978671799),52.47117076724498,-19871577.633208945,-2110836.251256524,0
164,1499,-0.5299367478820498,-18.625022517647782,-178.5094204266241,4.0,4.0,-1.0,POINT (-178.5094204266241 -18.62502251764778),52.471196084883566,-19871577.78369418,-2110837.7467790726,0
168,1503,-0.9762702029548808,-18.6250289285631,-178.50942113132527,4.0,4.0,-1.0,POINT (-178.5094211313253 -18.6250289285631),52.47120883281195,-19871577.86214116,-2110838.499879521,0
173,1508,-1.7250550882426634,-18.625035361254877,-178.50942184892784,4.0,1.0,-1.0,POINT (-178.5094218489278 -18.62503536125487),52.471221623182366,-19871577.94202431,-2110839.255538115,0
178,1513,-1.0883023944724697,-18.625048081305998,-178.50942319474805,4.0,1.0,-1.0,POINT (-178.5094231947481 -18.625048081306),52.47124691241788,-19871578.09184033,-2110840.7497829506,0
183,1518,-1.146390650249967,-18.625067230467423,-178.50942525652889,4.0,1.0,-1.0,POINT (-178.5094252565289 -18.62506723046742),52.471284977271345,-19871578.321356725,-2110842.9992659134,0
187,1522,-0.9345299567559476,-18.625079978802567,-178.5094266207706,4.0,4.0,-1.0,POINT (-178.5094266207706 -18.62507997880257),52.47131031427989,-19871578.473223418,-2110844.4968336,0
188,1523,-1.0509990466014751,-18.62507998669137,-178.5094266256556,4.0,1.0,-1.0,POINT (-178.5094266256556 -18.62507998669138),52.47131032995776,-19871578.473767214,-2110844.497760312,0
189,1524,-1.0106747889357872,-18.62507998396004,-178.50942662396423,4.0,1.0,-1.0,POINT (-178.5094266239643 -18.62507998396004),52.47131032452898,-19871578.47357893,-2110844.497439457,0
195,1530,-1.1280740603096733,-18.625099134817496,-178.50942868889618,4.0,1.0,-1.0,POINT (-178.5094286888962 -18.6250991348175),52.47134838003785,-19871578.7034461,-2110846.7471220787,0
196,1531,-1.0143873943792543,-18.625099127117288,-178.509428684128,4.0,1.0,-1.0,POINT (-178.509428684128 -18.62509912711729),52.471348364737885,-19871578.702915315,-2110846.746217521,0
197,1532,-1.166365115315414,-18.625099137411173,-178.50942869050232,4.0,1.0,-1.0,POINT (-178.5094286905023 -18.62509913741117),52.4713483851915,-19871578.7036249,-2110846.7474267622,0
205,1540,-1.173826605333146,-18.625118279904413,-178.50943075121538,4.0,1.0,-1.0,POINT (-178.5094307512154 -18.62511827990441),52.471386416449604,-19871578.93302243,-2110848.9961270755,0
213,1548,-1.2011744830772006,-18.625137423859147,-178.50943281321614,4.0,1.0,-1.0,POINT (-178.5094328132161 -18.62513742385915),52.47142444298424,-19871579.1625633,-2110851.2449993277,0
220,1555,-1.207833819324465,-18.625156564637965,-178.5094348745533,4.0,1.0,-1.0,POINT (-178.5094348745533 -18.62515656463797),52.47146245558496,-19871579.392030306,-2110853.4934987538,0
221,1556,-1.0571549000619676,-18.62516293451917,-178.50943555533033,4.0,1.0,-1.0,POINT (-178.5094355553303 -18.62516293451917),52.471475104149704,-19871579.467814058,-2110854.24177945,0
235,1570,-1.5376098274120775,-18.62518848604213,-178.50943832407643,4.0,1.0,-1.0,POINT (-178.5094383240764 -18.62518848604213),52.47152583288744,-19871579.77602946,-2110857.243360261,0
237,1572,-1.096336111420713,-18.62519483627316,-178.50943899283774,4.0,1.0,-1.0,POINT (-178.5094389928377 -18.62519483627316),52.4715384382157,-19871579.85047563,-2110857.989332757,0
238,1573,-1.5160977633224937,-18.625194864704195,-178.50943901044354,4.0,1.0,-1.0,POINT (-178.5094390104435 -18.62519486470419),52.47153849464985,-19871579.8524355,-2110857.9926726003,0
241,1577,-1.0442033356641227,-18.62522034997612,-178.5094417396511,4.0,1.0,-1.0,POINT (-178.5094417396511 -18.62522034997612),52.471589074937135,-19871580.156249493,-2110860.9864713512,0
244,1580,-1.0830411784153122,-18.625226731819986,-178.50944242857943,4.0,1.0,-1.0,POINT (-178.5094424285794 -18.62522673181999),52.471601738783185,-19871580.232940648,-2110861.736157603,0
250,1586,-1.3150035209705142,-18.625239505705206,-178.50944381294076,4.0,1.0,-1.0,POINT (-178.5094438129408 -18.62523950570521),52.471627084164545,-19871580.387047045,-2110863.236728107,0
251,1588,-1.1588934308214731,-18.625245871716974,-178.50944449346653,4.0,1.0,-1.0,POINT (-178.5094444934665 -18.62524587171697),52.47163971405735,-19871580.462802827,-2110863.98455462,0
264,1601,-1.7026882161976762,-18.62532244938113,-178.50945276428695,4.0,1.0,-1.0,POINT (-178.509452764287 -18.62532244938113),52.47179157474238,-19871581.383506343,-2110872.98026866,1
266,1603,-1.295399605804881,-18.62532879972392,-178.5094534345056,4.0,1.0,-1.0,POINT (-178.5094534345056 -18.62532879972392),52.47180416258698,-19871581.458114743,-2110873.726254874,1
267,1604,-1.3067418509404671,-18.62533517787022,-178.50945412221932,4.0,1.0,-1.0,POINT (-178.5094541222193 -18.62533517787022),52.47181680470021,-19871581.534670684,-2110874.475507244,1
269,1606,-1.5071014394804525,-18.625335191440737,-178.50945413062317,4.0,1.0,-1.0,POINT (-178.5094541306232 -18.62533519144074),52.471816831597145,-19871581.535606194,-2110874.4771013986,1
270,1607,-1.2658967591806844,-18.625335175103842,-178.50945412050618,4.0,1.0,-1.0,POINT (-178.5094541205062 -18.62533517510384),52.47181679921732,-19871581.534479976,-2110874.475182275,1
271,1608,-1.192532439279593,-18.625341547913333,-178.50945480470435,4.0,1.0,-1.0,POINT (-178.5094548047044 -18.62534154791333),52.471829429906386,-19871581.61064457,-2110875.2238077465,1
272,1609,-1.231593085511835,-18.62534792873868,-178.50945549365414,4.0,1.0,-1.0,POINT (-178.5094554936541 -18.62534792873868),52.471842075636694,-19871581.68733811,-2110875.973374887,1
275,1612,-1.2799201210768496,-18.62535430964282,-178.50945618292457,4.0,1.0,-1.0,POINT (-178.5094561829246 -18.62535430964282),52.47185472067577,-19871581.764067344,-2110876.7229513093,1
280,1617,-1.415743455152913,-18.62537345082514,-178.5094582501868,4.0,1.0,-1.0,POINT (-178.5094582501868 -18.62537345082514),52.47189264767576,-19871581.994193923,-2110878.971501003,1
282,1619,-1.449053508743344,-18.625386207696884,-178.509459625886,4.0,1.0,-1.0,POINT (-178.509459625886 -18.62538620769689),52.471917920348005,-19871582.14733606,-2110880.4700741977,1
283,1620,-1.3284213990778104,-18.625392576729165,-178.50946030794037,4.0,1.0,-1.0,POINT (-178.5094603079404 -18.62539257672917),52.471930536787106,-19871582.223262005,-2110881.2182561797,1
