,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,sea_surface,raw_elev
1286,0.19002065991981,-18.623763095362857,-178.50928894270174,4.0,4.0,-1.0,52.47756944847606,52.73093032836914
1287,0.049836242931633024,-18.623763104605697,-178.50928894842517,4.0,4.0,-1.0,52.4775694678392,52.54401779174805
1288,0.028783359796307195,-18.623769507069245,-178.50928959456232,4.0,4.0,-1.0,52.47758288029763,52.515960693359375
1289,-0.07143256245012708,-18.623769513676706,-178.5092895986538,4.0,4.0,-1.0,52.47758289413923,52.38233947753906
1290,-0.01762824294883103,-18.62378231222324,-178.50929088738414,4.0,4.0,-1.0,52.47760970112904,52.454105377197266
1291,0.10235874111094745,-18.623788704851172,-178.50929152809087,4.0,4.0,-1.0,52.477623088430846,52.61410140991211
1292,-0.1025621254593716,-18.623801520326207,-178.50929282815517,4.0,4.0,-1.0,52.477649921755074,52.34090042114258
1293,-21.14546538904301,-18.62380931485954,-178.5092943339421,0.0,0.0,-1.0,52.47766623914231,24.28371238708496
1294,-39.78527578924741,-18.62381055001254,-178.50929509557477,0.0,0.0,-1.0,52.47766882465476,-0.5693655610084534
1295,0.24183633757206735,-18.623814299007016,-178.50929410627901,4.0,4.0,-1.0,52.47767667197422,52.80012512207031
1296,0.36418366944349145,-18.623820692786374,-178.50929474770228,4.0,4.0,-1.0,52.47769005410464,52.9632682800293
1297,0.02609222866294658,-18.62382711552951,-178.50929540792882,4.0,4.0,-1.0,52.47770349532766,52.51249313354492
1298,-20.329674753288828,-18.623828463814164,-178.50929623960977,0.0,0.0,-1.0,52.47770631676303,25.37147331237793
1299,0.3944703973531887,-18.62383349207548,-178.5092960394928,4.0,4.0,-1.0,52.47771683835981,53.00367736816406
1300,-19.544534218836134,-18.623841213174007,-178.50929750085294,0.0,0.0,-1.0,52.477732992872006,26.418354034423828
1301,-0.022475163298622647,-18.623846321141748,-178.50929735015657,4.0,4.0,-1.0,52.47774367883176,52.447776794433594
1302,0.0854626606715101,-18.623846314025055,-178.50929734574981,4.0,4.0,-1.0,52.47774366394515,52.59169387817383
1303,0.002892071811857022,-18.623852719730856,-178.50929799611393,4.0,4.0,-1.0,52.477757063430545,52.48161315917969
1304,0.34651376059150607,-18.62387189907979,-178.50929992411506,4.0,4.0,-1.0,52.47779717378489,52.939815521240234
1305,-19.27905142219288,-18.623873198712438,-178.50930072592564,0.0,0.0,-1.0,52.47779989125229,26.772397994995117
1306,-0.1798816389316471,-18.623878334858098,-178.50930059330602,4.0,4.0,-1.0,52.477810630066415,52.23796844482422
1307,0.34759949470480933,-18.623878300079202,-178.50930057177075,4.0,4.0,-1.0,52.47781055735322,52.94127655029297
1308,-3.46559662876939,-18.62388495307882,-178.5093013753619,1.0,1.0,-1.0,52.477824466207494,47.85702896118164
1309,0.04152291416176013,-18.623884720815262,-178.5093012320761,4.0,4.0,-1.0,52.477823980661924,52.53318786621094
1310,-1.5060045598513625,-18.62388482336235,-178.50930129530727,4.0,1.0,-1.0,52.47782419503619,50.469818115234375
1311,-0.26295435242991516,-18.623891140928837,-178.50930189242712,4.0,4.0,-1.0,52.47783740114028,52.12723159790039
1312,0.13317575365613266,-18.62389751528399,-178.50930252438405,4.0,4.0,-1.0,52.47785072445458,52.655418395996094
1313,0.2901229058015815,-18.62389750493588,-178.5093025179765,4.0,4.0,-1.0,52.47785070282771,52.864681243896484
1314,-19.29915881489751,-18.623911602999886,-178.50930461505,0.0,0.0,-1.0,52.47788016445156,26.745668411254883
1315,0.19060066200495385,-18.6239551108507,-178.50930836246405,4.0,4.0,-1.0,52.47797103912035,52.73210525512695
1316,0.15814376358889604,-18.623974313298422,-178.5093103138976,4.0,4.0,-1.0,52.4780111248665,52.68886947631836
1317,0.20210338573974695,-18.62397431039993,-178.5093103121029,4.0,4.0,-1.0,52.47801111881836,52.74748229980469
1318,0.07534002884494839,-18.623974318758165,-178.50931031727822,4.0,4.0,-1.0,52.478011136263376,52.57846450805664
1319,0.29777313590534504,-18.623987103224877,-178.50931160910434,4.0,4.0,-1.0,52.47803781667699,52.87506866455078
1320,0.10643648245536497,-18.623999915217944,-178.5093129186189,4.0,4.0,-1.0,52.47806454845795,52.61997985839844
1321,0.09276651703453354,-18.624012714848313,-178.50931422160085,4.0,4.0,-1.0,52.47809124836476,52.60177993774414
1322,0.2520997625331347,-18.624012704342682,-178.50931421509594,4.0,4.0,-1.0,52.478091226453216,52.81422424316406
1323,0.40093734761194355,-18.624019094004627,-178.50931486053992,4.0,4.0,-1.0,52.47810455295621,53.01268768310547
1324,0.16297746131522217,-18.624019109694366,-178.5093148702547,4.0,4.0,-1.0,52.47810458567801,52.69540786743164
1325,0.305881284677298,-18.62402550016096,-178.50931551618402,4.0,4.0,-1.0,52.47811791234108,52.88595962524414
1326,0.3783910577790266,-18.624025495379936,-178.5093155132237,4.0,4.0,-1.0,52.478117902372105,52.98263931274414
1327,0.23701218487030928,-18.624044702547597,-178.50931747532204,4.0,4.0,-1.0,52.47815794784219,52.79417419433594
1328,0.12588576083885528,-18.624051108546446,-178.5093181323178,4.0,4.0,-1.0,52.47817130081512,52.646018981933594
1329,0.049033005918090566,-18.624076709036142,-178.50932074746757,4.0,4.0,-1.0,52.47822464852197,52.543601989746094
1330,0.1462834933195154,-18.624083101420176,-178.50932139702698,4.0,4.0,-1.0,52.47823796553166,52.673282623291016
1331,0.2421506601776855,-18.62408309509915,-178.50932139311317,4.0,4.0,-1.0,52.478237952364,52.80110549926758
1332,-19.026601983863884,-18.624090769954634,-178.50932283406726,0.0,0.0,-1.0,52.47825393909716,27.109451293945312
1333,0.11670340937121182,-18.62409590074167,-178.50932270592034,4.0,4.0,-1.0,52.478264625314296,52.63386917114258
