,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,sea_surface,raw_elev
165,-0.2648856462732283,-18.627000656805578,-178.44809410198448,4.0,4.0,-1.0,52.42944428943201,52.076263427734375
166,0.12064774702514569,-18.627077072931204,-178.44810162191735,4.0,4.0,-1.0,52.429563735981446,52.59042739868164
167,0.08670721562293693,-18.627140758425266,-178.44810785417246,4.0,4.0,-1.0,52.429663206317855,52.54527282714844
168,0.0635369156256047,-18.62714712766528,-178.44810847554044,4.0,4.0,-1.0,52.42967315058513,52.51438903808594
169,0.19509700205514946,-18.62717258372741,-178.44811099362482,4.0,4.0,-1.0,52.42971288804756,52.689842224121094
170,-0.12171447201342289,-18.627210807334663,-178.44811470540085,4.0,4.0,-1.0,52.42977253495019,52.267486572265625
171,0.1387976759299363,-18.627236251262033,-178.44811724927177,4.0,4.0,-1.0,52.42981222555045,52.61487579345703
172,-73.99063749442348,-18.62725468877706,-178.44810822836942,0.0,0.0,-1.0,52.42984097970657,-46.224342346191406
173,0.17283868003903535,-18.627255346736188,-178.44811913712462,4.0,4.0,-1.0,52.42984200571618,52.66029357910156
174,0.06237396813344276,-18.62733174076621,-178.44812667461179,4.0,4.0,-1.0,52.429961082446425,52.513126373291016
175,0.3823165032115412,-18.627395368671074,-178.44813304025035,4.0,4.0,-1.0,52.430060183624846,52.939815521240234
176,-0.03514851335773983,-18.62743359586463,-178.44813678834507,4.0,4.0,-1.0,52.4301196893598,52.38325500488281
177,0.07315958255810528,-18.62747178431962,-178.4481406195622,4.0,4.0,-1.0,52.43017910964909,52.52772521972656
178,0.2393329815852212,-18.627484505352715,-178.44814191711683,4.0,4.0,-1.0,52.430198897681294,52.74930953979492
179,-0.0018471931331305314,-18.627522725881406,-178.4481457143328,4.0,4.0,-1.0,52.43025833433376,52.42779541015625
180,0.22250859782889165,-18.627554547567772,-178.44814894626674,4.0,4.0,-1.0,52.43030780095796,52.726985931396484
181,0.23905907669029602,-18.62756728284213,-178.44815023112128,4.0,4.0,-1.0,52.43032759297739,52.74907302856445
182,0.046668497430459865,-18.627592770151008,-178.44815277321086,4.0,4.0,-1.0,52.43036719466954,52.492591857910156
183,0.5269524860293586,-18.627599102473024,-178.44815348287423,4.0,1.0,-1.0,52.430377031973876,53.13298034667969
184,0.08831766811204034,-18.627630984454182,-178.44815664237757,4.0,4.0,-1.0,52.430426550346056,52.54818344116211
185,0.10682309361982334,-18.62772655588508,-178.44816635661002,4.0,4.0,-1.0,52.43057488477643,52.57300567626953
186,0.030055595567546334,-18.62773930808666,-178.4481676466932,4.0,4.0,-1.0,52.430594665301214,52.47066879272461
187,-0.10760354681463014,-18.62794948640975,-178.4481892126046,4.0,4.0,-1.0,52.43092027880948,52.28744888305664
188,0.12931719464893376,-18.628058511993842,-178.4482006997008,4.0,4.0,-1.0,52.431088884104156,52.603511810302734
189,-0.05059762737619167,-18.62814194685119,-178.448209494893,4.0,4.0,-1.0,52.43121777562919,52.36375427246094
190,0.1441580333652155,-18.628206110905523,-178.44821633832598,4.0,4.0,-1.0,52.43131681570185,52.62352752685547
191,0.09733003046983413,-18.62824462069639,-178.4482204333963,4.0,4.0,-1.0,52.43137622320819,52.56114959716797
192,-0.08486270793036965,-18.628276724485488,-178.4482238325829,4.0,4.0,-1.0,52.43142572890065,52.318275451660156
193,-0.16316168384958019,-18.628379403505697,-178.4482348135402,4.0,4.0,-1.0,52.43158394597913,52.21403503417969
194,-0.2479010046165513,-18.628417903789053,-178.44823893513754,4.0,4.0,-1.0,52.43164322384746,52.10110855102539
195,0.03278539870359509,-18.628417882272203,-178.44823897405607,4.0,4.0,-1.0,52.431643190725936,52.47535705566406
196,-0.06403007498010993,-18.62848843961292,-178.4482465509418,4.0,4.0,-1.0,52.43175175972283,52.346378326416016
197,-0.03497854694239777,-18.628507674758875,-178.44824862765188,4.0,4.0,-1.0,52.43178134261916,52.3851432800293
198,-0.02901498566495775,-18.628514085569357,-178.44824931950362,4.0,4.0,-1.0,52.43179120077593,52.393104553222656
199,-0.19946299354251096,-18.62862305149189,-178.4482610560298,4.0,4.0,-1.0,52.43195865366215,52.16600799560547
200,0.04541922335977233,-18.628661463681635,-178.44826524431946,4.0,4.0,-1.0,52.4320176346414,52.492576599121094
201,-0.2716431014958971,-18.628687098683695,-178.44826797015637,4.0,4.0,-1.0,52.43205698241445,52.06986618041992
202,0.06909167075230016,-18.628693474919686,-178.44826870995107,4.0,4.0,-1.0,52.432066767691595,52.52418899536133
203,0.057179585256335486,-18.628699877719793,-178.44826940085534,4.0,4.0,-1.0,52.432076593030615,52.50831604003906
204,0.048999068336343043,-18.628725481810587,-178.44827216995992,4.0,4.0,-1.0,52.43211587641417,52.4974479675293
205,-1.1500226466441745,-18.628808737094506,-178.448281005139,4.0,1.0,-1.0,52.43224353374171,50.89888000488281
206,0.2092061688335889,-18.628821420067105,-178.44828257786705,4.0,4.0,-1.0,52.43226297036381,52.711204528808594
207,0.10032915881561166,-18.628846997697714,-178.4482853307275,4.0,4.0,-1.0,52.43230215958374,52.56607437133789
208,0.15701275812079984,-18.628910881822243,-178.4482922536277,4.0,4.0,-1.0,52.43239999153229,52.64175033569336
209,0.16699200704590567,-18.628910881057166,-178.4482922550114,4.0,4.0,-1.0,52.43239999036132,52.65505599975586
210,0.3667090408206377,-18.629000228257752,-178.4483019485392,4.0,4.0,-1.0,52.43253669842079,52.92148208618164
211,0.1433672089594893,-18.629134099293083,-178.44831636895245,4.0,4.0,-1.0,52.43274127387758,52.623897552490234
212,-0.09728388520647968,-18.629153222074585,-178.44831839453502,4.0,4.0,-1.0,52.43277047120955,52.30305862426758
214,0.03730930145172806,-18.629248903073506,-178.44832872314157,4.0,4.0,-1.0,52.432916465658764,52.482662200927734
215,0.16898728728619972,-18.629299466198585,-178.44833415268585,4.0,4.0,-1.0,52.43299355347517,52.65830993652344
216,-0.03233225251699423,-18.629545786045323,-178.44836032692157,4.0,4.0,-1.0,52.43336845908516,52.3902587890625
217,0.014786086632284423,-18.62975421434319,-178.44838228380496,4.0,4.0,-1.0,52.433684876026746,52.453399658203125
218,-0.14153645309079366,-18.62984907936603,-178.44839217917598,4.0,4.0,-1.0,52.43382864359046,52.245113372802734
219,-0.14030928648685403,-18.629887051692492,-178.448396136724,4.0,4.0,-1.0,52.43388614703781,52.24680709838867
220,0.06065602900446265,-18.629906028948007,-178.44839814124288,4.0,4.0,-1.0,52.433914875959545,52.51478958129883
221,-0.08126077135591459,-18.62991237219471,-178.44839878020665,4.0,4.0,-1.0,52.43392447736778,52.32557678222656
222,-0.04884846005086274,-18.62995037669557,-178.4484027336896,4.0,4.0,-1.0,52.43398198807563,52.36885070800781
223,-0.22340968826904373,-18.629982080050222,-178.44840599669496,4.0,4.0,-1.0,52.43402994446615,52.13615036010742
224,-0.07945487334916379,-18.630242630585414,-178.44843286663377,4.0,4.0,-1.0,52.43442341267519,52.32848358154297
225,0.10668844941312727,-18.630306387566986,-178.44843941907703,4.0,4.0,-1.0,52.43451951658653,52.5767707824707
226,-0.057681630986508026,-18.630447025781663,-178.44845373474607,4.0,4.0,-1.0,52.434731259528235,52.35782241821289
227,-0.09868820653412058,-18.630459291969675,-178.4484549889924,4.0,4.0,-1.0,52.43474971116984,52.303165435791016
228,0.05614135459359204,-18.630711098770814,-178.4484804991042,4.0,4.0,-1.0,52.43512792328602,52.50998306274414
229,0.19215885840105784,-18.630918474283565,-178.44850142616164,4.0,4.0,-1.0,52.43543857942359,52.691650390625
230,0.1857785214371006,-18.630931450716197,-178.44850273236446,4.0,4.0,-1.0,52.43545799395952,52.683162689208984
231,-0.20372449143474114,-18.6310288355482,-178.44851248439974,4.0,4.0,-1.0,52.43560360251195,52.163970947265625
232,0.021199015589559167,-18.631035310158847,-178.4485131695122,4.0,4.0,-1.0,52.435613277472385,52.4638786315918
233,-0.16500794233161287,-18.63111972348046,-178.44852164715064,4.0,4.0,-1.0,52.43573934954111,52.215728759765625
234,0.07959542263017738,-18.631191119191737,-178.44852888086845,4.0,4.0,-1.0,52.4358458838401,52.54197311401367
235,-0.09016110731249682,-18.631573568320455,-178.44856757491928,4.0,4.0,-1.0,52.43641506609765,52.316200256347656
236,-0.1518705165742631,-18.631573573052258,-178.44856756636327,4.0,4.0,-1.0,52.43641507312441,52.23392105102539
237,-0.10315211789486511,-18.631657579281754,-178.44857613346974,4.0,4.0,-1.0,52.43653975826737,52.29900360107422
238,-0.4231071761334988,-18.63194708666985,-178.44860577081388,4.0,1.0,-1.0,52.436968524069925,51.872825622558594
239,0.005644384413130865,-18.63195345421948,-178.44860648935787,4.0,4.0,-1.0,52.43697793829551,52.44450378417969
240,-0.23711755127237666,-18.63197267027486,-178.4486084338268,4.0,4.0,-1.0,52.437006344404836,52.120849609375
241,-0.17169836491666501,-18.6320174262028,-178.4486130624557,4.0,4.0,-1.0,52.43707248012652,52.2081413269043
243,0.1465647014025535,-18.632125935567284,-178.44862435205874,4.0,4.0,-1.0,52.43723268084477,52.632652282714844
244,-4.437632132757699,-18.632164536215285,-178.44862769496854,3.0,1.0,-1.0,52.43728962102068,46.52044677734375
245,0.24121896224539796,-18.632221490453247,-178.44863432067453,4.0,4.0,-1.0,52.437373587855745,52.75899887084961
246,0.11788488856336699,-18.632310532586143,-178.4486436258011,4.0,4.0,-1.0,52.437504749412255,52.59468460083008
247,0.07005873133346086,-18.63231689008098,-178.4486442862014,4.0,4.0,-1.0,52.437514108954474,52.53092575073242
248,0.16195249683892143,-18.632342290550415,-178.4486469685843,4.0,4.0,-1.0,52.43755149672779,52.65348815917969
249,0.27591020003183075,-18.63235498147436,-178.44864832017416,4.0,4.0,-1.0,52.43757017274402,52.805450439453125
250,-0.08864966492126314,-18.63236770672553,-178.44864960609831,4.0,4.0,-1.0,52.43758889649007,52.31938934326172
251,0.040793187141275666,-18.632374043682347,-178.4486502924447,4.0,4.0,-1.0,52.43759821955382,52.49198913574219
252,-0.13788727066264528,-18.632393095290016,-178.44865227397025,4.0,4.0,-1.0,52.43762624450983,52.25377655029297
253,0.30358038631368345,-18.63246281265236,-178.4486597036199,4.0,4.0,-1.0,52.437728745575896,52.84250259399414
254,0.11022419223263569,-18.632475501738725,-178.4486610186719,4.0,4.0,-1.0,52.43774739253422,52.584712982177734
255,-8.86983598226027,-18.632552187086326,-178.44866783836036,0.0,1.0,-1.0,52.43786002468687,40.611412048339844
256,0.08025783421248889,-18.63257681158055,-178.4486717723662,4.0,4.0,-1.0,52.437896170594286,52.54490661621094
257,0.4303235713447293,-18.6326084140945,-178.44867519103897,4.0,1.0,-1.0,52.43794254411523,53.0117073059082
258,0.1280339721490691,-18.6326210851857,-178.44867649824843,4.0,4.0,-1.0,52.4379611328377,52.608673095703125
259,-0.17639515411406137,-18.63277906089552,-178.4486933716638,4.0,4.0,-1.0,52.43819265380898,52.202999114990234
260,-26.011079582269304,-18.632787362713433,-178.44869046893666,0.0,0.0,-1.0,52.438204808626324,17.756765365600586
261,0.11121956908220909,-18.63282953602985,-178.4486988437738,4.0,4.0,-1.0,52.43826653687802,52.5865592956543
262,-0.0508689237311728,-18.632905259312363,-178.44870698531628,4.0,4.0,-1.0,52.438377294629845,52.37055206298828
263,0.2795909361627764,-18.63294938554105,-178.44871180179487,4.0,4.0,-1.0,52.438441790926845,52.81122970581055
264,-0.2005938509681755,-18.63300617863885,-178.44871787711622,4.0,4.0,-1.0,52.438524752137255,52.17106628417969
265,-0.03383575876398481,-18.633018776790713,-178.4487192662158,4.0,4.0,-1.0,52.43854314750888,52.393428802490234
266,-0.11785738427511205,-18.63304408898282,-178.44872187471876,4.0,4.0,-1.0,52.4385800991995,52.281436920166016
267,0.28749693035604196,-18.633050356515255,-178.44872262343188,4.0,4.0,-1.0,52.438589247074106,52.82191848754883
268,-21.112034504361873,-18.633070897040604,-178.44872173486308,0.0,0.0,-1.0,52.438619222572015,24.28923988342285
269,-0.35483470741314704,-18.6331763768946,-178.44873639913698,4.0,4.0,-1.0,52.43877303843237,51.965660095214844
270,0.010450900305158939,-18.63321414700014,-178.44874061239412,4.0,4.0,-1.0,52.438828070019554,52.452762603759766
271,-0.15813891297818827,-18.633220460203862,-178.44874128282942,4.0,4.0,-1.0,52.438837266050996,52.22798538208008
272,-0.2495394805170008,-18.633233068295546,-178.44874265777537,4.0,4.0,-1.0,52.438855629377485,52.106136322021484
273,-0.1789162830115174,-18.63323936370273,-178.44874336136817,4.0,4.0,-1.0,52.438864797433325,52.20030975341797
274,0.12481736216466288,-18.63324564143585,-178.4487440972714,4.0,4.0,-1.0,52.43887393907016,52.60529708862305
275,-0.12370603270778702,-18.6332645643188,-178.44874614404506,4.0,4.0,-1.0,52.43890149046911,52.27396011352539
276,-0.2943014208742625,-18.633270879272033,-178.44874681411144,4.0,4.0,-1.0,52.43891068356152,52.0465087890625
277,0.024756349864219374,-18.63332127698055,-178.44875240664652,4.0,4.0,-1.0,52.438984026190155,52.47199249267578
278,0.002499237420238387,-18.633359107864642,-178.44875656268204,4.0,4.0,-1.0,52.439039051847885,52.4423713684082
279,-0.017605226562636744,-18.633390643771552,-178.44876002393173,4.0,4.0,-1.0,52.43908490250669,52.415611267089844
280,-0.1597431681160515,-18.633403270912805,-178.44876138923325,4.0,4.0,-1.0,52.43910325654406,52.226112365722656
281,-0.18686239760108947,-18.63351057507251,-178.44877313961152,4.0,4.0,-1.0,52.43925911639781,52.19010925292969
282,-0.10139048392818495,-18.63351688473499,-178.44877384170954,4.0,4.0,-1.0,52.43926827503901,52.304080963134766
283,0.08010073199875478,-18.633567419016543,-178.44877938315108,4.0,4.0,-1.0,52.43934160212666,52.546142578125
284,-0.09657091368546844,-18.633586396929047,-178.4487814244547,4.0,4.0,-1.0,52.43936912840354,52.31060791015625
285,-0.10760417388814858,-18.63359272034536,-178.44878211116156,4.0,4.0,-1.0,52.439378298745396,52.29590606689453
286,0.020924431796970566,-18.633592710494167,-178.4487821289811,4.0,4.0,-1.0,52.43937828445951,52.46727752685547
287,-0.0806573513721105,-18.633599041416094,-178.44878280294859,4.0,4.0,-1.0,52.4393874649968,52.331844329833984
288,-0.05099255693289706,-18.63360536284958,-178.4487834949237,4.0,4.0,-1.0,52.43939663108631,52.37140655517578
289,-0.2364595944516168,-18.63364333064397,-178.44878759217056,4.0,4.0,-1.0,52.43945166996218,52.12417221069336
290,-0.09942352131270127,-18.633681296485957,-178.4487917267796,4.0,4.0,-1.0,52.439506681167586,52.306941986083984
291,-0.22996689730348407,-18.633700303166634,-178.44879376352156,4.0,4.0,-1.0,52.439534211866885,52.132911682128906
292,-0.11907942487630407,-18.63373196652264,-178.4487971987636,4.0,4.0,-1.0,52.439580061618926,52.28080749511719
293,-0.10173937804199795,-18.633750977665642,-178.44879925036827,4.0,4.0,-1.0,52.439607582181,52.303955078125
294,-0.12589050968733773,-18.633789022459737,-178.44880333863605,4.0,4.0,-1.0,52.43966263718403,52.27180862426758
295,-0.060068109627536614,-18.63379536042177,-178.44880402880872,4.0,4.0,-1.0,52.43967180648906,52.359580993652344
296,-0.00831228391427885,-18.633827082141455,-178.44880743725338,4.0,4.0,-1.0,52.439717688773726,52.42863464355469
297,-2.0745724653991147,-18.633846284588028,-178.4488091883076,4.0,1.0,-1.0,52.43974545476067,49.673648834228516
298,0.14376987307355193,-18.63386516421497,-178.44881153078808,4.0,4.0,-1.0,52.439772747767165,52.631465911865234
299,-0.08394584901475355,-18.6338715342968,-178.44881217710062,4.0,4.0,-1.0,52.43978195518048,52.32785415649414
300,0.09509295765974457,-18.633877872527318,-178.44881287937056,4.0,4.0,-1.0,52.439791115861226,52.56658172607422
301,-0.009491212474472377,-18.633890587628393,-178.44881421901124,4.0,4.0,-1.0,52.43980949098159,52.427154541015625
302,-0.06215120525189377,-18.633890591664255,-178.44881421171036,4.0,4.0,-1.0,52.43980949681372,52.35694122314453
303,0.08267092744347337,-18.63389058056511,-178.44881423178865,4.0,4.0,-1.0,52.43980948077524,52.5500373840332
304,-0.037720396444228754,-18.633903299401382,-178.44881556803406,4.0,4.0,-1.0,52.43982785850767,52.38953399658203
305,-0.07025711749975017,-18.633909658134108,-178.44881623958508,4.0,4.0,-1.0,52.43983704533821,52.346160888671875
306,0.05779539269542511,-18.633916005247755,-178.44881693310276,4.0,4.0,-1.0,52.43984621468735,52.51690673828125
307,0.01358167185730963,-18.63392872239963,-178.44881827736614,4.0,4.0,-1.0,52.43986458441486,52.45797348022461
308,-0.008312684396059922,-18.63395416550609,-178.4488209720452,4.0,4.0,-1.0,52.439901328218184,52.42881774902344
309,-0.23308611003380975,-18.633954182732246,-178.4488209408829,4.0,4.0,-1.0,52.439901353091955,52.129119873046875
310,-0.8191375748964447,-18.63396695348536,-178.44882220673222,4.0,1.0,-1.0,52.43991979183784,51.34773635864258
311,0.06205289179672491,-18.63399234538381,-178.44882501928086,4.0,4.0,-1.0,52.4399564449709,52.5226936340332
312,-0.12042602806536706,-18.63399235936859,-178.44882499398213,4.0,4.0,-1.0,52.439956465154864,52.279388427734375
313,0.06351643509492533,-18.634030558579195,-178.44882904583525,4.0,4.0,-1.0,52.440011584668355,52.52470016479492
314,0.09243565746396598,-18.63403055636274,-178.44882904984485,4.0,4.0,-1.0,52.44001158147057,52.56325912475586
315,-1.7385459668622616,-18.63403706835098,-178.44882946596107,4.0,1.0,-1.0,52.44002097542898,50.1219596862793
316,0.06659527228259776,-18.634075175331322,-178.4488337292318,4.0,4.0,-1.0,52.44007593252945,52.52886962890625
317,-0.033122829853027724,-18.634075182973476,-178.44883371540692,4.0,4.0,-1.0,52.44007594354753,52.395912170410156
318,0.10430641890172865,-18.634075172441438,-178.44883373445967,4.0,4.0,-1.0,52.44007592836215,52.57915115356445
319,-0.019579919952093405,-18.63408155908285,-178.44883438501867,4.0,4.0,-1.0,52.44008513659628,52.413978576660156
320,0.05450678820466237,-18.63409430966588,-178.44883572975164,4.0,4.0,-1.0,52.44010351823363,52.512779235839844
321,-0.05676361507528327,-18.634107078498182,-178.44883704759172,4.0,4.0,-1.0,52.44012192337186,52.364437103271484
322,0.013335999525338593,-18.634113454227418,-178.44883772343428,4.0,4.0,-1.0,52.44013111236791,52.45791244506836
323,-0.014361056406187345,-18.63412622045114,-178.44883905082116,4.0,4.0,-1.0,52.44014950953442,52.42100143432617
325,0.07290402795513273,-18.63415175050233,-178.44884172137955,4.0,4.0,-1.0,52.44018629199081,52.537391662597656
326,0.14166922583945052,-18.63416451881666,-178.44884305824027,4.0,4.0,-1.0,52.440204683744014,52.62909698486328
327,0.15242095097312358,-18.634164517992726,-178.44884305973082,4.0,4.0,-1.0,52.44020468255667,52.6434326171875
328,0.026039795322162718,-18.634170915891737,-178.44884370540845,4.0,4.0,-1.0,52.44021389717136,52.47493362426758
329,-5.860286027632128,-18.634184148320713,-178.44884421500404,3.0,1.0,-1.0,52.44023295302122,44.62651824951172
330,0.23630479727899,-18.63420285265071,-178.44884704565914,4.0,4.0,-1.0,52.44025988373869,52.755332946777344
331,0.04846631227883336,-18.634254032336965,-178.44885230040387,4.0,4.0,-1.0,52.440333542042936,52.50495529174805
332,0.14320337303081487,-18.63425402507644,-178.44885231353834,4.0,4.0,-1.0,52.440333531596934,52.63127136230469
333,0.08111897553249037,-18.63428603243685,-178.4488555947535,4.0,4.0,-1.0,52.44037957396449,52.54853820800781
334,0.09659715151337878,-18.634317828264923,-178.44885902320357,4.0,4.0,-1.0,52.44042529456419,52.56922149658203
335,0.007984335102833029,-18.634324260842973,-178.44885965383122,4.0,4.0,-1.0,52.440434542128514,52.451080322265625
336,-0.054820399292907496,-18.634337120421993,-178.44886093009842,4.0,4.0,-1.0,52.44045302710083,52.36735916137695
337,0.08226025014164406,-18.63434996761825,-178.44886223283658,4.0,4.0,-1.0,52.44047149142898,52.55015182495117
338,0.11100825619996613,-18.634362825520967,-178.44886351929372,4.0,4.0,-1.0,52.44048996829588,52.5885009765625
339,0.0021577680839754976,-18.634362833863033,-178.4488635042028,4.0,4.0,-1.0,52.440489980282564,52.44336700439453
340,0.10202629791558593,-18.63436925564944,-178.4488641586707,4.0,4.0,-1.0,52.44049920735279,52.576534271240234
341,-0.21761700422644026,-18.634375712203866,-178.44886475487525,4.0,4.0,-1.0,52.4405084836626,52.150352478027344
342,-0.04652616519797448,-18.63438213136394,-178.44886541877722,4.0,4.0,-1.0,52.44051770553415,52.378482818603516
343,-0.09086178968789227,-18.63438856820024,-178.44886605257392,4.0,4.0,-1.0,52.44052695208711,52.31937789916992
344,0.23817073550344503,-18.634446473212964,-178.4488718453299,4.0,4.0,-1.0,52.44061010087171,52.75817108154297
345,0.09694743622162605,-18.634478690202624,-178.44887500975088,4.0,4.0,-1.0,52.44065633788614,52.56991958618164
346,-0.04633546591594495,-18.634478701183813,-178.44887498988624,4.0,4.0,-1.0,52.440656353643135,52.378875732421875
347,0.05609246389644795,-18.634491579207744,-178.4488762759658,4.0,4.0,-1.0,52.44067483085291,52.515464782714844
348,0.1502131931412123,-18.634498016020952,-178.44887692463914,4.0,4.0,-1.0,52.44068406523229,52.640968322753906
349,-0.017329097876086053,-18.634517363768982,-178.44887880692735,4.0,4.0,-1.0,52.44071181759455,52.417606353759766
350,0.04154789824985983,-18.634517359256535,-178.44887881509015,4.0,4.0,-1.0,52.44071181112258,52.49610900878906
351,0.07760459930727848,-18.63453669668055,-178.44888072376898,4.0,4.0,-1.0,52.44073954223222,52.544212341308594
352,0.019214414116277112,-18.634549597657774,-178.4488819838457,4.0,4.0,-1.0,52.44075803947908,52.46637725830078
353,-0.03600905540065469,-18.63454960189026,-178.44888197618943,4.0,4.0,-1.0,52.44075804554723,52.39274597167969
354,-0.12484867166574531,-18.634575406132722,-178.44888449782496,4.0,4.0,-1.0,52.44079503471448,52.274330139160156
355,0.12941331980221094,-18.63457538664497,-178.44888453307675,4.0,4.0,-1.0,52.4407950067839,52.613346099853516
356,0.015132609703300659,-18.634575395403868,-178.44888451723259,4.0,4.0,-1.0,52.440795019337656,52.46097183227539
357,0.026525644393473158,-18.63458829389304,-178.44888578451406,4.0,4.0,-1.0,52.44081350441547,52.47618103027344
