,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface,x,y,labels
17,34088,-4.345883138191146,26.30741289188269,-77.61214929320359,1.0,3.0,-1.0,POINT (-77.6121492932036 26.30741289188269),-31.741051783871626,239211.09732727235,2912364.445197313,0
24,34095,-4.028054168513266,26.30745782292533,-77.61215404145531,1.0,3.0,-1.0,POINT (-77.61215404145531 26.30745782292533),-31.741014229126908,239210.7237522912,2912369.4339904943,0
29,34100,-4.162761929913056,26.307464249522607,-77.61215474029433,1.0,3.0,-1.0,POINT (-77.61215474029433 26.3074642495226),-31.741008859267374,239210.66835287437,2912370.1475895843,0
30,34103,-4.173237180917364,26.3074963468437,-77.61215816171855,1.0,4.0,-1.0,POINT (-77.61215816171854 26.3074963468437),-31.740982046094807,239210.3985443314,2912373.711485704,0
33,34106,-4.1180416380904195,26.30752201832891,-77.61216089364831,1.0,4.0,-1.0,POINT (-77.61216089364832 26.30752201832891),-31.740960608462963,239210.18320374627,2912376.5618860023,0
40,34117,-4.318741069611037,26.30755411640329,-77.61216434124795,1.0,1.0,-1.0,POINT (-77.61216434124796 26.30755411640329),-31.74093381362627,239209.91078300058,2912380.125918522,0
42,34119,-4.2335008749174365,26.307560528654534,-77.61216501701308,1.0,4.0,-1.0,POINT (-77.61216501701308 26.30756052865453),-31.740928462069405,239209.85765619992,2912380.8378812247,0
43,34120,-4.120984004402805,26.307560522957296,-77.6121650043965,1.0,4.0,-1.0,POINT (-77.6121650043965 26.3075605229573),-31.74092846682379,239209.858903567,2912380.8372243834,0
44,34121,-3.904634544829357,26.30756051200242,-77.61216498013678,1.0,4.0,-1.0,POINT (-77.61216498013678 26.30756051200242),-31.74092847596603,239209.86130205862,2912380.8359613847,0
45,34123,-4.082376562689143,26.307566937740948,-77.61216568554697,1.0,4.0,-1.0,POINT (-77.61216568554697 26.30756693774094),-31.74092311357253,239209.8052445698,2912381.5494786003,0
47,34125,-4.291988601850329,26.30756694835453,-77.61216570905083,1.0,1.0,-1.0,POINT (-77.61216570905083 26.30756694835453),-31.74092310471633,239209.80292080741,2912381.5507022515,0
53,34133,-4.238014623851496,26.30758619485445,-77.61216776018621,1.0,4.0,-1.0,POINT (-77.6121677601862 26.30758619485445),-31.740907045698805,239209.64118122755,2912383.6877185726,0
54,34134,-4.1569678290824275,26.307586190750676,-77.6121677510984,1.0,4.0,-1.0,POINT (-77.61216775109841 26.30758619075067),-31.7409070491226,239209.64207971422,2912383.6872454444,0
56,34136,-4.481103211889059,26.307592622919735,-77.61216847339209,1.0,1.0,-1.0,POINT (-77.61216847339209 26.30759262291974),-31.740901683052016,239209.58435037002,2912384.401509386,0
64,34146,-4.238378979193895,26.307631098847477,-77.61217256431205,1.0,4.0,-1.0,POINT (-77.61217256431205 26.30763109884747),-31.74086959314991,239209.26196701912,2912388.6736272415,0
65,34147,-4.1094627984792895,26.30763109231981,-77.61217254985672,1.0,4.0,-1.0,POINT (-77.61217254985672 26.30763109231981),-31.74086959859278,239209.26339617633,2912388.6728746598,0
70,34153,-4.113528657029069,26.30764392062857,-77.61217392410481,1.0,4.0,-1.0,POINT (-77.61217392410481 26.30764392062857),-31.740858902821856,239209.15488234005,2912390.0972677814,0
