,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface,x,y,labels
67,53046,-6.208834194295681,26.394127171752785,-77.56249514079153,4.0,4.0,-1.0,POINT (-77.56249514079153 26.39412717175278),-32.158108741395154,244361.3439505393,2921874.5132795107,0
77,53056,-5.989857420071815,26.3940952784228,-77.56249890801082,4.0,4.0,-1.0,POINT (-77.56249890801082 26.3940952784228),-32.15816715258279,244360.89765781348,2921870.986429516,0
78,53057,-6.114810055096434,26.39408888691891,-77.56249964166356,4.0,4.0,-1.0,POINT (-77.56249964166356 26.39408888691891),-32.158178856253464,244360.81034614434,2921870.2795975627,0
86,53065,-6.70890861568725,26.39407607757229,-77.56250106889607,4.0,4.0,-1.0,POINT (-77.56250106889608 26.39407607757229),-32.158202309738954,244360.639664093,2921868.8629352893,0
90,53069,-6.1003736184880415,26.394063361222297,-77.56250263432416,4.0,4.0,-1.0,POINT (-77.56250263432416 26.3940633612223),-32.15822559019398,244360.45539483425,2921867.456853045,0
93,53072,-5.5961589568774786,26.394063399960434,-77.56250269250054,4.0,4.0,-1.0,POINT (-77.56250269250054 26.39406339996043),-32.15822551927795,244360.4496741106,2921867.461261412,0
102,53081,-6.3019024343671335,26.394044200726857,-77.5625048529307,4.0,4.0,-1.0,POINT (-77.5625048529307 26.39404420072686),-32.15826066308,244360.19172930007,2921865.337945473,0
110,53089,-6.209469546248813,26.39403782673343,-77.56250561053028,4.0,4.0,-1.0,POINT (-77.56250561053028 26.39403782673343),-32.15827232915853,244360.1020662493,2921864.6331015313,0
115,53094,-6.214418518432059,26.394025062810268,-77.56250710351905,4.0,4.0,-1.0,POINT (-77.56250710351904 26.39402506281027),-32.15829568841127,244359.92492164535,2921863.221603532,0
122,53101,-5.819172016315112,26.394012330489545,-77.56250864193393,4.0,4.0,-1.0,POINT (-77.56250864193393 26.39401233048955),-32.158318987071645,244359.74331306806,2921861.813697826,0
123,53102,-5.982217956077997,26.394005936553015,-77.56250936928109,4.0,4.0,-1.0,POINT (-77.56250936928109 26.39400593655302),-32.15833068619031,244359.65662528225,2921861.106583779,0
137,53116,-6.160601203595017,26.39396763508036,-77.56251382171105,4.0,4.0,-1.0,POINT (-77.56251382171104 26.39396763508037),-32.158400752655325,244359.1278182496,2921856.870961831,0
146,53125,-6.130617938797393,26.39394849439281,-77.56251605888065,4.0,4.0,-1.0,POINT (-77.56251605888065 26.39394849439281),-32.158435758168714,244358.86234352484,2921854.754286192,0
153,53132,-6.428128019212908,26.39393570911134,-77.56251751266133,4.0,4.0,-1.0,POINT (-77.56251751266133 26.39393570911134),-32.158459137110185,244358.68906474614,2921853.3403434856,0
154,53133,-6.04410346297493,26.393935738871466,-77.56251755694227,4.0,4.0,-1.0,POINT (-77.56251755694227 26.39393573887146),-32.15845908269421,244358.68471101962,2921853.3437293433,0
164,53143,-6.158023579634091,26.39391658944499,-77.56251977390662,4.0,4.0,-1.0,POINT (-77.56251977390663 26.39391658944499),-32.15849409381645,244358.42123348234,2921851.2260451675,0
179,53158,-6.094670265820885,26.393878308795482,-77.56252423531333,4.0,4.0,-1.0,POINT (-77.56252423531335 26.39387830879548),-32.15856406410876,244357.8915760359,2921846.9927486433,0
