,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface,x,y,labels
10,43,-0.4461443668982091,9.440359047116322,138.07477413199908,4.0,1.0,-1.0,POINT (138.0747741319991 9.440359047116322),63.69032459895607,837696.4891062104,1045024.9345253243,0
16,49,-0.468814604127206,9.440365471506762,138.07477349779825,4.0,1.0,-1.0,POINT (138.0747734977982 9.440365471506762),63.69047150562983,837696.41312269,1045025.6451664461,0
29,62,-0.4139851398099488,9.440404033146567,138.07476968525455,4.0,1.0,-1.0,POINT (138.0747696852546 9.440404033146567),63.69135291581915,837695.9563998736,1045029.9106996333,0
36,69,-0.4569734012760845,9.440423317275243,138.0747677878304,4.0,1.0,-1.0,POINT (138.0747677878304 9.440423317275245),63.69179345240627,837695.7290078318,1045032.0438411101,0
38,71,-0.4675446334228379,9.44042974611028,138.07476715565943,4.0,1.0,-1.0,POINT (138.0747671556594 9.440429746110281),63.69194027985213,837695.6532430963,1045032.7549762616,0
57,90,-0.5064718419122298,9.440461894805626,138.07476399805395,4.0,1.0,-1.0,POINT (138.074763998054 9.440461894805626),63.69267424889768,837695.2747721968,1045036.3111555954,0
144,181,-0.4029331358423541,9.440648508322695,138.07474578147367,4.0,1.0,-1.0,POINT (138.0747457814737 9.440648508322695),63.696925784130144,837693.0902142979,1045056.9538167332,1
146,183,-0.4091796757227011,9.440661384730369,138.07474453267687,4.0,1.0,-1.0,POINT (138.0747445326769 9.440661384730369),63.69721857958939,837692.940375292,1045058.3781765305,1
149,186,-0.781588062360893,9.440667814850093,138.074743934321,4.0,1.0,-1.0,POINT (138.074743934321 9.440667814850093),63.69736476633261,837692.8683264889,1045059.0894866472,1
163,200,-0.4189125138125292,9.440687141116944,138.07474203687963,4.0,1.0,-1.0,POINT (138.0747420368796 9.440687141116944),63.69780403395271,837692.64089125,1045061.2272932366,1
175,212,-0.4569762987750327,9.440712898376631,138.07473954583253,4.0,1.0,-1.0,POINT (138.0747395458325 9.440712898376631),63.69838921777409,837692.341928506,1045064.0765111992,1
