,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface,x,y,labels
6,117,-6.315691254511727,9.66146171762491,138.1650465258946,4.0,1.0,-1.0,POINT (138.1650465258946 9.66146171762491),62.43508395334811,847395.7926626643,1069594.427037863,0
7,118,-6.409778356693865,9.661461720889402,138.16504652659737,3.0,1.0,-1.0,POINT (138.1650465265974 9.661461720889402),62.43508390142051,847395.7927365184,1069594.4274000297,0
8,119,-5.687605937981592,9.661448872265906,138.16504524424448,4.0,1.0,-1.0,POINT (138.1650452442445 9.661448872265906),62.43528826943475,847395.6650517465,1069593.003470328,0
9,120,-5.717289942303376,9.661442460971887,138.16504460569175,4.0,1.0,-1.0,POINT (138.1650446056917 9.661442460971887),62.43539023687572,847395.6014842303,1069592.2929495,0
11,122,-0.4781844433463504,9.661403796337458,138.16504072959242,4.0,4.0,-1.0,POINT (138.1650407295924 9.661403796337458),62.43600503840025,847395.2153611453,1069588.0079810678,1
12,123,-5.368602588381624,9.661403964474044,138.16504076597238,4.0,1.0,-1.0,POINT (138.1650407659724 9.661403964474045),62.43600236538077,847395.2191853105,1069588.026634539,0
13,124,-0.8557353261888376,9.661397393976598,138.16504009217678,4.0,4.0,-1.0,POINT (138.1650400921768 9.661397393976598),62.43610681932205,847395.151909331,1069587.2984505019,1
14,125,-5.692326546824747,9.661397560245485,138.1650401281548,4.0,1.0,-1.0,POINT (138.1650401281548 9.661397560245483),62.43610417615764,847395.1556912555,1069587.316896769,0
15,126,-0.7045102678594174,9.661378139755625,138.16503816907758,4.0,4.0,-1.0,POINT (138.1650381690776 9.661378139755625),62.43641287342325,847394.9604099778,1069585.1646285017,1
17,130,-0.8841971172393891,9.66134605100892,138.16503496241944,4.0,4.0,-1.0,POINT (138.1650349624194 9.66134605100892),62.43692281094354,847394.6410785767,1069581.6084365468,1
18,132,-0.8318623452467394,9.661339628683118,138.16503431976446,4.0,4.0,-1.0,POINT (138.1650343197645 9.661339628683118),62.43702485212907,847394.5770715846,1069580.896690096,1
19,134,-0.8182141042114875,9.661333207676565,138.16503367722407,4.0,4.0,-1.0,POINT (138.1650336772241 9.661333207676565),62.43712686600156,847394.5130758209,1069580.1850898326,1
20,135,-0.8880336915152002,9.661333210099004,138.16503367774558,4.0,4.0,-1.0,POINT (138.1650336777456 9.661333210099004),62.437126827516295,847394.5131306282,1069580.1853585811,1
21,136,-0.8201769591958468,9.66132678623363,138.16503303452978,4.0,4.0,-1.0,POINT (138.1650330345298 9.66132678623363),62.43722888045795,847394.4490635915,1069579.4734410972,1
23,139,-0.8913785955113985,9.661281824271756,138.1650285298412,4.0,4.0,-1.0,POINT (138.1650285298412 9.661281824271757),62.43794299217279,847394.0003496074,1069574.4905807285,1
25,141,-0.8749165837001766,9.661249991408884,138.16502541858225,4.0,4.0,-1.0,POINT (138.1650254185822 9.661249991408885),62.43844839174017,847393.6912359116,1069570.9628180345,1
26,142,-0.7444695967282552,9.661224184243482,138.16502280022385,4.0,4.0,-1.0,POINT (138.1650228002239 9.661224184243482),62.438858008804345,847393.4300837435,1069568.102733726,1
27,144,-0.7567101404410688,9.661217732868852,138.16502214541416,4.0,4.0,-1.0,POINT (138.1650221454142 9.661217732868852),62.4389603904292,847393.3647710739,1069567.387758567,1
28,145,-0.8297787296093287,9.66119837782616,138.165020179998,4.0,4.0,-1.0,POINT (138.165020179998 9.661198377826159),62.43926751142135,847393.1687255213,1069565.2427303607,1
31,148,-0.7143978290060482,9.661185466304811,138.16501886739127,4.0,4.0,-1.0,POINT (138.1650188673913 9.661185466304811),62.43947235614269,847393.0377809246,1069563.8118057474,1
33,150,-0.4711456991522232,9.661179003484168,138.1650182093862,4.0,4.0,-1.0,POINT (138.1650182093862 9.661179003484168),62.43957488086926,847392.9721289075,1069563.095560015,1
34,151,-0.6603049879004741,9.661166099594531,138.16501689775242,4.0,4.0,-1.0,POINT (138.1650168977524 9.661166099594533),62.439779566013385,847392.8412833202,1069561.6654813972,1
35,152,-0.6745866141327335,9.661153191442205,138.16501558433902,4.0,4.0,-1.0,POINT (138.165015584339 9.661153191442205),62.43998429311614,847392.7102465654,1069560.234928997,1
38,156,-0.4701259688345376,9.661133814247144,138.1650136105959,4.0,4.0,-1.0,POINT (138.1650136105959 9.661133814247144),62.44029157296882,847392.5133087069,1069558.0874395869,1
39,157,-1.3331253689983729,9.661133844186564,138.16501361704206,4.0,2.0,-1.0,POINT (138.1650136170421 9.661133844186564),62.44029109823987,847392.5139861614,1069558.0907611041,1
42,162,-0.7163472358936058,9.661101532789644,138.16501032160406,4.0,4.0,-1.0,POINT (138.1650103216041 9.661101532789644),62.44080335772833,847392.1851282804,1069554.5098266304,1
43,163,-0.5791335280516321,9.661095068953928,138.1650096618436,4.0,4.0,-1.0,POINT (138.1650096618436 9.661095068953927),62.440905814999496,847392.1192843586,1069553.7934667333,1
44,164,-0.5798381856073042,9.661095068978373,138.16500966184887,4.0,4.0,-1.0,POINT (138.1650096618489 9.661095068978373),62.44090581461205,847392.1192849093,1069553.7934694455,1
45,166,-1.0080936098772613,9.661082164764345,138.1650083470335,4.0,4.0,-1.0,POINT (138.1650083470335 9.661082164764343),62.44111033808713,847391.9880899226,1069552.363351697,1
46,167,-0.5683311438936046,9.661075689047324,138.16500768442546,4.0,4.0,-1.0,POINT (138.1650076844255 9.661075689047323),62.44121296436333,847391.9219453303,1069551.6456733816,1
48,169,-0.4606712646961566,9.661069225527685,138.1650070242209,4.0,4.0,-1.0,POINT (138.1650070242209 9.661069225527683),62.441315390897216,847391.8560522627,1069550.929348033,1
49,171,-0.5267159830551723,9.661056306457704,138.16500570529763,4.0,4.0,-1.0,POINT (138.1650057052976 9.661056306457704),62.4415200983949,847391.7244211631,1069549.4975812293,1
50,172,-0.7333946499249696,9.661049852485004,138.1650050468734,4.0,4.0,-1.0,POINT (138.1650050468734 9.661049852485004),62.44162235437853,847391.6587138622,1069548.7823147534,1
