,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface,x,y,labels
15,46072,-1.0496969625155337,9.648669629657594,138.1643983385648,3.0,2.0,-1.0,POINT (138.1643983385648 9.648669629657594),63.20505399899912,847337.7118991612,1068177.4049202506,0
17,46094,-1.1882871507459014,9.64865681323618,138.16439707448515,3.0,2.0,-1.0,POINT (138.1643970744852 9.64865681323618),63.20508967509841,847337.5861637336,1068175.984578131,0
19,46098,-1.0677396146639029,9.648650411420254,138.1643964429382,3.0,2.0,-1.0,POINT (138.1643964429382 9.648650411420254),63.20510749958112,847337.5233436034,1068175.2751156155,0
20,46101,-1.0300074859750572,9.648644006926506,138.1643958111712,3.0,2.0,-1.0,POINT (138.1643958111712 9.648644006926506),63.20512533434339,847337.4605020371,1068174.5653563843,0
22,46113,-1.035624352518553,9.64863760112476,138.16439517929155,3.0,2.0,-1.0,POINT (138.1643951792916 9.648637601124761),63.205143175572175,847337.3976494243,1068173.8554522153,0
23,46120,-1.066879069978939,9.648631194630545,138.16439454734677,3.0,2.0,-1.0,POINT (138.1643945473467 9.648631194630545),63.20516102155443,847337.3347903639,1068173.1454713102,0
24,46121,-0.997259984702582,9.648631197044876,138.16439454753893,3.0,2.0,-1.0,POINT (138.1643945475389 9.648631197044876),63.20516101482872,847337.3348089992,1068173.145738825,0
26,46137,-0.9921807546272624,9.648618388021402,138.16439328394554,3.0,2.0,-1.0,POINT (138.1643932839455 9.648618388021402),63.20519670421754,847337.2091193276,1068171.726216326,0
28,46156,-1.303715743913369,9.64860556676575,138.1643920192847,3.0,2.0,-1.0,POINT (138.1643920192847 9.648605566765751),63.20523243899879,847337.083324895,1068170.3053383783,0
30,46169,-1.070044170531352,9.648599170460026,138.16439138807675,3.0,2.0,-1.0,POINT (138.1643913880768 9.648599170460026),63.20525027070244,847337.0205363017,1068169.5964863151,0
31,46175,-1.0982574496360265,9.648592765276032,138.16439075614267,3.0,2.0,-1.0,POINT (138.1643907561427 9.648592765276032),63.205268129978776,847336.9576770295,1068168.886650498,0
32,46187,-1.009037961432807,9.648586364369576,138.16439012452798,3.0,2.0,-1.0,POINT (138.164390124528 9.648586364369576),63.205285980150165,847336.894848455,1068168.1772886228,0
33,46221,-1.0055055646320517,9.648560753423984,138.16438759730076,3.0,2.0,-1.0,POINT (138.1643875973008 9.648560753423984),63.20535742946413,847336.6434571599,1068165.3390298942,0
34,46223,-1.0153902715323402,9.648560753081195,138.16438759727347,3.0,2.0,-1.0,POINT (138.1643875972735 9.648560753081197),63.20535743042092,847336.6434545147,1068165.338991912,0
36,46243,-1.0061268202650582,9.648541545160803,138.16438570154045,3.0,2.0,-1.0,POINT (138.1643857015404 9.648541545160805),63.20541104623044,847336.4548763277,1068163.2103295357,0
38,46252,-1.148728649695418,9.648535137825624,138.16438506918823,3.0,2.0,-1.0,POINT (138.1643850691882 9.648535137825624),63.20542893692118,847336.3919732578,1068162.50025512,0
40,46279,-0.9984342416597054,9.648522339040468,138.16438380565032,3.0,2.0,-1.0,POINT (138.1643838056503 9.648522339040467),63.20546468240855,847336.2662789688,1068161.081866315,0
43,46291,-1.1382230146793415,9.64851593251868,138.16438317325878,3.0,2.0,-1.0,POINT (138.1643831732588 9.648515932518681),63.20548257929795,847336.2033707274,1068160.371881923,0
47,46310,-1.2125083772737402,9.64850312724869,138.1643819089768,3.0,2.0,-1.0,POINT (138.1643819089768 9.64850312724869),63.20551835982815,847336.0776012986,1068158.9527743554,0
48,46313,-1.3046820854132066,9.648503124052109,138.16438190872248,3.0,2.0,-1.0,POINT (138.1643819087225 9.648503124052107),63.2055183687612,847336.0775766362,1068158.952420166,0
51,46318,-1.0396769362840954,9.648496732224498,138.16438127737987,3.0,2.0,-1.0,POINT (138.1643812773799 9.648496732224498),63.20553623305295,847336.0147685409,1068158.2440638081,0
54,46350,-1.4018843598780482,9.648471118760964,138.16437874791234,3.0,3.0,-1.0,POINT (138.1643787479123 9.648471118760964),63.20560784742565,847335.7631332981,1068155.4055240713,0
57,46360,-1.048028266952311,9.648464730173128,138.1643781165809,3.0,3.0,-1.0,POINT (138.1643781165809 9.648464730173128),63.2056257167369,847335.7003230744,1068154.6975264437,0
