,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface,x,y,labels
121,243,-4.493033589775463,9.660826422012384,138.16488664459942,4.0,1.0,-1.0,POINT (138.1648866445994 9.660826422012384),63.2331678243354,847378.879846084,1069523.9229888225,2
122,244,-4.670374467166993,9.66082004890587,138.16488597844045,4.0,1.0,-1.0,POINT (138.1648859784405 9.660820048905871),63.23323412547143,847378.8132054636,1069523.2166682314,2
126,248,-4.477582857036145,9.660800907011728,138.16488399385037,4.0,1.0,-1.0,POINT (138.1648839938504 9.660800907011728),63.233433237998725,847378.6148324457,1069521.0952211234,2
130,252,-5.346993293099146,9.66078818284087,138.16488265316494,4.0,1.0,-1.0,POINT (138.1648826531649 9.66078818284087),63.233565572495536,847378.4806091873,1069519.6850119685,2
132,254,-4.77054088054707,9.660775412377358,138.16488133955346,4.0,1.0,-1.0,POINT (138.1648813395535 9.660775412377358),63.23369837129576,847378.3494079818,1069518.269704817,2
138,260,-4.176048971499917,9.660743519524834,138.1648780418103,4.0,1.0,-1.0,POINT (138.1648780418103 9.660743519524834),63.23402994690423,847378.0198638653,1069514.7351107032,2
139,261,-4.451170050064551,9.660737157646253,138.16487737561818,4.0,1.0,-1.0,POINT (138.1648773756182 9.660737157646253),63.23409607566555,847377.9532079727,1069514.0300332697,2
141,263,-4.307485958973505,9.660724408852069,138.1648760560581,4.0,1.0,-1.0,POINT (138.1648760560581 9.660724408852069),63.234228580602576,847377.8213308399,1069512.6171193381,2
149,271,-4.069836376985743,9.660692318971128,138.16487275918882,4.0,1.0,-1.0,POINT (138.1648727591888 9.660692318971128),63.23456203184378,847377.4920848836,1069509.0607108332,2
155,277,-3.7272164161081136,9.660673261184472,138.16487078490803,4.0,1.0,-1.0,POINT (138.164870784908 9.660673261184472),63.23476001309336,847377.2947576795,1069506.9485868334,2
168,290,-3.935040840705625,9.660622503545474,138.16486550672656,4.0,1.0,-1.0,POINT (138.1648655067266 9.660622503545474),63.23528712062762,847376.7670108409,1069501.3232318796,2
170,292,-3.7791458599010497,9.660609810386616,138.16486419245106,4.0,1.0,-1.0,POINT (138.1648641924511 9.660609810386617),63.2354188940144,847376.6356568958,1069499.9164834176,2
171,293,-3.9468348838316634,9.660609816348094,138.16486418940332,4.0,1.0,-1.0,POINT (138.1648641894033 9.660609816348094),63.23541883212965,847376.635315927,1069499.9171403758,2
173,295,-3.4008889099573363,9.66059076855305,138.16486222487583,4.0,1.0,-1.0,POINT (138.1648622248758 9.66059076855305),63.23561654401237,847376.4390497494,1069497.806132653,2
178,300,-3.307629015102552,9.660565399434985,138.164859596284,4.0,1.0,-1.0,POINT (138.164859596284 9.660565399434985),63.23587981046148,847376.1763195356,1069494.9945400904,2
179,301,-3.472499328634947,9.660540045227217,138.1648569657096,4.0,1.0,-1.0,POINT (138.1648569657096 9.660540045227217),63.23614285442727,847375.9133560732,1069492.1845964198,2
181,303,-3.4950121656916253,9.660540046027576,138.1648569653004,4.0,1.0,-1.0,POINT (138.1648569653004 9.660540046027576),63.236142846124494,847375.9133102937,1069492.1846846198,2
186,308,-3.864745579740207,9.660514705243274,138.16485433387192,4.0,1.0,-1.0,POINT (138.1648543338719 9.660514705243274),63.236405683149314,847375.6502390963,1069489.376226366,2
187,309,-3.4587380800667438,9.660508352880257,138.1648536854928,4.0,1.0,-1.0,POINT (138.1648536854928 9.660508352880257),63.23647155985691,847375.5855302314,1069488.6722207146,2
190,312,-4.267161780279432,9.660476696240272,138.1648503947078,4.0,1.0,-1.0,POINT (138.1648503947078 9.660476696240273),63.23679978929249,847375.2565064414,1069485.1637878024,2
192,314,-3.612418455081559,9.660470336685147,138.1648497519364,4.0,1.0,-1.0,POINT (138.1648497519364 9.660470336685147),63.23686571511371,847375.1924210254,1069484.4589915518,2
198,320,-3.3204174119299066,9.66043865040708,138.16484648686557,4.0,1.0,-1.0,POINT (138.1648464868656 9.66043865040708),63.23719412487844,847374.8662526056,1069480.947303309,2
209,331,-3.615593837036397,9.660406988435884,138.16484321564937,4.0,1.0,-1.0,POINT (138.1648432156494 9.660406988435883),63.23752217705169,847374.5393838685,1069477.4383001297,2
216,338,-2.841966569566465,9.660368960624265,138.16483931716417,4.0,1.0,-1.0,POINT (138.1648393171642 9.660368960624263),63.23791604658163,847374.1501390894,1069473.223820631,3
219,341,-3.153568356916573,9.66035630574854,138.16483800885885,4.0,1.0,-1.0,POINT (138.1648380088589 9.66035630574854),63.23804708449279,847374.0194011844,1069471.821317123,3
220,342,-3.464358587890323,9.66035631679974,138.16483800321,4.0,1.0,-1.0,POINT (138.16483800321 9.66035631679974),63.23804697006835,847374.0187692116,1069471.8225349728,3
225,347,-2.977536411646315,9.660337301331335,138.16483605958388,4.0,1.0,-1.0,POINT (138.1648360595839 9.660337301331335),63.23824383854026,847373.8247653525,1069469.7151279585,3
230,352,-3.1764575016412486,9.660318311166304,138.16483410530907,4.0,1.0,-1.0,POINT (138.1648341053091 9.660318311166304),63.23844040702352,847373.629565505,1069467.610511732,3
297,420,-3.2535205387074964,9.660052333952349,138.16480699261223,4.0,1.0,-1.0,POINT (138.1648069926122 9.660052333952349),63.24118956211623,847370.9240327853,1069438.1334152794,4
