,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface,x,y,labels
74,183,-5.274917138735169,9.660843117278189,138.16551264845964,4.0,1.0,-1.0,POINT (138.1655126484596 9.660843117278189),63.020205027807606,847447.6395268798,1069526.4097868341,0
77,186,-5.055818979492425,9.660830193295606,138.16551134574718,4.0,1.0,-1.0,POINT (138.1655113457472 9.660830193295606),63.02034276065979,847447.5096835087,1069524.9774917925,0
80,189,-4.958220195322706,9.66081079765882,138.1655093955,4.0,1.0,-1.0,POINT (138.1655093955 9.66081079765882),63.02054944499241,847447.3153481907,1069522.8279832408,0
82,191,-5.486234840315775,9.660804312215154,138.16550875579824,4.0,1.0,-1.0,POINT (138.1655087557982 9.660804312215154),63.02061855056081,847447.2517310081,1069522.10925092,0
87,196,-4.873876219131171,9.660791400122278,138.16550744487097,4.0,1.0,-1.0,POINT (138.165507444871 9.660791400122278),63.020756128051744,847447.1209728036,1069520.6782639658,0
90,199,-4.863050615238765,9.660772000624254,138.16550549514704,4.0,1.0,-1.0,POINT (138.165505495147 9.660772000624254),63.02096281048944,847446.9266988093,1069518.5283284453,0
91,200,-4.795868574052667,9.66077200301061,138.16550549388637,4.0,1.0,-1.0,POINT (138.1655054938864 9.66077200301061),63.02096278506588,847446.9265578515,1069518.5285913812,0
93,202,-4.702016040763968,9.66074613660538,138.1655028915108,4.0,1.0,-1.0,POINT (138.1655028915108 9.660746136605381),63.02123833251835,847446.6672247436,1069515.6619627466,0
94,203,-5.062190992867224,9.66074612381158,138.1655028982694,4.0,1.0,-1.0,POINT (138.1655028982694 9.660746123811581),63.02123846879704,847446.6679804351,1069515.6605530859,0
95,204,-4.671392829175356,9.660739669779677,138.1655022405559,4.0,1.0,-1.0,POINT (138.1655022405559 9.660739669779677),63.0213072157926,847446.602352015,1069514.9452803773,0
96,205,-4.167604453940744,9.66072675065327,138.16550092999452,4.0,1.0,-1.0,POINT (138.1655009299945 9.66072675065327),63.02144482046288,847446.4716410954,1069513.5135150545,0
100,209,-5.084584743792488,9.6607202509155,138.16550029666536,4.0,1.0,-1.0,POINT (138.1655002966654 9.660720250915501),63.02151404709775,847446.4087386485,1069512.793206578,0
102,211,-5.226416298322952,9.660707309458228,138.16549899780074,4.0,1.0,-1.0,POINT (138.1654989978007 9.660707309458227),63.02165187523861,847446.279335713,1069511.3589806755,0
103,212,-4.525913958368368,9.660700866066938,138.16549833376092,4.0,1.0,-1.0,POINT (138.1654983337609 9.660700866066938),63.021720494591136,847446.2130012696,1069510.644879671,0
105,214,-5.367579396824528,9.660694367861096,138.16549769856977,4.0,1.0,-1.0,POINT (138.1654976985698 9.660694367861096),63.02178969529132,847446.1498926461,1069509.9247389184,0
106,215,-4.716912652079443,9.660694390974411,138.1654976863603,4.0,1.0,-1.0,POINT (138.1654976863603 9.660694390974411),63.02178944915704,847446.1485274832,1069509.9272856168,0
113,222,-4.512108453180233,9.660668524841077,138.16549507766334,4.0,1.0,-1.0,POINT (138.1654950776633 9.660668524841077),63.02206487890408,847445.888499245,1069507.0606806977,0
115,224,-4.64007227448402,9.660662051937171,138.1654944286172,4.0,1.0,-1.0,POINT (138.1654944286172 9.660662051937173),63.02213379819068,847445.8238423865,1069506.3433272992,0
118,227,-4.426915196062588,9.66063618622313,138.16549181785763,4.0,1.0,-1.0,POINT (138.1654918178576 9.66063618622313),63.02240917563586,847445.5635869643,1069503.4767667253,0
120,229,-3.985507495007101,9.660603862358093,138.16548854898863,4.0,1.0,-1.0,POINT (138.1654885489886 9.660603862358093),63.02275325553228,847445.2376635908,1069499.8944770098,0
125,234,-4.107840421995361,9.660552119690868,138.16548332894263,4.0,1.0,-1.0,POINT (138.1654833289426 9.660552119690868),63.02330391960277,847444.717325517,1069494.1601130504,0
126,235,-4.146003364165696,9.660552118334978,138.16548332965874,4.0,1.0,-1.0,POINT (138.1654833296587 9.660552118334978),63.02330393403099,847444.7174055867,1069494.1599636541,0
130,239,-4.042460519969894,9.660545655031909,138.16548267441013,4.0,1.0,-1.0,POINT (138.1654826744101 9.660545655031909),63.02337270806856,847444.6520572908,1069493.4436669743,0
132,241,-3.920877972905613,9.660532725833956,138.1654813651828,4.0,1.0,-1.0,POINT (138.1654813651828 9.660532725833955),63.02351027655277,847444.5215028613,1069492.010787943,0
133,242,-4.272722362950151,9.660532713333744,138.16548137178486,4.0,1.0,-1.0,POINT (138.1654813717849 9.660532713333744),63.02351040955227,847444.5222410503,1069492.0094106288,0
136,245,-3.904183893971593,9.66050039556601,138.16547809551824,4.0,1.0,-1.0,POINT (138.1654780955182 9.660500395566009),63.02385423330861,847444.1954980937,1069488.4277885691,0
137,246,-3.922616411214877,9.660500394911097,138.16547809586413,4.0,1.0,-1.0,POINT (138.1654780958641 9.660500394911097),63.0238542402758,847444.1955367686,1069488.4277164086,0
142,251,-3.872931625343804,9.660448678728596,138.16547285797816,4.0,1.0,-1.0,POINT (138.1654728579782 9.660448678728597),63.024404316508935,847443.6732105464,1069482.6962668465,0
154,263,-3.4925169480930536,9.660377606650048,138.16546563726837,4.0,1.0,-1.0,POINT (138.1654656372684 9.660377606650048),63.02516002108951,847442.9529271984,1069474.8196759943,1
163,272,-3.645547456647952,9.660325928614377,138.1654603845282,4.0,1.0,-1.0,POINT (138.1654603845282 9.660325928614375),63.02570932874096,847442.4289287159,1069469.092435152,1
168,277,-3.645839819164856,9.66030655621611,138.16545841143866,4.0,1.0,-1.0,POINT (138.1654584114387 9.66030655621611),63.02591520678016,847442.2320582403,1069466.9454765962,1
170,279,-4.01056289923241,9.660287173312891,138.16545644391368,4.0,1.0,-1.0,POINT (138.1654564439137 9.660287173312893),63.02612117497938,847442.0358098508,1069464.7973605972,1
172,281,-3.507503792356999,9.660274281548496,138.1654551177336,4.0,1.0,-1.0,POINT (138.1654551177336 9.660274281548496),63.02625815460806,847441.9033538424,1069463.3686090861,1
179,288,-3.121208777553518,9.66024202704356,138.16545181619213,4.0,1.0,-1.0,POINT (138.1654518161921 9.660242027043559),63.02660082867396,847441.5737675915,1069459.7939660642,1
180,289,-3.532522963182002,9.66024201242729,138.16545182390948,4.0,1.0,-1.0,POINT (138.1654518239095 9.66024201242729),63.02660098394426,847441.5746304899,1069459.7923555928,1
182,291,-3.2220554751487542,9.66022911786139,138.165450499305,4.0,1.0,-1.0,POINT (138.165450499305 9.660229117861389),63.02673796003592,847441.4423503662,1069458.3632955174,1
183,292,-3.8589549283821016,9.660229095228583,138.16545051125487,4.0,1.0,-1.0,POINT (138.1654505112549 9.660229095228585),63.02673820045084,847441.443686516,1069458.3608017566,1
185,294,-3.482541888267204,9.66020975599486,138.1654485252768,4.0,1.0,-1.0,POINT (138.1654485252768 9.66020975599486),63.026943618958285,847441.245365617,1069456.2175021507,1
188,297,-3.12883953111064,9.660196868496934,138.165447198636,4.0,1.0,-1.0,POINT (138.165447198636 9.660196868496934),63.02708049619696,847441.1128544386,1069454.7892225892,1
189,298,-3.598487022580291,9.660190402481874,138.16544654724697,4.0,1.0,-1.0,POINT (138.165446547247 9.660190402481874),63.02714916772538,847441.0479325752,1069454.0726296338,1
192,301,-4.272072712652993,9.660164585047797,138.1654439176602,4.0,1.0,-1.0,POINT (138.1654439176602 9.660164585047795),63.02742333481592,847440.7855569813,1069451.2113958537,1
201,310,-3.401977787421025,9.660125944233169,138.1654399343873,4.0,1.0,-1.0,POINT (138.1654399343873 9.660125944233167),63.027833608004585,847440.3876326716,1069446.9289541726,1
208,317,-3.2888752010748097,9.660100178072426,138.1654372850764,4.0,1.0,-1.0,POINT (138.1654372850764 9.660100178072426),63.02810713565623,847440.1230370807,1069444.073377405,2
212,321,-2.954432155017611,9.660080866449604,138.16543529189127,4.0,1.0,-1.0,POINT (138.1654352918913 9.660080866449604),63.028312118521626,847439.9238955702,1069441.9331276508,2
215,324,-3.128718731670024,9.660061541747064,138.16543330709354,4.0,1.0,-1.0,POINT (138.1654333070935 9.660061541747064),63.02851721887191,847439.7256889292,1069439.7914382492,2
219,328,-3.1667578285407383,9.66002935506324,138.16542999190492,4.0,1.0,-1.0,POINT (138.1654299919049 9.660029355063239),63.02885878086636,847439.3945324479,1069436.2242907844,2
223,332,-2.848813875523838,9.660003626703196,138.1654273307716,4.0,1.0,-1.0,POINT (138.1654273307716 9.660003626703196),63.029131765142665,847439.1285986975,1069433.372887395,2
225,334,-2.8446493711397256,9.659990761968336,138.16542600251236,4.0,1.0,-1.0,POINT (138.1654260025124 9.659990761968336),63.02926824897031,847438.995885861,1069431.9471266281,2
226,335,-3.047805345651245,9.659990754748096,138.16542600632374,4.0,1.0,-1.0,POINT (138.1654260063237 9.659990754748096),63.02926832556841,847438.9963120231,1069431.946331076,2
