,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface,x,y,labels
7,7420,-0.4113052615381217,9.608211446266653,138.18881337047313,4.0,4.0,-1.0,POINT (138.1888133704731 9.608211446266653),63.17876371994862,850061.9748011839,1063722.664842297,0
9,7422,-0.6022401122824567,9.608205021354436,138.18881275505473,4.0,4.0,-1.0,POINT (138.1888127550547 9.608205021354436),63.17882534210548,850061.9137907088,1063721.9528217926,0
10,7423,-0.435784925579486,9.608205016371546,138.1888127433242,4.0,4.0,-1.0,POINT (138.1888127433242 9.608205016371546),63.17882538989397,850061.9125068195,1063721.9522580802,0
11,7424,-0.4144873716833451,9.608192152364376,138.18881148408107,4.0,4.0,-1.0,POINT (138.1888114840811 9.608192152364376),63.17894874514241,850061.7873789916,1063720.5266176788,0
13,7426,-0.4132428414811741,9.608185720613458,138.1888108552241,4.0,4.0,-1.0,POINT (138.1888108552241 9.608185720613458),63.17901040779725,850061.7248988252,1063719.8138262373,0
20,7433,-0.4158524204355336,9.608147129707564,138.18880708401403,4.0,4.0,-1.0,POINT (138.188807084014 9.608147129707564),63.17938021191367,850061.3502303744,1063715.5370352552,0
22,7435,-0.5135197520132171,9.608127838714609,138.18880520607507,4.0,4.0,-1.0,POINT (138.1888052060751 9.608127838714609),63.17956495834915,850061.1637338548,1063713.3991414404,0
29,7442,-0.4038548403988117,9.608082811388076,138.18880080137774,4.0,4.0,-1.0,POINT (138.1888008013777 9.608082811388075),63.17999588432576,850060.7260807519,1063708.4090373148,0
272,7690,-6.130843514826932,9.606735194914734,138.18866758824566,4.0,1.0,-1.0,POINT (138.1886675882457 9.606735194914734),63.19270327497907,850047.4752093889,1063559.0595284996,1
282,7700,-6.264338862469366,9.60669038853048,138.18866312972796,4.0,1.0,-1.0,POINT (138.188663129728 9.606690388530481),63.19311947082497,850047.0314041101,1063554.0938347175,1
283,7701,-6.859125661740686,9.606690406328433,138.1886631716492,4.0,1.0,-1.0,POINT (138.1886631716492 9.606690406328433),63.19311930558433,850047.0359923647,1063554.0958482053,1
288,7706,-6.245536746433708,9.606664784606004,138.18866057730364,4.0,1.0,-1.0,POINT (138.1886605773036 9.606664784606005),63.19335711733584,850046.7772847686,1063551.2562600407,1
293,7711,-5.891883721249568,9.606658373468562,138.18865991483878,4.0,1.0,-1.0,POINT (138.1886599148388 9.606658373468562),63.19341660248028,850046.7110886704,1063550.5457169404,1
294,7712,-5.891300402510146,9.606651973008765,138.18865927735413,4.0,1.0,-1.0,POINT (138.1886592773541 9.606651973008765),63.19347598026434,850046.64762656,1063549.8363816326,1
295,7713,-6.218690495409721,9.606651982805326,138.18865930042895,4.0,1.0,-1.0,POINT (138.188659300429 9.606651982805326),63.19347588938581,850046.650152086,1063549.837489921,1
297,7715,-6.05724344997024,9.606639178379274,138.1886580145487,4.0,1.0,-1.0,POINT (138.1886580145487 9.606639178379274),63.19359465264824,850046.5220324901,1063548.4184199132,1
305,7723,-6.162563910357774,9.606613583664563,138.1886554741504,4.0,1.0,-1.0,POINT (138.1886554741504 9.606613583664565),63.19383194868533,850046.2692249408,1063545.581877301,1
308,7726,-5.7222741418506375,9.606607170818249,138.1886548063658,4.0,1.0,-1.0,POINT (138.1886548063658 9.606607170818249),63.19389138329643,850046.2024459777,1063544.871139562,1
312,7730,-6.511099803464619,9.606587996049631,138.18865295231686,4.0,1.0,-1.0,POINT (138.1886529523169 9.606587996049631),63.19406904649986,850046.0184499891,1063542.7461397883,1
324,7742,-6.267758155260983,9.606543197103251,138.18864848305503,4.0,1.0,-1.0,POINT (138.188648483055 9.606543197103253),63.19448383996496,850045.5734553006,1063537.7812587647,1
334,7753,-6.149600175875205,9.606485610345224,138.18864275821738,4.0,1.0,-1.0,POINT (138.1886427582174 9.606485610345224),63.19501643971671,850045.0036532863,1063531.3991784167,2
342,7761,-6.134942945950207,9.606453623506589,138.18863958531614,4.0,1.0,-1.0,POINT (138.1886395853161 9.606453623506589),63.195311985124135,850044.6879215864,1063527.854228712,2
347,7766,-5.656627920006798,9.60644081393781,138.18863828351306,4.0,1.0,-1.0,POINT (138.1886382835131 9.606440813937811),63.19543028233056,850044.558057146,1063526.4345730857,2
352,7771,-6.552246300926907,9.606421649949906,138.18863644549668,4.0,1.0,-1.0,POINT (138.1886364454967 9.606421649949906),63.19560720106711,850044.3758112846,1063524.310783462,2
355,7774,-6.3802944317908965,9.606415249003236,138.18863579998626,4.0,1.0,-1.0,POINT (138.1886357999863 9.606415249003236),63.19566627699351,850044.311467495,1063523.6013860889,2
362,7781,-0.5242794583956081,9.606389491497213,138.1886328548244,4.0,4.0,-1.0,POINT (138.1886328548244 9.606389491497211),63.19590391567726,850044.014348475,1063520.7464052339,3
363,7782,-0.5526325414400505,9.60637671937765,138.18863150339791,4.0,4.0,-1.0,POINT (138.1886315033979 9.60637671937765),63.19602170147118,850043.8789924015,1063519.3308454596,3
364,7783,-0.4368805740180133,9.606370318425885,138.1886308684722,4.0,4.0,-1.0,POINT (138.1886308684722 9.606370318425885),63.19608071929542,850043.8158116818,1063518.6214583444,3
366,7785,-6.1401194572369855,9.606364089627034,138.18863064360235,4.0,1.0,-1.0,POINT (138.1886306436024 9.606364089627034),63.196138141887786,850043.7975133753,1063517.9315515915,2
369,7788,-5.603115864194701,9.606357676230816,138.18862997922125,4.0,1.0,-1.0,POINT (138.1886299792212 9.606357676230816),63.19619725806661,850043.731108703,1063517.220756488,2
370,7789,-6.160667214747463,9.60635769291479,138.18863001851878,4.0,1.0,-1.0,POINT (138.1886300185188 9.60635769291479),63.19619710429106,850043.7354097997,1063517.2226439493,2
371,7790,-0.4320725446205968,9.606331935032092,138.188627109969,4.0,4.0,-1.0,POINT (138.188627109969 9.606331935032093),63.196434446696,850043.4423140871,1063514.367658835,3
372,7791,-0.4636524791412687,9.606325539044448,138.18862648622962,4.0,4.0,-1.0,POINT (138.1886264862296 9.606325539044448),63.19649336083785,850043.3803574403,1063513.6588328027,3
373,7792,-6.293955298348332,9.60631931555393,138.1886262712051,4.0,1.0,-1.0,POINT (138.1886262712051 9.606319315553931),63.19655067814893,850043.363135496,1063512.9695238725,2
375,7794,-0.4107344195648857,9.6063063480799,138.18862460535047,4.0,4.0,-1.0,POINT (138.1886246053505 9.606306348079901),63.19667008126817,850043.1934289287,1063511.532012492,3
376,7795,-6.534461704336391,9.60630013264695,138.18862441123684,4.0,1.0,-1.0,POINT (138.1886244112368 9.60630013264695),63.19672730025923,850043.1784964999,1063510.843617092,2
377,7796,-5.989414363976889,9.60629371978808,138.18862374739146,4.0,1.0,-1.0,POINT (138.1886237473915 9.606293719788079),63.19678632855721,850043.1121500717,1063510.1328820447,2
379,7798,-6.249017673909298,9.60628093468421,138.18862251514025,4.0,1.0,-1.0,POINT (138.1886225151403 9.606280934684211),63.19690398649982,850042.9899029183,1063508.7160063805,2
381,7800,-6.094253195664534,9.606274533728955,138.18862187910932,4.0,1.0,-1.0,POINT (138.1886218791093 9.606274533728955),63.19696288038904,850042.9266006548,1063508.0066177668,2
387,7806,-6.118859637943582,9.606248949905329,138.1886193813341,4.0,1.0,-1.0,POINT (138.1886193813341 9.606248949905327),63.19719818923295,850042.6784640164,1063505.1713248608,2
389,7808,-5.932460731275969,9.606242548369542,138.18861874355736,4.0,1.0,-1.0,POINT (138.1886187435574 9.606242548369542),63.19725704706434,850042.6149704737,1063504.4618701905,2
391,7810,-6.148537190303979,9.606242554835386,138.1886187587872,4.0,1.0,-1.0,POINT (138.1886187587872 9.606242554835386),63.19725698761795,850042.616637371,1063504.4626016724,2
392,7811,-6.297377087570003,9.606236163403034,138.1886181447316,4.0,1.0,-1.0,POINT (138.1886181447316 9.606236163403034),63.197315744298976,850042.5557400591,1063503.7542899284,2
400,7819,-5.926973439671309,9.60619777841474,138.18861437320453,4.0,1.0,-1.0,POINT (138.1886143732045 9.606197778414739),63.19766844519109,850042.1808120906,1063499.5003007038,2
402,7821,-6.091636059687369,9.6061913879468,138.1886137608738,4.0,1.0,-1.0,POINT (138.1886137608738 9.606191387946801),63.19772713514976,850042.1201032763,1063498.792097513,2
409,7828,-5.883361443562684,9.606172198795738,138.18861187514463,4.0,1.0,-1.0,POINT (138.1886118751446 9.606172198795738),63.19790331839431,850041.9326395141,1063496.6654731138,2
413,7832,-6.020771848032079,9.606159412725116,138.1886106376649,4.0,1.0,-1.0,POINT (138.1886106376649 9.606159412725116),63.1980206710723,850041.8098185494,1063495.2484851084,2
417,7836,-5.986166031488171,9.60614022691104,138.18860876502973,4.0,1.0,-1.0,POINT (138.1886087650297 9.606140226911041),63.19819669964454,850041.623790103,1063493.1222435867,2
420,7839,-5.999112727228986,9.606133832502511,138.1886081426845,4.0,1.0,-1.0,POINT (138.1886081426845 9.606133832502513),63.19825535138443,850041.5619848236,1063492.4135938578,2
421,7840,-6.127626064077345,9.606127441616657,138.18860752855298,4.0,1.0,-1.0,POINT (138.188607528553 9.606127441616655),63.198313962549946,850041.5010784863,1063491.7053425652,2
424,7843,-6.284339628406612,9.60612105163863,138.1886069164756,4.0,1.0,-1.0,POINT (138.1886069164756 9.606121051638629),63.19837255713537,850041.440396929,1063490.9971938904,2
426,7845,-5.918669632001593,9.606121040696197,138.18860689070138,4.0,1.0,-1.0,POINT (138.1886068907014 9.606121040696197),63.19837265746719,850041.4375759499,1063490.995955971,2
428,7847,-6.693601947992204,9.60611466928145,138.18860632226398,4.0,1.0,-1.0,POINT (138.188606322264 9.60611466928145),63.19843107359702,850041.3816707317,1063490.2899072783,2
431,7850,-5.818792342763648,9.60610185408397,138.18860501467464,4.0,1.0,-1.0,POINT (138.1886050146746 9.60610185408397),63.198548544502046,850041.2511755133,1063488.869622631,2
432,7851,-6.123620466572588,9.60609546974246,138.1886044133804,4.0,1.0,-1.0,POINT (138.1886044133804 9.60609546974246),63.19860705437532,850041.1916730534,1063488.1621090733,2
436,7855,-5.787255651261478,9.606082670076674,138.18860314400763,4.0,1.0,-1.0,POINT (138.1886031440076 9.606082670076674),63.19872433324053,850041.0653612975,1063486.7435832038,2
437,7856,-6.270649036060431,9.606076290309726,138.1886025553782,4.0,1.0,-1.0,POINT (138.1886025553782 9.606076290309726),63.19878277644602,850041.0072457998,1063486.0365891012,2
438,7857,-5.762614100869705,9.606069880935268,138.18860189692165,4.0,1.0,-1.0,POINT (138.1886018969217 9.606069880935268),63.19884148259007,850040.9414877032,1063485.3262454069,2
440,7859,-6.480304764654357,9.606063508300071,138.18860132491346,4.0,1.0,-1.0,POINT (138.1886013249135 9.606063508300073),63.19889984398833,850040.8851913041,1063484.6200579419,2
442,7861,-7.022086266586183,9.606063524512653,138.1886013631013,4.0,1.0,-1.0,POINT (138.1886013631013 9.606063524512653),63.198899695522414,850040.8893709484,1063484.6218920734,2
444,7863,-6.01422158124585,9.606050707260284,138.18860004711507,4.0,1.0,-1.0,POINT (138.1886000471151 9.606050707260284),63.19901705271696,850040.7579550302,1063483.2013713415,2
447,7866,-7.060889888309799,9.606044344646994,138.18859949844293,4.0,1.0,-1.0,POINT (138.1885994984429 9.606044344646994),63.199075297674426,850040.7042126141,1063482.4963173831,2
454,7873,-5.873755249273192,9.606012340245362,138.1885963031786,4.0,1.0,-1.0,POINT (138.1885963031786 9.606012340245362),63.19936814985522,850040.3860391988,1063478.9494005805,2
455,7874,-5.809671310529796,9.606005944736149,138.18859567646632,4.0,1.0,-1.0,POINT (138.1885956764663 9.606005944736147),63.19942664631526,850040.3237550335,1063478.2406245405,2
465,7884,-5.629136689708122,9.605967580842982,138.1885919314616,4.0,1.0,-1.0,POINT (138.1885919314616 9.605967580842982),63.19977736768124,850039.9517183148,1063473.9889983882,2
471,7890,-6.779856447905519,9.605948436754408,138.18859014681252,4.0,1.0,-1.0,POINT (138.1885901468125 9.605948436754408),63.199952270966605,850039.7753148007,1063471.8674668607,2
472,7891,-6.013348484356471,9.605942020761873,138.1885894708782,4.0,1.0,-1.0,POINT (138.1885894708782 9.605942020761873),63.20001087186574,850039.7076428039,1063471.156372556,2
474,7893,-5.809025604034936,9.605942014647509,138.1885894564761,4.0,1.0,-1.0,POINT (138.1885894564761 9.605942014647507),63.2000109277069,850039.7060664971,1063471.155680837,2
476,7895,-6.224832990097497,9.605935633134424,138.18858886380684,4.0,1.0,-1.0,POINT (138.1885888638068 9.605935633134425),63.20006920542073,850039.6475087225,1063470.4484892923,2
479,7898,-6.016543973162575,9.605935626901374,138.18858884912518,4.0,1.0,-1.0,POINT (138.1885888491252 9.605935626901374),63.20006926233873,850039.645901821,1063470.4477841468,2
483,7902,-6.276801078053605,9.605922849787287,138.18858762384434,4.0,1.0,-1.0,POINT (138.1885876238443 9.605922849787287),63.200185921657976,850039.5244116228,1063469.0318003884,2
492,7911,-6.45956334504718,9.605903676847918,138.1885857712566,4.0,1.0,-1.0,POINT (138.1885857712566 9.605903676847918),63.200360915066994,850039.3405721071,1063466.907005008,2
500,7919,-5.9971169124487,9.6058717009157,138.1885826298105,4.0,1.0,-1.0,POINT (138.1885826298105 9.605871700915701),63.20065259737749,850039.0282825358,1063463.3632955528,2
501,7920,-6.289321470105476,9.605871709660056,138.1885826504075,4.0,1.0,-1.0,POINT (138.1885826504075 9.605871709660056),63.200652517640265,850039.0305368737,1063463.364284803,2
502,7921,-6.991859624756072,9.605871730683733,138.1885826999279,4.0,1.0,-1.0,POINT (138.1885826999279 9.605871730683733),63.20065232593152,850039.0359568647,1063463.3666632136,2
504,7923,-5.580548012687232,9.60586529598192,138.18858197867013,4.0,1.0,-1.0,POINT (138.1885819786701 9.605865295981921),63.200710997902206,850038.9633235948,1063462.6534510583,2
505,7924,-6.547547265214629,9.605865324919696,138.1885820468319,4.0,1.0,-1.0,POINT (138.1885820468319 9.605865324919696),63.20071073406507,850038.970783883,1063462.6567247924,2
509,7928,-6.072498872929285,9.6058461325527,138.1885801479039,4.0,1.0,-1.0,POINT (138.1885801479039 9.605846132552701),63.200885681526415,850038.7818719982,1063460.529731001,2
517,7936,-5.687733057659537,9.605801375955872,138.1885757680602,4.0,1.0,-1.0,POINT (138.1885757680602 9.605801375955872),63.20129336963146,850038.3466539539,1063455.569631353,2
529,7948,-5.738114402306244,9.60572468011491,138.18856830791307,4.0,1.0,-1.0,POINT (138.1885683079131 9.605724680114911),63.20199105080064,850037.6058262172,1063447.0699471405,2
530,7949,-5.709368267495031,9.605724679254624,138.18856830588672,4.0,1.0,-1.0,POINT (138.1885683058867 9.605724679254624),63.20199105862048,850037.6056044343,1063447.0698498164,2
531,7950,-6.545098502031152,9.605718312751272,138.1885677425899,4.0,1.0,-1.0,POINT (138.1885677425899 9.605718312751272),63.202048919505614,850037.5502586192,1063446.3643502495,2
535,7954,-6.09345254371406,9.605711906805949,138.18856708841486,4.0,1.0,-1.0,POINT (138.1885670884149 9.605711906805949),63.20210713057895,850037.4849670841,1063445.654390681,2
537,7956,-5.516740187899972,9.605699107653528,138.18856580324044,4.0,1.0,-1.0,POINT (138.1885658032404 9.605699107653528),63.2022234121232,850037.3569175799,1063444.2359056475,2
540,7959,-5.585186681756969,9.605699109701852,138.1885658080652,4.0,1.0,-1.0,POINT (138.1885658080652 9.605699109701852),63.20222339351858,850037.3574456477,1063444.236137374,2
542,7961,-5.879066360491746,9.605686335791498,138.18856458399102,4.0,1.0,-1.0,POINT (138.188564583991 9.605686335791498),63.202339412715446,850037.2360842449,1063442.8205096603,2
544,7963,-5.597538691614924,9.605673544799256,138.18856331916842,4.0,1.0,-1.0,POINT (138.1885633191684 9.605673544799256),63.20245555400288,850037.1102626807,1063441.402948952,2
550,7969,-5.265491798919489,9.605641578955296,138.18856018239845,4.0,1.0,-1.0,POINT (138.1885601823984 9.605641578955296),63.20274565692307,850036.7984753286,1063437.8603614871,2
551,7970,-5.167073678575946,9.605641576009958,138.18856017546082,4.0,1.0,-1.0,POINT (138.1885601754608 9.605641576009958),63.20274568364584,850036.7977160064,1063437.860028281,2
553,7972,-5.712423585545269,9.605635201259496,138.18855959106344,4.0,1.0,-1.0,POINT (138.1885595910634 9.605635201259496),63.20280351236215,850036.7400599219,1063437.1535940215,2
560,7979,-6.198453964985633,9.605596870973397,138.1885558870626,4.0,1.0,-1.0,POINT (138.1885558870626 9.605596870973397),63.203151053334295,850036.3724919991,1063432.9057312505,2
565,7984,-5.101704014888223,9.605584055506029,138.1885545630002,4.0,1.0,-1.0,POINT (138.1885545630002 9.605584055506027),63.203267185001096,850036.240185762,1063431.4854000788,2
568,7987,-5.407581656610797,9.605577673855649,138.18855396112426,4.0,1.0,-1.0,POINT (138.1885539611243 9.605577673855649),63.20332500208679,850036.1806160565,1063430.7781839888,2
571,7990,-5.238856523203896,9.605577668806246,138.18855394923057,4.0,1.0,-1.0,POINT (138.1885539492306 9.605577668806246),63.20332504783073,850036.1793142934,1063430.7776127497,2
572,7991,-5.405016969727109,9.605571283002218,138.18855333743133,4.0,1.0,-1.0,POINT (138.1885533374313 9.605571283002218),63.203382894300375,850036.118658416,1063430.069926616,2
584,8003,-4.956377960830976,9.605539318072411,138.18855018726725,4.0,1.0,-1.0,POINT (138.1885501872672 9.605539318072411),63.20367232800345,850035.8053977357,1063426.5274267776,2
586,8005,-5.300979191239453,9.605520157480436,138.18854833941504,4.0,1.0,-1.0,POINT (138.188548339415 9.605520157480436),63.20384572289549,850035.6220646447,1063424.4040035876,2
588,8007,-5.044852292051143,9.605507369700453,138.18854707286067,4.0,1.0,-1.0,POINT (138.1885470728607 9.605507369700453),63.20396140535013,850035.496049116,1063422.9867968434,2
597,8016,-5.482572496310596,9.605469040077075,138.18854335568977,4.0,1.0,-1.0,POINT (138.1885433556897 9.605469040077075),63.204307949628856,850035.127032472,1063418.7389941327,2
600,8019,-4.775458621150749,9.605462629575538,138.1885426809309,4.0,1.0,-1.0,POINT (138.1885426809309 9.605462629575538),63.20436587900622,850035.0594834647,1063418.0285091004,2
603,8022,-5.407211465956963,9.605449866785325,138.1885414750363,4.0,1.0,-1.0,POINT (138.1885414750363 9.605449866785325),63.20448118697641,850034.9401077984,1063416.6141313044,2
609,8028,-5.352693118801325,9.605411523610076,138.1885377176498,4.0,1.0,-1.0,POINT (138.1885377176498 9.605411523610076),63.204827407922494,850034.5666855692,1063412.3647870584,2
634,8053,-4.938110778690796,9.605315663850476,138.18852828650645,4.0,1.0,-1.0,POINT (138.1885282865064 9.605315663850476),63.20569167617396,850033.6289905552,1063401.7411864537,4
