,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface
24064,-0.09153758088528187,-18.690936669947025,-178.46795656552663,4.0,4.0,-1.0,POINT (-178.4679565655266 -18.69093666994702),51.9163307477138
24068,0.02812197439334963,-18.69094302369118,-178.4679572401251,4.0,4.0,-1.0,POINT (-178.4679572401251 -18.69094302369118),51.916443253692705
24069,0.1431315900322745,-18.690955741044196,-178.46795857701113,4.0,4.0,-1.0,POINT (-178.4679585770111 -18.6909557410442),51.91666833907948
24070,0.10931633936142411,-18.690955743369603,-178.46795857366394,4.0,4.0,-1.0,POINT (-178.4679585736639 -18.6909557433696),51.916668380232295
24073,-0.35986786182267155,-18.690962139397204,-178.46795919002125,4.0,4.0,-1.0,POINT (-178.4679591900212 -18.6909621393972),51.916781532985624
24074,0.034228405948735906,-18.690962111785034,-178.4679592289777,4.0,4.0,-1.0,POINT (-178.4679592289777 -18.69096211178503),51.91678104456514
24075,0.19218331042799697,-18.690962100923464,-178.46795924461182,4.0,4.0,-1.0,POINT (-178.4679592446118 -18.69096210092346),51.91678085242165
24076,0.02961052557753157,-18.69096211210251,-178.4679592285207,4.0,4.0,-1.0,POINT (-178.4679592285207 -18.69096211210251),51.91678105018218
24078,-0.02966296318169153,-18.69096848020007,-178.46795988543025,4.0,4.0,-1.0,POINT (-178.4679598854302 -18.69096848020007),51.91689367505023
24079,0.09287241551511262,-18.690968471261556,-178.46795989750782,4.0,4.0,-1.0,POINT (-178.4679598975078 -18.69096847126156),51.916893516958226
24080,0.14011238471198786,-18.690968468013185,-178.46795990218354,4.0,4.0,-1.0,POINT (-178.4679599021835 -18.69096846801319),51.91689345953637
24082,0.19198573235914793,-18.690974815389076,-178.46796069828042,4.0,4.0,-1.0,POINT (-178.4679606982804 -18.69097481538908),51.91700568431406
24083,-0.6296014798386536,-18.690974872397067,-178.46796061701178,4.0,4.0,-1.0,POINT (-178.4679606170118 -18.69097487239707),51.917006692063296
24084,0.2907911039400646,-18.690974808595005,-178.46796070805982,4.0,4.0,-1.0,POINT (-178.4679607080598 -18.690974808595),51.917005564202555
24087,0.20975679147698076,-18.690981179501694,-178.46796135442202,4.0,4.0,-1.0,POINT (-178.467961354422 -18.69098117950169),51.91711817122996
24088,0.20072435117172452,-18.69098118012265,-178.46796135352818,4.0,4.0,-1.0,POINT (-178.4679613535282 -18.69098118012265),51.9171181822021
24092,0.2792132051657629,-18.69100027046221,-178.46796332411284,4.0,4.0,-1.0,POINT (-178.4679633241128 -18.69100027046221),51.91745540482225
24093,0.0816386699526983,-18.691000284048272,-178.46796330455703,4.0,4.0,-1.0,POINT (-178.467963304557 -18.69100028404827),51.91745564472512
24094,-0.005173588184891116,-18.691000290530123,-178.46796329601554,4.0,4.0,-1.0,POINT (-178.4679632960155 -18.69100029053012),51.917455759161385
24095,0.11393319519005178,-18.6910002818275,-178.4679633077536,4.0,4.0,-1.0,POINT (-178.4679633077536 -18.6910002818275),51.91745560549316
24098,0.17078921616678303,-18.691006643818298,-178.46796396762417,4.0,4.0,-1.0,POINT (-178.4679639676242 -18.6910066438183),51.917567919706926
24099,0.059216436049212305,-18.691006651490582,-178.46796395658063,4.0,4.0,-1.0,POINT (-178.4679639565806 -18.69100665149058),51.91756805512705
24100,-0.862540900065048,-18.691006715386234,-178.46796386539734,4.0,4.0,-1.0,POINT (-178.4679638653973 -18.69100671538623),51.91756918298779
24101,0.24367541108838073,-18.69100663880653,-178.46796397483817,4.0,4.0,-1.0,POINT (-178.4679639748382 -18.69100663880653),51.917567831260385
24102,0.16023326526168075,-18.691006644544252,-178.46796396657922,4.0,4.0,-1.0,POINT (-178.4679639665792 -18.69100664454425),51.917567932541715
24104,0.25229995512265296,-18.691013003900633,-178.46796462986742,4.0,4.0,-1.0,POINT (-178.4679646298674 -18.69101300390063),51.91768016645801
24106,-0.4943301036377577,-18.69101942217692,-178.46796521022492,4.0,4.0,-1.0,POINT (-178.4679652102249 -18.69101942217692),51.91779340602807
24107,0.010007605624579563,-18.691019387496908,-178.4679652601437,4.0,4.0,-1.0,POINT (-178.4679652601437 -18.69101938749691),51.91779279423645
24108,-0.900859547128002,-18.69101945013114,-178.46796516998734,4.0,4.0,-1.0,POINT (-178.4679651699873 -18.69101945013114),51.91779389913427
24109,0.3900791389631859,-18.691025725636845,-178.46796595170852,4.0,4.0,-1.0,POINT (-178.4679659517085 -18.69102572563684),51.9179045863857
24112,0.1004660985953824,-18.691032112498455,-178.46796657722095,4.0,4.0,-1.0,POINT (-178.4679665772209 -18.69103211249845),51.91801720394869
24113,-0.8502407228923321,-18.69103217838453,-178.46796648317218,4.0,4.0,-1.0,POINT (-178.4679664831722 -18.69103217838453),51.91801836551167
24118,-0.49327250574553677,-18.691038521047627,-178.46796717267014,4.0,4.0,-1.0,POINT (-178.4679671726701 -18.69103852104763),51.91813016970991
24119,0.143524289286487,-18.69103847674693,-178.4679672356487,4.0,4.0,-1.0,POINT (-178.4679672356487 -18.69103847674693),51.91812938894145
24121,-0.7527690070638623,-18.691044905888912,-178.46796780109239,4.0,4.0,-1.0,POINT (-178.4679678010924 -18.69104490588891),51.91824268348864
24122,-0.7753598560048475,-18.69104490744238,-178.46796779885634,4.0,4.0,-1.0,POINT (-178.4679677988563 -18.69104490744238),51.91824271084624
24123,0.06889897385309224,-18.691044848875986,-178.46796788236918,4.0,4.0,-1.0,POINT (-178.4679678823692 -18.69104484887599),51.91824167894083
24124,0.20760249718011367,-18.69104483933841,-178.46796789609775,4.0,4.0,-1.0,POINT (-178.4679678960977 -18.69104483933841),51.918241510895314
24125,-1.0570811949894148,-18.69104492681439,-178.4679677709719,4.0,2.0,-1.0,POINT (-178.4679677709719 -18.69104492681439),51.91824305217597
24126,0.16364350704490815,-18.6910448423612,-178.4679678917467,4.0,4.0,-1.0,POINT (-178.4679678917467 -18.6910448423612),51.91824156415532
24131,-0.8095004424520521,-18.691057645998004,-178.46796910381212,4.0,4.0,-1.0,POINT (-178.4679691038121 -18.691057645998),51.91846708822413
24132,0.013454299045350218,-18.691057589409322,-178.46796918526695,4.0,4.0,-1.0,POINT (-178.467969185267 -18.69105758940932),51.918466091767186
24133,-0.15751868244814718,-18.69105760116593,-178.46796916834427,4.0,4.0,-1.0,POINT (-178.4679691683443 -18.69105760116593),51.91846629878273
24136,-0.7387683066808287,-18.691064009396516,-178.46796976494704,4.0,4.0,-1.0,POINT (-178.467969764947 -18.69106400939652),51.91857912260457
24137,0.06306618381841049,-18.691063953747474,-178.46796984426095,4.0,4.0,-1.0,POINT (-178.4679698442609 -18.69106395374747),51.91857814299874
24138,0.09758887800415243,-18.69106395137357,-178.467969847678,4.0,4.0,-1.0,POINT (-178.467969847678 -18.69106395137357),51.91857810120564
24140,-0.02564387251733832,-18.69107032888608,-178.46797048966172,4.0,4.0,-1.0,POINT (-178.4679704896617 -18.69107032888608),51.91869035048876
24142,-0.21773258901061623,-18.691076710884786,-178.46797112477748,4.0,4.0,-1.0,POINT (-178.4679711247775 -18.69107671088479),51.9188026447373
24143,-0.5236880512189883,-18.69107673192316,-178.46797109449432,4.0,4.0,-1.0,POINT (-178.4679710944943 -18.69107673192316),51.91880301487981
24144,0.03637616465631353,-18.691076693411684,-178.46797114992867,4.0,4.0,-1.0,POINT (-178.4679711499287 -18.69107669341168),51.918802337371744
24145,0.250684255346655,-18.691076678162673,-178.46797117108997,4.0,4.0,-1.0,POINT (-178.46797117109 -18.69107667816267),51.918802069092635
24146,-0.00912026205922989,-18.691076696540136,-178.46797114542554,4.0,4.0,-1.0,POINT (-178.4679711454255 -18.69107669654014),51.91880239240709
24147,0.03091790930863293,-18.69108943168635,-178.46797245759694,4.0,4.0,-1.0,POINT (-178.4679724575969 -18.69108943168635),51.9190263718192
24148,-0.055267669358337386,-18.691089437612714,-178.46797244906637,4.0,4.0,-1.0,POINT (-178.4679724490664 -18.69108943761271),51.91902647601091
24149,-0.28581632049143557,-18.69108945346584,-178.46797242624697,4.0,4.0,-1.0,POINT (-178.467972426247 -18.69108945346584),51.9190267547674
24150,-0.49969089563027247,-18.691095837756283,-178.46797305921035,4.0,4.0,-1.0,POINT (-178.4679730592104 -18.69109583775628),51.919138987432234
24151,0.05369159788623044,-18.69109579970424,-178.46797311398356,4.0,4.0,-1.0,POINT (-178.4679731139836 -18.69109579970424),51.919138318597106
24152,0.06650914687572837,-18.691095798310545,-178.46797311520118,4.0,4.0,-1.0,POINT (-178.4679731152012 -18.69109579831055),51.919138294120785
24153,-0.5183156036442312,-18.691095839037136,-178.46797305736666,4.0,4.0,-1.0,POINT (-178.4679730573667 -18.69109583903714),51.9191390099586
