,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface
1320,0.1101235148862795,-18.623999915217944,-178.5093129186189,4.0,4.0,-1.0,POINT (-178.5093129186189 -18.62399991521794),52.469151718019475
1321,0.09681650224778954,-18.624012714848313,-178.50931422160085,4.0,4.0,-1.0,POINT (-178.5093142216008 -18.62401271484831),52.46917744129178
1322,0.2519275836181052,-18.624012704342682,-178.50931421509594,4.0,4.0,-1.0,POINT (-178.5093142150959 -18.62401270434268),52.469177420180586
1323,0.3968214843627984,-18.624019094004627,-178.50931486053992,4.0,4.0,-1.0,POINT (-178.5093148605399 -18.62401909400463),52.469190260137566
1324,0.16516728582552034,-18.624019109694366,-178.5093148702547,4.0,4.0,-1.0,POINT (-178.5093148702547 -18.62401910969437),52.469190291664745
1325,0.30428466286057326,-18.62402550016096,-178.50931551618402,4.0,4.0,-1.0,POINT (-178.509315516184 -18.62402550016096),52.469203132387065
1326,0.3748730029194142,-18.624025495379936,-178.5093155132237,4.0,4.0,-1.0,POINT (-178.5093155132237 -18.62402549537994),52.46920312278053
1327,0.2372415850149366,-18.624044702547597,-178.50931747532204,4.0,4.0,-1.0,POINT (-178.509317475322 -18.6240447025476),52.469241711702125
1328,0.1290602481371558,-18.624051108546446,-178.5093181323178,4.0,4.0,-1.0,POINT (-178.5093181323178 -18.62405110854645),52.46925458022088
1329,0.05424541913658861,-18.624076709036142,-178.50932074746757,4.0,4.0,-1.0,POINT (-178.5093207474676 -18.62407670903614),52.469305998550226
1330,0.14891922136606553,-18.624083101420176,-178.50932139702698,4.0,4.0,-1.0,POINT (-178.509321397027 -18.62408310142018),52.46931883546131
1331,0.24224600871345484,-18.62408309509915,-178.50932139311317,4.0,4.0,-1.0,POINT (-178.5093213931132 -18.62408309509915),52.469318822768855
1333,0.12012367895528014,-18.62409590074167,-178.50932270592034,4.0,4.0,-1.0,POINT (-178.5093227059203 -18.62409590074167),52.469344535954406
1334,0.2874291428180122,-18.624108686956827,-178.50932400748258,4.0,4.0,-1.0,POINT (-178.5093240074826 -18.62410868695683),52.469370206726126
1335,0.18078320553930596,-18.624127888726637,-178.50932597630393,4.0,4.0,-1.0,POINT (-178.5093259763039 -18.62412788872664),52.469408751557694
1337,0.0696189185036448,-18.624134294438278,-178.50932663619733,4.0,4.0,-1.0,POINT (-178.5093266361973 -18.62413429443828),52.46942160840945
1338,0.2449457948924886,-18.624147078207464,-178.50932793991413,4.0,4.0,-1.0,POINT (-178.5093279399141 -18.62414707820746),52.46944726405536
1340,-0.033705270097172724,-18.62415989096382,-178.50932926340334,4.0,4.0,-1.0,POINT (-178.5093292634033 -18.62415989096382),52.469472974462406
1341,-0.011813526379443735,-18.62415988948121,-178.50932926248535,4.0,4.0,-1.0,POINT (-178.5093292624854 -18.62415988948121),52.46947297148745
1342,0.04296494993742217,-18.624166283539562,-178.50932991652064,4.0,4.0,-1.0,POINT (-178.5093299165206 -18.62416628353956),52.46948580069193
1343,0.06574137485974493,-18.624172679203404,-178.5093305720724,4.0,4.0,-1.0,POINT (-178.5093305720724 -18.6241726792034),52.46949863226655
1344,-0.02320250996066166,-18.624179083777882,-178.50933123268058,4.0,4.0,-1.0,POINT (-178.5093312326806 -18.62417908377788),52.46951148086555
1345,-0.05092926679342921,-18.624179085655783,-178.5093312338433,4.0,4.0,-1.0,POINT (-178.5093312338433 -18.62417908565578),52.469511484632676
1346,0.2432500913386165,-18.624179065730964,-178.5093312215066,4.0,4.0,-1.0,POINT (-178.5093312215066 -18.62417906573096),52.46951144466175
1348,0.06624523862969438,-18.624191872244037,-178.50933254312721,4.0,4.0,-1.0,POINT (-178.5093325431272 -18.62419187224404),52.46953713401581
1349,-0.021699764704867872,-18.624204672776546,-178.50933386196186,4.0,4.0,-1.0,POINT (-178.5093338619619 -18.62420467277655),52.469562807962575
1350,-0.09429067011105417,-18.62420467769325,-178.50933386500608,4.0,4.0,-1.0,POINT (-178.5093338650061 -18.62420467769325),52.469562817823316
1351,-0.14559902890678045,-18.624217474905787,-178.50933518317166,4.0,4.0,-1.0,POINT (-178.5093351831717 -18.62421747490579),52.46958848170107
1352,0.03501520240814761,-18.62422385964178,-178.5093358339747,4.0,4.0,-1.0,POINT (-178.5093358339747 -18.62422385964178),52.4696012845493
1353,-0.09172953321413717,-18.624230265102394,-178.50933649789866,4.0,4.0,-1.0,POINT (-178.5093364978987 -18.62423026510239),52.469614128102876
1354,0.06325520595171148,-18.624236650911083,-178.50933715019147,4.0,4.0,-1.0,POINT (-178.5093371501915 -18.62423665091108),52.46962693140222
1355,-0.04458252091870355,-18.624236658214976,-178.50933715471373,4.0,4.0,-1.0,POINT (-178.5093371547137 -18.62423665821498),52.46962694604599
1356,-0.14223574571754508,-18.62424306151704,-178.50933781788348,4.0,4.0,-1.0,POINT (-178.5093378178835 -18.62424306151704),52.469639783565526
