,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface
106,0.011002580158005763,-18.63164248740351,-178.521358699832,4.0,4.0,-1.0,POINT (-178.521358699832 -18.63164248740351),52.17427306781974
111,-0.14512788573293098,-18.632463675661526,-178.52144103947074,4.0,4.0,-1.0,POINT (-178.5214410394707 -18.63246367566153),52.170599532837514
112,-0.22948380935671342,-18.63268061273121,-178.52146219687546,4.0,4.0,-1.0,POINT (-178.5214621968755 -18.63268061273121),52.16963482975916
113,-0.09152571725757315,-18.632936429419395,-178.5214870252686,4.0,4.0,-1.0,POINT (-178.5214870252686 -18.6329364294194),52.16850032050206
114,-0.9781365325161875,-18.63299390058611,-178.52149273531137,4.0,1.0,-1.0,POINT (-178.5214927353114 -18.63299390058611),52.168245904184005
117,-1.1278282949232021,-18.63308337454584,-178.5215015452833,4.0,1.0,-1.0,POINT (-178.5215015452833 -18.63308337454584),52.16785015203277
118,-0.02260306245694298,-18.63315374456966,-178.5215083939864,4.0,4.0,-1.0,POINT (-178.5215083939864 -18.63315374456966),52.16753918573886
119,-1.619739650434926,-18.633268569993366,-178.52151999669948,4.0,1.0,-1.0,POINT (-178.5215199966995 -18.63326856999337),52.16703231338397
120,-1.5639034906214049,-18.6332749581521,-178.52152063125095,4.0,1.0,-1.0,POINT (-178.521520631251 -18.6332749581521),52.16700413399485
121,-1.8249980535692876,-18.633287704593254,-178.52152193563418,4.0,1.0,-1.0,POINT (-178.5215219356342 -18.63328770459325),52.16694791323425
122,-1.5365311163258433,-18.63328772684147,-178.52152190912344,4.0,1.0,-1.0,POINT (-178.5215219091234 -18.63328772684147),52.16694781511069
123,0.0019332640986190204,-18.63348557970953,-178.52154180080672,4.0,4.0,-1.0,POINT (-178.5215418008067 -18.63348557970953),52.16607620933246
124,0.007814074404291889,-18.633530188582522,-178.52154637397217,4.0,4.0,-1.0,POINT (-178.5215463739722 -18.63353018858252),52.16587996906674
125,-0.021388618207044702,-18.633625721748572,-178.52155624041842,4.0,4.0,-1.0,POINT (-178.5215562404184 -18.63362572174857),52.16546004809061
126,-0.021300467244528016,-18.633657551873107,-178.5215595474235,4.0,4.0,-1.0,POINT (-178.5215595474235 -18.63365755187311),52.165320240665096
127,-0.06489848811907573,-18.633708460076353,-178.5215648620747,4.0,4.0,-1.0,POINT (-178.5215648620747 -18.63370846007635),52.16509674418194
128,-2.395300022668407,-18.633708279035186,-178.52156507610795,4.0,1.0,-1.0,POINT (-178.5215650761079 -18.63370827903519),52.16509753875289
129,-0.1921624533978495,-18.633752981203518,-178.52156953982885,4.0,4.0,-1.0,POINT (-178.5215695398288 -18.63375298120352),52.164901396656205
130,-0.03179383595236217,-18.633823161186573,-178.52157675852962,4.0,4.0,-1.0,POINT (-178.5215767585296 -18.63382316118657),52.16459367009156
131,0.031954793864848,-18.633829494278242,-178.52157744210848,4.0,4.0,-1.0,POINT (-178.5215774421085 -18.63382949427824),52.16456591300448
132,-0.2259596764728331,-18.633842130608222,-178.5215788457082,4.0,4.0,-1.0,POINT (-178.5215788457082 -18.63384213060822),52.164510535789304
133,-2.427446855709306,-18.6338735952362,-178.5215825028355,4.0,1.0,-1.0,POINT (-178.5215825028355 -18.6338735952362),52.16437268123809
134,-0.0024711063116756604,-18.633943367361415,-178.52158990472483,4.0,4.0,-1.0,POINT (-178.5215899047248 -18.63394336736141),52.16406717217069
136,0.06423338646375368,-18.634006620195077,-178.5215968531713,4.0,4.0,-1.0,POINT (-178.5215968531713 -18.63400662019508),52.16379042381595
138,-2.886163456612043,-18.634038011488737,-178.52160060754633,4.0,1.0,-1.0,POINT (-178.5216006075463 -18.63403801148874),52.16365315424082
139,-3.336442019888917,-18.63404430128575,-178.5216013460633,4.0,1.0,-1.0,POINT (-178.5216013460633 -18.63404430128575),52.16362565592317
140,-0.07537946098396921,-18.634069854103398,-178.52160383636303,4.0,4.0,-1.0,POINT (-178.521603836363 -18.6340698541034),52.16351396252867
141,-0.11054556878705243,-18.634095151213607,-178.521606630946,4.0,4.0,-1.0,POINT (-178.521606630946 -18.63409515121361),52.16340341970135
142,-3.2850626608637072,-18.634101229634982,-178.52160762055024,4.0,1.0,-1.0,POINT (-178.5216076205502 -18.63410122963498),52.163376863203666
143,-3.461749426136516,-18.634113866678682,-178.52160903308146,4.0,1.0,-1.0,POINT (-178.5216090330815 -18.63411386667868),52.16332165825952
144,-0.06555221570097962,-18.634183721789366,-178.52161640400027,4.0,4.0,-1.0,POINT (-178.5216164040003 -18.63418372178937),52.16301664326784
145,-0.0023540870279676945,-18.6342533426364,-178.52162408046212,4.0,4.0,-1.0,POINT (-178.5216240804621 -18.6342533426364),52.16271289915494
146,-0.09334637138796723,-18.63428499186697,-178.52162757871835,4.0,4.0,-1.0,POINT (-178.5216275787184 -18.63428499186697),52.16257490070893
147,-3.7732553116352006,-18.634329038685202,-178.52163279845914,4.0,1.0,-1.0,POINT (-178.5216327984591 -18.6343290386852),52.16238293087736
148,-0.04436189818510483,-18.634348334297687,-178.52163454632262,4.0,4.0,-1.0,POINT (-178.5216345463226 -18.63434833429769),52.1622988657673
149,-4.501846303065195,-18.634386011025413,-178.52163913241188,4.0,1.0,-1.0,POINT (-178.5216391324119 -18.63438601102541),52.162134774553124
150,0.027951138889840948,-18.634462458204208,-178.52164704938986,4.0,4.0,-1.0,POINT (-178.5216470493899 -18.63446245820421),52.16180205150704
151,-0.06629969672321476,-18.634468795417153,-178.52164775105538,4.0,4.0,-1.0,POINT (-178.5216477510554 -18.63446879541715),52.161774483289264
152,-3.9008118576853814,-18.634468497473314,-178.5216481032687,4.0,1.0,-1.0,POINT (-178.5216481032687 -18.63446849747331),52.16177577936105
153,-0.02796833105931543,-18.634481489485957,-178.52164913286902,4.0,4.0,-1.0,POINT (-178.521649132869 -18.63448148948596),52.161719267569424
154,-0.011551649402221345,-18.634487837217193,-178.52164982367123,4.0,4.0,-1.0,POINT (-178.5216498236712 -18.63448783721719),52.1616916597668
155,0.06369458411522501,-18.6345513388823,-178.52165672525777,4.0,4.0,-1.0,POINT (-178.5216567252578 -18.6345513388823),52.16141558909658
156,-5.002837642134727,-18.634557297970936,-178.52165787993297,4.0,1.0,-1.0,POINT (-178.521657879933 -18.63455729797094),52.16138969279382
157,-4.601697975949731,-18.634582747229437,-178.52166059730908,4.0,1.0,-1.0,POINT (-178.5216605973091 -18.63458274722944),52.16127911883086
158,-4.499954402182396,-18.634608182881568,-178.52166333710957,4.0,1.0,-1.0,POINT (-178.5216633371096 -18.63460818288157),52.16116863703974
159,-4.329150879138601,-18.634639996338034,-178.52166675050304,4.0,1.0,-1.0,POINT (-178.521666750503 -18.63463999633803),52.16103049925914
160,-5.145213252950302,-18.63467811495062,-178.52167092882885,4.0,1.0,-1.0,POINT (-178.5216709288289 -18.63467811495062),52.16086505182648
161,0.021736805038700204,-18.6346976153004,-178.5216725008316,4.0,4.0,-1.0,POINT (-178.5216725008316 -18.6346976153004),52.16078044252936
162,-0.02941567917155473,-18.634703979432896,-178.52167318703326,4.0,4.0,-1.0,POINT (-178.5216731870333 -18.6347039794329),52.160752833649894
163,-0.021111615955866483,-18.634716719439954,-178.5216745482456,4.0,4.0,-1.0,POINT (-178.5216745482456 -18.63471671943995),52.160697571167475
164,-0.01980746067736803,-18.634723090071272,-178.52167522851408,4.0,4.0,-1.0,POINT (-178.5216752285141 -18.63472309007127),52.1606699403128
165,-0.11031638002308541,-18.634742198509013,-178.52167727561078,4.0,4.0,-1.0,POINT (-178.5216772756108 -18.63474219850901),52.16058707517368
166,-0.027313670183988177,-18.634748578450733,-178.52167794681642,4.0,4.0,-1.0,POINT (-178.5216779468164 -18.63474857845073),52.16055941224113
167,-0.06421701525377542,-18.634754949776426,-178.5216786286351,4.0,4.0,-1.0,POINT (-178.5216786286351 -18.63475494977643),52.160531788742446
168,-0.0764099812321442,-18.634761323536814,-178.52167930776028,4.0,4.0,-1.0,POINT (-178.5216793077603 -18.63476132353681),52.160504156763636
169,0.03420735327749257,-18.634786839696734,-178.52168200570824,4.0,4.0,-1.0,POINT (-178.5216820057082 -18.63478683969673),52.16039355807152
170,0.0034516573736472155,-18.634799595234178,-178.52168336008833,4.0,4.0,-1.0,POINT (-178.5216833600883 -18.63479959523418),52.16033828221407
171,-5.06494593964982,-18.634811962222987,-178.52168517553153,4.0,1.0,-1.0,POINT (-178.5216851755315 -18.63481196222299),52.160284698056785
172,-0.08965861603982694,-18.634818730706908,-178.52168539286177,4.0,4.0,-1.0,POINT (-178.5216853928618 -18.63481873070691),52.160255374621556
173,0.015026269562143526,-18.63481873887641,-178.5216853832492,4.0,4.0,-1.0,POINT (-178.5216853832492 -18.63481873887641),52.1602553392313
174,-4.988557402572981,-18.63482473222722,-178.52168651673165,4.0,1.0,-1.0,POINT (-178.5216865167316 -18.63482473222722),52.16022937589878
175,-0.0908729824622603,-18.634844265639924,-178.52168808608866,4.0,4.0,-1.0,POINT (-178.5216880860887 -18.63484426563992),52.16014476944474
176,0.054251054221031145,-18.634850662338554,-178.52168874493995,4.0,4.0,-1.0,POINT (-178.52168874494 -18.63485066233855),52.160117067207466
177,0.04616350126077781,-18.634857048094677,-178.52168941745333,4.0,4.0,-1.0,POINT (-178.5216894174533 -18.63485704809468),52.160089414443064
178,0.0641503844399347,-18.63485704949821,-178.5216894158019,4.0,4.0,-1.0,POINT (-178.5216894158019 -18.63485704949821),52.160089408364
179,0.0040497409982236734,-18.63486981967743,-178.5216907635375,4.0,4.0,-1.0,POINT (-178.5216907635375 -18.63486981967743),52.16003411485872
180,0.023145835169590165,-18.634876209652546,-178.52169143222685,4.0,4.0,-1.0,POINT (-178.5216914322268 -18.63487620965255),52.16000645007625
181,-0.0642846773462707,-18.634876202829584,-178.52169144025504,4.0,4.0,-1.0,POINT (-178.521691440255 -18.63487620282958),52.16000647961482
182,-0.009587333706935793,-18.634888986649905,-178.52169277482963,4.0,4.0,-1.0,POINT (-178.5216927748296 -18.63488898664991),52.15995113955432
183,-0.09548876618405766,-18.63488897994623,-178.52169278271742,4.0,4.0,-1.0,POINT (-178.5216927827174 -18.63488897994623),52.15995116857084
184,-0.1035951145587659,-18.63490176009291,-178.52169412109853,4.0,4.0,-1.0,POINT (-178.5216941210985 -18.63490176009291),52.159895852752015
185,-0.149475168115289,-18.63490814915056,-178.52169479357806,4.0,4.0,-1.0,POINT (-178.5216947935781 -18.63490814915056),52.15986820236685
186,0.02385120644538865,-18.634908162676595,-178.52169477766276,4.0,4.0,-1.0,POINT (-178.5216947776628 -18.6349081626766),52.15986814383177
187,0.11220016721237824,-18.634927351963395,-178.5216967716562,4.0,4.0,-1.0,POINT (-178.5216967716562 -18.63492735196339),52.15978510951936
188,-0.05641363280735852,-18.634927338805017,-178.52169678713892,4.0,4.0,-1.0,POINT (-178.5216967871389 -18.63492733880502),52.15978516645191
189,-5.39312784106813,-18.634933320390136,-178.52169794388695,4.0,1.0,-1.0,POINT (-178.5216979438869 -18.63493332039014),52.15975928726584
190,0.0191010925842221,-18.634946534652297,-178.52169877833364,4.0,4.0,-1.0,POINT (-178.5216987783336 -18.6349465346523),52.159702122557064
191,-0.005219357070584448,-18.634946532754338,-178.52169878056688,4.0,4.0,-1.0,POINT (-178.5216987805669 -18.63494653275434),52.15970213076616
192,-5.208633436894047,-18.63495252613566,-178.52169992362636,4.0,1.0,-1.0,POINT (-178.5216999236264 -18.63495252613566),52.15967620642368
193,0.0030687729462015715,-18.634965729972873,-178.52170077383215,4.0,4.0,-1.0,POINT (-178.5217007738322 -18.63496572997287),52.15961909975886
194,-0.533715592189136,-18.634972088614525,-178.5217014869017,4.0,1.0,-1.0,POINT (-178.5217014869017 -18.63497208861452),52.15959160177954
195,-0.03873372498242609,-18.634972126985556,-178.52170144142548,4.0,4.0,-1.0,POINT (-178.5217014414255 -18.63497212698556),52.15959143584951
196,-7.223348110175682,-18.634977969918864,-178.52170276469806,4.0,1.0,-1.0,POINT (-178.5217027646981 -18.63497796991886),52.15956616988478
197,-0.07302451108062297,-18.63497852561131,-178.5217021079002,4.0,4.0,-1.0,POINT (-178.5217021079002 -18.63497852561131),52.15956376705435
198,-0.14104068361514013,-18.63499132503192,-178.52170343941114,4.0,4.0,-1.0,POINT (-178.5217034394111 -18.63499132503192),52.159508426360844
199,-0.01681962032613305,-18.634997738867604,-178.52170409001693,4.0,4.0,-1.0,POINT (-178.5217040900169 -18.6349977388676),52.159480698086554
200,-0.09447126213680358,-18.634997732807886,-178.5217040971471,4.0,4.0,-1.0,POINT (-178.5217040971471 -18.63499773280789),52.15948072428364
201,-0.03852475822584472,-18.63499773717377,-178.52170409200997,4.0,4.0,-1.0,POINT (-178.52170409201 -18.63499773717377),52.159480705409806
203,-0.022030029850607258,-18.63500414291255,-178.52170475200276,4.0,4.0,-1.0,POINT (-178.5217047520028 -18.63500414291255),52.15945301423744
204,0.005590893097940434,-18.635004145067903,-178.52170474946666,4.0,4.0,-1.0,POINT (-178.5217047494667 -18.6350041450679),52.15945300492058
205,-0.054831442534142814,-18.635004140352713,-178.52170475501478,4.0,4.0,-1.0,POINT (-178.5217047550148 -18.63500414035271),52.159453025304174
206,-0.11038451418555227,-18.635010541016456,-178.521705421143,4.0,4.0,-1.0,POINT (-178.521705421143 -18.63501054101646),52.15942535816248
207,-0.03247312827938293,-18.635016953181918,-178.52170607459126,4.0,4.0,-1.0,POINT (-178.5217060745913 -18.63501695318192),52.15939764340146
208,-5.360549667825154,-18.635029353345292,-178.52170788381002,4.0,1.0,-1.0,POINT (-178.52170788381 -18.63502935334529),52.159344053183304
209,-0.05263381918636286,-18.635029765769428,-178.5217073962404,4.0,4.0,-1.0,POINT (-178.5217073962404 -18.63502976576943),52.15934227093203
210,0.07531664307444141,-18.63503618389031,-178.5217080436933,4.0,4.0,-1.0,POINT (-178.5217080436933 -18.63503618389031),52.15931453673511
211,0.12291308879776314,-18.63503618760464,-178.52170803932282,4.0,4.0,-1.0,POINT (-178.5217080393228 -18.63503618760464),52.15931452068435
212,-1.068894781152214,-18.635036094855035,-178.52170814878409,4.0,1.0,-1.0,POINT (-178.5217081487841 -18.63503609485504),52.15931492146228
213,-0.17430310290639944,-18.63504205525567,-178.52170906608873,4.0,4.0,-1.0,POINT (-178.5217090660887 -18.63504205525567),52.15928916703888
214,-0.03615392482342035,-18.635042066036682,-178.5217090534033,4.0,4.0,-1.0,POINT (-178.5217090534033 -18.63504206603668),52.15928912045638
215,-0.11721662011736354,-18.635048502601936,-178.5217096973164,4.0,4.0,-1.0,POINT (-178.5217096973164 -18.63504850260194),52.15926131060405
216,-0.0950232406388857,-18.635054948264038,-178.52171033130242,4.0,4.0,-1.0,POINT (-178.5217103313024 -18.63505494826404),52.15923346356794
217,-0.18870014571924756,-18.635061386154334,-178.52171097551093,4.0,4.0,-1.0,POINT (-178.5217109755109 -18.63506138615433),52.15920565222768
218,-0.04337543611116938,-18.635067842997753,-178.52171159726623,4.0,4.0,-1.0,POINT (-178.5217115972662 -18.63506784299775),52.15917776113565
219,-0.03679677119314337,-18.635067843511212,-178.52171159666204,4.0,4.0,-1.0,POINT (-178.521711596662 -18.63506784351121),52.159177758918304
220,-0.01976438298894002,-18.635074290876197,-178.52171222971904,4.0,4.0,-1.0,POINT (-178.521712229719 -18.6350742908762),52.159149910894484
221,0.11486679251784856,-18.6350936445251,-178.52171411858558,4.0,4.0,-1.0,POINT (-178.5217141185856 -18.6350936445251),52.159066329673806
222,-0.01124749514983424,-18.635093634683308,-178.52171413016598,4.0,4.0,-1.0,POINT (-178.521714130166 -18.63509363468331),52.159066372170855
223,-0.14142010976913522,-18.635112974075838,-178.52171603940707,4.0,4.0,-1.0,POINT (-178.5217160394071 -18.63511297407584),52.15898287161872
224,0.04376373371829673,-18.635119438050847,-178.52171665381294,4.0,4.0,-1.0,POINT (-178.5217166538129 -18.63511943805085),52.15895496675512
225,-0.007408082261304945,-18.6351258862069,-178.52171728969526,4.0,4.0,-1.0,POINT (-178.5217172896953 -18.6351258862069),52.158927132308236
226,-0.061942484917095524,-18.635125881951392,-178.52171729470257,4.0,4.0,-1.0,POINT (-178.5217172947026 -18.63512588195139),52.15892715067639
227,-0.058013660812541314,-18.63513878838931,-178.52171855546143,4.0,4.0,-1.0,POINT (-178.5217185554614 -18.63513878838931),52.15887144444969
228,-0.02310941494671313,-18.63513879111316,-178.52171855225637,4.0,4.0,-1.0,POINT (-178.5217185522564 -18.63513879111316),52.15887143269538
229,-0.015892937047098092,-18.635138791676155,-178.52171855159392,4.0,4.0,-1.0,POINT (-178.5217185515939 -18.63513879167616),52.15887143026521
230,0.031197440355443994,-18.635145249314437,-178.5217191772166,4.0,4.0,-1.0,POINT (-178.5217191772166 -18.63514524931444),52.15884356127208
231,0.06717399189205973,-18.635145252121923,-178.52171917391314,4.0,4.0,-1.0,POINT (-178.5217191739131 -18.63514525212192),52.15884354915579
232,0.04271149656475342,-18.63514525021302,-178.52171917615925,4.0,4.0,-1.0,POINT (-178.5217191761593 -18.63514525021302),52.15884355739399
233,0.02211849992684675,-18.635151703957302,-178.52171980767335,4.0,4.0,-1.0,POINT (-178.5217198076733 -18.6351517039573),52.158815707334725
234,-0.0006748132389451689,-18.63515815770628,-178.52172043895382,4.0,4.0,-1.0,POINT (-178.5217204389538 -18.63515815770628),52.158787859381846
235,-5.564278465397796,-18.635157725339965,-178.5217209499972,4.0,1.0,-1.0,POINT (-178.5217209499972 -18.63515772533997),52.158789724977396
236,-2.265440090290353,-18.63515798174249,-178.5217206469869,4.0,1.0,-1.0,POINT (-178.5217206469869 -18.63515798174249),52.15878861863712
237,-0.030354006020248216,-18.635158155390137,-178.52172044167918,4.0,4.0,-1.0,POINT (-178.5217204416792 -18.63515815539014),52.158787869375374
238,-8.781542782163276,-18.635163931239443,-178.52172187429758,4.0,1.0,-1.0,POINT (-178.5217218742976 -18.63516393123944),52.15876294836562
239,-0.020549227085747013,-18.63516461209016,-178.52172106955982,4.0,4.0,-1.0,POINT (-178.5217210695598 -18.63516461209016),52.15876001081779
240,-5.406002521795698,-18.635164193627006,-178.52172156424444,4.0,1.0,-1.0,POINT (-178.5217215642444 -18.63516419362701),52.15876181628482
241,-0.11651083632585334,-18.63516460460171,-178.5217210783713,4.0,4.0,-1.0,POINT (-178.5217210783713 -18.63516460460171),52.15876004312668
242,0.0061773866510229335,-18.6351839862538,-178.52172295125058,4.0,4.0,-1.0,POINT (-178.5217229512506 -18.6351839862538),52.15867643039019
243,-0.019882975165435048,-18.635190442892018,-178.52172358096968,4.0,4.0,-1.0,POINT (-178.5217235809697 -18.63519044289202),52.15864858061832
244,0.043644869061340706,-18.635190447849368,-178.52172357513643,4.0,4.0,-1.0,POINT (-178.5217235751364 -18.63519044784937),52.1586485592361
245,0.03675704588813666,-18.635190447311828,-178.52172357576896,4.0,4.0,-1.0,POINT (-178.521723575769 -18.63519044731183),52.15864856155349
246,0.0758073714891311,-18.635203369311714,-178.5217248257628,4.0,4.0,-1.0,POINT (-178.5217248257628 -18.63520336931171),52.158592830779526
247,0.010378920293684197,-18.635216286145795,-178.52172608402876,4.0,4.0,-1.0,POINT (-178.5217260840288 -18.63521628614579),52.15853713080651
248,-0.0017723541023309806,-18.63524213429018,-178.52172858556594,4.0,4.0,-1.0,POINT (-178.5217285855659 -18.63524213429018),52.158425694029575
249,0.06685520876830896,-18.635242139645335,-178.52172857926456,4.0,4.0,-1.0,POINT (-178.5217285792646 -18.63524213964534),52.15842567094478
250,-5.377442300837172,-18.635254644324085,-178.52173032766785,4.0,1.0,-1.0,POINT (-178.5217303276679 -18.63525464432409),52.158371772900864
251,-0.06624826413338034,-18.63525505697559,-178.52172983981086,4.0,4.0,-1.0,POINT (-178.5217298398109 -18.63525505697559),52.1583699944149
252,0.028698434316661123,-18.63526799410805,-178.52173107822188,4.0,4.0,-1.0,POINT (-178.5217310782219 -18.63526799410805),52.15831424107273
253,0.024733140872437755,-18.635274459267418,-178.5217317017051,4.0,4.0,-1.0,POINT (-178.5217317017051 -18.63527445926742),52.15828638228777
254,0.020665642374884843,-18.635287392255147,-178.52173294757173,4.0,4.0,-1.0,POINT (-178.5217329475717 -18.63528739225515),52.15823065962468
255,-0.05862226454000803,-18.63531972535927,-178.52173606380998,4.0,4.0,-1.0,POINT (-178.52173606381 -18.63531972535927),52.1580913876096
256,0.02663384338530872,-18.635326201206652,-178.52173667703968,4.0,4.0,-1.0,POINT (-178.5217366770397 -18.63532620120665),52.1580634998827
257,-1.7418184980063147,-18.63534547119645,-178.52173870103377,4.0,1.0,-1.0,POINT (-178.5217387010338 -18.63534547119645),52.157980527856125
258,-0.030546770721826908,-18.63534560421279,-178.52173854385535,4.0,4.0,-1.0,POINT (-178.5217385438553 -18.63534560421279),52.15797995518551
259,-0.17491752349612585,-18.63537147804196,-178.52174103655545,4.0,4.0,-1.0,POINT (-178.5217410365555 -18.63537147804196),52.1578685785953
260,-0.045173536189924944,-18.635397377539984,-178.5217435009498,4.0,4.0,-1.0,POINT (-178.5217435009498 -18.63539737753998),52.15775712575305
261,-0.18572189034869807,-18.635410312945762,-178.52174475098556,4.0,4.0,-1.0,POINT (-178.5217447509856 -18.63541031294576),52.15770147388503
262,-0.045755366451356326,-18.635442694876094,-178.52174782845614,4.0,4.0,-1.0,POINT (-178.5217478284561 -18.63544269487609),52.15756219490504
263,-0.008605021572296988,-18.63553983369358,-178.52175708052582,4.0,4.0,-1.0,POINT (-178.5217570805258 -18.63553983369358),52.15714470927014
264,0.04052213005877557,-18.63555279038661,-178.5217583091231,4.0,4.0,-1.0,POINT (-178.5217583091231 -18.63555279038661),52.1570890601015
265,-4.651860355695351,-18.635591282400913,-178.52176243898182,4.0,1.0,-1.0,POINT (-178.5217624389818 -18.63559128240091),52.1569237869644
266,0.08689554240201067,-18.63561755620632,-178.52176447017493,4.0,4.0,-1.0,POINT (-178.5217644701749 -18.63561755620632),52.15681101860173
267,0.0026290281057076478,-18.63561754963204,-178.52176447791166,4.0,4.0,-1.0,POINT (-178.5217644779117 -18.63561754963204),52.156811046814255
268,0.037184712753663286,-18.635636980011242,-178.52176632494107,4.0,4.0,-1.0,POINT (-178.5217663249411 -18.63563698001124),52.15672767342039
269,-1.092226198895454,-18.635682220180513,-178.5217707484021,4.0,1.0,-1.0,POINT (-178.5217707484021 -18.63568222018051),52.15653362807461
270,-0.19640279561338975,-18.635824668602528,-178.52178428468838,4.0,4.0,-1.0,POINT (-178.5217842846884 -18.63582466860253),52.15592331728294
271,-0.07888916448107723,-18.635850546850147,-178.5217867602207,4.0,4.0,-1.0,POINT (-178.5217867602207 -18.63585054685015),52.15581255489997
272,-0.025309405430896357,-18.63590873055589,-178.52179236478932,4.0,4.0,-1.0,POINT (-178.5217923647893 -18.63590873055589),52.15556364571421
273,-0.19882474742844025,-18.635966854597886,-178.52179801427903,4.0,4.0,-1.0,POINT (-178.521798014279 -18.63596685459789),52.155315164418425
274,-0.03661285060062986,-18.635979779840117,-178.5217992548564,4.0,4.0,-1.0,POINT (-178.5217992548564 -18.63597977984012),52.15525993223491
275,0.04421090128502637,-18.636005602489774,-178.52180176246338,4.0,4.0,-1.0,POINT (-178.5218017624634 -18.63600560248977),52.155149612366586
277,-0.17902030724719079,-18.636070085568626,-178.52180809735924,4.0,4.0,-1.0,POINT (-178.5218080973592 -18.63607008556863),52.15487427560947
278,-0.26382099003751,-18.636076525195985,-178.52180873876543,4.0,4.0,-1.0,POINT (-178.5218087387654 -18.63607652519599),52.154846790663214
279,0.07358769863682328,-18.636243877012586,-178.52182533657484,4.0,4.0,-1.0,POINT (-178.5218253365748 -18.63624387701259),52.154133259846276
280,-0.032854653727014314,-18.636243868710498,-178.5218253463463,4.0,4.0,-1.0,POINT (-178.5218253463463 -18.6362438687105),52.15413329520743
281,-0.19730917277835955,-18.63625670473931,-178.5218266539146,4.0,4.0,-1.0,POINT (-178.5218266539146 -18.63625670473931),52.154078625841066
282,0.046578171265045716,-18.636263145999084,-178.52182727842435,4.0,4.0,-1.0,POINT (-178.5218272784244 -18.63626314599908),52.15405119532625
283,-2.1997518317145395,-18.63630148866218,-178.52183137700993,4.0,1.0,-1.0,POINT (-178.5218313770099 -18.63630148866218),52.15388795450235
284,-0.2172949564245994,-18.63630805893934,-178.5218318454594,4.0,4.0,-1.0,POINT (-178.5218318454594 -18.63630805893934),52.15385998960846
285,0.058020657760747864,-18.63631449564081,-178.52183247119464,4.0,4.0,-1.0,POINT (-178.5218324711946 -18.63631449564081),52.15383259538794
287,0.03472811713051106,-18.636340545884647,-178.5218348411678,4.0,4.0,-1.0,POINT (-178.5218348411678 -18.63634054588465),52.1537217487039
