,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface
186,0.06696608907189242,-18.628185261358702,-178.49017941071318,4.0,4.0,-1.0,POINT (-178.4901794107132 -18.6281852613587),51.847322573376005
187,-0.5712188976687579,-18.62819156653895,-178.49018009363758,4.0,4.0,-1.0,POINT (-178.4901800936376 -18.62819156653895),51.84741649249918
188,-1.6301379525231634,-18.628267648842446,-178.49018829475108,4.0,3.0,-1.0,POINT (-178.4901882947511 -18.62826764884245),51.84854858387553
189,0.2568236462019261,-18.628274127893363,-178.49018897940422,4.0,4.0,-1.0,POINT (-178.4901889794042 -18.62827412789336),51.84864488891617
190,0.12391440163653432,-18.62828045998075,-178.49018966305084,4.0,4.0,-1.0,POINT (-178.4901896630508 -18.62828045998075),51.84873899401282
191,0.17772521571347474,-18.628324841340326,-178.4901944499481,4.0,4.0,-1.0,POINT (-178.4901944499481 -18.62832484134033),51.84939814344398
192,0.1600245985779805,-18.62835652136162,-178.49019786964195,4.0,4.0,-1.0,POINT (-178.4901978696419 -18.62835652136162),51.84986819339974
193,-0.6618286486848428,-18.6284197889179,-178.49020470942918,4.0,4.0,-1.0,POINT (-178.4902047094292 -18.6284197889179),51.85080577454937
194,0.016013549517060095,-18.628438825349765,-178.4902067616246,4.0,4.0,-1.0,POINT (-178.4902067616246 -18.62843882534976),51.85108758218121
195,0.026739092934690584,-18.628451484568682,-178.49020812974504,4.0,4.0,-1.0,POINT (-178.490208129745 -18.62845148456868),51.851274907559855
196,-0.8243604927161973,-18.628470407050074,-178.4902101813476,4.0,4.0,-1.0,POINT (-178.4902101813476 -18.62847040705007),51.8515547997813
197,0.1405686583046073,-18.62848313108046,-178.49021154978755,4.0,4.0,-1.0,POINT (-178.4902115497875 -18.62848313108046),51.85174293065211
199,-0.6081771312909516,-18.62851470703368,-178.49021496908642,4.0,4.0,-1.0,POINT (-178.4902149690864 -18.62851470703368),51.85220952924283
200,0.15095050791298942,-18.628527412692208,-178.49021633729194,4.0,4.0,-1.0,POINT (-178.4902163372919 -18.62852741269221),51.852397173657664
201,-0.179962643326588,-18.62878659415062,-178.4902443475017,4.0,4.0,-1.0,POINT (-178.4902443475017 -18.62878659415062),51.856211463862564
202,-0.582607970558124,-18.6289193562876,-178.4902586601294,4.0,4.0,-1.0,POINT (-178.4902586601294 -18.6289193562876),51.85815535002621
203,0.10017041133661628,-18.629090314985717,-178.49027701504963,4.0,4.0,-1.0,POINT (-178.4902770150496 -18.62909031498572),51.8606485951168
204,-0.912358987711,-18.629318826709827,-178.4903013641642,4.0,4.0,-1.0,POINT (-178.4903013641642 -18.62931882670983),51.86396376542689
205,0.09943005323069778,-18.62936996433789,-178.49030673848966,4.0,4.0,-1.0,POINT (-178.4903067384897 -18.62936996433789),51.864702923296136
206,-0.5033903979545703,-18.629389077629106,-178.49030875216363,4.0,4.0,-1.0,POINT (-178.4903087521636 -18.62938907762911),51.86497893599153
207,-0.7387018410456588,-18.62939544695499,-178.49030942320692,4.0,4.0,-1.0,POINT (-178.4903094232069 -18.62939544695499),51.865070883664885
209,-0.742268011887341,-18.62945294215836,-178.49031546040112,4.0,4.0,-1.0,POINT (-178.4903154604011 -18.62945294215836),51.8659001843771
210,0.0850231783033213,-18.62947856657504,-178.4903181423077,4.0,4.0,-1.0,POINT (-178.4903181423077 -18.62947856657504),51.866269379941514
211,-0.8775327355313105,-18.629523246389954,-178.49032283172028,4.0,4.0,-1.0,POINT (-178.4903228317203 -18.62952324638995),51.86691252539458
212,0.22281406124498482,-18.629568095108826,-178.49032751950742,4.0,4.0,-1.0,POINT (-178.4903275195074 -18.62956809510883),51.86755733579048
213,-0.7000115206201074,-18.6296640136971,-178.49033755457216,4.0,4.0,-1.0,POINT (-178.4903375545722 -18.6296640136971),51.86893382384733
214,0.16982221314644266,-18.629676879129544,-178.49033889224935,4.0,4.0,-1.0,POINT (-178.4903388922494 -18.62967687912954),51.86911818324006
215,-0.8735221204254376,-18.62969600912621,-178.49034089728931,4.0,4.0,-1.0,POINT (-178.4903408972893 -18.62969600912621),51.869392195905675
216,-0.8861784782896575,-18.62973442398026,-178.49034490717253,4.0,4.0,-1.0,POINT (-178.4903449071725 -18.62973442398026),51.869942017510766
217,-1.8269239065159846,-18.629753567367455,-178.49034691123512,4.0,4.0,-1.0,POINT (-178.4903469112351 -18.62975356736746),51.870215801434824
218,0.1145657321904073,-18.629772921975967,-178.49034891650072,4.0,4.0,-1.0,POINT (-178.4903489165007 -18.62977292197597),51.8704924639751
219,-0.7055913133217007,-18.6297728626732,-178.490348916103,4.0,4.0,-1.0,POINT (-178.490348916103 -18.6297728626732),51.87049161650066
220,-2.0599591559080426,-18.62980479019609,-178.49035225516909,4.0,4.0,-1.0,POINT (-178.4903522551691 -18.62980479019609),51.870947689545574
221,-0.8026608914395762,-18.629824099372588,-178.49035425937305,4.0,4.0,-1.0,POINT (-178.490354259373 -18.62982409937259),51.871223325273604
222,0.19356867207017137,-18.629830577394415,-178.49035492762533,4.0,4.0,-1.0,POINT (-178.4903549276253 -18.62983057739442),51.87131576622778
223,0.2710146370037317,-18.62985620854291,-178.49035759851165,4.0,4.0,-1.0,POINT (-178.4903575985117 -18.62985620854291),51.87168136397668
224,-0.8535122764279147,-18.62986894086245,-178.4903589332585,4.0,4.0,-1.0,POINT (-178.4903589332585 -18.62986894086245),51.87186288209341
225,0.1805774613395992,-18.629901051822298,-178.49036227163134,4.0,4.0,-1.0,POINT (-178.4903622716313 -18.6299010518223),51.8723203966656
226,-0.8047806343103566,-18.629920203014738,-178.4903642735992,4.0,4.0,-1.0,POINT (-178.4903642735992 -18.62992020301474),51.872593074062024
227,-0.9189200806414419,-18.629945823618524,-178.49036694300705,4.0,4.0,-1.0,POINT (-178.490366943007 -18.62994582361852),51.87295764491137
228,0.23822748772613048,-18.62994590739146,-178.49036694357846,4.0,4.0,-1.0,POINT (-178.4903669435785 -18.62994590739146),51.872958836567705
229,-0.8473096299654694,-18.629945828818677,-178.49036694304397,4.0,4.0,-1.0,POINT (-178.490366943044 -18.62994582881868),51.8729577188933
230,-0.7571233770180492,-18.629971467729582,-178.49036961257477,4.0,4.0,-1.0,POINT (-178.4903696125748 -18.62997146772958),51.87332229936146
231,-0.7774485564680234,-18.630106035772513,-178.49038362414473,4.0,4.0,-1.0,POINT (-178.4903836241447 -18.63010603577251),51.87523171679641
232,0.08510827839494851,-18.63011250646475,-178.49038429176176,4.0,4.0,-1.0,POINT (-178.4903842917618 -18.63011250646475),51.875323356784065
233,0.1737073721160135,-18.630157365101315,-178.4903889616819,4.0,4.0,-1.0,POINT (-178.4903889616819 -18.63015736510132),51.87595821946161
234,-0.8900991002126538,-18.630253382322444,-178.49039896781687,4.0,4.0,-1.0,POINT (-178.4903989678169 -18.63025338232244),51.877314523255336
235,-0.7791084002275531,-18.630330245137124,-178.49040697386337,4.0,4.0,-1.0,POINT (-178.4904069738634 -18.63033024513712),51.87839772280131
236,-1.0494189940439023,-18.630343032016718,-178.49040830810264,4.0,4.0,-1.0,POINT (-178.4904083081026 -18.63034303201672),51.87857770481787
237,0.17397180628943226,-18.63037513320314,-178.4904116447253,4.0,4.0,-1.0,POINT (-178.4904116447253 -18.63037513320314),51.8790292708145
238,-0.5955056268030479,-18.630375077584986,-178.4904116443541,4.0,4.0,-1.0,POINT (-178.4904116443541 -18.63037507758499),51.87902848878002
239,0.20990211929813357,-18.630381535963327,-178.4904123117812,4.0,4.0,-1.0,POINT (-178.4904123117812 -18.63038153596333),51.879119291115785
240,0.27304580601725187,-18.630413547659924,-178.49041564808851,4.0,4.0,-1.0,POINT (-178.4904156480885 -18.63041354765992),51.879569128286676
241,-1.0152463774080773,-18.630464854190635,-178.4904209143728,4.0,4.0,-1.0,POINT (-178.4904209143728 -18.63046485419063),51.880289285909384
242,0.026329739131566207,-18.630547904342002,-178.4904296585313,4.0,4.0,-1.0,POINT (-178.4904296585313 -18.630547904342),51.881452879155404
243,-1.2757300762639718,-18.630637121051443,-178.4904390725446,4.0,4.0,-1.0,POINT (-178.4904390725446 -18.63063712105144),51.88269993702124
244,0.09523782850241512,-18.63065635288471,-178.49044109018024,4.0,4.0,-1.0,POINT (-178.4904410901802 -18.63065635288471),51.8829683586373
246,0.05607045703065754,-18.63066910411202,-178.4904424346734,4.0,4.0,-1.0,POINT (-178.4904424346734 -18.63066910411202),51.88314625162457
247,-1.5371244133388722,-18.630675365783777,-178.49044310613002,4.0,4.0,-1.0,POINT (-178.49044310613 -18.63067536578378),51.88323358577327
248,-1.0246249421417384,-18.630681779145693,-178.490443778539,4.0,4.0,-1.0,POINT (-178.490443778539 -18.63068177914569),51.883323020112584
249,-2.203328932646138,-18.630694446511207,-178.49044512225342,4.0,4.0,-1.0,POINT (-178.4904451222534 -18.63069444651121),51.88349962038046
250,0.17724031613777005,-18.630739246872732,-178.49044982730743,4.0,4.0,-1.0,POINT (-178.4904498273074 -18.63073924687273),51.884123706884566
251,-0.058719851981378884,-18.630943136707707,-178.49047129801428,4.0,4.0,-1.0,POINT (-178.4904712980143 -18.63094313670771),51.886954294051975
252,-0.9277613678424647,-18.63115960166054,-178.49049402287025,4.0,4.0,-1.0,POINT (-178.4904940228703 -18.63115960166054),51.88994209376688
253,0.14996605653839104,-18.631159679664933,-178.4904940233986,4.0,4.0,-1.0,POINT (-178.4904940233986 -18.63115967966493),51.889943167203455
254,0.14842931365720666,-18.63119788510684,-178.49049802174932,4.0,4.0,-1.0,POINT (-178.4904980217493 -18.63119788510684),51.89046864709235
255,-0.04554809249692064,-18.631236075583598,-178.49050201589077,4.0,4.0,-1.0,POINT (-178.4905020158908 -18.6312360755836),51.89099336427171
256,0.1693402187540211,-18.63126792679311,-178.49050534117427,4.0,4.0,-1.0,POINT (-178.4905053411743 -18.63126792679311),51.89143055745808
258,0.04246158531157687,-18.631509923633296,-178.49053051345487,4.0,4.0,-1.0,POINT (-178.4905305134549 -18.6315099236333),51.89473958405142
259,-0.008789404207694482,-18.631681967464967,-178.49054828730436,4.0,4.0,-1.0,POINT (-178.4905482873044 -18.63168196746497),51.897078488604166
260,-0.06640790327400911,-18.631745682834918,-178.49055492368083,4.0,4.0,-1.0,POINT (-178.4905549236808 -18.63174568283492),51.89794182042533
261,0.11653185478812683,-18.632391035498937,-178.4906202349437,4.0,4.0,-1.0,POINT (-178.4906202349437 -18.63239103549894),51.90659889524977
262,-1.8066562921323075,-18.632390896606154,-178.49062023401893,4.0,4.0,-1.0,POINT (-178.4906202340189 -18.63239089660615),51.906597049179254
263,-2.0581914451441223,-18.632461300315047,-178.49062736245534,4.0,4.0,-1.0,POINT (-178.4906273624553 -18.63246130031505),51.907531864679186
264,-1.9650583830969555,-18.632499729315725,-178.4906312560906,4.0,4.0,-1.0,POINT (-178.4906312560906 -18.63249972931573),51.90804132401536
266,0.2375183110098909,-18.63253831826472,-178.49063515503224,4.0,3.0,-1.0,POINT (-178.4906351550322 -18.63253831826472),51.90855233653565
267,-2.257552029168887,-18.632550949009527,-178.49063645407128,4.0,4.0,-1.0,POINT (-178.4906364540713 -18.63255094900953),51.90871947517735
268,0.018661563263691176,-18.632576736403536,-178.49063905712683,4.0,4.0,-1.0,POINT (-178.4906390571268 -18.63257673640354),51.909060522477375
269,-2.61906084490803,-18.63258295280066,-178.4906397067542,4.0,4.0,-1.0,POINT (-178.4906397067542 -18.63258295280066),51.9091426985251
270,0.06202109879653125,-18.632583146727175,-178.49063970807748,4.0,4.0,-1.0,POINT (-178.4906397080775 -18.63258314672717),51.90914526185952
271,0.12995731434647104,-18.632589558534775,-178.4906403591314,4.0,4.0,-1.0,POINT (-178.4906403591314 -18.63258955853478),51.90923000515613
272,0.11055727775058725,-18.632602371159276,-178.49064166155694,4.0,4.0,-1.0,POINT (-178.4906416615569 -18.63260237115928),51.90939929948945
273,-1.8542033927805914,-18.632608636150913,-178.4906423120021,4.0,4.0,-1.0,POINT (-178.4906423120021 -18.63260863615091),51.90948205656605
274,-1.8822370124304584,-18.632615041680253,-178.49064296357702,4.0,4.0,-1.0,POINT (-178.490642963577 -18.63261504168025),51.90956665457634
275,0.10603028511128197,-18.632615185551515,-178.4906429645645,4.0,4.0,-1.0,POINT (-178.4906429645645 -18.63261518555151),51.909568554503494
276,-1.8050371477236824,-18.63262145478177,-178.49064361532925,4.0,4.0,-1.0,POINT (-178.4906436153292 -18.63262145478177),51.90965133688587
277,0.1119339315670899,-18.63262800137689,-178.49064426816395,4.0,4.0,-1.0,POINT (-178.4906442681639 -18.63262800137689),51.909737765745376
278,-2.1509157737979407,-18.632627837566307,-178.49064426703288,4.0,4.0,-1.0,POINT (-178.4906442670329 -18.63262783756631),51.90973560330167
279,-0.10446271842628366,-18.632627985662523,-178.49064426805094,4.0,4.0,-1.0,POINT (-178.4906442680509 -18.63262798566252),51.909737558307825
280,0.15888368655788246,-18.632634412358204,-178.49064492017274,4.0,4.0,-1.0,POINT (-178.4906449201727 -18.6326344123582),51.909822388362954
281,0.12421621381758095,-18.63263441009704,-178.4906449201801,4.0,4.0,-1.0,POINT (-178.4906449201801 -18.63263441009704),51.909822358516976
282,-1.8504792441459172,-18.632640675442964,-178.49064557138445,4.0,4.0,-1.0,POINT (-178.4906455713844 -18.63264067544296),51.909905043648905
283,0.17147791955166675,-18.63264082150382,-178.4906455723644,4.0,4.0,-1.0,POINT (-178.4906455723644 -18.63264082150382),51.90990697106463
284,-1.8984521084693629,-18.63264708011427,-178.49064622367263,4.0,4.0,-1.0,POINT (-178.4906462236726 -18.63264708011427),51.90998955199029
285,-1.7935755957408934,-18.632653496284725,-178.49064687621896,4.0,4.0,-1.0,POINT (-178.490646876219 -18.63265349628472),51.910074196362984
286,0.06553564144712588,-18.63266003996738,-178.4906475298351,4.0,4.0,-1.0,POINT (-178.4906475298351 -18.63266003996738),51.910160506740795
287,0.17689850290547976,-18.632672865457337,-178.49064883560948,4.0,4.0,-1.0,POINT (-178.4906488356095 -18.63267286545734),51.91032962597092
288,-1.8099483439036097,-18.63267272194661,-178.49064883464752,4.0,4.0,-1.0,POINT (-178.4906488346475 -18.63267272194661),51.91032773396
289,-2.300203663717897,-18.632679095783097,-178.49064948753838,4.0,4.0,-1.0,POINT (-178.4906494875384 -18.6326790957831),51.91041175751889
290,-1.9327441352396932,-18.632698350252006,-178.49065144800164,4.0,4.0,-1.0,POINT (-178.4906514480016 -18.63269835025201),51.91066548675008
291,0.013126746185634289,-18.632698491042795,-178.49065144896795,4.0,4.0,-1.0,POINT (-178.490651448968 -18.6326984910428),51.91066734152264
292,-2.155842366686413,-18.632704743831468,-178.49065210165867,4.0,4.0,-1.0,POINT (-178.4906521016587 -18.63270474383147),51.91074970799673
294,-2.0669775552397196,-18.632704750284635,-178.49065210170514,4.0,4.0,-1.0,POINT (-178.4906521017051 -18.63270475028463),51.910749792994466
295,-2.4501859381501045,-18.632762416816757,-178.49065799310523,4.0,4.0,-1.0,POINT (-178.4906579931052 -18.63276241681676),51.9115087165992
296,-2.217407211174207,-18.632775253741652,-178.49065930414665,4.0,4.0,-1.0,POINT (-178.4906593041466 -18.63277525374165),51.91167748492444
297,-2.4767216079596412,-18.632788057853688,-178.4906606158956,4.0,4.0,-1.0,POINT (-178.4906606158956 -18.63278805785369),51.911845759197604
298,0.18093013685877257,-18.63282030945916,-178.49066390012084,4.0,4.0,-1.0,POINT (-178.4906639001208 -18.63282030945916),51.91226933906728
299,-2.899425156255342,-18.63282008654605,-178.49066389858507,4.0,4.0,-1.0,POINT (-178.4906638985851 -18.63282008654605),51.91226641277899
300,-2.1970939571639567,-18.632839374024304,-178.4906658708865,4.0,4.0,-1.0,POINT (-178.4906658708865 -18.6328393740243),51.912519538833294
301,0.1178306263373631,-18.632845953906997,-178.49066652972962,4.0,4.0,-1.0,POINT (-178.4906665297296 -18.632845953907),51.912605859775795
302,-2.5461391577193804,-18.632852173868265,-178.4906671863094,4.0,4.0,-1.0,POINT (-178.4906671863094 -18.63285217386827),51.912687443735194
303,-2.502094342556692,-18.632877828895882,-178.4906698198849,4.0,4.0,-1.0,POINT (-178.4906698198849 -18.63287782889588),51.913023791174055
304,-0.21323930198400515,-18.63289082041104,-178.49067113891178,4.0,4.0,-1.0,POINT (-178.4906711389118 -18.63289082041104),51.913194019172806
305,-2.1440032897080146,-18.632897093773018,-178.49067179718716,4.0,4.0,-1.0,POINT (-178.4906717971872 -18.63289709377302),51.913276196064544
306,0.15504849515557204,-18.63290367358001,-178.49067245779807,4.0,4.0,-1.0,POINT (-178.4906724577981 -18.63290367358001),51.91336237102223
307,0.1601731853008802,-18.632922914320957,-178.49067443734555,4.0,4.0,-1.0,POINT (-178.4906744373455 -18.63292291432096),51.91361426997173
308,-2.311731374472445,-18.632941976403533,-178.49067641745611,4.0,4.0,-1.0,POINT (-178.4906764174561 -18.63294197640353),51.91386369057
309,-2.3623803108782333,-18.63295480107468,-178.4906777394115,4.0,4.0,-1.0,POINT (-178.4906777394115 -18.63295480107468),51.91403141878254
310,0.10484236966382554,-18.63296139349301,-178.49067840189994,4.0,4.0,-1.0,POINT (-178.4906784018999 -18.63296139349301),51.914117613690905
312,-2.411210456936874,-18.6329676254166,-178.49067906211133,4.0,4.0,-1.0,POINT (-178.4906790621113 -18.6329676254166),51.91419907992531
313,-0.016662158098095202,-18.63297421267784,-178.49067972497227,4.0,4.0,-1.0,POINT (-178.4906797249723 -18.63297421267784),51.914285175167606
314,0.01954569956347482,-18.632987043541938,-178.49068104895173,4.0,4.0,-1.0,POINT (-178.4906810489517 -18.63298704354194),51.91445282648783
315,-2.6672458209515426,-18.632993261379145,-178.49068170970176,4.0,4.0,-1.0,POINT (-178.4906817097018 -18.63299326137914),51.91453404771164
316,0.11994695827715533,-18.632993462997952,-178.49068171108541,4.0,4.0,-1.0,POINT (-178.4906817110854 -18.63299346299795),51.914536681128084
317,-2.4216030369792576,-18.63300597907101,-178.49068297221,4.0,4.0,-1.0,POINT (-178.49068297221 -18.63300597907101),51.91470012809441
318,-2.646522368663491,-18.63301238543252,-178.49068363904084,4.0,4.0,-1.0,POINT (-178.4906836390408 -18.63301238543252),51.91478376540181
319,0.19587376652901786,-18.63305112814225,-178.4906876465826,4.0,4.0,-1.0,POINT (-178.4906876465826 -18.63305112814225),51.91528923131409
321,-0.007841404630010287,-18.633070381724515,-178.49068965231174,4.0,4.0,-1.0,POINT (-178.4906896523117 -18.63307038172452),51.91554021461343
322,0.112832092859211,-18.633179578393428,-178.49070105375813,4.0,4.0,-1.0,POINT (-178.4907010537581 -18.63317957839343),51.916960988921346
323,0.12260094991044815,-18.63319884611822,-178.49070307173108,4.0,4.0,-1.0,POINT (-178.4907030717311 -18.63319884611822),51.91721121178125
324,0.1372352259779277,-18.63325022082258,-178.4907084612682,4.0,4.0,-1.0,POINT (-178.4907084612682 -18.63325022082258),51.91787770346855
325,0.09057530290485892,-18.633320846658403,-178.49071589139672,4.0,4.0,-1.0,POINT (-178.4907158913967 -18.6333208466584),51.918792298427434
326,0.19231795268337712,-18.63341071871947,-178.49072537837014,4.0,4.0,-1.0,POINT (-178.4907253783701 -18.63341071871947),51.9199533763458
327,0.21950292183005238,-18.63353261136336,-178.49073830209727,4.0,4.0,-1.0,POINT (-178.4907383020973 -18.63353261136336),51.92152320893365
328,0.020544461395618063,-18.6335646582295,-178.4907417113324,4.0,4.0,-1.0,POINT (-178.4907417113324 -18.6335646582295),51.92193499296263
331,-2.911838166515583,-18.633814247757165,-178.49076839510465,4.0,4.0,-1.0,POINT (-178.4907683951047 -18.63381424775717),51.9251286603685
332,0.10541139309922162,-18.633897605245494,-178.49077731746394,4.0,4.0,-1.0,POINT (-178.4907773174639 -18.63389760524549),51.92618997891259
333,-2.7744036225207553,-18.633993243700136,-178.49078761811714,4.0,4.0,-1.0,POINT (-178.4907876181171 -18.63399324370014),51.92740439300542
334,0.08000498190561027,-18.634018992597564,-178.49079036750473,4.0,4.0,-1.0,POINT (-178.4907903675047 -18.63401899259756),51.92773075513833
336,0.024625084113051143,-18.634121087847948,-178.49080135961012,4.0,4.0,-1.0,POINT (-178.4908013596101 -18.63412108784795),51.92902230088657
337,-0.15598814530092886,-18.634140205973324,-178.49080342023393,4.0,4.0,-1.0,POINT (-178.4908034202339 -18.63414020597332),51.92926371052454
339,0.23060698335792204,-18.634325080359993,-178.49082331038503,4.0,4.0,-1.0,POINT (-178.490823310385 -18.63432508035999),51.93159097043099
340,-3.010516283363645,-18.63455326588302,-178.49084797316485,4.0,4.0,-1.0,POINT (-178.4908479731648 -18.63455326588302),51.93444545575767
341,-2.79777301912393,-18.63455962053968,-178.49084865631968,4.0,4.0,-1.0,POINT (-178.4908486563197 -18.63455962053968),51.93452466482995
342,-2.8631999931739873,-18.63469268534995,-178.4908629673914,4.0,4.0,-1.0,POINT (-178.4908629673914 -18.63469268534995),51.936179740790976
343,0.06429877556954988,-18.63469923122574,-178.4908636485731,4.0,4.0,-1.0,POINT (-178.4908636485731 -18.63469923122574),51.93626098475943
344,0.12109793347705071,-18.634762570447172,-178.490870437342,4.0,4.0,-1.0,POINT (-178.490870437342 -18.63476257044717),51.9370462729421
345,-3.235289238162275,-18.634812989960764,-178.49087585454959,4.0,4.0,-1.0,POINT (-178.4908758545496 -18.63481298996076),51.93767028613365
346,0.152754778463565,-18.63483223166171,-178.49087788523605,4.0,4.0,-1.0,POINT (-178.490877885236 -18.63483223166171),51.93790817371337
347,-2.875683034972677,-18.634838345530145,-178.49087855984735,4.0,4.0,-1.0,POINT (-178.4908785598473 -18.63483834553015),51.93798373066238
348,-0.005525824530908756,-18.634844885229004,-178.49087923703493,4.0,4.0,-1.0,POINT (-178.4908792370349 -18.634844885229),51.93806453434809
349,-0.027615301433875694,-18.63484488362491,-178.49087923702368,4.0,4.0,-1.0,POINT (-178.4908792370237 -18.63484488362491),51.93806451452838
350,0.025921928177152654,-18.63485755162332,-178.4908805881086,4.0,4.0,-1.0,POINT (-178.4908805881086 -18.63485755162332),51.93822099226236
351,0.10438402134858273,-18.634870221301686,-178.4908819384586,4.0,4.0,-1.0,POINT (-178.4908819384586 -18.63487022130169),51.93837742948381
352,-3.027898801204169,-18.634869994873732,-178.49088193696292,4.0,4.0,-1.0,POINT (-178.4908819369629 -18.63486999487373),51.938374634235515
353,0.11040582093788288,-18.634895550175838,-178.4908846368885,4.0,4.0,-1.0,POINT (-178.4908846368885 -18.63489555017584),51.93868999078404
354,-3.0150114678711573,-18.634895324244212,-178.49088463539664,4.0,4.0,-1.0,POINT (-178.4908846353966 -18.63489532424421),51.93868720384489
355,-3.069534680623903,-18.634895320284926,-178.49088463536881,4.0,4.0,-1.0,POINT (-178.4908846353688 -18.63489532028493),51.938687155008665
356,-3.1155028732206693,-18.634914312810658,-178.49088665711295,4.0,4.0,-1.0,POINT (-178.490886657113 -18.63491431281066),51.938921366032446
357,-3.206519151872702,-18.634920638015082,-178.4908873305859,4.0,4.0,-1.0,POINT (-178.4908873305859 -18.63492063801508),51.93899933628563
358,0.05935612892869238,-18.634920874148403,-178.49088733214904,4.0,4.0,-1.0,POINT (-178.490887332149 -18.6349208741484),51.939002246785094
359,-3.313356658982398,-18.634933294174374,-178.49088867701153,4.0,4.0,-1.0,POINT (-178.4908886770115 -18.63493329417437),51.939155301835854
360,0.13740531608899406,-18.63495253805085,-178.49089069673192,4.0,4.0,-1.0,POINT (-178.4908906967319 -18.63495253805085),51.939392332569696
361,-3.035913184649575,-18.634958640620646,-178.4908913675601,4.0,4.0,-1.0,POINT (-178.4908913675601 -18.63495864062065),51.9394674696523
362,0.15100426453470328,-18.63495887102346,-178.49089136908256,4.0,4.0,-1.0,POINT (-178.4908913690826 -18.63495887102346),51.939470306169824
