,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,sea_surface,x,y,labels
179,-2.35104755239729,-18.63458943725563,-178.4899484164987,4.0,4.0,-1.0,52.13154861234352,-19869410.1694423,-2111961.619693603,-1
181,-2.126731385302037,-18.63493451199931,-178.48998470893375,4.0,4.0,-1.0,52.13155172866118,-19869414.20949769,-2112002.1584964674,-1
182,-2.088328333421373,-18.63513238267702,-178.49000559759403,4.0,4.0,-1.0,52.131552340883445,-19869416.53481272,-2112025.4040493784,-1
183,-2.133026050478634,-18.63525998174781,-178.49001909181717,4.0,4.0,-1.0,52.131552281578934,-19869418.036982767,-2112040.3942127856,-1
184,-2.124857810827166,-18.635272739556836,-178.49002044183342,4.0,4.0,-1.0,52.131552256070336,-19869418.187265884,-2112041.8929832685,-1
185,-1.9658645792242169,-18.6354321828221,-178.49003732488876,4.0,4.0,-1.0,52.13155163704505,-19869420.06667901,-2112060.624176091,-1
186,-2.049171732503055,-18.635457689330448,-178.49004002784986,4.0,4.0,-1.0,52.131551486436365,-19869420.36757126,-2112063.6206500106,-1
190,-2.117495139377752,-18.635578831693905,-178.49005286898108,4.0,4.0,-1.0,52.131550576868904,-19869421.797039453,-2112077.852315297,-1
191,-1.824176583540293,-18.63568083181642,-178.49006368430273,4.0,4.0,-1.0,52.13154956215203,-19869423.00099555,-2112089.8351800395,1
192,-2.1035554745454874,-18.635680830140267,-178.49006368530604,4.0,4.0,-1.0,52.131549562170676,-19869423.00110724,-2112089.834983126,1
193,-1.9726229981396273,-18.635750951031547,-178.49007112228333,4.0,4.0,-1.0,52.131548732626925,-19869423.828987766,-2112098.072714226,1
196,-2.0562103351893484,-18.635782821755235,-178.49007450333124,4.0,4.0,-1.0,52.131548320047386,-19869424.205364298,-2112101.816855604,1
197,-1.9779413303631372,-18.635782822224847,-178.49007450305012,4.0,4.0,-1.0,52.131548320041475,-19869424.205333002,-2112101.8169107735,1
200,-2.1439791594740427,-18.635929408693205,-178.49009005939797,4.0,4.0,-1.0,52.1315461363788,-19869425.937057722,-2112119.0377544314,-1
201,-4.699881156664901,-18.636037793255564,-178.49010155051096,4.0,1.0,-1.0,52.13154421962872,-19869427.21624257,-2112131.7706828173,-1
203,-2.1682415977935534,-18.636069689455887,-178.490104917935,4.0,4.0,-1.0,52.131543606628384,-19869427.5911025,-2112135.5178234917,-1
206,-2.3412672078086416,-18.63627373469547,-178.4901265228249,4.0,4.0,-1.0,52.131539158751366,-19869429.99614784,-2112159.488915343,-1
207,-2.0901776467356967,-18.636299240363787,-178.49012922132522,4.0,4.0,-1.0,52.131538538746554,-19869430.296543524,-2112162.485305419,-1
208,-1.8858289646415187,-18.636305618316243,-178.49012989547376,4.0,4.0,-1.0,52.131538381484916,-19869430.371589396,-2112163.2345833834,-1
210,-2.1645880257931367,-18.636401268842143,-178.4901400177698,4.0,4.0,-1.0,52.13153591630817,-19869431.498398233,-2112174.4715522,-1
220,-3.0841380259711286,-18.63697525395667,-178.4902006342784,4.0,4.0,-1.0,52.13151692037036,-19869438.24619711,-2112241.903126507,-1
221,-3.1354468527717927,-18.63700076956867,-178.490203322221,4.0,1.0,-1.0,52.13151590867619,-19869438.54541751,-2112244.90069714,-1
222,-3.2680226370536047,-18.637039042454507,-178.49020735295167,4.0,1.0,-1.0,52.131514364460145,-19869438.994116392,-2112249.3969914145,-1
225,-3.848178434409874,-18.637204921125203,-178.4902247826647,4.0,1.0,-1.0,52.131507301381134,-19869440.934383176,-2112268.8844104786,-1
226,-3.7197509522443397,-18.637421781196394,-178.4902476281384,4.0,1.0,-1.0,52.1314971599586,-19869443.47752967,-2112294.3611509744,-1
233,-4.244383339016281,-18.637549372817656,-178.4902610270231,4.0,1.0,-1.0,52.131490712601135,-19869444.969086695,-2112309.3506412087,-1
234,-4.232970718469119,-18.637549372886216,-178.49026102698204,4.0,1.0,-1.0,52.1314907125975,-19869444.969082125,-2112309.350649263,-1
235,-4.000252001883155,-18.637555754737978,-178.49026169505032,4.0,1.0,-1.0,52.13149038076608,-19869445.043451145,-2112310.1003908324,-1
236,-4.083566090804538,-18.637600416705958,-178.49026637472917,4.0,1.0,-1.0,52.131488033588994,-19869445.56439061,-2112315.3472909876,-1
241,-3.913654555126982,-18.637766346789398,-178.4902837120383,4.0,1.0,-1.0,52.13147893116866,-19869447.494371034,-2112334.8408144414,-1
242,-5.812691779878037,-18.637791867685063,-178.49028637986376,4.0,1.0,-1.0,52.13147747774428,-19869447.791352008,-2112337.839019758,-1
245,-4.863073602196664,-18.638200558622035,-178.4903287081637,4.0,1.0,-1.0,52.13145226223878,-19869452.5033168,-2112385.8522604574,-1
248,-5.566867215898583,-18.638935803900242,-178.49040359634327,4.0,4.0,-1.0,52.1313977022528,-19869460.83983082,-2112472.229579313,-1
249,-6.14616443351656,-18.639070088939775,-178.49041724340523,4.0,3.0,-1.0,52.13138646067182,-19869462.35901481,-2112488.005554635,-1
250,-5.613696182405192,-18.639076485764527,-178.49041789234755,4.0,4.0,-1.0,52.131385915326064,-19869462.431254737,-2112488.7570619625,-1
253,-5.571342779992506,-18.639146809679715,-178.4904250594855,4.0,4.0,-1.0,52.13137986103493,-19869463.229096882,-2112497.0188092445,-1
255,-5.341826133922609,-18.639479079434462,-178.49045918756673,4.0,4.0,-1.0,52.13134979273991,-19869467.028217506,-2112536.0543491333,-1
256,-1.9857788337036482,-18.639581263216595,-178.49046977399107,4.0,3.0,-1.0,52.13134006033533,-19869468.206692874,-2112548.0590656237,-1
259,-4.481508849866827,-18.639625936388846,-178.49047443597115,4.0,4.0,-1.0,52.13133573374171,-19869468.725662123,-2112553.3073446397,-1
260,-0.9345151945542511,-18.639709016169885,-178.4904829981179,4.0,4.0,-1.0,52.13132757141739,-19869469.678795937,-2112563.067699979,-1
264,-3.0374376087305563,-18.63979824756767,-178.4904924660266,4.0,4.0,-1.0,52.131318636591914,-19869470.732758716,-2112573.5507631386,-1
265,-4.250691949894303,-18.63986834517933,-178.49049992943011,4.0,4.0,-1.0,52.131311495529644,-19869471.563580994,-2112581.7859589662,-1
266,-3.818891570135861,-18.639874721073625,-178.49050060709948,4.0,4.0,-1.0,52.131310840666174,-19869471.6390188,-2112582.5350108766,-1
270,-3.4380979003888115,-18.639912955963656,-178.49050468393554,4.0,4.0,-1.0,52.13130689493573,-19869472.092850115,-2112587.0269174003,-1
274,-3.1812423906944787,-18.640040379955824,-178.49051831553805,4.0,4.0,-1.0,52.131293514334175,-19869473.610313166,-2112601.996934062,-1
276,-2.3699630225788724,-18.640135939107655,-178.49052856931308,4.0,4.0,-1.0,52.13128324682066,-19869474.75175818,-2112613.2234151172,-1
277,-1.9393138688642466,-18.64030156166892,-178.49054639028196,4.0,4.0,-1.0,52.1312649782285,-19869476.73557936,-2112632.6811011704,-1
282,-0.9115104457928282,-18.640479950685158,-178.49056560863698,4.0,4.0,-1.0,52.13124463044187,-19869478.874956857,-2112653.6386383674,-1
285,-1.0510953977768622,-18.640690269620215,-178.4905882465362,4.0,4.0,-1.0,52.13121974667774,-19869481.39499627,-2112678.3474015053,-1
287,-1.043153167116884,-18.64072214694974,-178.4905916711028,4.0,4.0,-1.0,52.13121589070988,-19869481.77621728,-2112682.0924278176,-1
290,-0.9068945617057125,-18.640779536163063,-178.4905978299083,4.0,4.0,-1.0,52.13120889273978,-19869482.461812373,-2112688.8346541505,-1
291,-0.9417063151923912,-18.64079229035289,-178.49059919778364,4.0,4.0,-1.0,52.131207327727225,-19869482.61408356,-2112690.33304814,-1
292,-1.1280583683550276,-18.64083055692521,-178.49060329950848,4.0,4.0,-1.0,52.13120261085032,-19869483.07068548,-2112694.828701044,-1
296,-2.5997098547427413,-18.641028307757,-178.49062446391537,4.0,4.0,-1.0,52.13117772502483,-19869485.426696476,-2112718.060980947,-1
297,-1.7889611402911214,-18.64103470154434,-178.4906251358736,4.0,4.0,-1.0,52.13117690613035,-19869485.501498524,-2112718.8121400937,-1
302,-4.700014452796495,-18.641156106832916,-178.49063794483087,4.0,4.0,-1.0,52.131161187306134,-19869486.927385125,-2112733.075161778,-1
303,-2.5706189897325658,-18.641175295898158,-178.49063995371193,4.0,4.0,-1.0,52.131158673321806,-19869487.151012745,-2112735.329546,-1
306,-1.03059553519995,-18.641239238978095,-178.49064666237365,4.0,4.0,-1.0,52.131150237932616,-19869487.89781755,-2112742.8417569343,-1
312,-3.2360636976316073,-18.641437502119924,-178.49066741105645,4.0,3.0,-1.0,52.13112351456675,-19869490.207550354,-2112766.1342804264,-1
317,-5.160522885904129,-18.641623063763316,-178.49068673360097,4.0,4.0,-1.0,52.131097724418396,-19869492.35852617,-2112787.9346200265,-1
325,-5.650960203031218,-18.642186386140228,-178.49074504261506,4.0,1.0,-1.0,52.13101481864123,-19869498.849455927,-2112854.115571923,-1
326,-5.9884915102296645,-18.642192785507216,-178.49074570532304,4.0,1.0,-1.0,52.13101383696312,-19869498.92322824,-2112854.8673917083,-1
335,-4.16236239172008,-18.642774854081647,-178.49080606696023,4.0,4.0,-1.0,52.13092080085789,-19869505.64265496,-2112923.250941257,-1
343,-5.32675487117865,-18.643030610580045,-178.49083268318606,4.0,4.0,-1.0,52.13087757848234,-19869508.605559666,-2112953.2982262135,-1
345,-5.324242831661877,-18.643075369308733,-178.4908373439536,4.0,4.0,-1.0,52.130869867264664,-19869509.124393933,-2112958.5566633353,-1
346,-5.162886286908247,-18.643145711523236,-178.49084467007197,4.0,4.0,-1.0,52.13085765988808,-19869509.9399337,-2112966.8207550123,-1
347,-5.255424400927836,-18.64315850033864,-178.4908460027859,4.0,4.0,-1.0,52.13085542885756,-19869510.088290736,-2112968.3232378312,-1
348,-0.5275181241848941,-18.643459109676996,-178.4908773180958,4.0,4.0,-1.0,52.130801956921005,-19869513.57429509,-2113003.640096268,-1
349,-4.841183059739933,-18.643497459661134,-178.49088133587307,4.0,4.0,-1.0,52.13079499314608,-19869514.021552008,-2113008.14561935,-1
350,-4.373365324297197,-18.643849467414114,-178.49091803715768,4.0,4.0,-1.0,52.13072957139366,-19869518.107120324,-2113049.5010700575,-1
351,-3.769505817492245,-18.6439134871303,-178.49092470907902,4.0,4.0,-1.0,52.13071738190047,-19869518.84983521,-2113057.0224028607,-1
353,-10.844521765242803,-18.644143851685623,-178.49094875761975,4.0,4.0,-1.0,52.13067277846176,-19869521.526906516,-2113084.0867213565,-1
355,-0.733990927030618,-18.644156706002075,-178.4909500551718,4.0,4.0,-1.0,52.13067025540931,-19869521.67134935,-2113085.5969083873,-1
357,-0.6693593386996781,-18.644431720413703,-178.49097872814832,4.0,4.0,-1.0,52.130615409770144,-19869524.863210496,-2113117.906953893,2
358,-12.14250483352123,-18.644431655223876,-178.49097876982154,4.0,4.0,-1.0,52.13061542296646,-19869524.867849536,-2113117.8992950665,-1
359,-0.5837143668699127,-18.644508424318342,-178.4909867240613,4.0,4.0,-1.0,52.130599817854545,-19869525.753311455,-2113126.9185151467,2
360,-0.5537909278164079,-18.64450842449772,-178.4909867239535,4.0,4.0,-1.0,52.13059981781771,-19869525.753299456,-2113126.9185362193,2
362,-0.8598611242622383,-18.644540376192904,-178.49099005598097,4.0,4.0,-1.0,52.13059328490499,-19869526.12421906,-2113130.6723835864,2
363,-0.6464230900081702,-18.644540377472318,-178.49099005521236,4.0,4.0,-1.0,52.130593284643055,-19869526.124133497,-2113130.6725338995,2
366,-0.675553748567495,-18.644597881132448,-178.4909960493626,4.0,4.0,-1.0,52.130581471071764,-19869526.791399248,-2113137.4283576105,2
368,-1.187049841452108,-18.64467453441979,-178.49100404094727,4.0,4.0,-1.0,52.130565610949816,-19869527.681018386,-2113146.4339809003,3
370,-0.6176412088210554,-18.64470647023959,-178.4910073668863,4.0,4.0,-1.0,52.13055896527703,-19869528.051260225,-2113150.185966815,3
371,-0.5536208202470334,-18.644738400342064,-178.49101069419558,4.0,4.0,-1.0,52.130552298496696,-19869528.4216546,-2113153.9372817343,3
372,-0.5101521480456768,-18.6447639409183,-178.49101335558356,4.0,4.0,-1.0,52.13054694975426,-19869528.717918955,-2113156.9379223064,3
374,-0.8521842666269777,-18.64480224307332,-178.49101734825624,4.0,4.0,-1.0,52.130538901726595,-19869529.162381243,-2113161.4378607897,3
375,-0.8186404386897266,-18.64482789482819,-178.49102001699285,4.0,4.0,-1.0,52.13053349385518,-19869529.459463645,-2113164.4515643427,3
378,-0.7923865109370354,-18.644853392230925,-178.49102267469584,4.0,4.0,-1.0,52.1305281042637,-19869529.75531779,-2113167.447134243,3
379,-0.5997757115879949,-18.6448597675112,-178.49102333841134,4.0,4.0,-1.0,52.130526754448056,-19869529.829202257,-2113168.196136,3
382,-0.5906374647016719,-18.644968107272646,-178.49103462980779,4.0,4.0,-1.0,52.130503680149104,-19869531.086154763,-2113180.9244704046,-1
490,-1.926564129538292,-18.6455860492209,-178.49109896754385,4.0,4.0,-1.0,52.1303671629521,-19869538.248198777,-2113253.523749519,-1
502,-1.8639599084848442,-18.64559879562875,-178.4911002927256,4.0,4.0,-1.0,52.13036425908331,-19869538.395717338,-2113255.021271644,-1
570,-0.7844315497278558,-18.645707162654208,-178.49111155409506,4.0,4.0,-1.0,52.13033942755055,-19869539.64932725,-2113267.752864581,-1
679,-0.9606553764750743,-18.645860213590012,-178.49112745799764,4.0,4.0,-1.0,52.130303919528615,-19869541.419741586,-2113285.734198894,4
690,-0.6051824817766374,-18.645872972141753,-178.49112878178803,4.0,4.0,-1.0,52.13030093639554,-19869541.567105263,-2113287.233150176,4
692,-0.92519648205257,-18.645872970221472,-178.49112878294014,4.0,4.0,-1.0,52.13030093684483,-19869541.567233514,-2113287.23292457,4
695,-0.5695341357921961,-18.645872972355672,-178.4911287816597,4.0,4.0,-1.0,52.130300936345975,-19869541.567090973,-2113287.2331753094,4
699,-0.5803104895330762,-18.64587935181854,-178.491129444347,4.0,4.0,-1.0,52.13029944340087,-19869541.640860986,-2113287.982672959,4
733,-1.6489364946651222,-18.645930387774172,-178.49113474946245,4.0,4.0,-1.0,52.130287467740345,-19869542.231423736,-2113293.9786848775,4
737,-0.5134765936509211,-18.645930394075346,-178.49113474532373,4.0,4.0,-1.0,52.13028746625787,-19869542.230963018,-2113293.97942518,4
1542,-0.5397018401363312,-18.65872113168921,-178.49247015320265,4.0,4.0,-1.0,52.125490057274874,-19869690.8878881,-2114796.7692743125,-1
1549,-12.162397065781306,-18.65874021509609,-178.4924721895296,4.0,0.0,-1.0,52.125480226705804,-19869691.11457098,-2114799.0114774853,-1
1612,-1.3954269141271425,-18.658842375457333,-178.49248276628916,4.0,4.0,-1.0,52.1254274646858,-19869692.29197047,-2114811.01480421,5
1624,-11.64749431720486,-18.65885507530696,-178.4924841282637,4.0,0.0,-1.0,52.12542088973669,-19869692.443584777,-2114812.506972936,-1
1632,-1.7191817569181467,-18.658868014900683,-178.49248551729394,4.0,4.0,-1.0,52.12541418703995,-19869692.59821092,-2114814.0273105083,5
1638,-25.98002985598123,-18.65886787667802,-178.49248560555301,4.0,0.0,-1.0,52.125414258658566,-19869692.608035874,-2114814.0110700363,-1
1639,-22.387660768408523,-18.65886789722048,-178.4924855924917,4.0,0.0,-1.0,52.12541424801475,-19869692.606581897,-2114814.013483671,-1
1649,-21.668413241829967,-18.658880641476244,-178.49248689978566,4.0,0.0,-1.0,52.125407642955906,-19869692.752109192,-2114815.510870122,-1
1652,-1.6180543325118606,-18.65888712501725,-178.4924874815601,4.0,4.0,-1.0,52.12540428132115,-19869692.816872027,-2114816.272653877,5
1659,-20.28198231252577,-18.658893387947508,-178.49248820406095,4.0,0.0,-1.0,52.125401033196795,-19869692.897300456,-2114817.008516994,-1
1664,-1.671407837514721,-18.658906231907498,-178.49248944519368,4.0,4.0,-1.0,52.12539436929046,-19869693.03546272,-2114818.5176184187,5
1674,-23.4413481671113,-18.658912476383072,-178.49249017860336,4.0,0.0,-1.0,52.125391128129195,-19869693.11710551,-2114819.2513132873,-1
1683,-22.832055466723546,-18.658925216726484,-178.4924914845027,4.0,0.0,-1.0,52.12538451267892,-19869693.262477558,-2114820.7482404495,-1
1687,-1.7267529892690163,-18.658931704993922,-178.4924920615961,4.0,4.0,-1.0,52.12538114226754,-19869693.326719303,-2114821.5105797336,5
1695,-0.8680835117070274,-18.65894444359865,-178.49249336567888,4.0,4.0,-1.0,52.12537452236393,-19869693.471889134,-2114823.007302779,5
1700,-23.408884610051814,-18.658944315176253,-178.49249344767307,4.0,0.0,-1.0,52.125374589118564,-19869693.481016684,-2114822.9922137824,-1
1701,-1.6735877369113723,-18.658950806672355,-178.49249402215258,4.0,4.0,-1.0,52.12537121431933,-19869693.544967454,-2114823.754932507,5
1704,-0.5099438974114037,-18.658950813146713,-178.49249401790433,4.0,4.0,-1.0,52.125371210952835,-19869693.54449454,-2114823.755693211,5
1708,-16.1350030599059,-18.658950724197595,-178.49249407474852,4.0,0.0,-1.0,52.125371257202005,-19869693.550822407,-2114823.74524213,-1
1711,-0.8911984720703003,-18.658957178356978,-178.49249467271252,4.0,4.0,-1.0,52.12536790091144,-19869693.617387455,-2114824.503574002,5
1712,-1.6115983302249788,-18.6589571742877,-178.4924946753365,4.0,4.0,-1.0,52.125367903027836,-19869693.61767955,-2114824.503095883,5
1714,-0.5071519167054248,-18.658957180406684,-178.49249467130178,4.0,4.0,-1.0,52.125367899845514,-19869693.61723041,-2114824.503814834,5
1726,-16.57310405321357,-18.65896982327883,-178.4924960362734,4.0,0.0,-1.0,52.12536132266041,-19869693.769178357,-2114825.989289995,-1
1731,-18.56859212320228,-18.65897617949768,-178.49249669670345,4.0,0.0,-1.0,52.12535801465219,-19869693.842697095,-2114826.7361144223,-1
1739,-11.044699023219664,-18.658988955604702,-178.49249797521827,4.0,1.0,-1.0,52.12535136282804,-19869693.985020712,-2114828.2372441944,-1
1742,-18.587562885834586,-18.6589889126185,-178.49249800265338,4.0,0.0,-1.0,52.125351385214344,-19869693.988074776,-2114828.2321935273,-1
1815,-17.06448073270451,-18.659148043890443,-178.4925142912774,4.0,0.0,-1.0,52.12526823524013,-19869695.801316105,-2114846.929345206,-1
1821,-19.71665795502338,-18.659154390226927,-178.49251495155087,4.0,0.0,-1.0,52.12526490764185,-19869695.874817412,-2114847.675009289,-1
1824,-1.5327974932523603,-18.65916085762213,-178.49251553624757,4.0,4.0,-1.0,52.12526151566135,-19869695.93990555,-2114848.434897216,-1
1855,-26.31821806994401,-18.659205259057394,-178.4925201805487,4.0,0.0,-1.0,52.12523820356955,-19869696.456906788,-2114853.651853761,-1
1864,-18.97397386374155,-18.659262567390392,-178.49252600653074,4.0,0.0,-1.0,52.12520805123222,-19869697.105452143,-2114860.3853111523,-1
1920,-24.97236387751252,-18.659466147062556,-178.49254683219633,4.0,0.0,-1.0,52.12510035861533,-19869699.423754632,-2114884.3049757206,-1
1921,-15.756413844362328,-18.659466199628724,-178.49254679870558,4.0,0.0,-1.0,52.12510033069111,-19869699.42002646,-2114884.311152005,-1
1926,-16.996945140172556,-18.659472556276256,-178.49254745362893,4.0,0.0,-1.0,52.125096953457614,-19869699.492932193,-2114885.058028985,-1
1929,-0.5683522686607603,-18.65947901383186,-178.4925480443866,4.0,4.0,-1.0,52.125093521707186,-19869699.558695037,-2114885.8167622318,6
1933,-23.40278587620935,-18.659478883520418,-178.49254812735802,4.0,0.0,-1.0,52.125093590967936,-19869699.567931373,-2114885.801451233,-1
1937,-0.9189509285912436,-18.65948537574058,-178.49254869615703,4.0,4.0,-1.0,52.12509013989575,-19869699.631249785,-2114886.564257435,6
1939,-0.56066216277884,-18.659485377893848,-178.49254869486597,4.0,4.0,-1.0,52.12509013875069,-19869699.631106067,-2114886.5645104344,6
1942,-0.5854789990241898,-18.659491741848907,-178.49254934550453,4.0,4.0,-1.0,52.125086754965196,-19869699.70353482,-2114887.3122460996,6
1944,-0.518888689721507,-18.659491742249116,-178.49254934526454,4.0,4.0,-1.0,52.125086754752374,-19869699.703508105,-2114887.312293123,6
1946,-0.5808985012715766,-18.659491741876447,-178.492549345488,4.0,4.0,-1.0,52.125086754950644,-19869699.70353298,-2114887.3122493364,6
1948,-0.5567343013844948,-18.65949174202165,-178.49254934540093,4.0,4.0,-1.0,52.12508675487334,-19869699.703523286,-2114887.312266395,6
1951,-0.5986829424846292,-18.659498105728005,-178.49254999612074,4.0,4.0,-1.0,52.12508337033432,-19869699.775961086,-2114888.0599728688,6
1954,-19.28116999598501,-18.659497999084078,-178.49255006400077,4.0,0.0,-1.0,52.12508342706042,-19869699.783517454,-2114888.047442693,-1
1957,-0.6013783478309733,-18.659504470001522,-178.49255064676896,4.0,4.0,-1.0,52.125079984607964,-19869699.848390914,-2114888.807746009,6
1959,-0.5336579344602796,-18.65950447040852,-178.49255064652493,4.0,4.0,-1.0,52.12507998439105,-19869699.84836375,-2114888.8077938287,6
1961,-26.6406955381525,-18.65950432144749,-178.49255074138654,4.0,0.0,-1.0,52.12508006364669,-19869699.858923692,-2114888.790291586,-1
1962,-21.680026486189263,-18.65950434972402,-178.49255072335873,4.0,0.0,-1.0,52.125080048602285,-19869699.85691685,-2114888.7936139484,-1
