,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,sea_surface,raw_elev,x,y,labels
2331,-1.3287162819697187,-18.649904640897272,-178.48124939097713,4.0,4.0,-1.0,52.52234650177343,50.75072479248047,-19868441.798350845,-2113760.903449439,1
2332,-1.346966748765226,-18.64990464219967,-178.48124939008494,4.0,4.0,-1.0,52.52234650364335,50.72639083862305,-19868441.798251525,-2113760.903602456,1
2333,-1.3131546162339873,-18.649917406133746,-178.48125068546517,4.0,4.0,-1.0,52.52236482603985,50.77149200439453,-19868441.942452595,-2113762.4032218074,1
2337,-1.5936727987912036,-18.64993657667232,-178.48125261272796,4.0,4.0,-1.0,52.52239233483033,50.39749526977539,-19868442.156994503,-2113764.6555456747,1
2340,-1.6677813130918366,-18.649949350203396,-178.48125390342136,4.0,4.0,-1.0,52.52241065744602,50.298702239990234,-19868442.30067384,-2113766.1562928488,1
2341,-1.2807289385812055,-18.64995570699562,-178.4812545695982,4.0,4.0,-1.0,52.522419773739784,50.814781188964844,-19868442.374832302,-2113766.9031449477,1
2344,-1.1599674379824592,-18.649968467792455,-178.481255870219,4.0,4.0,-1.0,52.522438069979216,50.97581481933594,-19868442.51961675,-2113768.4023961616,1
2346,-1.2850925677159921,-18.64997486172614,-178.4812565115676,4.0,4.0,-1.0,52.52244723547028,50.808990478515625,-19868442.59101135,-2113769.153612052,1
2347,-1.4149784391984213,-18.64998125619975,-178.48125715275708,4.0,4.0,-1.0,52.52245640037654,50.63581848144531,-19868442.662388235,-2113769.9048914076,1
2348,-1.5231834763058032,-18.649987649327603,-178.48125779508192,4.0,4.0,-1.0,52.52246556199498,50.491554260253906,-19868442.73389151,-2113770.656012679,1
2350,-1.516628290036806,-18.650000419805636,-178.48125909081722,4.0,4.0,-1.0,52.52248385855819,50.50031280517578,-19868442.8781321,-2113772.1564016067,1
2352,-1.3510820449130279,-18.650006794010054,-178.4812597467623,4.0,4.0,-1.0,52.522492989001876,50.72105026245117,-19868442.951151576,-2113772.90529967,1
2353,-1.677963663179753,-18.650013204036725,-178.48126037876634,4.0,4.0,-1.0,52.52250216939592,50.28521728515625,-19868443.02150594,-2113773.6584064793,1
2354,-1.4305910169618983,-18.65001318638396,-178.4812603908592,4.0,4.0,-1.0,52.522502144116515,50.615047454833984,-19868443.022852115,-2113773.656332475,1
2358,-1.4497638201321479,-18.650051509021907,-178.48126427933045,4.0,4.0,-1.0,52.522557001061614,50.58953857421875,-19868443.455714755,-2113778.1588166007,1
2359,-1.5709682056344718,-18.650051517671358,-178.48126427340517,4.0,4.0,-1.0,52.52255701343711,50.42793273925781,-19868443.45505515,-2113778.1598328166,1
2367,-1.6387715220025711,-18.650083460801206,-178.48126751367002,4.0,4.0,-1.0,52.52260270113038,50.33757400512695,-19868443.81575979,-2113781.9127964056,1
2369,-1.7237558755516602,-18.650102633928718,-178.4812694570428,4.0,4.0,-1.0,52.5226301078319,50.22428894042969,-19868444.032095056,-2113784.165426647,1
2372,-1.98094694379688,-18.650115431953406,-178.48127074341713,4.0,4.0,-1.0,52.52264839495183,49.881385803222656,-19868444.17529359,-2113785.669053016,1
2373,-2.0451225544773024,-18.65011543653294,-178.48127074027994,4.0,4.0,-1.0,52.522648401493825,49.79581832885742,-19868444.17494436,-2113785.669591061,1
2374,-2.0520731040808187,-18.650121826927478,-178.4812713895519,4.0,4.0,-1.0,52.52265753070151,49.78656005859375,-19868444.247220986,-2113786.420391793,1
2377,-2.0665120728015154,-18.650134607953344,-178.48127268836228,4.0,4.0,-1.0,52.52267578538249,49.76732635498047,-19868444.391803894,-2113787.9220211594,1
2378,-2.029877793137075,-18.650140995913777,-178.481273340109,4.0,4.0,-1.0,52.522684907044095,49.81618118286133,-19868444.464356005,-2113788.6725359955,1
2381,-2.0833886306691056,-18.650147390533895,-178.4812739875666,4.0,4.0,-1.0,52.52269403685568,49.744842529296875,-19868444.536430657,-2113789.4238333,1
2384,-2.1283335640621317,-18.650153784770335,-178.48127463556207,4.0,4.0,-1.0,52.52270316476188,49.6849250793457,-19868444.60856518,-2113790.1750855516,1
2388,-2.1580772565980624,-18.65017296135288,-178.48127658541478,4.0,4.0,-1.0,52.522730531583875,49.645294189453125,-19868444.825621795,-2113792.428122654,1
2395,-1.8924876977052918,-18.650217690414237,-178.48128115582577,4.0,4.0,-1.0,52.52279431674833,49.99947738647461,-19868445.334397618,-2113797.68329539,1
2398,-1.9756798910082125,-18.650230483255392,-178.48128245503094,4.0,4.0,-1.0,52.52281254754871,49.888572692871094,-19868445.479024477,-2113799.1863137726,1
2399,-2.0641924751707847,-18.65023688361421,-178.4812831025677,4.0,4.0,-1.0,52.52282166652003,49.770565032958984,-19868445.55110794,-2113799.938285706,1
2401,-2.227319899275926,-18.650256079270367,-178.48128505106177,4.0,4.0,-1.0,52.52284900754694,49.5530891418457,-19868445.768013306,-2113802.193564851,1
2402,-1.9770290095332257,-18.65025606140917,-178.48128506329778,4.0,4.0,-1.0,52.52284898211201,49.886810302734375,-19868445.769375414,-2113802.191466357,1
2404,-2.2137723070009088,-18.650268868032832,-178.48128635665705,4.0,4.0,-1.0,52.52286721621931,49.571170806884766,-19868445.91335151,-2113803.696104372,1
2405,-2.2209717471175736,-18.650275264004264,-178.48128700900955,4.0,4.0,-1.0,52.522876320782416,49.561580657958984,-19868445.985971056,-2113804.447561005,1
2406,-2.010683683306752,-18.65027524899769,-178.48128701928994,4.0,4.0,-1.0,52.52287629942202,49.84196472167969,-19868445.98711546,-2113804.4457978983,1
2409,-2.217447415963534,-18.650294449232625,-178.48128896792855,4.0,4.0,-1.0,52.52290362248914,49.566307067871094,-19868446.20403692,-2113806.7016155086,1
2410,-2.054236173289837,-18.650320025110243,-178.48129158998998,4.0,4.0,-1.0,52.52293999944504,49.783958435058594,-19868446.495923463,-2113809.7065018015,1
2412,-2.147420797024097,-18.650326428639428,-178.48129223926816,4.0,4.0,-1.0,52.52294910387718,49.65972137451172,-19868446.568200782,-2113810.4588466156,1
2415,-2.311871744723021,-18.650339235799617,-178.48129353944861,4.0,4.0,-1.0,52.52296730880062,49.44047164916992,-19868446.712936208,-2113811.9635482915,1
2417,-2.011851647728463,-18.650345612458484,-178.48129420845484,4.0,4.0,-1.0,52.52297637096217,49.84050750732422,-19868446.78740964,-2113812.71273622,1
2419,-1.4930662740016487,-18.650351973230624,-178.48129488825913,4.0,4.0,-1.0,52.522985409199464,50.532230377197266,-19868446.863085106,-2113813.460057659,1
2420,-2.0441422518185846,-18.650352013069153,-178.48129486136918,4.0,4.0,-1.0,52.522985465803686,49.797462463378906,-19868446.86009173,-2113813.464738254,1
2421,-1.7997622359814613,-18.650351995629556,-178.4812948733164,4.0,4.0,-1.0,52.52298544102541,50.1233024597168,-19868446.86142169,-2113813.4626892917,1
2422,-1.9514279350751167,-18.650352006452835,-178.4812948659018,4.0,4.0,-1.0,52.52298545640224,49.92108154296875,-19868446.8605963,-2113813.4639609084,1
2426,-1.2468926478225058,-18.650370989490277,-178.4812966981367,4.0,4.0,-1.0,52.52301242203157,50.86048889160156,-19868447.064559758,-2113815.694261196,1
2428,-2.100684250791801,-18.650383869961882,-178.48129798812184,4.0,4.0,-1.0,52.523030712074615,49.72211837768555,-19868447.208160244,-2113817.207576561,1
2430,-1.3386940916668664,-18.650403046609455,-178.48130002417034,4.0,4.0,-1.0,52.52305793236246,50.73813247680664,-19868447.43481213,-2113819.4606243577,1
2435,-2.13565652034049,-18.650428748180545,-178.48130265246488,4.0,4.0,-1.0,52.523094395284716,49.67555236816406,-19868447.72739254,-2113822.480280193,1
2436,-2.280344183911893,-18.650428758505637,-178.48130264539145,4.0,4.0,-1.0,52.5230944099294,49.482635498046875,-19868447.72660513,-2113822.4814932803,1
2439,-2.2298589981528494,-18.650447990271722,-178.48130464983623,4.0,4.0,-1.0,52.52312167974742,49.54997634887695,-19868447.9497389,-2113824.7410175,1
2441,-2.2728251732833087,-18.650460818792936,-178.48130598319852,4.0,4.0,-1.0,52.52313986320587,49.492706298828125,-19868448.09816811,-2113826.248229942,1
2442,-2.195017880921796,-18.650467226045294,-178.4813066549221,4.0,4.0,-1.0,52.52314894295432,49.596458435058594,-19868448.17294404,-2113827.001012813,1
2443,-2.058839993191441,-18.6504736294065,-178.48130732964609,4.0,4.0,-1.0,52.523158015824265,49.778038024902344,-19868448.248053968,-2113827.753338543,1
2444,-2.255761356696212,-18.65047364345947,-178.48130732001894,4.0,4.0,-1.0,52.52315803573492,49.51547622680664,-19868448.246982276,-2113827.754989614,1
2446,-1.8998540279048939,-18.650480031277215,-178.48130800561626,4.0,4.0,-1.0,52.52316708522085,49.990028381347656,-19868448.323302623,-2113828.505489185,1
2448,-2.163834233541138,-18.65049287667324,-178.48130932946313,4.0,4.0,-1.0,52.52318527891748,49.6380729675293,-19868448.47067258,-2113830.0146845197,1
2451,-2.061462592580938,-18.650518523383557,-178.48131200939824,4.0,4.0,-1.0,52.5232215874712,49.77460479736328,-19868448.769001596,-2113833.027896403,1
2452,-1.8675224152307237,-18.650518509543318,-178.48131201887958,4.0,4.0,-1.0,52.5232215678825,50.0331916809082,-19868448.770057052,-2113833.026270324,1
2453,-2.160297724164593,-18.650524945008307,-178.48131267367862,4.0,4.0,-1.0,52.52323067526959,49.6428337097168,-19868448.842948947,-2113833.782368132,1
2454,-2.245138505126306,-18.650524951062998,-178.48131266953084,4.0,4.0,-1.0,52.52323068383703,49.52971267700195,-19868448.84248722,-2113833.783079491,1
2455,-2.0524353752728075,-18.65053135206504,-178.4813133481871,4.0,4.0,-1.0,52.5232397410864,49.786659240722656,-19868448.91803489,-2113834.5351283015,1
2457,-2.0953815009488608,-18.65054418469642,-178.48131468487026,4.0,4.0,-1.0,52.523257894819835,49.72941589355469,-19868449.06683378,-2113836.042824385,1
2461,-1.8989515380419562,-18.650557001897322,-178.48131603382546,4.0,4.0,-1.0,52.52327602126297,49.99134063720703,-19868449.216998782,-2113837.5487076673,1
2462,-2.1179456952404507,-18.650557017525767,-178.48131602311923,4.0,4.0,-1.0,52.523276043360966,49.69934844970703,-19868449.215806972,-2113837.5505438414,1
2463,-2.198524632959561,-18.65056343890075,-178.48131668900228,4.0,4.0,-1.0,52.523285122591915,49.5919189453125,-19868449.289932735,-2113838.304986395,1
2464,-2.0877297302747593,-18.65056984678394,-178.4813173643529,4.0,4.0,-1.0,52.52329418138197,49.739654541015625,-19868449.36511242,-2113839.057843837,1
2465,-2.219122219158862,-18.650569856160697,-178.48131735792938,4.0,4.0,-1.0,52.52329419463695,49.5644645690918,-19868449.36439736,-2113839.058945505,1
2466,-1.9861187110993797,-18.65057625548534,-178.481318039364,4.0,4.0,-1.0,52.52330323996193,49.875144958496094,-19868449.440254312,-2113839.8107974357,1
2467,-2.154030377880872,-18.650582683102744,-178.48131870125655,4.0,4.0,-1.0,52.52331232390952,49.65127182006836,-19868449.513935853,-2113840.565973492,1
2471,-1.8344061850118578,-18.650621160160497,-178.4813227399402,4.0,4.0,-1.0,52.52336667360305,50.077491760253906,-19868449.96352006,-2113845.0866153976,1
2473,-2.2608059182157376,-18.65064685951631,-178.481325402984,4.0,4.0,-1.0,52.52340294710666,49.508995056152344,-19868450.259968743,-2113848.106014843,1
2474,-2.1032579555721895,-18.6506468482727,-178.48132541068622,4.0,4.0,-1.0,52.523402931241435,49.719058990478516,-19868450.26082615,-2113848.104693839,1
2475,-2.33305926638468,-18.65065328241411,-178.48132607066182,4.0,4.0,-1.0,52.52341200931369,49.41266632080078,-19868450.334294297,-2113848.8606367093,1
2476,-1.8119439239942494,-18.650653245224422,-178.48132609613796,4.0,4.0,-1.0,52.52341195684585,50.107486724853516,-19868450.337130286,-2113848.85626732,1
2477,-1.975127376738783,-18.65066609259435,-178.48132743081695,4.0,4.0,-1.0,52.523430079385435,49.88992691040039,-19868450.485706072,-2113850.365696107,1
2480,-2.2201114037638945,-18.650685364544877,-178.48132943341642,4.0,4.0,-1.0,52.52345725417217,49.56330871582031,-19868450.70863443,-2113852.6299447296,1
2481,-1.730697261745945,-18.650691747995847,-178.48133012901746,4.0,4.0,-1.0,52.52346625255905,50.21586990356445,-19868450.786068384,-2113853.3799321856,1
2482,-1.725538100558424,-18.650704584700794,-178.48133147283102,4.0,4.0,-1.0,52.523484343631935,50.2227668762207,-19868450.93566102,-2113854.888108295,1
2483,-2.1277321540246703,-18.650704613403963,-178.4813314531687,4.0,4.0,-1.0,52.523484384077165,49.68650817871094,-19868450.93347222,-2113854.8914806102,1
2484,-1.9042719397220935,-18.650704597456482,-178.4813314640931,4.0,4.0,-1.0,52.52348436160537,49.98445510864258,-19868450.934688322,-2113854.8896069503,1
2486,-1.8115082450315185,-18.650717427832326,-178.48133281240803,4.0,4.0,-1.0,52.52350243828096,50.108158111572266,-19868451.084782053,-2113856.397039572,1
2487,-1.7474127430673434,-18.65071742325807,-178.4813328155415,4.0,4.0,-1.0,52.52350243183719,50.19361877441406,-19868451.085130867,-2113856.396502145,1
2488,-1.932439031234935,-18.65072385534277,-178.48133347850663,4.0,4.0,-1.0,52.52351149192327,49.94692611694336,-19868451.15893181,-2113857.15220369,1
2492,-1.9708610746988597,-18.650749532095354,-178.48133616500897,4.0,4.0,-1.0,52.52354764590382,49.89573287963867,-19868451.45799188,-2113860.1689493204,1
2494,-2.0961820127395185,-18.650781638295708,-178.48133952084098,4.0,4.0,-1.0,52.523592821999046,49.72868347167969,-19868451.831561394,-2113863.941087397,1
2495,-2.0873549935181472,-18.650794477035614,-178.48134086636682,4.0,4.0,-1.0,52.523610877588,49.74047088623047,-19868451.981344644,-2113865.449503391,1
2497,-2.179217772967604,-18.65080090336452,-178.48134153448143,4.0,4.0,-1.0,52.52361991311045,49.61799621582031,-19868452.05571882,-2113866.204529033,1
2499,-1.9823146219271166,-18.650807308661165,-178.4813422166989,4.0,4.0,-1.0,52.52362891769644,49.88054275512695,-19868452.131662924,-2113866.957083636,1
2500,-2.089471383529826,-18.65080731630869,-178.48134221146032,4.0,4.0,-1.0,52.52362892844667,49.737667083740234,-19868452.131079767,-2113866.9579821406,1
2502,-2.1345327716367137,-18.6508265793031,-178.4813442273786,4.0,4.0,-1.0,52.52365600020312,49.6776123046875,-19868452.355490763,-2113869.221180396,1
2504,-2.0904964230755922,-18.650865096842292,-178.48134826647868,4.0,4.0,-1.0,52.52371009486251,49.73638153076172,-19868452.80512133,-2113873.74658494,1
2506,-1.9898029587832298,-18.650884349849996,-178.48135029006087,4.0,4.0,-1.0,52.52373711561722,49.87066650390625,-19868453.030385464,-2113876.0086106346,1
2507,-2.067648538054982,-18.65088435540572,-178.48135028625526,4.0,4.0,-1.0,52.5237371234125,49.76687240600586,-19868453.02996183,-2113876.0092633744,1
2509,-2.1374824585575425,-18.650897201395708,-178.48135162874934,4.0,4.0,-1.0,52.5237551453456,49.67377853393555,-19868453.179407585,-2113877.5185320876,1
2512,-1.8532850096996754,-18.65092928205433,-178.48135500730075,4.0,4.0,-1.0,52.523800128085895,50.05275344848633,-19868453.555506207,-2113881.2876725616,1
2514,-1.9423517350926431,-18.65094854682014,-178.48135702148483,4.0,4.0,-1.0,52.52382712424787,49.934024810791016,-19868453.779724155,-2113883.551080565,1
2521,-2.0450287245862455,-18.651006334931697,-178.48136307202336,4.0,4.0,-1.0,52.52390803007984,49.797203063964844,-19868454.453267023,-2113890.3405793454,1
2523,-1.9884062151575108,-18.65100633089043,-178.4813630747915,4.0,4.0,-1.0,52.52390802442551,49.87269973754883,-19868454.453575168,-2113890.340104537,1
2524,-2.036497153512528,-18.651006334322858,-178.48136307244042,4.0,4.0,-1.0,52.52390802922764,49.80857849121094,-19868454.453313448,-2113890.3405078123,1
2525,-1.9554872826386145,-18.651006328541,-178.48136307640075,4.0,4.0,-1.0,52.523908021138595,49.91659164428711,-19868454.45375431,-2113890.3398285042,1
2529,-2.0117141368286866,-18.651019172517287,-178.48136441909628,4.0,4.0,-1.0,52.52392598818369,49.84164047241211,-19868454.603222493,-2113891.848861715,1
2531,-1.7429136069208653,-18.651044832055472,-178.48136712267538,4.0,4.0,-1.0,52.523961866112586,50.200077056884766,-19868454.90418354,-2113894.8635900826,1
2533,-2.0821557208762442,-18.651057696004273,-178.48136845116252,4.0,4.0,-1.0,52.52397984463187,49.747772216796875,-19868455.052070055,-2113896.3749701967,1
2537,-2.0459792361227755,-18.651083370663276,-178.48137114240566,4.0,4.0,-1.0,52.52401571082646,49.796043395996094,-19868455.35165787,-2113899.3914757855,1
2538,-2.226340997347279,-18.651083383535997,-178.48137113358854,4.0,4.0,-1.0,52.52401572880353,49.55556106567383,-19868455.35067635,-2113899.3929881975,1
2547,-1.3935938218626234,-18.65113467521415,-178.48137655083536,4.0,4.0,-1.0,52.52408731505511,50.66596221923828,-19868455.953721512,-2113905.419228659,1
2548,-2.0558758996801316,-18.651141141059888,-178.48137719026977,4.0,4.0,-1.0,52.52409633303705,49.782928466796875,-19868456.024903025,-2113906.178898634,1
2549,-1.9030076905614806,-18.65115396693091,-178.48137854116857,4.0,4.0,-1.0,52.52411421729812,49.98677062988281,-19868456.17528439,-2113907.6858058614,1
2551,-2.2059405205402527,-18.651166824433755,-178.48137986946602,4.0,4.0,-1.0,52.52413214017997,49.58287811279297,-19868456.323149785,-2113909.196429615,1
2552,-2.042523707909595,-18.651179646774608,-178.4813812201293,4.0,4.0,-1.0,52.524150008576726,49.800785064697266,-19868456.473504934,-2113910.702922311,1
2555,-2.101439863242149,-18.65119248601492,-178.48138255978546,4.0,4.0,-1.0,52.52416789504878,49.72224807739258,-19868456.622634776,-2113912.211400633,1
2557,-2.013290841275648,-18.65120531517137,-178.481383906419,4.0,4.0,-1.0,52.52418576200034,49.83979797363281,-19868456.772541337,-2113913.7186943195,1
2558,-1.9919600319383335,-18.651211730945946,-178.4813845784805,4.0,4.0,-1.0,52.524194695090955,49.868247985839844,-19868456.847354878,-2113914.4724817635,1
2561,-1.9737611331936478,-18.65123098027943,-178.48138659188447,4.0,4.0,-1.0,52.52422148895221,49.892539978027344,-19868457.071485985,-2113916.7340803957,1
2562,-1.9334789017732419,-18.651237394172757,-178.48138726453973,4.0,4.0,-1.0,52.524230413952864,49.946258544921875,-19868457.146365628,-2113917.4876469267,1
2564,-2.1152702593994945,-18.651250240267423,-178.48138859676368,4.0,4.0,-1.0,52.52424828531912,49.703887939453125,-19868457.29466812,-2113918.9969310774,1
2566,-2.01264351369241,-18.651275896967782,-178.48139128286886,4.0,4.0,-1.0,52.52428396226696,49.84075927734375,-19868457.593683977,-2113922.0113301324,1
2567,-1.7758709588410966,-18.65127588006823,-178.48139129444357,4.0,4.0,-1.0,52.524283938773806,50.156455993652344,-19868457.59497247,-2113922.0093446085,1
2568,-1.804633791651895,-18.651282298349628,-178.48139196313852,4.0,4.0,-1.0,52.52429286030474,50.11811447143555,-19868457.66941125,-2113922.7634268934,1
2570,-1.9266202014875944,-18.651288722652176,-178.48139262713028,4.0,4.0,-1.0,52.52430178883242,49.955474853515625,-19868457.743326474,-2113923.5182166276,1
2575,-2.0433118186520005,-18.651301561221096,-178.4813939609934,4.0,4.0,-1.0,52.524319627831574,49.799903869628906,-19868457.891811434,-2113925.0266170385,1
2577,-1.8512398896955347,-18.651301547511967,-178.48139397038284,4.0,4.0,-1.0,52.524319608786755,50.055999755859375,-19868457.892856665,-2113925.025006356,1
2579,-1.988482231953185,-18.651314387379866,-178.48139530289237,4.0,4.0,-1.0,52.52433744411792,49.87302780151367,-19868458.04119095,-2113926.533559496,1
2581,-2.105799446009769,-18.651320810541552,-178.4813959666142,4.0,4.0,-1.0,52.52434636421094,49.71661376953125,-19868458.115076125,-2113927.288215335,1
2583,-1.8766553365335312,-18.651327208328453,-178.48139664711974,4.0,4.0,-1.0,52.52435524770226,50.02214813232422,-19868458.190829653,-2113928.039889925,1
2585,-1.8799302601260024,-18.651340037767362,-178.48139798540237,4.0,4.0,-1.0,52.52437305760941,50.017799377441406,-19868458.339806594,-2113929.5472179935,1
2586,-1.7595565261071897,-18.651346443278275,-178.48139866032406,4.0,4.0,-1.0,52.52438194773276,50.178306579589844,-19868458.414938536,-2113930.2998001603,1
2589,-2.005521548347133,-18.651346460834255,-178.48139864829997,4.0,4.0,-1.0,52.52438197209631,49.8503532409668,-19868458.413600016,-2113930.30186281,1
2590,-1.8879697340239545,-18.651359280117507,-178.4813999917964,4.0,4.0,-1.0,52.524399759704465,50.00710678100586,-19868458.563157354,-2113931.807997863,1
