,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,sea_surface,raw_elev,x,y,labels
4727,-0.7743818150502193,-18.626518733281724,-178.49200358705107,4.0,4.0,-1.0,51.904239891176985,50.87173080444336,-19869638.949981686,-2111013.510386535,1
4728,-0.7277185173679754,-18.626518730405415,-178.49200358736186,4.0,4.0,-1.0,51.90423987333634,50.9339485168457,-19869638.950016282,-2111013.5100486474,1
4732,-0.8063308674863947,-18.626518735250947,-178.4920035868383,4.0,4.0,-1.0,51.90423990339332,50.829132080078125,-19869638.949958,-2111013.5106178657,1
4739,-0.6493402933874677,-18.62653153927681,-178.49200495918734,4.0,4.0,-1.0,51.904319314930035,51.03853225708008,-19869639.102727193,-2111015.014740474,1
4748,-0.6202786853018551,-18.62655075467592,-178.49200701414583,4.0,4.0,-1.0,51.90443845458867,51.07740020751953,-19869639.331484128,-2111017.2720241835,1
4749,-0.7462552839024283,-18.62655076244068,-178.49200701330693,4.0,4.0,-1.0,51.90443850272277,50.90943145751953,-19869639.331390742,-2111017.27293633,1
4750,-0.6633857304323101,-18.626550757332822,-178.49200701385877,4.0,4.0,-1.0,51.90443847106144,51.01992416381836,-19869639.331452172,-2111017.2723362977,1
4753,-0.748806782927204,-18.626563571861656,-178.49200838165103,4.0,4.0,-1.0,51.90451790010411,50.90610885620117,-19869639.48371411,-2111018.777693002,1
4754,-0.6125476649112898,-18.626563563463147,-178.4920083825584,4.0,4.0,-1.0,51.90451784805555,51.08778762817383,-19869639.48381512,-2111018.7767064073,1
4758,-0.6747589222559327,-18.626569971594872,-178.49200906591108,4.0,4.0,-1.0,51.904557560810645,51.004878997802734,-19869639.55988559,-2111019.5294866874,1
4764,-0.7496988690945727,-18.62657638014855,-178.49200974888487,4.0,4.0,-1.0,51.90459727142297,50.904998779296875,-19869639.635913886,-2111020.2823165646,1
4767,-0.8677785205736654,-18.62658304786224,-178.4920106072153,4.0,4.0,-1.0,51.904638582851476,50.74760055541992,-19869639.73146279,-2111021.0655906866,1
4769,-0.7869946534419796,-18.626583042882935,-178.49201060775317,4.0,4.0,-1.0,51.904638552001416,50.85531234741211,-19869639.73152267,-2111021.065005755,1
4777,-0.8434276063535435,-18.62659581886704,-178.49201194989791,4.0,4.0,-1.0,51.90471769429496,50.780147552490234,-19869639.880929537,-2111022.565834794,1
4779,-0.6265773641607666,-18.62660219166803,-178.49201262219322,4.0,4.0,-1.0,51.904757164258626,51.06932067871094,-19869639.955769107,-2111023.3144648205,1
4780,-0.8305798029350626,-18.626602204242236,-178.49201262083488,4.0,4.0,-1.0,51.90475724212956,50.79731750488281,-19869639.9556179,-2111023.3159419447,1
4782,-0.7880735728094805,-18.626602201622244,-178.49201262111794,4.0,4.0,-1.0,51.90475722590418,50.8539924621582,-19869639.95564941,-2111023.3156341678,1
4787,-0.6222507236361707,-18.626614961672505,-178.49201396291008,4.0,4.0,-1.0,51.904836241134035,51.07516860961914,-19869640.10501703,-2111024.8145915843,1
4788,-0.7047150458283795,-18.62662135086405,-178.49201463219887,4.0,4.0,-1.0,51.90487579840919,50.96525573730469,-19869640.179521915,-2111025.565147136,1
4789,-0.818063085472204,-18.626621357850546,-178.49201463144416,4.0,4.0,-1.0,51.90487584166476,50.814125061035156,-19869640.179437898,-2111025.5659678616,1
4790,-0.6367313990522234,-18.62662134667363,-178.49201463265152,4.0,4.0,-1.0,51.90487577246677,51.05590057373047,-19869640.179572303,-2111025.564654877,1
4793,-0.6409295520161322,-18.626627731152336,-178.49201530220805,4.0,4.0,-1.0,51.90491529583596,51.05034255981445,-19869640.254106995,-2111026.3146568295,1
4798,-0.6196645882137091,-18.62663411369913,-178.49201597163147,4.0,4.0,-1.0,51.90495480251411,51.0787353515625,-19869640.32862687,-2111027.0644318634,1
4799,-1.1920610303750436,-18.62663414898034,-178.49201596782027,4.0,3.0,-1.0,51.90495502088743,50.3155403137207,-19869640.328202605,-2111027.068576444,1
4801,-0.9534344819949183,-18.62663413427198,-178.4920159694091,4.0,4.0,-1.0,51.904954929850646,50.63370895385742,-19869640.328379475,-2111027.066848613,1
4804,-0.8413720626731447,-18.626640510862497,-178.4920166391351,4.0,4.0,-1.0,51.90499439492487,50.783164978027344,-19869640.402933035,-2111027.8159239735,1
4807,-0.6579767406010433,-18.626653265008407,-178.49201797736325,4.0,4.0,-1.0,51.90507331689514,51.02777099609375,-19869640.55190391,-2111029.314188126,1
4808,-0.6481577070289859,-18.626653264403203,-178.49201797742862,4.0,4.0,-1.0,51.90507331314802,51.040863037109375,-19869640.551911186,-2111029.3141170335,1
4817,-0.7143114290538506,-18.626678796596536,-178.4920206475625,4.0,4.0,-1.0,51.90523124825995,50.952816009521484,-19869640.84914913,-2111032.3134534536,1
4818,-0.6136463078055385,-18.62667879039176,-178.49202064823277,4.0,4.0,-1.0,51.90523120988655,51.0870361328125,-19869640.849223744,-2111032.3127245605,1
4820,-0.7166774957067901,-18.62667879674236,-178.49202064754675,4.0,4.0,-1.0,51.90523124915853,50.94966125488281,-19869640.849147376,-2111032.3134705834,1
4826,-0.6692589625981782,-18.62669793546971,-178.49202264759344,4.0,4.0,-1.0,51.90534958644275,51.013004302978516,-19869641.071791556,-2111034.5617494043,1
4831,-0.6488121948768821,-18.626704314244993,-178.49202331373533,4.0,4.0,-1.0,51.9053890178111,51.040306091308594,-19869641.14594613,-2111035.3110816972,1
4834,-1.1364260137424935,-18.626710722102917,-178.49202397600388,4.0,3.0,-1.0,51.905428624198976,50.390193939208984,-19869641.21966953,-2111036.0638304357,1
4838,-0.7593421309893529,-18.626723456807586,-178.49202530901997,4.0,4.0,-1.0,51.90550732211341,50.89305114746094,-19869641.3680602,-2111037.559811392,1
4846,-0.6937016314250286,-18.626742587571407,-178.49202730308335,4.0,4.0,-1.0,51.90562551100811,50.980690002441406,-19869641.590038322,-2111039.8071553055,1
4848,-0.7484387381182387,-18.62674259094523,-178.4920273027189,4.0,4.0,-1.0,51.905625531846454,50.90770721435547,-19869641.58999775,-2111039.807551638,1
4850,-0.7558583109894244,-18.62674897012255,-178.4920279667522,4.0,4.0,-1.0,51.90566493263759,50.89785385131836,-19869641.6639176,-2111040.556931358,1
4853,-0.8690851770579684,-18.626761731230687,-178.4920292930652,4.0,4.0,-1.0,51.905743737053854,50.74696350097656,-19869641.811562087,-2111042.05601434,1
4854,-0.8848236687954341,-18.62676173220088,-178.49202929296038,4.0,4.0,-1.0,51.905743743045605,50.72597885131836,-19869641.81155042,-2111042.05612831,1
4864,-0.832219857702512,-18.626774482335712,-178.49203061930058,4.0,4.0,-1.0,51.9058224608234,50.79619598388672,-19869641.959197935,-2111043.5539223403,1
4865,-0.7807328740154844,-18.626774479162272,-178.4920306196434,4.0,4.0,-1.0,51.905822441232885,50.864845275878906,-19869641.959236097,-2111043.553549547,1
4866,-0.8394153324688887,-18.62677448277913,-178.4920306192527,4.0,4.0,-1.0,51.90582246355552,50.78660202026367,-19869641.959192604,-2111043.55397443,1
4868,-0.8384234640634531,-18.62678085847884,-178.4920312817858,4.0,4.0,-1.0,51.905861819272104,50.7879638671875,-19869642.032945454,-2111044.3029457633,1
4870,-0.9713180179751362,-18.626780866670096,-178.49203128090096,4.0,3.0,-1.0,51.905861869832734,50.61077117919922,-19869642.032846954,-2111044.3039080137,1
4873,-0.8138138417552909,-18.626787232899556,-178.492031944248,4.0,4.0,-1.0,51.90590116237945,50.82081604003906,-19869642.106690407,-2111045.051766879,1
