,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,sea_surface,raw_elev,x,y,labels
7391,-0.7657012463523643,-18.63113997158464,-178.5232578566755,4.0,4.0,-1.0,51.940448697529064,50.91951370239258,-19873118.159361396,-2111556.386769334,0
7392,-1.0298396817497633,-18.631146414781348,-178.5232585859479,4.0,4.0,-1.0,51.940471870588226,50.567352294921875,-19873118.240543626,-2111557.143689172,0
7395,-0.851329157737382,-18.63115283281818,-178.5232592782249,4.0,4.0,-1.0,51.94049494794672,50.805389404296875,-19873118.317607548,-2111557.897653361,0
7400,-1.0651564889467409,-18.631159273130717,-178.5232600029377,4.0,4.0,-1.0,51.940518100171175,50.52030944824219,-19873118.398282208,-2111558.654234435,0
7401,-0.9113907872260825,-18.631159264482328,-178.52325999016057,4.0,4.0,-1.0,51.940518069084646,50.7253303527832,-19873118.396859862,-2111558.653218456,0
7404,-1.113290508578757,-18.631165704326843,-178.5232607137123,4.0,4.0,-1.0,51.94054121440058,50.456153869628906,-19873118.477405272,-2111559.4097445793,0
7405,-0.6809698482556996,-18.63116568001153,-178.52326067778893,4.0,4.0,-1.0,51.94054112701997,51.0325813293457,-19873118.473406304,-2111559.406888116,0
7407,-0.6746213962369438,-18.631172108340003,-178.52326138386215,4.0,4.0,-1.0,51.94056422574431,51.04106903076172,-19873118.552006014,-2111560.1620614086,0
7409,-0.7451971210412012,-18.63117211230949,-178.52326138972666,4.0,4.0,-1.0,51.94056424000155,50.94696807861328,-19873118.55265885,-2111560.1625277298,0
7414,-0.8897218713927941,-18.631178548835095,-178.52326210810534,4.0,4.0,-1.0,51.940587362947554,50.75429153442383,-19873118.632628396,-2111560.9186640135,0
7417,-0.8826352685146048,-18.63118497749678,-178.52326281375585,4.0,4.0,-1.0,51.940610452420515,50.763763427734375,-19873118.711181052,-2111561.6738765095,0
7419,-0.6476336688901938,-18.631184964279363,-178.52326279422854,4.0,4.0,-1.0,51.940610404955805,51.07709884643555,-19873118.70900728,-2111561.672323782,0
7423,-0.8335602778788598,-18.63119140205861,-178.52326351551957,4.0,4.0,-1.0,51.940633521953714,50.829219818115234,-19873118.789301034,-2111562.4286073986,0
7425,-0.7180292926659604,-18.631191395560677,-178.52326350591954,4.0,4.0,-1.0,51.94063349861972,50.98326110839844,-19873118.788232364,-2111562.427844047,0
7426,-0.9043334132911696,-18.63119140603932,-178.52326352140062,4.0,4.0,-1.0,51.940633536243695,50.73485565185547,-19873118.78995571,-2111562.429075036,0
7428,-0.9710669288378995,-18.63119783920241,-178.52326423280627,4.0,4.0,-1.0,51.94065663143556,50.64590072631836,-19873118.86914902,-2111563.1848163954,0
7430,-0.6934448042993608,-18.631204252683798,-178.5232649153494,4.0,4.0,-1.0,51.94067965076829,51.01608657836914,-19873118.945129372,-2111563.9382456555,0
7431,-1.0913273260812275,-18.631204275062533,-178.5232649484115,4.0,4.0,-1.0,51.94067973108031,50.48557662963867,-19873118.948809832,-2111563.940874617,0
7435,-0.8354375329590766,-18.63121069040421,-178.52326563261272,4.0,4.0,-1.0,51.94070275187187,50.826786041259766,-19873119.024974763,-2111564.694522446,0
7441,-0.8571213638679183,-18.631217121510613,-178.52326633967456,4.0,4.0,-1.0,51.94072582402441,50.79789733886719,-19873119.10368453,-2111565.4500222798,0
7443,-0.7109774284817831,-18.631217113290813,-178.52326632753073,4.0,4.0,-1.0,51.940725794534956,50.99275588989258,-19873119.10233268,-2111565.44905665,0
7446,-0.8129902093660348,-18.631223549061687,-178.5232670410589,4.0,4.0,-1.0,51.94074887819443,50.85676193237305,-19873119.181762274,-2111566.205104475,0
7448,-0.8332147836554213,-18.631223550199078,-178.52326704273926,4.0,4.0,-1.0,51.94074888227624,50.829795837402344,-19873119.181949332,-2111566.205238091,0
7451,-0.9937154632771126,-18.63122998987875,-178.52326776096712,4.0,4.0,-1.0,51.94077197471779,50.61581802368164,-19873119.261902094,-2111566.961745133,0
7452,-0.8324767685380721,-18.631229980809895,-178.52326774756892,4.0,4.0,-1.0,51.9407719421979,50.83080291748047,-19873119.26041061,-2111566.9606797607,0
7454,-0.7805579014730029,-18.631236408259163,-178.5232684478775,4.0,4.0,-1.0,51.94079498557403,50.90005111694336,-19873119.33836861,-2111567.7157500554,0
7456,-0.6196339193129461,-18.63123639920798,-178.52326843450544,4.0,4.0,-1.0,51.9407949531269,51.11461639404297,-19873119.336880032,-2111567.7146867593,0
7457,-0.6823647179844556,-18.63123640273622,-178.523268439718,4.0,4.0,-1.0,51.94079496577615,51.030975341796875,-19873119.337460294,-2111567.715101243,0
7458,-0.6884958910895875,-18.631236403081115,-178.52326844022755,4.0,4.0,-1.0,51.940794967009424,51.02280044555664,-19873119.337517016,-2111567.7151417607,0
7459,-0.7041857433168843,-18.631236403963467,-178.52326844153112,4.0,4.0,-1.0,51.940794970174466,51.00188064575195,-19873119.33766213,-2111567.715245413,0
7460,-1.0066675595680863,-18.63124285093149,-178.52326917101334,4.0,4.0,-1.0,51.94081807828479,50.598594665527344,-19873119.41886772,-2111568.4726087195,0
7463,-0.8644031719122722,-18.631242842929776,-178.52326915919178,4.0,4.0,-1.0,51.94081804961024,50.78828048706055,-19873119.41755175,-2111568.47166871,0
7472,-0.650112750833614,-18.63125569210053,-178.52327054950337,4.0,4.0,-1.0,51.94086408973453,51.07404708862305,-19873119.572320525,-2111569.9811365623,0
7474,-0.793361330523112,-18.631255700157503,-178.52327056140658,4.0,4.0,-1.0,51.94086411859462,50.88304901123047,-19873119.573645584,-2111569.982083063,0
7479,-0.923432250926453,-18.631268568649507,-178.5232719793448,4.0,4.0,-1.0,51.94091020704582,50.70966720581055,-19873119.731489744,-2111571.493820812,0
7480,-0.7801293117981913,-18.631268560589326,-178.52327196743687,4.0,4.0,-1.0,51.940910178182094,50.90073776245117,-19873119.730164163,-2111571.492873935,0
7482,-0.7577762384880771,-18.631274990305283,-178.52327266880906,4.0,4.0,-1.0,51.9409331983552,50.930564880371094,-19873119.808240555,-2111572.2482106807,0
7486,-0.6694049482875926,-18.63127498533476,-178.5232726614657,4.0,4.0,-1.0,51.94093318056184,51.04839324951172,-19873119.8074231,-2111572.2476267647,0
7493,-0.7828361359634073,-18.631287853920437,-178.52327407660755,4.0,4.0,-1.0,51.94097923800655,50.89719772338867,-19873119.96495597,-2111573.759375689,0
7494,-0.8535863831511961,-18.631287857899768,-178.52327408248647,4.0,4.0,-1.0,51.94097925224196,50.80286407470703,-19873119.965610407,-2111573.7598431655,0
7499,-0.9892790913399949,-18.63129429675132,-178.52327479624023,4.0,4.0,-1.0,51.94100228942989,50.62196350097656,-19873120.045065112,-2111574.5162532106,0
7501,-0.9440606168036538,-18.631294294208004,-178.5232747924828,4.0,4.0,-1.0,51.941002280331304,50.682254791259766,-19873120.044646837,-2111574.51595443,0
7503,-0.7794287483884546,-18.63129428494809,-178.52327477880246,4.0,4.0,-1.0,51.94100224720023,50.901763916015625,-19873120.04312395,-2111574.514866616,0
7506,-0.6761058388410675,-18.631300710903986,-178.52327547248828,4.0,4.0,-1.0,51.94102523303809,51.03955078125,-19873120.1203447,-2111575.2697617565,0
7511,-0.724746179849717,-18.631307144511595,-178.52327617843454,4.0,4.0,-1.0,51.941048241020326,50.9747200012207,-19873120.19893028,-2111576.025555821,0
7512,-0.7352747458935482,-18.6313071451038,-178.52327617930945,4.0,4.0,-1.0,51.94104824314127,50.9606819152832,-19873120.199027672,-2111576.0256253914,0
7526,-0.8728301177152389,-18.63132644720366,-178.5232782949933,4.0,4.0,-1.0,51.941117240286985,50.77734375,-19873120.434544522,-2111578.293157778,0
7532,-1.1011398520877265,-18.63133289158147,-178.52327901483113,4.0,4.0,-1.0,51.94114026583702,50.47295379638672,-19873120.514676504,-2111579.0502171963,0
7533,-0.7559545202175286,-18.631332872165657,-178.52327898614698,4.0,4.0,-1.0,51.94114019647168,50.93320083618164,-19873120.511483397,-2111579.0479363063,0
7535,-0.9084442053726889,-18.631332880742892,-178.52327899881868,4.0,4.0,-1.0,51.94114022711801,50.729881286621094,-19873120.512894005,-2111579.0489439233,0
7538,-0.7004850624207393,-18.631339300132378,-178.5232796820685,4.0,4.0,-1.0,51.941163158178824,51.00718307495117,-19873120.588953026,-2111579.8030678434,0
7540,-0.6294029365353708,-18.631339296134215,-178.5232796761618,4.0,4.0,-1.0,51.94116314389612,51.101959228515625,-19873120.588295497,-2111579.8025981546,0
7541,-0.7785309801392941,-18.631345736111516,-178.52328038885037,4.0,4.0,-1.0,51.94118614327817,50.90314483642578,-19873120.667631626,-2111580.559140677,0
7542,-0.7407196951453443,-18.6313457339846,-178.52328038570818,4.0,4.0,-1.0,51.941186135682074,50.95355987548828,-19873120.66728184,-2111580.5588908168,0
7550,-0.9158744658361684,-18.631352175922036,-178.52328110032138,4.0,4.0,-1.0,51.94120913682127,50.72004318237305,-19873120.746832218,-2111581.315663636,0
7555,-0.6558818803596296,-18.63135859291455,-178.52328177842813,4.0,4.0,-1.0,51.941232043685886,51.06672286987305,-19873120.822318714,-2111582.0695060547,0
7558,-1.0051928571447206,-18.631365044182743,-178.52328250686836,4.0,4.0,-1.0,51.941255067664315,50.60099792480469,-19873120.903408308,-2111582.8273750693,0
7560,-0.6997128531356793,-18.63137145861765,-178.52328318059477,4.0,4.0,-1.0,51.94127795497843,51.00832748413086,-19873120.978407193,-2111583.5809170897,0
7561,-1.0431443776024025,-18.631371477935076,-178.52328320913338,4.0,4.0,-1.0,51.9412780238963,50.550418853759766,-19873120.981584094,-2111583.5831864215,0
7562,-0.8110867712639447,-18.631371464882232,-178.52328318984974,4.0,4.0,-1.0,51.941277977326536,50.85982894897461,-19873120.979437448,-2111583.581653026,0
7563,-0.8121739601483569,-18.631371464943435,-178.52328318994014,4.0,4.0,-1.0,51.941277977544814,50.85837936401367,-19873120.979447514,-2111583.5816602157,0
7567,-0.8300096200046028,-18.63137789707565,-178.5232838901754,4.0,4.0,-1.0,51.94130092278283,50.83462142944336,-19873121.057397347,-2111584.3372812723,0
7569,-0.9876606287207323,-18.631384337535874,-178.5232846017718,4.0,4.0,-1.0,51.94132389249353,50.62444305419922,-19873121.13661189,-2111585.0938806986,0
7570,-0.8637697333124379,-18.6313843305672,-178.52328459147662,4.0,4.0,-1.0,51.941323867642495,50.78963088989258,-19873121.13546584,-2111585.0930620464,0
7571,-0.9119407839525593,-18.63138433327666,-178.52328459547945,4.0,4.0,-1.0,51.94132387730133,50.72540283203125,-19873121.13591143,-2111585.0933803436,0
7580,-0.7597944551007458,-18.631390756288997,-178.52328528101881,4.0,4.0,-1.0,51.94134677957118,50.928287506103516,-19873121.212225325,-2111585.847930089,0
7583,-0.8200819692074219,-18.631397191221296,-178.5232859838935,4.0,4.0,-1.0,51.941369719115755,50.84792709350586,-19873121.290468976,-2111586.6038801726,0
7586,-0.7306892937185694,-18.631397186193105,-178.52328597646513,4.0,4.0,-1.0,51.94136970119507,50.96711730957031,-19873121.289642055,-2111586.6032894813,0
7587,-0.7301828925801601,-18.631397186164666,-178.5232859764231,4.0,4.0,-1.0,51.94136970109321,50.96779251098633,-19873121.289637376,-2111586.603286142,0
7589,-0.6301644004279296,-18.631403611565617,-178.52328666560402,4.0,4.0,-1.0,51.94139260144948,51.101173400878906,-19873121.366356645,-2111587.3581165476,0
7592,-0.7103560411842409,-18.631410045684063,-178.5232873692824,4.0,4.0,-1.0,51.94141552764995,50.9942741394043,-19873121.444689766,-2111588.1139710816,0
7599,-0.7096551078275297,-18.631416477060377,-178.52328806611564,4.0,4.0,-1.0,51.941438438854675,50.99523162841797,-19873121.522260886,-2111588.8695035093,0
7601,-0.9076035933867388,-18.631416488194823,-178.52328808256502,4.0,4.0,-1.0,51.94143847851956,50.731300354003906,-19873121.524092022,-2111588.8708115392,0
7608,-0.694139791350608,-18.631422907548444,-178.52328876138588,4.0,4.0,-1.0,51.94146134167386,51.01594161987305,-19873121.599658016,-2111589.624931616,0
7609,-0.6048758619272121,-18.63142290252754,-178.5232887539683,4.0,4.0,-1.0,51.94146132379683,51.13496017456055,-19873121.598832294,-2111589.624341781,0
7611,-0.8355859261891965,-18.631422915504718,-178.52328877313997,4.0,4.0,-1.0,51.941461370010074,50.82734680175781,-19873121.600966472,-2111589.625866288,0
7613,-0.8602250674675815,-18.631429347710935,-178.52328947135967,4.0,4.0,-1.0,51.941484273713286,50.794517517089844,-19873121.678691935,-2111590.3814962665,0
7616,-0.670336084786868,-18.631429337029807,-178.52328945558008,4.0,4.0,-1.0,51.94148423568913,51.04770278930664,-19873121.67693536,-2111590.3802414895,0
7617,-0.7682660540222059,-18.631429342538357,-178.52328946371804,4.0,4.0,-1.0,51.94148425529784,50.91712951660156,-19873121.677841272,-2111590.3808886125,0
7618,-0.7447055264992741,-18.63142934121314,-178.52328946176024,4.0,4.0,-1.0,51.94148425058302,50.948543548583984,-19873121.67762333,-2111590.3807329293,0
7624,-0.7984069404428737,-18.63143577546539,-178.52329016210783,4.0,4.0,-1.0,51.94150715634896,50.8769645690918,-19873121.755585667,-2111591.136603298,0
7630,-0.874450081838404,-18.63144221089999,-178.52329086396935,4.0,4.0,-1.0,51.94153006110355,50.775596618652344,-19873121.833716538,-2111591.8926125886,0
7638,-0.7260001526701672,-18.631455065094546,-178.52329224172806,4.0,4.0,-1.0,51.94157579560124,50.973575592041016,-19873121.987087935,-2111593.4026723895,0
7640,-0.9403194139595143,-18.631455077149887,-178.52329225953778,4.0,4.0,-1.0,51.94157583848573,50.68781661987305,-19873121.989070505,-2111593.404088604,0
7642,-0.6181023779927273,-18.63145505902526,-178.52329223276175,4.0,4.0,-1.0,51.941575774009834,51.11743927001953,-19873121.986089807,-2111593.401959394,0
7647,-0.6729624898407565,-18.63146149300656,-178.5232929318141,4.0,4.0,-1.0,51.94159865792244,51.044315338134766,-19873122.063907962,-2111594.157798045,0
7648,-0.6756890451206345,-18.631461493159936,-178.52329293204068,4.0,4.0,-1.0,51.94159865846814,51.040679931640625,-19873122.063933183,-2111594.1578160636,0
7649,-0.770866709850452,-18.631461498513623,-178.52329293994984,4.0,4.0,-1.0,51.94159867750568,50.91377639770508,-19873122.064813625,-2111594.158444993,0
7650,-0.7547248159507944,-18.631461497605546,-178.5232929386083,4.0,4.0,-1.0,51.941598674278794,50.935298919677734,-19873122.06466429,-2111594.1583383167,0
7651,-0.6519482731246171,-18.631461491824457,-178.52329293006775,4.0,4.0,-1.0,51.94159865371694,51.07233428955078,-19873122.063713558,-2111594.1576591763,0
7654,-0.7803538464713711,-18.631467929363353,-178.52329363482335,4.0,4.0,-1.0,51.94162154505102,50.90114974975586,-19873122.142166592,-2111594.9139157883,0
7656,-0.8754542635706457,-18.63146793471275,-178.52329364272614,4.0,4.0,-1.0,51.94162156407401,50.774349212646484,-19873122.143046327,-2111594.914544213,0
7661,-0.7228701208878192,-18.63148078739401,-178.52329501723668,4.0,4.0,-1.0,51.94166725143441,50.977840423583984,-19873122.29605614,-2111596.424426466,0
7664,-0.6902573154002312,-18.631480785559596,-178.52329501452667,4.0,4.0,-1.0,51.94166724491515,51.021324157714844,-19873122.295754462,-2111596.4242109656,0
7668,-0.7494032234189945,-18.631487219342574,-178.52329571248816,4.0,4.0,-1.0,51.941690107218164,50.94248580932617,-19873122.37345118,-2111597.1800264344,0
7669,-0.6136676912929033,-18.63148721170742,-178.5232957012086,4.0,4.0,-1.0,51.94169008008976,51.12346649169922,-19873122.372195546,-2111597.179129486,0
7672,-0.7761366258646376,-18.63148722084637,-178.52329571470975,4.0,4.0,-1.0,51.941690112562355,50.90684127807617,-19873122.373698488,-2111597.1802030946,0
7677,-0.6236097150076603,-18.63149364259685,-178.5232963947112,4.0,4.0,-1.0,51.94171292689498,51.110233306884766,-19873122.449395902,-2111597.93460506,0
7680,-0.7751295131020015,-18.631493651119904,-178.52329640730247,4.0,4.0,-1.0,51.9417129571666,50.908206939697266,-19873122.450797554,-2111597.935606314,0
7681,-0.7549049007720896,-18.631500079701368,-178.5232970978735,4.0,4.0,-1.0,51.94173579054768,50.93519592285156,-19873122.52767157,-2111598.6908107847,0
7683,-0.7995168383040436,-18.631500082210813,-178.52329710158074,4.0,4.0,-1.0,51.94173579946073,50.87571334838867,-19873122.52808426,-2111598.6911055855,0
7685,-1.0533897477380378,-18.63150009649126,-178.52329712267743,4.0,3.0,-1.0,51.941735850174155,50.53721618652344,-19873122.53043273,-2111598.692783196,0
7689,-0.7317877907971706,-18.63150650846047,-178.52329778787887,4.0,4.0,-1.0,51.941758619337634,50.966041564941406,-19873122.60448262,-2111599.446036152,0
7691,-0.7514859367547615,-18.63150650956855,-178.52329778951582,4.0,4.0,-1.0,51.94175862327393,50.93977737426758,-19873122.604664844,-2111599.446166325,0
7699,-0.6442347092834098,-18.63151293392918,-178.52329847220122,4.0,4.0,-1.0,51.941781431225536,51.082801818847656,-19873122.680661034,-2111600.200875006,0
7701,-1.0640898402461971,-18.631519387309634,-178.52329919825436,4.0,3.0,-1.0,51.94180433696238,50.52301788330078,-19873122.7614849,-2111600.958992851,0
7706,-0.6143339918480706,-18.63153222105801,-178.52330054204404,4.0,4.0,-1.0,51.941849873652245,51.122737884521484,-19873122.91107488,-2111602.466651399,0
7707,-0.943835193198538,-18.631532239592964,-178.5233005694258,4.0,4.0,-1.0,51.941849939401436,50.68340301513672,-19873122.914123006,-2111602.4688288127,0
7708,-0.7606753376021516,-18.631532229289924,-178.52330055420506,4.0,4.0,-1.0,51.9418499028543,50.927616119384766,-19873122.912428644,-2111602.4676184533,0
7718,-0.8611657915298565,-18.631545092830738,-178.52330194209847,4.0,4.0,-1.0,51.94189552436728,50.79367446899414,-19873123.06692823,-2111603.9787770137,0
7720,-1.2027777048142525,-18.631545112046872,-178.52330197048647,4.0,1.0,-1.0,51.94189559250299,50.338191986083984,-19873123.070088368,-2111603.9810344516,0
7721,-0.8963191857646962,-18.631545094808224,-178.52330194501982,4.0,4.0,-1.0,51.94189553137767,50.746803283691406,-19873123.067253433,-2111603.979009322,0
7724,-0.8922278507898227,-18.6315515234907,-178.5233026338801,4.0,4.0,-1.0,51.941918323351274,50.752281188964844,-19873123.143937007,-2111604.7342258883,0
7726,-0.7898175190075563,-18.631551517730024,-178.52330262536987,4.0,4.0,-1.0,51.9419183029313,50.88882827758789,-19873123.14298965,-2111604.7335491474,0
7729,-0.8221784784655028,-18.6315579482743,-178.5233033168578,4.0,4.0,-1.0,51.94194109628734,50.845703125,-19873123.219965737,-2111605.4889844577,0
7732,-0.9127127022065906,-18.63155795336702,-178.52330332438126,4.0,4.0,-1.0,51.94194111433535,50.72499084472656,-19873123.220803246,-2111605.489582731,0
7743,-0.606027995841032,-18.631570792492838,-178.52330467522424,4.0,4.0,-1.0,51.9419866075732,51.133949279785156,-19873123.3711784,-2111606.9978733435,0
7744,-0.7671236391188359,-18.631570801554773,-178.52330468861135,4.0,4.0,-1.0,51.941986639674724,50.91915512084961,-19873123.372668646,-2111606.998937903,0
7745,-0.8007406637980239,-18.63157080344577,-178.52330469140492,4.0,4.0,-1.0,51.94198664637588,50.874332427978516,-19873123.372979622,-2111606.9991600495,0
