,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,sea_surface,raw_elev,x,y,labels
22042,-1.1427594941405914,-18.69181451550532,-178.4660634351095,4.0,4.0,-1.0,51.93265683406571,50.40897750854492,-19866751.30547645,-2118685.4526562467,0
22044,-1.2772533258491876,-18.69181450667994,-178.4660634229729,4.0,4.0,-1.0,51.93265683925074,50.229652404785156,-19866751.30412541,-2118685.4516191077,0
22047,-1.075791590922563,-18.69182087160136,-178.46606412659247,4.0,4.0,-1.0,51.93265310064089,50.49826431274414,-19866751.38245198,-2118686.1996109593,0
22050,-1.0191862502358617,-18.691820875315717,-178.46606413170042,4.0,4.0,-1.0,51.932653098459014,50.57373809814453,-19866751.3830206,-2118686.200047464,0
22053,-1.1763423091153982,-18.69182721745809,-178.46606480305027,4.0,4.0,-1.0,51.93264937480035,50.364192962646484,-19866751.457754917,-2118686.945362401,0
22056,-0.8714345015393974,-18.69182723746578,-178.46606483056456,4.0,4.0,-1.0,51.932649363055134,50.77073669433594,-19866751.460817795,-2118686.9477136615,0
22061,-0.828699465306272,-18.69183359300906,-178.46606551999062,4.0,4.0,-1.0,51.932645633103675,50.82771301269531,-19866751.537564352,-2118687.694603471,0
22066,-0.8357662578325744,-18.691839946046485,-178.46606620501038,4.0,4.0,-1.0,51.932641906195386,50.81828689575195,-19866751.613820404,-2118688.441198828,0
22067,-1.078443953435226,-18.691839930122256,-178.46606618311168,4.0,4.0,-1.0,51.93264191553408,50.49471664428711,-19866751.611382652,-2118688.439327445,0
22070,-0.9870514337076202,-18.691839936119344,-178.46606619135878,4.0,4.0,-1.0,51.93264191201706,50.616573333740234,-19866751.612300713,-2118688.4400322097,0
22083,-1.0343957770496672,-18.69185264137203,-178.4660675585551,4.0,4.0,-1.0,51.9326344633937,50.55344009399414,-19866751.764496315,-2118689.9331263877,0
22088,-0.7733531746114295,-18.69185265850145,-178.46606758211104,4.0,4.0,-1.0,51.932634453355604,50.90149688720703,-19866751.767118547,-2118689.935139399,0
22095,-0.8701530961297976,-18.69185900772674,-178.46606825926025,4.0,4.0,-1.0,51.93263073339767,50.77242660522461,-19866751.842498455,-2118690.6812868463,0
22097,-0.8724018602326851,-18.69185900757918,-178.46606825905735,4.0,4.0,-1.0,51.932630733484075,50.76942825317383,-19866751.84247587,-2118690.6812695046,0
22101,-0.8391739387420785,-18.691859009759536,-178.4660682620557,4.0,4.0,-1.0,51.932630732206235,50.8137321472168,-19866751.842809644,-2118690.681525736,0
22114,-0.7491920432451025,-18.691871727266772,-178.4660696419787,4.0,4.0,-1.0,51.93262328585024,50.93370056152344,-19866751.996421967,-2118692.176060211,0
22118,-0.6799610079260674,-18.691871731809695,-178.46606964822595,4.0,4.0,-1.0,51.93262328319179,51.02600860595703,-19866751.997117408,-2118692.1765940837,0
22119,-1.012091449621039,-18.69187171001547,-178.46606961825526,4.0,4.0,-1.0,51.93262329594654,50.583168029785156,-19866751.993781086,-2118692.174032873,0
22120,-0.8682849879589867,-18.69187171945187,-178.46606963123187,4.0,4.0,-1.0,51.93262329042318,50.77490997314453,-19866751.99522564,-2118692.1751418198,0
22123,-0.7491406161225314,-18.691878084014252,-178.46607032797556,4.0,4.0,-1.0,51.932619566206995,50.93376541137695,-19866752.07278679,-2118692.923091732,0
22127,-0.8773659463529384,-18.691878075600144,-178.46607031640482,4.0,4.0,-1.0,51.93261957113009,50.76279830932617,-19866752.07149874,-2118692.9221029235,0
22133,-0.7410926306686179,-18.691884441604405,-178.46607101471773,4.0,4.0,-1.0,51.93261584764605,50.94449234008789,-19866752.149234578,-2118693.670222311,0
22134,-0.7846774555307547,-18.69188443874443,-178.46607101078482,4.0,4.0,-1.0,51.9326158493177,50.88637924194336,-19866752.148796767,-2118693.6698862123,0
22137,-0.8128442272768552,-18.69188443689617,-178.46607100824315,4.0,4.0,-1.0,51.93261585039909,50.84882354736328,-19866752.14851383,-2118693.6696690083,0
22142,-1.048887210449493,-18.691884421407043,-178.4660709869431,4.0,4.0,-1.0,51.932615859456746,50.53409957885742,-19866752.146142717,-2118693.667848758,0
22144,-1.5053348247922713,-18.69188439171135,-178.46607094577985,4.0,1.0,-1.0,51.93261587682264,49.92550277709961,-19866752.141560446,-2118693.664358984,0
22145,-0.7119845823456217,-18.691884443514365,-178.46607101734423,4.0,4.0,-1.0,51.93261584652919,50.98330307006836,-19866752.149526957,-2118693.670446764,0
22149,-0.6442699624010402,-18.691890805815657,-178.4660717095439,4.0,4.0,-1.0,51.93261212678863,51.073585510253906,-19866752.226582274,-2118694.4181310134,0
22154,-1.2142401097175934,-18.69189076841442,-178.46607165811133,4.0,4.0,-1.0,51.93261214865015,50.31362533569336,-19866752.220856827,-2118694.4137356994,0
22158,-0.702297231526245,-18.691890802007855,-178.4660717043076,4.0,4.0,-1.0,51.93261212901416,50.9962158203125,-19866752.22599937,-2118694.41768353,0
22163,-0.8599797290873994,-18.691897149844337,-178.4660723761881,4.0,4.0,-1.0,51.93260841930078,50.78596878051758,-19866752.300792765,-2118695.163667934,0
22166,-0.7323180203991342,-18.691897158221547,-178.46607238770807,4.0,4.0,-1.0,51.93260841440588,50.95618438720703,-19866752.302075163,-2118695.164652407,0
22169,-0.6873341552752663,-18.691897161173287,-178.46607239176717,4.0,4.0,-1.0,51.932608412681475,51.01616287231445,-19866752.30252702,-2118695.1649992876,0
22171,-0.670717333508037,-18.69189716226368,-178.46607239326661,4.0,4.0,-1.0,51.93260841204392,51.0383186340332,-19866752.302693937,-2118695.1651274296,0
22177,-1.0236703758071144,-18.69190349816481,-178.46607304760013,4.0,4.0,-1.0,51.93260471087433,50.567710876464844,-19866752.375534013,-2118695.909709243,0
22178,-0.7202989376442019,-18.691903518071964,-178.46607307497553,4.0,4.0,-1.0,51.93260469924826,50.972206115722656,-19866752.378581427,-2118695.9120486905,0
22187,-1.0426676446966212,-18.69190985647541,-178.46607373210702,4.0,4.0,-1.0,51.93260099818599,50.54237747192383,-19866752.45173297,-2118696.6569246002,0
22206,-0.6877435873566355,-18.691922600368095,-178.46607513667,4.0,4.0,-1.0,51.932593561625254,51.015602111816406,-19866752.608088206,-2118698.154560284,0
22212,-0.7406810965057957,-18.691922596894383,-178.46607513189315,4.0,4.0,-1.0,51.93259356365161,50.94501876831055,-19866752.607556447,-2118698.154152061,0
22222,-0.6535630240566661,-18.69192896366376,-178.46607582606572,4.0,4.0,-1.0,51.93258985076045,51.06117248535156,-19866752.684831385,-2118698.9023615606,0
22224,-0.6057724953418528,-18.691928966799704,-178.4660758303781,4.0,4.0,-1.0,51.932589848932366,51.12489318847656,-19866752.685311437,-2118698.90273009,0
22289,-0.8955746783824452,-18.691973493358265,-178.4660806094627,4.0,4.0,-1.0,51.932563926645344,50.73846435546875,-19866753.2173167,-2118704.1353994524,0
22303,-1.1824467707901931,-18.691986205119438,-178.46608195649927,4.0,4.0,-1.0,51.93255654033419,50.355960845947266,-19866753.367268126,-2118705.6292596716,0
22376,-0.7983981690915698,-18.692043557687413,-178.46608817102444,4.0,4.0,-1.0,51.93252329324514,50.86799240112305,-19866754.059065904,-2118712.36921775,0
22380,-0.6678069662600592,-18.692056312454756,-178.46608955617805,4.0,4.0,-1.0,51.932515916764714,51.04210662841797,-19866754.213260498,-2118713.868132587,0
22385,-0.9159664799026359,-18.692062670343756,-178.46609022048335,4.0,4.0,-1.0,51.9325122421651,50.71122360229492,-19866754.28721063,-2118714.6152990703,0
22387,-0.7617716436691353,-18.692062680462172,-178.4660902343972,4.0,4.0,-1.0,51.93251223631796,50.91681671142578,-19866754.28875951,-2118714.616488167,0
22410,-0.9802743016971363,-18.69210092472635,-178.46609433477042,4.0,4.0,-1.0,51.93249016593472,50.625457763671875,-19866754.745210968,-2118719.110878712,0
22413,-0.68821259216611,-18.69210732234103,-178.46609504774761,4.0,4.0,-1.0,51.93248647949622,51.014869689941406,-19866754.824579228,-2118719.8627138785,0
22418,-1.1343978220954796,-18.69211367239898,-178.46609569412027,4.0,4.0,-1.0,51.932482822038764,50.419952392578125,-19866754.8965331,-2118720.608960299,0
22430,-0.7453160695042698,-18.6921264583251,-178.4660971024242,4.0,4.0,-1.0,51.932475462464026,50.938720703125,-19866755.053304777,-2118722.1115374737,0
22433,-0.7092128198855789,-18.692126460694286,-178.46609710568202,4.0,4.0,-1.0,51.932475461100694,50.98685836791992,-19866755.053667437,-2118722.111815896,0
22438,-0.8479384312058755,-18.69214559768531,-178.46609915287542,4.0,4.0,-1.0,51.93246445775367,50.8018798828125,-19866755.281559963,-2118724.360758082,0
22439,-1.5951031784827592,-18.69214554891146,-178.4660990854805,4.0,1.0,-1.0,51.93246448577975,49.805660247802734,-19866755.274057593,-2118724.355026273,0
22445,-1.3973838212602914,-18.692158329074225,-178.46610047632961,4.0,1.0,-1.0,51.93245714538807,50.069278717041016,-19866755.42888621,-2118725.8569264323,0
22453,-1.0015501816085361,-18.692177510039734,-178.4661025712762,4.0,4.0,-1.0,51.932446140582215,50.5970458984375,-19866755.662094597,-2118728.111036838,0
22458,-1.1610035781372972,-18.692177499576147,-178.46610255688796,4.0,4.0,-1.0,51.93244614658215,50.38444137573242,-19866755.66049291,-2118728.109807178,0
22465,-0.624541964397622,-18.69219030832297,-178.4661039779836,4.0,4.0,-1.0,51.93243880572027,51.09971618652344,-19866755.818688553,-2118729.6150667653,0
22468,-0.8106887057908807,-18.69219029610771,-178.46610396118672,4.0,4.0,-1.0,51.93243881271792,50.85152053833008,-19866755.81681873,-2118729.6136312513,0
22484,-1.4068264399536474,-18.69221535361967,-178.466106654191,4.0,1.0,-1.0,51.932424470393926,50.05665588378906,-19866756.116602596,-2118732.5583427716,0
22489,-1.2086121190263839,-18.692228210311555,-178.46610804400456,4.0,4.0,-1.0,51.93241712102281,50.3209342956543,-19866756.27131593,-2118734.0692371097,0
22491,-0.6754089790319995,-18.692228245301703,-178.4661080921176,4.0,4.0,-1.0,51.932417101030296,51.0318717956543,-19866756.27667185,-2118734.0733490866,0
22501,-1.149220471732633,-18.692247485934594,-178.46611010704675,4.0,4.0,-1.0,51.93240611440979,50.40011215209961,-19866756.500972737,-2118736.3344724225,0
22503,-0.7722693554512716,-18.69225393548035,-178.46611082681676,4.0,4.0,-1.0,51.93240243487253,50.9027099609375,-19866756.58109717,-2118737.0924110836,0
22504,-0.9788809945528101,-18.692253921921903,-178.46611080817323,4.0,4.0,-1.0,51.93240244260687,50.627227783203125,-19866756.57902178,-2118737.090817718,0
22507,-0.7306586365100429,-18.692253938210808,-178.4661108305713,4.0,4.0,-1.0,51.932402433315474,50.95819091796875,-19866756.581515122,-2118737.0927319615,0
22513,-0.6138204046185365,-18.69226679771188,-178.46611221250382,4.0,4.0,-1.0,51.93239510166586,51.11396789550781,-19866756.735351145,-2118738.6039567725,0
22518,-0.6187901162863909,-18.69227322432741,-178.46611289768185,4.0,4.0,-1.0,51.93239144004201,51.107337951660156,-19866756.811624818,-2118739.359200803,0
22520,-1.0618366985320336,-18.69227319525387,-178.4661128577041,4.0,4.0,-1.0,51.93239145660391,50.51660919189453,-19866756.807174515,-2118739.355784134,0
22521,-1.9320826563523497,-18.692273138403067,-178.4661127792042,4.0,1.0,-1.0,51.93239148898738,49.35628128051758,-19866756.798435945,-2118739.349103133,0
22529,-0.688616359950629,-18.692279647303838,-178.46611357695332,4.0,4.0,-1.0,51.932387782098886,51.01423263549805,-19866756.887240972,-2118740.114017201,0
22530,-0.8309865879393783,-18.69227963796122,-178.46611356410668,4.0,4.0,-1.0,51.93238778741852,50.824405670166016,-19866756.88581089,-2118740.1129192743,0
22531,-0.6876408677546806,-18.692286075296185,-178.46611426253156,4.0,4.0,-1.0,51.93238412290793,51.01552963256836,-19866756.96355919,-2118740.8694230886,0
22538,-0.7028015462924486,-18.692292503071425,-178.46611494662204,4.0,4.0,-1.0,51.93238046545048,50.99531173706055,-19866757.039711796,-2118741.624803489,0
22542,-0.6462105107723346,-18.692292506784874,-178.46611495172823,4.0,4.0,-1.0,51.93238046333772,51.07076644897461,-19866757.040280215,-2118741.625239888,0
22543,-0.7773112872973797,-18.692298928025856,-178.46611562534926,4.0,4.0,-1.0,51.93237681120445,50.89596176147461,-19866757.115267362,-2118742.379852425,0
22551,-0.8539840833498147,-18.692311783239557,-178.46611698902194,4.0,4.0,-1.0,51.93236950452501,50.793724060058594,-19866757.267070714,-2118743.8905737964,0
22553,-0.6902877897102826,-18.692311793981457,-178.46611700379282,4.0,4.0,-1.0,51.932369498422304,51.011985778808594,-19866757.268714998,-2118743.891836163,0
22562,-0.8125939069343531,-18.69232464849033,-178.46611836309543,4.0,4.0,-1.0,51.932362198585,50.84890365600586,-19866757.420031875,-2118745.4024748188,0
22565,-0.739537807163515,-18.69233108551141,-178.4661190547718,4.0,4.0,-1.0,51.93235854553768,50.94630813598633,-19866757.497028936,-2118746.1589419474,0
22570,-0.6821057552340335,-18.692337521817098,-178.46611974494547,4.0,4.0,-1.0,51.93235489451126,51.02288055419922,-19866757.573858716,-2118746.9153250335,0
22574,-0.6487005755798236,-18.692343957327815,-178.46612043290818,4.0,4.0,-1.0,51.93235124554849,51.06741714477539,-19866757.650442377,-2118747.6716147233,0
22575,-0.6909035262810903,-18.692343954558307,-178.4661204290999,4.0,4.0,-1.0,51.93235124711828,51.011146545410156,-19866757.65001844,-2118747.6712892563,0
22578,-0.6246164837207289,-18.692343958908143,-178.46612043508128,4.0,4.0,-1.0,51.93235124465173,51.09952926635742,-19866757.650684282,-2118747.671800441,0
22579,-0.7562807635176796,-18.6923439502683,-178.4661204232008,4.0,4.0,-1.0,51.932351249550265,50.92397689819336,-19866757.649361756,-2118747.670785102,0
22580,-0.8531807524880151,-18.692343943909655,-178.4661204144572,4.0,4.0,-1.0,51.93235125315459,50.794776916503906,-19866757.648388423,-2118747.670037846,0
22586,-0.7284345526918514,-18.692350385708714,-178.4661211105664,4.0,4.0,-1.0,51.932347602238224,50.96110153198242,-19866757.725878943,-2118748.4270665613,0
22587,-0.7465878710106608,-18.692356818896833,-178.46612179373568,4.0,4.0,-1.0,51.93234395781565,50.936893463134766,-19866757.801929,-2118749.183083362,0
22589,-0.6199246594721899,-18.692356827208606,-178.46612180516502,4.0,4.0,-1.0,51.9323439531081,51.105777740478516,-19866757.803201307,-2118749.1840601456,0
22597,-0.7043707434866064,-18.692363256325514,-178.4661224822545,4.0,4.0,-1.0,51.93234031260454,50.99317932128906,-19866757.878574565,-2118749.9395985343,0
22598,-0.6002352272791995,-18.692363263158736,-178.46612249165074,4.0,4.0,-1.0,51.93234030873555,51.13202667236328,-19866757.879620545,-2118749.940401563,0
22599,-0.6987803044876273,-18.692363256692232,-178.46612248275875,4.0,4.0,-1.0,51.93234031239626,51.000633239746094,-19866757.878630698,-2118749.9396416284,0
22600,-0.9674390791524274,-18.692369674471824,-178.466123143178,4.0,4.0,-1.0,51.93233667991808,50.642417907714844,-19866757.952148233,-2118750.693847705,0
22608,-0.6347965146517254,-18.69236969629974,-178.46612317319324,4.0,4.0,-1.0,51.93233666756623,51.085941314697266,-19866757.955489513,-2118750.696412885,0
22614,-0.8479172422471493,-18.692382555112964,-178.46612452310913,4.0,4.0,-1.0,51.93232939428526,50.80177307128906,-19866758.10576146,-2118752.2075578948,0
22615,-0.7385861082234442,-18.69238256228712,-178.46612453297422,4.0,4.0,-1.0,51.932329390228915,50.947547912597656,-19866758.10685964,-2118752.2084009894,0
22617,-0.6433169023866867,-18.692382568538743,-178.46612454157076,4.0,4.0,-1.0,51.93232938669462,51.0745735168457,-19866758.1078166,-2118752.2091356684,0
22620,-0.7178924609411297,-18.692389000299062,-178.4661252192477,4.0,4.0,-1.0,51.93232575114416,50.975135803222656,-19866758.18325525,-2118752.964984821,0
22622,-0.6308516905264696,-18.692395443383464,-178.4661259114544,4.0,4.0,-1.0,51.932322110806126,51.0911865234375,-19866758.26031135,-2118753.7221647883,0
22627,-0.855027284245125,-18.692401866277113,-178.4661265754734,4.0,4.0,-1.0,51.93231848348569,50.79228210449219,-19866758.334229607,-2118754.4769720016,0
22637,-0.6439412767392696,-18.692414756956786,-178.46612796279442,4.0,4.0,-1.0,51.93231120834116,51.07372283935547,-19866758.488665476,-2118755.9918621886,0
22639,-0.7320750911374034,-18.692414751173487,-178.4661279548418,4.0,4.0,-1.0,51.93231121160443,50.95621109008789,-19866758.487780195,-2118755.9911825475,0
22643,-0.6131367798591327,-18.692421196267098,-178.46612864939456,4.0,4.0,-1.0,51.93230757659603,51.11479187011719,-19866758.565097455,-2118756.7485987465,0
22645,-0.7673344770098538,-18.69242118614888,-178.46612863548097,4.0,4.0,-1.0,51.9323075823022,50.90919494628906,-19866758.563548602,-2118756.7474096725,0
22648,-0.8342024456162562,-18.6924276211675,-178.466129313361,4.0,4.0,-1.0,51.93230395458795,50.82003402709961,-19866758.63900986,-2118757.503641907,0
22653,-0.7272775712801831,-18.69243406826045,-178.4661300068622,4.0,4.0,-1.0,51.932300321684124,50.96259689331055,-19866758.71621006,-2118758.2612931253,0
22657,-0.7720756101809911,-18.69244050587831,-178.46613068658957,4.0,4.0,-1.0,51.93229669573611,50.902862548828125,-19866758.791876968,-2118759.017830874,0
22659,-0.6270360477506074,-18.692440515395532,-178.4661306996768,4.0,4.0,-1.0,51.93229669037646,51.096248626708984,-19866758.79333383,-2118759.018949323,0
22662,-0.7182456030789126,-18.69244695080272,-178.46613137517429,4.0,4.0,-1.0,51.93229306728881,50.974632263183594,-19866758.868529867,-2118759.775227305,0
22664,-0.8011810811512987,-18.692453386438768,-178.46613205125252,4.0,4.0,-1.0,51.932289445685456,50.86404800415039,-19866758.94379055,-2118760.531532214,0
22669,-0.676128769069237,-18.69245983635934,-178.46613274603197,4.0,4.0,-1.0,51.93228581766198,51.03078079223633,-19866759.021133043,-2118761.289515845,0
22683,-0.6027382432580453,-18.692479168139304,-178.46613480253342,4.0,4.0,-1.0,51.93227495341307,51.128623962402344,-19866759.25006174,-2118763.5613537226,0
22685,-0.7841786016665537,-18.69247915623364,-178.4661347861616,4.0,4.0,-1.0,51.932274960099676,50.88670349121094,-19866759.248239238,-2118763.559954589,0
22686,-0.6488466380658338,-18.692485608333563,-178.46613548149332,4.0,4.0,-1.0,51.93227133732671,51.067142486572266,-19866759.32564321,-2118764.318194448,0
22697,-0.7298968580935252,-18.692498490271895,-178.4661368401045,4.0,4.0,-1.0,51.93226410913121,50.959068298339844,-19866759.476883113,-2118765.832058117,0
22704,-0.7022453734703049,-18.692511380695557,-178.46613820812868,4.0,4.0,-1.0,51.93225688264465,50.99592971801758,-19866759.62917087,-2118767.346919084,0
22706,-0.6997534224133233,-18.692511380859173,-178.4661382083537,4.0,4.0,-1.0,51.9322568825537,50.99925231933594,-19866759.629195917,-2118767.3469383116,0
22709,-0.7660978384481041,-18.692517821416626,-178.4661388849938,4.0,4.0,-1.0,51.932253274343566,50.910789489746094,-19866759.70451915,-2118768.1038218634,0
22713,-0.6687459617901368,-18.69252427350803,-178.46613957635336,4.0,4.0,-1.0,51.9322496612931,51.04058837890625,-19866759.781480946,-2118768.862060895,0
22715,-0.6070537222362873,-18.692524277555993,-178.46613958191992,4.0,4.0,-1.0,51.93224965902664,51.12284469604492,-19866759.78210061,-2118768.862536604,0
22726,-0.9506630568839682,-18.6925435922302,-178.46614159784184,4.0,4.0,-1.0,51.93223885286352,50.66468811035156,-19866760.006512012,-2118771.1323651075,0
22734,-0.6936289066409245,-18.692550055243643,-178.46614230311545,4.0,4.0,-1.0,51.932235240185946,51.00739669799805,-19866760.08502271,-2118771.891887792,0
