,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,sea_surface,raw_elev,x,y,labels
1456,-1.8159134480786179,-18.624799167888515,-178.50939651695907,4.0,1.0,-1.0,52.479720128037116,50.058502197265625,-19871575.122082446,-2110811.5095442883,0
1462,-1.0882206694227534,-18.62485658520674,-178.50940263692132,4.0,1.0,-1.0,52.47983815086445,51.02887725830078,-19871575.80335353,-2110818.2544404045,0
1463,-1.0700944804739265,-18.624862968770962,-178.50940332007747,4.0,1.0,-1.0,52.47985126489948,51.05305862426758,-19871575.879402123,-2110819.0043271454,0
1468,-1.884577192503457,-18.62488217611428,-178.50940540565998,4.0,1.0,-1.0,52.47989071427219,49.96712112426758,-19871576.111568104,-2110821.2606423725,0
1477,-1.6160997597032747,-18.624945996610112,-178.50941224215683,4.0,1.0,-1.0,52.480021694985226,50.32522201538086,-19871576.872603454,-2110828.7577329027,0
1478,-1.1739927959940815,-18.624952350270597,-178.5094129093031,4.0,1.0,-1.0,52.480034726527265,50.914710998535156,-19871576.94686984,-2110829.504107198,0
1481,-1.1207303612191026,-18.624958729943135,-178.50941359245996,4.0,1.0,-1.0,52.48004780991323,50.985740661621094,-19871577.02291851,-2110830.2535371995,0
1482,-0.992991000481652,-18.62497148758157,-178.50941495815087,4.0,4.0,-1.0,52.48007396865978,51.15608596801758,-19871577.174946528,-2110831.752196803,0
1493,-0.9963988992408304,-18.62500340117973,-178.5094183868951,4.0,4.0,-1.0,52.480139379082175,51.151607513427734,-19871577.55663259,-2110835.5011372445,0
1495,-1.044410954778641,-18.625009786717985,-178.50941907479222,4.0,1.0,-1.0,52.48015246240993,51.08760452270508,-19871577.633208945,-2110836.251256524,0
1503,-1.009581659161995,-18.6250289285631,-178.50942113132527,4.0,4.0,-1.0,52.48019167307211,51.13408279418945,-19871577.86214116,-2110838.499879521,0
1508,-1.7787489492138775,-18.625035361254874,-178.50942184892784,4.0,1.0,-1.0,52.48020484691733,50.10853958129883,-19871577.94202431,-2110839.255538115,0
1513,-1.124664250581418,-18.625048081305998,-178.50942319474805,4.0,1.0,-1.0,52.48023089245817,50.98067855834961,-19871578.09184033,-2110840.7497829506,0
1518,-1.1843345338213567,-18.62506723046742,-178.5094252565289,4.0,1.0,-1.0,52.4802700909122,50.90115737915039,-19871578.32135673,-2110842.9992659134,0
1522,-0.9667075012930582,-18.625079978802567,-178.50942662077063,4.0,4.0,-1.0,52.48029617929569,51.19135284423828,-19871578.473223418,-2110844.4968336,0
1523,-1.0863469100668226,-18.625079986691375,-178.50942662565558,4.0,1.0,-1.0,52.480296195437404,51.03183364868164,-19871578.47376721,-2110844.497760312,0
1524,-1.0449250156163998,-18.62507998396004,-178.50942662396426,4.0,1.0,-1.0,52.48029618984856,51.08706283569336,-19871578.473578934,-2110844.497439457,0
1530,-1.165520768171973,-18.625099134817496,-178.5094286888962,4.0,1.0,-1.0,52.48033536911862,50.926307678222656,-19871578.703446105,-2110846.7471220787,0
1531,-1.0487395216184723,-18.625099127117288,-178.509428684128,4.0,1.0,-1.0,52.4803353533689,51.08201599121094,-19871578.702915315,-2110846.746217521,0
1532,-1.2048541156566444,-18.625099137411173,-178.5094286905023,4.0,1.0,-1.0,52.4803353744237,50.873863220214844,-19871578.703624893,-2110846.7474267622,0
1540,-1.2125195473329313,-18.625118279904413,-178.50943075121538,4.0,1.0,-1.0,52.48037452299013,50.86368179321289,-19871578.93302243,-2110848.9961270755,0
1548,-1.2406126749165196,-18.62513742385915,-178.50943281321614,4.0,1.0,-1.0,52.4804136609564,50.826263427734375,-19871579.1625633,-2110851.2449993296,0
1555,-1.247454108973443,-18.625156564637965,-178.50943487455328,4.0,1.0,-1.0,52.480452778842846,50.81718063354492,-19871579.3920303,-2110853.4934987538,0
1556,-1.092673945657225,-18.625162934519174,-178.5094355553303,4.0,1.0,-1.0,52.480465793916665,51.02356719970703,-19871579.467814054,-2110854.24177945,0
1570,-1.5862080773524667,-18.625188486042134,-178.5094383240764,4.0,1.0,-1.0,52.48051798619326,50.36557388305664,-19871579.776029456,-2110857.243360261,0
1572,-1.1329230488802295,-18.625194836273156,-178.50943899283774,4.0,1.0,-1.0,52.480530953601374,50.969966888427734,-19871579.85047563,-2110857.989332757,0
1573,-1.5641107221204038,-18.625194864704195,-178.50943901044351,4.0,1.0,-1.0,52.48053101165533,50.395050048828125,-19871579.8524355,-2110857.9926726003,0
1577,-1.0793722916646402,-18.62522034997612,-178.50944173965107,4.0,1.0,-1.0,52.48058303846301,51.041419982910156,-19871580.15624949,-2110860.9864713512,0
1580,-1.1192675809138564,-18.62522673181999,-178.50944242857943,4.0,1.0,-1.0,52.48059606288189,50.98823928833008,-19871580.232940648,-2110861.736157603,0
1586,-1.3575445378914992,-18.625239505705206,-178.50944381294076,4.0,1.0,-1.0,52.48062212799596,50.670562744140625,-19871580.387047045,-2110863.236728107,0
1588,-1.197185359209925,-18.625245871716974,-178.50944449346653,4.0,1.0,-1.0,52.48063511558394,50.8843879699707,-19871580.462802827,-2110863.98455462,0
1601,-1.7557855668335378,-18.62532244938113,-178.50945276428698,4.0,1.0,-1.0,52.48079122737636,50.13974380493164,-19871581.383506346,-2110872.98026866,1
1603,-1.3374107169008767,-18.62532879972392,-178.5094534345056,4.0,1.0,-1.0,52.48080416346875,50.69758987426758,-19871581.458114743,-2110873.726254874,1
1604,-1.349061962699352,-18.62533517787022,-178.50945412221932,4.0,1.0,-1.0,52.480817154692886,50.68206787109375,-19871581.534670684,-2110874.475507244,1
1606,-1.5548753913269593,-18.62533519144074,-178.50945413062317,4.0,1.0,-1.0,52.48081718233243,50.407649993896484,-19871581.535606194,-2110874.477101399,1
1607,-1.3071050569233194,-18.62533517510384,-178.5094541205062,4.0,1.0,-1.0,52.480817149058566,50.73801040649414,-19871581.53447998,-2110874.4751822725,1
1608,-1.2317440024855841,-18.625341547913333,-178.50945480470438,4.0,1.0,-1.0,52.48083012790721,50.838504791259766,-19871581.61064457,-2110875.2238077465,1
1609,-1.2718681505048153,-18.625347928738677,-178.50945549365414,4.0,1.0,-1.0,52.480843121571525,50.78501892089844,-19871581.68733811,-2110875.973374887,1
1612,-1.3215109208645117,-18.62535430964282,-178.5094561829246,4.0,1.0,-1.0,52.48085611388706,50.718841552734375,-19871581.764067344,-2110876.7229513093,1
1617,-1.461032179357062,-18.62537345082514,-178.5094582501868,4.0,1.0,-1.0,52.48089507866098,50.53285217285156,-19871581.994193923,-2110878.971501003,1
1619,-1.49524945741814,-18.625386207696888,-178.509459625886,4.0,1.0,-1.0,52.480921039659734,50.48725509643555,-19871582.14733606,-2110880.4700741977,1
1620,-1.371333967700366,-18.625392576729165,-178.50946030794037,4.0,1.0,-1.0,52.48093399876325,50.652488708496094,-19871582.223262005,-2110881.2182561797,1
1622,-1.121912254922563,-18.62540531400729,-178.5094616718529,4.0,1.0,-1.0,52.48095991086029,50.985076904296875,-19871582.375092052,-2110882.7145278463,1
1623,-1.1613068288975228,-18.62541169360215,-178.50946236049288,4.0,1.0,-1.0,52.48097288693498,50.93256378173828,-19871582.4517511,-2110883.4639507174,1
1624,-1.359945955730609,-18.62541808410491,-178.50946305565625,4.0,1.0,-1.0,52.48098588368248,50.667724609375,-19871582.529136334,-2110884.2146549914,1
1625,-1.1460426959804408,-18.6254244468647,-178.50946373389147,4.0,1.0,-1.0,52.48099882250517,50.95294189453125,-19871582.604637135,-2110884.9621002716,1
1626,-1.5363806792611285,-18.62542447260194,-178.50946374983025,4.0,1.0,-1.0,52.480998874838406,50.432491302490234,-19871582.60641143,-2110884.9651236734,1
1629,-1.4880488341141245,-18.62543722294536,-178.509465121696,4.0,1.0,-1.0,52.48102479843146,50.4969596862793,-19871582.759126827,-2110886.462930424,1
1634,-1.2963842539445523,-18.62547546659071,-178.5094692341948,4.0,1.0,-1.0,52.481102518036096,50.75259017944336,-19871583.2169281,-2110890.955483829,1
1635,-1.2388015707745126,-18.625481839088604,-178.50946991847204,4.0,1.0,-1.0,52.48111546309974,50.82938003540039,-19871583.293101493,-2110891.704073317,1
1638,-1.18679901149153,-18.625494588545777,-178.509471289524,4.0,1.0,-1.0,52.48114135776996,50.89874267578125,-19871583.445726298,-2110893.201776463,1
1639,-1.1655015545184142,-18.62549458714143,-178.50947128865428,4.0,1.0,-1.0,52.48114135491778,50.92713928222656,-19871583.44562948,-2110893.201611492,1
1641,-1.2155202165024548,-18.625507342141475,-178.50947266358438,4.0,1.0,-1.0,52.48116725481577,50.8604736328125,-19871583.598686002,-2110894.699965883,1
1643,-1.4595059286548349,-18.625526486068285,-178.50947473258768,4.0,1.0,-1.0,52.481206116543035,50.53519821166992,-19871583.829006396,-2110896.9488400025,1
1646,-1.286081499284137,-18.625539209049908,-178.50947616424926,4.0,4.0,-1.0,52.481231936382756,50.766456604003906,-19871583.988378234,-2110898.4434334068,1
1647,-1.1149115810510466,-18.62555195145597,-178.50947752039573,4.0,4.0,-1.0,52.48125778962731,50.99470901489258,-19871584.13934377,-2110899.940308753,1
1648,-1.5212169349222222,-18.625551978245912,-178.5094775369872,4.0,4.0,-1.0,52.48125784397507,50.45296859741211,-19871584.141190723,-2110899.9434558195,1
1652,-1.117991648460702,-18.625577458424758,-178.50948024610798,4.0,4.0,-1.0,52.481309522980155,50.99065399169922,-19871584.442768667,-2110902.9366625655,1
1653,-1.200412005846374,-18.625577463859223,-178.50948024947365,4.0,4.0,-1.0,52.48130953399959,50.880760192871094,-19871584.44314333,-2110902.937300962,1
1658,-1.2820231698046882,-18.625596598313177,-178.50948229634258,4.0,4.0,-1.0,52.48134832674805,50.7719841003418,-19871584.67099974,-2110905.185063214,1
1659,-1.3729493492683105,-18.625596604308463,-178.50948230005562,4.0,4.0,-1.0,52.481348338900716,50.65074920654297,-19871584.67141307,-2110905.185767492,1
1661,-1.23642926173261,-18.625609348095953,-178.5094836565844,4.0,4.0,-1.0,52.48137416782447,50.832801818847656,-19871584.822421167,-2110906.68280562,1
1662,-1.1932764482655784,-18.625609345250666,-178.50948365482222,4.0,4.0,-1.0,52.48137416205918,50.89033889770508,-19871584.822225,-2110906.682471379,1
1663,-1.1847391549290478,-18.62560934468783,-178.50948365447363,4.0,4.0,-1.0,52.48137416091777,50.9017219543457,-19871584.822186198,-2110906.6824052627,1
1665,-1.1193269340951701,-18.625622092974062,-178.50948501367554,4.0,4.0,-1.0,52.48139999293744,50.98896408081055,-19871584.97349186,-2110908.179971979,1
1667,-1.5080838776295877,-18.625628495386664,-178.50948571045654,4.0,4.0,-1.0,52.481412963955336,50.47063446044922,-19871585.051057167,-2110908.932076252,1
1668,-1.5764880821757288,-18.625628499896926,-178.5094857132499,4.0,4.0,-1.0,52.48141297309303,50.37942886352539,-19871585.05136812,-2110908.9326060833,1
1671,-1.1872920946063914,-18.625647602176045,-178.50948773951015,4.0,4.0,-1.0,52.48145166447193,50.89839553833008,-19871585.27693038,-2110911.176589366,1
1674,-1.2331393309700616,-18.625660357253658,-178.50948910256346,4.0,4.0,-1.0,52.481477492156046,50.8372917175293,-19871585.428664785,-2110912.6749542165,1
1676,-1.14349598742956,-18.62566672683014,-178.50948977935624,4.0,4.0,-1.0,52.48149038761767,50.95682907104492,-19871585.50400501,-2110913.4232013347,1
1677,-1.0707348680964515,-18.625685847765016,-178.50949181734998,4.0,4.0,-1.0,52.48152908967222,51.05388259887695,-19871585.730873432,-2110915.669376652,1
1678,-1.484191011656094,-18.62569225034574,-178.50949251445766,4.0,4.0,-1.0,52.481542045896276,50.502620697021484,-19871585.808475107,-2110916.421500957,1
1680,-1.1615448383190596,-18.625692229072246,-178.50949250128218,4.0,4.0,-1.0,52.48154200284989,50.93281555175781,-19871585.80700842,-2110916.4190019174,1
1681,-1.4533416903591387,-18.62569862406577,-178.50949319341515,4.0,4.0,-1.0,52.48155494220737,50.543766021728516,-19871585.884056307,-2110917.1702349666,1
1683,-1.5397828764325823,-18.62570500547933,-178.50949387710517,4.0,4.0,-1.0,52.48156785257743,50.428524017333984,-19871585.960164335,-2110917.919872779,1
1685,-1.1500890293316388,-18.625724107168292,-178.50949590138055,4.0,4.0,-1.0,52.48160648857174,50.94815444946289,-19871586.185505636,-2110920.163787745,1
1686,-1.7862729635678534,-18.62573052419956,-178.50949660724154,4.0,4.0,-1.0,52.48161946493292,50.09992218017578,-19871586.264081728,-2110920.917609755,1
1689,-1.695806019449492,-18.625756019633453,-178.50949932266107,4.0,4.0,-1.0,52.481671006075885,50.22059631347656,-19871586.566360846,-2110923.9126116876,1
1691,-1.6747903968812352,-18.625781520039954,-178.50950204012076,4.0,4.0,-1.0,52.48172253316261,50.2486686706543,-19871586.868867073,-2110926.908198209,1
