,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,sea_surface,x,y,labels
2513,-7.269423253545028,-18.66301717964076,-178.52366783694845,4.0,1.0,-1.0,52.07343134245457,-19873163.79815661,-2115301.5394035256,-1
2514,-7.5350341556145395,-18.66304921651377,-178.5236712137902,4.0,1.0,-1.0,52.073338794400115,-19873164.17406492,-2115305.3036684953,-1
2662,-2.513893908814225,-18.66721963842331,-178.52410677593633,4.0,1.0,-1.0,52.061731744548524,-19873212.660621233,-2115795.3255121256,6
2663,-2.501976557246053,-18.667251574567906,-178.52411010007026,4.0,1.0,-1.0,52.06164623322911,-19873213.030662127,-2115799.0780346915,6
2667,-2.4342007643058423,-18.667296280043136,-178.52411474994267,4.0,1.0,-1.0,52.06152661721899,-19873213.54828356,-2115804.330965022,6
2669,-2.6968584780829588,-18.667302663219214,-178.5241154397459,4.0,1.0,-1.0,52.06150954629811,-19873213.625072103,-2115805.0809936062,6
2671,-2.4928580613732265,-18.66734735031274,-178.52412002205924,4.0,1.0,-1.0,52.06139009420076,-19873214.13517289,-2115810.331765651,6
2672,-2.387244904968611,-18.667353737704495,-178.52412068154698,4.0,1.0,-1.0,52.06137302840216,-19873214.20858673,-2115811.082289807,6
2673,-2.34193353236833,-18.66736012431436,-178.52412134669183,4.0,1.0,-1.0,52.06135596674176,-19873214.282630313,-2115811.8327221186,6
2678,-2.433415256452008,-18.6673984375597,-178.5241253720335,4.0,1.0,-1.0,52.0612536569588,-19873214.730729297,-2115816.334562944,6
2682,-2.1355265420806973,-18.667462286303056,-178.5241320404467,4.0,1.0,-1.0,52.06108332238364,-19873215.47305366,-2115823.836850038,6
2683,-2.0743764685516908,-18.667538887762536,-178.52414007257275,4.0,1.0,-1.0,52.060879236714754,-19873216.367185842,-2115832.837596939,-1
2686,-2.1270929211409566,-18.667570798668784,-178.52414342699726,4.0,1.0,-1.0,52.06079430501086,-19873216.74059867,-2115836.587161036,-1
2687,-2.11098979337703,-18.667577180623514,-178.52414409539756,4.0,1.0,-1.0,52.060777325414165,-19873216.815004654,-2115837.3370473245,-1
2689,-1.9853618978622762,-18.66767927387376,-178.52415480236414,4.0,1.0,-1.0,52.06050597815556,-19873218.00689872,-2115849.333113764,7
2691,-2.157174351460526,-18.66771116979561,-178.52415816789468,4.0,1.0,-1.0,52.06042131138747,-19873218.381547865,-2115853.0809202828,7
2694,-2.1010241616390886,-18.667768577849653,-178.524164191054,4.0,1.0,-1.0,52.06026905227009,-19873219.052042898,-2115859.8264326677,7
2695,-2.006440367239975,-18.667774956634,-178.52416485195795,4.0,1.0,-1.0,52.060252144519836,-19873219.125614386,-2115860.575947304,7
2696,-2.1676308004389284,-18.667787710148897,-178.52416620645025,4.0,1.0,-1.0,52.06021834589774,-19873219.27639578,-2115862.074500341,7
2698,-2.0132495896327782,-18.66781959865789,-178.52416954043534,4.0,1.0,-1.0,52.06013387260282,-19873219.6475333,-2115865.821438238,7
2700,-2.1717197748125727,-18.66788973274591,-178.52417691951416,4.0,1.0,-1.0,52.059948265830826,-19873220.4689686,-2115874.0622798307,7
2701,-2.0839600177669126,-18.66790886000228,-178.52417891937023,4.0,1.0,-1.0,52.05989768929794,-19873220.691591557,-2115876.3097565677,-1
2703,-0.8950301968288841,-18.667940746648178,-178.52418215446784,4.0,1.0,-1.0,52.05981341510778,-19873221.051720977,-2115880.056478224,-1
2704,-2.455981463626813,-18.66794072954712,-178.52418230021192,4.0,1.0,-1.0,52.05981346029148,-19873221.067945134,-2115880.054468827,-1
2705,-0.8890242166658027,-18.667959869196775,-178.5241841612081,4.0,1.0,-1.0,52.0597629000531,-19873221.275110282,-2115882.3034024676,-1
2706,-0.8100633421759085,-18.667972618295742,-178.5241854919433,4.0,1.0,-1.0,52.05972923162517,-19873221.423247047,-2115883.8014382604,-1
2709,-0.8462253563457125,-18.66801085816823,-178.52418950872405,4.0,1.0,-1.0,52.059628294951835,-19873221.870393034,-2115888.2946739374,-1
2714,-0.6751320745088378,-18.668144666258424,-178.5242035295887,4.0,1.0,-1.0,52.05927567820254,-19873223.431188546,-2115904.0173097732,-1
2718,-0.7911610856990592,-18.66820836522412,-178.52421021866522,4.0,1.0,-1.0,52.05910813216906,-19873224.17581314,-2115911.502030786,8
2719,-0.9489253645188,-18.66821473320387,-178.52421090102055,4.0,1.0,-1.0,52.05909139382129,-19873224.251772586,-2115912.250277813,8
2724,-0.9097619104168189,-18.668291158749785,-178.52421890522027,4.0,1.0,-1.0,52.05889066693271,-19873225.14279602,-2115921.230394535,8
2725,-1.1485779098547937,-18.66830389020783,-178.52422026134738,4.0,1.0,-1.0,52.05885725708504,-19873225.293759402,-2115922.7263604184,8
2727,-0.6538487244083626,-18.66831026343776,-178.5242208821015,4.0,1.0,-1.0,52.058840535539275,-19873225.362861436,-2115923.475224771,8
2729,-0.8303637918006643,-18.668335732746748,-178.52422356603324,4.0,1.0,-1.0,52.05877373167823,-19873225.66163535,-2115926.4679081636,8
2733,-0.7248739536021276,-18.668393038096767,-178.52422955535448,4.0,1.0,-1.0,52.05862354376768,-19873226.32836354,-2115933.2013775026,8
2735,-1.1337168483946698,-18.668463063002395,-178.52423692120973,4.0,1.0,-1.0,52.05844024406724,-19873227.1483268,-2115941.4294178514,8
2736,-0.9328862925972317,-18.668469431670395,-178.5242375684287,4.0,1.0,-1.0,52.05842358544214,-19873227.220374882,-2115942.1777468696,8
2739,-1.4038718566916941,-18.66853307968157,-178.52424426912697,4.0,1.0,-1.0,52.05825721232395,-19873227.9662932,-2115949.6564949723,-1
2748,-0.7356312397891998,-18.66908657727122,-178.52430172387446,4.0,1.0,-1.0,52.05681897849172,-19873234.362126436,-2116014.6935087596,-1
2753,-1.011399921638258,-18.66937944602573,-178.52433228095825,4.0,1.0,-1.0,52.05606420419281,-19873237.763725445,-2116049.1062272866,-1
2754,-0.8492771917176469,-18.669379447830647,-178.52433226582406,4.0,1.0,-1.0,52.056064199552566,-19873237.762040712,-2116049.106439369,-1
2758,-1.0041749170736693,-18.669430420043764,-178.52433762045777,4.0,1.0,-1.0,52.05593327566203,-19873238.358115815,-2116055.09579185,-1
2760,-1.1336218679216472,-18.66947503357994,-178.5243423138699,4.0,1.0,-1.0,52.05581879142483,-19873238.88058406,-2116060.3379866146,-1
2762,-2.7980162977810323,-18.669519642612613,-178.52434715897013,4.0,1.0,-1.0,52.05570441876989,-19873239.41993815,-2116065.5796535895,9
2763,-1.5622681242030012,-18.669526032106354,-178.52434771420135,4.0,1.0,-1.0,52.05568804499853,-19873239.481746208,-2116066.330434348,9
2765,-2.1234836137055026,-18.669570666216536,-178.52435246597878,4.0,1.0,-1.0,52.0555737224895,-19873240.01071165,-2116071.575049565,9
2766,-1.625792753038695,-18.669583428109263,-178.52435376376488,4.0,1.0,-1.0,52.05554105353076,-19873240.15518054,-2116073.074602886,9
2767,-1.6535578570483267,-18.66961532124588,-178.52435712991078,4.0,1.0,-1.0,52.0554594466048,-19873240.529898185,-2116076.8221242167,9
2768,-1.736901523999677,-18.669621699996732,-178.52435781096537,4.0,1.0,-1.0,52.05544313103928,-19873240.60571284,-2116077.571643083,9
2769,-1.7048286622848536,-18.66962808052274,-178.5243584814511,4.0,1.0,-1.0,52.05542681297811,-19873240.680350967,-2116078.321370561,9
2770,-0.7944737250591061,-18.669653613854404,-178.52436109219394,4.0,1.0,-1.0,52.05536153250068,-19873240.97097753,-2116081.321600033,9
2773,-1.5396697968685658,-18.669679132712684,-178.52436386036973,4.0,1.0,-1.0,52.055296321768765,-19873241.27912945,-2116084.3201292986,9
2775,-1.9518461916313754,-18.66972381062318,-178.52436862842896,4.0,1.0,-1.0,52.05518223093168,-19873241.809907373,-2116089.5698959003,9
2779,-0.6373759943021469,-18.66976213467264,-178.52437256674364,4.0,1.0,-1.0,52.05508444544648,-19873242.24831856,-2116094.0730689866,10
2780,-0.9900247083687645,-18.669794062226863,-178.5243759888127,4.0,1.0,-1.0,52.055003037265124,-19873242.629261546,-2116097.8246384235,10
2781,-0.6369422324037259,-18.66980045310329,-178.52437663420818,4.0,1.0,-1.0,52.05498674810406,-19873242.70110664,-2116098.5755828656,10
2782,-0.5765264053034116,-18.669845168910136,-178.52438138199324,4.0,4.0,-1.0,52.05487283321054,-19873243.229627658,-2116103.829806142,10
2783,-0.8024261817531624,-18.669902585542406,-178.5243874133982,4.0,1.0,-1.0,52.05472670994823,-19873243.901040584,-2116110.576411379,10
2784,-0.6666454704704847,-18.669921783801083,-178.52438947064545,4.0,1.0,-1.0,52.05467788803617,-19873244.130052302,-2116112.832257754,10
2786,-0.8026033867427032,-18.669928181647162,-178.52439017364387,4.0,1.0,-1.0,52.05466162218363,-19873244.20830973,-2116113.584021714,10
2787,-0.9026161681013036,-18.669928180533557,-178.52439018298048,4.0,1.0,-1.0,52.05466162501398,-19873244.209349073,-2116113.5838908623,10
2790,-0.7580165776544163,-18.67005621777197,-178.52440400675113,4.0,1.0,-1.0,52.05433653631917,-19873245.748204183,-2116128.628613475,-1
2792,-0.8190306803239764,-18.670081836261687,-178.52440678617242,4.0,1.0,-1.0,52.05427158947168,-19873246.057607945,-2116131.638856831,-1
2793,-1.2131229668211745,-18.670101048327556,-178.52440890433488,4.0,1.0,-1.0,52.05422290554998,-19873246.293400712,-2116133.896327974,-1
2796,-0.9767816767998738,-18.67013308147316,-178.5244123529934,4.0,1.0,-1.0,52.05414177390048,-19873246.677303623,-2116137.6603121934,-1
2798,-0.6881001853453199,-18.67022279777474,-178.52442205408025,4.0,1.0,-1.0,52.0539148202879,-19873247.757223673,-2116148.202232389,-1
2806,-0.8751533962981739,-18.670306127138524,-178.52443111208336,4.0,1.0,-1.0,52.0537043859822,-19873248.765555967,-2116157.9936742564,-1
2808,-1.0354716217484565,-18.67032535945433,-178.52443321373778,4.0,1.0,-1.0,52.05365586757216,-19873248.999511067,-2116160.253527812,-1
2809,-1.1913509151891049,-18.670331769439755,-178.52443392386027,4.0,1.0,-1.0,52.05363970088365,-19873249.07856154,-2116161.0067199706,-1
2810,-0.9936649869541725,-18.670338183211488,-178.5244346009439,4.0,1.0,-1.0,52.053623526713636,-19873249.153934143,-2116161.7603570605,-1
2815,-0.969097211195276,-18.67042154683551,-178.524443639189,4.0,1.0,-1.0,52.05341348943875,-19873250.160066985,-2116171.5558312694,-1
2819,-1.2518675236779018,-18.670466438735776,-178.52444853093536,4.0,1.0,-1.0,52.053300527582905,-19873250.7046137,-2116176.830765305,11
2821,-0.8161778112748834,-18.670511340105413,-178.52445335231258,4.0,1.0,-1.0,52.05318764322328,-19873251.241326958,-2116182.106813415,11
2822,-1.1593886478299282,-18.67054340810937,-178.52445685499154,4.0,1.0,-1.0,52.05310708463912,-19873251.631243397,-2116185.8749027066,11
2823,-0.9069787092994375,-18.670562654436804,-178.52445891268772,4.0,1.0,-1.0,52.05305876042985,-19873251.860305086,-2116188.136405836,11
2824,-0.6630386719511989,-18.67056907188244,-178.5244595834838,4.0,1.0,-1.0,52.053042651468786,-19873251.934977766,-2116188.8904756457,11
2825,-0.874009878059951,-18.670575484064077,-178.52446029662173,4.0,1.0,-1.0,52.05302655779087,-19873252.014363915,-2116189.6439269506,11
2826,-1.1098678687953907,-18.670594726439884,-178.52446239844733,4.0,1.0,-1.0,52.05297827452341,-19873252.24833807,-2116191.9049661756,11
2827,-1.2439650080082174,-18.67061396946613,-178.5244644896737,4.0,1.0,-1.0,52.05293000823622,-19873252.481132325,-2116194.166082091,11
2831,-0.8441661686015323,-18.6707294409871,-178.52447689936304,4.0,1.0,-1.0,52.05264076793355,-19873253.86257262,-2116207.7343532126,12
2833,-0.7346564676763592,-18.670742272421776,-178.5244782692167,4.0,1.0,-1.0,52.05260866832759,-19873254.01506404,-2116209.242088184,12
2835,-0.7283415392062125,-18.670780761134143,-178.52448240468294,4.0,1.0,-1.0,52.052512433134325,-19873254.475422032,-2116213.764636746,12
2837,-0.7627762327920209,-18.670787175254446,-178.52448309661355,4.0,1.0,-1.0,52.05249640283728,-19873254.552447394,-2116214.51831679,12
2839,-0.7435083733030297,-18.67080641994253,-178.52448516000467,4.0,1.0,-1.0,52.052448318538154,-19873254.782143045,-2116216.7796305413,12
2842,-0.7530156168422764,-18.67087056290116,-178.52449203231748,4.0,1.0,-1.0,52.05228818695832,-19873255.547165405,-2116224.316639683,12
2844,-0.5651654567132027,-18.670883392769202,-178.52449338666685,4.0,4.0,-1.0,52.052256182274505,-19873255.697930887,-2116225.8241918264,12
2845,-0.7491687375222682,-18.670889804393386,-178.52449408946873,4.0,1.0,-1.0,52.05224019128946,-19873255.77616644,-2116226.577579024,12
2846,-0.5772430415227063,-18.67090263368001,-178.52449544406164,4.0,4.0,-1.0,52.05220820046452,-19873255.92695903,-2116228.0850630184,12
2847,-0.6486965427889118,-18.670909046584697,-178.52449613575214,4.0,1.0,-1.0,52.05219221248808,-19873256.003957663,-2116228.8386007636,12
2850,-0.6019287996641651,-18.670960351807498,-178.5245016035272,4.0,1.0,-1.0,52.052064378149225,-19873256.6126276,-2116234.8671370377,12
2852,-0.7049247950712925,-18.671005238809972,-178.52450638963253,4.0,1.0,-1.0,52.05195264424219,-19873257.14541441,-2116240.141512325,12
2853,-0.6588989960646359,-18.671011652110177,-178.52450706682848,4.0,1.0,-1.0,52.05193668835636,-19873257.220799517,-2116240.895097003,12
2854,-0.6010366304485615,-18.67102447683159,-178.5245084235803,4.0,1.0,-1.0,52.051904787456806,-19873257.371832438,-2116242.4020456527,12
2855,-0.7161907549116222,-18.67105012244561,-178.52451115578666,4.0,1.0,-1.0,52.051841019976564,-19873257.67598026,-2116245.4154933966,12
2858,-0.636354745330209,-18.671075768466316,-178.5245138659256,4.0,1.0,-1.0,52.051777284545096,-19873257.977671545,-2116248.428989384,12
2859,-0.7706382205656155,-18.671095000445767,-178.52451591417352,4.0,1.0,-1.0,52.05172951096574,-19873258.20568146,-2116250.6888136757,12
2860,-0.6449129295338025,-18.671101412365054,-178.52451658046786,4.0,1.0,-1.0,52.051713587441554,-19873258.279853005,-2116251.442236488,12
2863,-0.7823030089862186,-18.671127052473512,-178.52451930301072,4.0,1.0,-1.0,52.05164993279868,-19873258.582925092,-2116254.4550386774,12
2864,-0.7077962478010704,-18.671127053302097,-178.52451929605425,4.0,1.0,-1.0,52.051649930743224,-19873258.5821507,-2116254.4551360384,12
2868,-0.8212958585104388,-18.671165508775616,-178.52452336344976,4.0,1.0,-1.0,52.05155452236613,-19873259.034931097,-2116258.973789183,12
2870,-0.8096093893232137,-18.671191228925423,-178.52452615562143,4.0,1.0,-1.0,52.051490751926394,-19873259.34575423,-2116261.995997652,12
2872,-0.8209433973279374,-18.671210434385788,-178.52452815628334,4.0,1.0,-1.0,52.051443155665766,-19873259.568466894,-2116264.2527073952,12
2873,-0.8973641824281913,-18.671210433792233,-178.52452816344424,4.0,1.0,-1.0,52.05144315713733,-19873259.56926404,-2116264.2526376494,12
2875,-1.050033390184126,-18.67126164192801,-178.5245334988981,4.0,1.0,-1.0,52.05131634031386,-19873260.163204048,-2116270.2697765655,12
2876,-0.8485531221881502,-18.67128084519206,-178.52453547139538,4.0,1.0,-1.0,52.05126881745855,-19873260.38278144,-2116272.5262291706,12
2877,-0.8859658564706479,-18.671293645914837,-178.5245368013295,4.0,1.0,-1.0,52.05123714944784,-19873260.53082903,-2116274.0303602857,12
2880,-0.8568156314750013,-18.671325644027846,-178.52454011025995,4.0,1.0,-1.0,52.051158024583856,-19873260.89917748,-2116277.790254524,12
2881,-0.7482471394132517,-18.67134484225959,-178.52454208430686,4.0,1.0,-1.0,52.051110575939674,-19873261.11892738,-2116280.0461166655,12
2882,-0.7426820391374349,-18.671351239326793,-178.52454274454357,4.0,1.0,-1.0,52.05109476963116,-19873261.19242459,-2116280.797795416,12
2885,-0.6833673101332352,-18.671351239986297,-178.52454273900557,4.0,1.0,-1.0,52.05109476800317,-19873261.191808105,-2116280.7978729084,12
2886,-0.7727039770561532,-18.671376832876387,-178.5245453888612,4.0,1.0,-1.0,52.051031551927736,-19873261.486788686,-2116283.8051312063,12
2888,-0.7653940632694685,-18.67137683295765,-178.52454538817878,4.0,1.0,-1.0,52.05103155172583,-19873261.486712717,-2116283.805140755,12
2890,-0.896605490582715,-18.671389628646217,-178.5245467199588,4.0,1.0,-1.0,52.050999957902604,-19873261.634965792,-2116285.3086811835,12
2893,-0.6023861662843046,-18.67144081209039,-178.52455196170988,4.0,1.0,-1.0,52.050873663200036,-19873262.218474854,-2116291.322925104,12
2898,-0.7634998976395764,-18.671472793614953,-178.52455526331494,4.0,1.0,-1.0,52.05079481591201,-19873262.58600785,-2116295.0808733986,12
2899,-0.588739650620937,-18.671479191995882,-178.5245559037327,4.0,4.0,-1.0,52.0507790475076,-19873262.657298826,-2116295.8327070824,12
2904,-0.6502268912349791,-18.671511171286834,-178.52455919024254,4.0,1.0,-1.0,52.05070026741487,-19873263.023151428,-2116299.5903937705,12
2905,-0.6738299620787984,-18.671517567248525,-178.52455984810047,4.0,1.0,-1.0,52.05068451730949,-19873263.096383836,-2116300.341943355,12
2910,-0.6690677657907145,-18.67154314869754,-178.5245624682313,4.0,1.0,-1.0,52.05062154335246,-19873263.388055466,-2116303.3478602315,12
2911,-0.6504135364207286,-18.67154954409738,-178.5245631212058,4.0,1.0,-1.0,52.05060580490863,-19873263.460744258,-2116304.0993439388,12
2912,-0.824640896886649,-18.671555937262,-178.52456379201791,4.0,1.0,-1.0,52.05059007402269,-19873263.53541872,-2116304.8505650274,12
2917,-0.5810838112702186,-18.671575122175582,-178.52456573165196,4.0,4.0,-1.0,52.05054288035899,-19873263.751337793,-2116307.104865298,12
2929,-0.5462743887032957,-18.671671031343113,-178.52457552035685,4.0,4.0,-1.0,52.050307227336816,-19873264.841011435,-2116318.3745608837,-1
2931,-0.5567393634250948,-18.671683817226672,-178.5245768244811,4.0,4.0,-1.0,52.0502758467901,-19873264.986185886,-2116319.8769517955,-1
2943,-0.5308395858537551,-18.67184361324965,-178.52459307305955,4.0,4.0,-1.0,52.04988435055566,-19873266.794969365,-2116338.6536138644,13
2944,-0.5405662321409181,-18.67186278552277,-178.52459502023,4.0,4.0,-1.0,52.04983746520156,-19873267.01172739,-2116340.9064326575,13
2947,-0.550373544888771,-18.671869176147236,-178.52459566976495,4.0,4.0,-1.0,52.049821841183075,-19873267.084033288,-2116341.657356653,13
2949,-0.5451006794855857,-18.671869176205824,-178.52459566927288,4.0,4.0,-1.0,52.049821841039375,-19873267.08397851,-2116341.657363541,13
2952,-0.6302753826212211,-18.671888347289784,-178.52459762270865,4.0,1.0,-1.0,52.04977498322478,-19873267.301433984,-2116343.9100429392,13
2969,-0.5296600916767602,-18.67200336414219,-178.5246092761639,4.0,4.0,-1.0,52.04949424780534,-19873268.59869069,-2116357.4249906214,-1
2971,-0.503163919778217,-18.672009753842346,-178.5246099213115,4.0,4.0,-1.0,52.049478671195175,-19873268.670508195,-2116358.17580663,-1
2976,-0.5719221815902529,-18.67202892122489,-178.52461187050184,4.0,4.0,-1.0,52.04943195785927,-19873268.887491066,-2116360.428052968,-1
2983,-0.5905489402848616,-18.672067254798886,-178.52461575732187,4.0,4.0,-1.0,52.04933858948789,-19873269.320169892,-2116364.9324064455,-1
3003,-1.9310065919007684,-18.672163068815,-178.52462559590577,4.0,1.0,-1.0,52.04910554009621,-19873270.415396046,-2116376.1909540487,-1
3011,-0.5482014876315588,-18.672201413078106,-178.52462935352693,4.0,4.0,-1.0,52.04901240424442,-19873270.83369252,-2116380.69656711,-1
3014,-0.5375459396905171,-18.672239738965388,-178.52463324046713,4.0,4.0,-1.0,52.04891938687251,-19873271.26638472,-2116385.200021949,-1
3028,-0.5334345475484952,-18.672354716620774,-178.5246449169643,4.0,4.0,-1.0,52.04864077775346,-19873272.56620644,-2116398.710391821,-1
3029,-0.6957890196595145,-18.672354715072192,-178.52464493214737,4.0,1.0,-1.0,52.0486407815024,-19873272.567896612,-2116398.710209856,-1
3033,-0.8213757529874783,-18.672386650765457,-178.52464819175475,4.0,1.0,-1.0,52.04856351415583,-19873272.930754445,-2116402.4627930284,-1
3034,-0.6938569547864972,-18.672393039521452,-178.5246488296868,4.0,1.0,-1.0,52.048548062924965,-19873273.00176872,-2116403.213499793,-1
3050,-1.1212491871033308,-18.672482383723818,-178.52465793615684,4.0,1.0,-1.0,52.04833219860848,-19873274.015496325,-2116413.711837197,-1
3052,-1.693427284228619,-18.672520737791107,-178.52466192265456,4.0,1.0,-1.0,52.04823965452488,-19873274.459271222,-2116418.218610775,-1
3072,-0.7331274534521981,-18.67273809646922,-178.524684200176,4.0,1.0,-1.0,52.04771658914069,-19873276.939193565,-2116443.759241952,-1
3157,-0.8834407711829044,-18.674153533023723,-178.52483318313494,4.0,1.0,-1.0,52.04436847697434,-19873293.52390069,-2116610.0802620845,-1
3191,-0.9842316776589541,-18.674662294768726,-178.52488739790138,4.0,1.0,-1.0,52.04318964084996,-19873299.559060883,-2116669.8627033294,-1
3232,-0.7534585877456266,-18.67573440701724,-178.5250005023721,4.0,1.0,-1.0,52.04074807752477,-19873312.149792973,-2116795.8426674157,-1
3614,-2.129547455750526,-18.682811646829418,-178.52573947110938,4.0,1.0,-1.0,52.026080262452524,-19873394.411416516,-2117627.4830609253,-1
3622,-0.5676509629311113,-18.682927377092838,-178.52575117221718,4.0,1.0,-1.0,52.02586132826036,-19873395.71397788,-2117641.082713754,-1
3652,-1.607586245354014,-18.683415803931748,-178.52580086481,4.0,1.0,-1.0,52.024944756582045,-19873401.24573201,-2117698.4786540014,-1
3799,-0.9498036310055795,-18.685812995144655,-178.52605128607766,4.0,1.0,-1.0,52.02062008181929,-19873429.122500006,-2117980.179421318,-1
3812,-1.1782049361095233,-18.68606318653913,-178.52607750182537,4.0,1.0,-1.0,52.02018536769356,-19873432.040823694,-2118009.580354414,-1
3885,-9.71468606610415,-18.687259702481303,-178.52620555992598,4.0,1.0,-1.0,52.01814989274499,-19873446.296186246,-2118150.1880497667,-1
3892,-9.487000445024933,-18.68732343538241,-178.52621232567222,4.0,1.0,-1.0,52.018043490908894,-19873447.049345672,-2118157.6776028583,-1
3937,-0.568440997316884,-18.68802958541419,-178.52628540361002,4.0,1.0,-1.0,52.01687823893553,-19873455.184344497,-2118240.6608043425,-1
4063,-0.547800334931253,-18.69013170186314,-178.52650503900074,4.0,1.0,-1.0,52.01355779520782,-19873479.63404435,-2118487.6930085775,-1
4087,-0.5120600538771214,-18.690425794100545,-178.5265359231197,4.0,1.0,-1.0,52.01311096579775,-19873483.072048746,-2118522.253780697,-1
4271,-0.5754763795212057,-18.692897424631983,-178.5267949236587,4.0,1.0,-1.0,52.009527486334264,-19873511.903856866,-2118812.7142083696,-1
4328,-2.2664848990675637,-18.693753740074136,-178.5268841761903,4.0,1.0,-1.0,52.00835758148787,-19873521.83940323,-2118913.347450403,-1
4375,-1.6182169247749698,-18.694391348797172,-178.5269487489211,4.0,1.0,-1.0,52.00751041426702,-19873529.027606744,-2118988.2788516497,-1
4444,-1.8881551998210853,-18.695277448243576,-178.52703881077647,4.0,1.0,-1.0,52.0063670181371,-19873539.053246625,-2119092.413204746,-1
4491,-2.6510786146895953,-18.695870841801682,-178.5271012924606,4.0,1.0,-1.0,52.00562338444615,-19873546.008675884,-2119162.1490843073,-1
4500,-1.1451936237640439,-18.695960199314946,-178.5271106933183,4.0,1.0,-1.0,52.00551293593344,-19873547.055174578,-2119172.6504408885,-1
4515,-0.7402651614256683,-18.696164356543076,-178.52713252160046,4.0,1.0,-1.0,52.00526209755844,-19873549.48508783,-2119196.6431599255,-1
4649,-1.6684395048446277,-18.698108132657236,-178.52733738462987,4.0,1.0,-1.0,52.00297879820755,-19873572.29033595,-2119425.078716384,-1
4699,-1.2787756833586172,-18.698686113200377,-178.52739664839692,4.0,1.0,-1.0,52.002336490571906,-19873578.88754832,-2119493.0043840413,-1
4829,-0.7126078525311641,-18.700829565716013,-178.52762108260833,4.0,1.0,-1.0,52.00010107876551,-19873603.87145045,-2119744.91011908,-1
5034,-2.6321350928251377,-18.703385343674956,-178.52788644111806,4.0,1.0,-1.0,51.9977374866412,-19873633.41102463,-2120045.27789385,-1
5178,-0.9722514716927435,-18.705388056183395,-178.5281010831677,4.0,1.0,-1.0,51.99611480608837,-19873657.304868303,-2120280.6498278314,-1
5209,-1.7898646674234442,-18.705694748460477,-178.52813379374393,4.0,1.0,-1.0,51.99588411141485,-19873660.94619299,-2120316.6945654815,-1
5224,-1.613453716327058,-18.70585494926773,-178.52815058186198,4.0,1.0,-1.0,51.99576548773621,-19873662.815037742,-2120335.522571489,-1
5252,-3.0976343528227517,-18.70620763704007,-178.52818738605959,4.0,1.0,-1.0,51.99550887952864,-19873666.91206228,-2120376.97315887,-1
5415,-0.5049472861051072,-18.70834633394694,-178.5284077688218,4.0,1.0,-1.0,51.99408671757374,-19873691.44495915,-2120628.331166183,-1
5440,-0.6063352907549415,-18.708709524100357,-178.52844573198672,4.0,1.0,-1.0,51.993868044330156,-19873695.670999337,-2120671.0167042287,-1
5532,-0.5706142980561708,-18.709769708927638,-178.52855778963456,4.0,1.0,-1.0,51.993267641955754,-19873708.145199634,-2120795.6201653113,-1
5739,-0.7511633785507001,-18.71261814821888,-178.52885583688857,4.0,1.0,-1.0,51.99193431959429,-19873741.323668182,-2121130.4009369607,-1
5932,-0.577678775628101,-18.71493243441563,-178.5290961636922,4.0,1.0,-1.0,51.991151300853744,-19873768.076725587,-2121402.4061521734,-1
5964,-0.8418422729882877,-18.71535950336903,-178.52914072169108,4.0,1.0,-1.0,51.99103622848634,-19873773.036899332,-2121452.601294053,-1
6008,-0.5037939385370009,-18.71608021373086,-178.52921659882347,4.0,4.0,-1.0,51.990862824624855,-19873781.483503073,-2121537.3095860877,-1
6099,-0.5979692104365313,-18.717184135467843,-178.52933225781373,4.0,1.0,-1.0,51.990647840884776,-19873794.358602975,-2121667.059114183,-1
6144,-0.6821346129090671,-18.717679228780646,-178.5293826594962,4.0,1.0,-1.0,51.990571319409355,-19873799.969292603,-2121725.250220719,-1
6252,-2.0315290547996483,-18.718938049044798,-178.52951476038695,4.0,1.0,-1.0,51.990432243557734,-19873814.67469649,-2121873.2072261926,-1
6299,-2.6494201324103415,-18.719491050463652,-178.52957414060606,4.0,1.0,-1.0,51.99039632767017,-19873821.28487225,-2121938.205284011,-1
6355,-0.7741479706555765,-18.72018817514104,-178.52964620919184,4.0,1.0,-1.0,51.99037295338712,-19873829.307510518,-2122020.1434419453,-1
6484,-1.5191444224833504,-18.722103656382288,-178.5298488756275,4.0,1.0,-1.0,51.99043449649798,-19873851.868234936,-2122245.285690103,-1
6586,-0.8846854396338131,-18.72345621040943,-178.52998735059015,4.0,1.0,-1.0,51.99058903954756,-19873867.283197265,-2122404.264014262,-1
6613,-1.156543771538054,-18.72385110019202,-178.5300283567392,4.0,1.0,-1.0,51.990651501699176,-19873871.847980898,-2122450.6793433903,-1
6741,-0.5032902523903431,-18.725586980995445,-178.5302106736335,4.0,4.0,-1.0,51.99101903240262,-19873892.143404733,-2122654.7159890374,-1
6810,-1.703318306332676,-18.726557936954872,-178.5303133078448,4.0,1.0,-1.0,51.99129066007117,-19873903.568592876,-2122768.843746506,-1
6829,-0.5231560243541935,-18.7268324619403,-178.5303425208268,4.0,4.0,-1.0,51.99137605208489,-19873906.820567153,-2122801.111982866,-1
6839,-0.6064683030945162,-18.726960171790736,-178.5303561332011,4.0,1.0,-1.0,51.99141706770024,-19873908.335889734,-2122816.123281516,-1
6841,-0.6185706796827617,-18.72697294502709,-178.53035749310564,4.0,1.0,-1.0,51.99142121508157,-19873908.48727361,-2122817.624676628,-1
