,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,sea_surface
55,-0.09785457225507344,-18.62944803455762,-178.48941620688905,4.0,4.0,-1.0,52.13119374078997
56,-0.17442960417088216,-18.629537476846338,-178.4894255837004,4.0,4.0,-1.0,52.13120485512172
57,-0.35763248861951524,-18.629601245967457,-178.48943214089897,4.0,4.0,-1.0,52.1312126724074
58,-0.4792249023552131,-18.629684138291932,-178.4894406433128,4.0,4.0,-1.0,52.1312227010244
59,-1.3415326387947744,-18.62972876450251,-178.4894452156794,4.0,4.0,-1.0,52.1312280378429
60,-0.6675524982874776,-18.62992002845819,-178.48946474571414,4.0,4.0,-1.0,52.13125041763851
61,0.07431333130887197,-18.629990159696018,-178.48947189237006,4.0,4.0,-1.0,52.13125842324507
62,-0.9832715150160993,-18.63004753497503,-178.48947774421174,4.0,4.0,-1.0,52.13126489274282
63,-0.840192293267819,-18.63005391179681,-178.48947839346502,4.0,4.0,-1.0,52.13126560733235
64,-0.7861622151850725,-18.630092168985353,-178.48948229204683,4.0,4.0,-1.0,52.13126987578062
65,0.056073772063086835,-18.630098549864382,-178.48948293881162,4.0,4.0,-1.0,52.13127058459622
66,-0.1643800207256163,-18.630104924916164,-178.4894835894638,4.0,4.0,-1.0,52.13127129187569
67,-0.09637562087596052,-18.63013043094425,-178.48948618883932,4.0,4.0,-1.0,52.13127411274672
68,-0.06417194657558412,-18.630130431137516,-178.4894861887236,4.0,4.0,-1.0,52.1312741127681
69,-0.005568332329630721,-18.630149561963478,-178.48948813858487,4.0,4.0,-1.0,52.13127621922922
70,-0.602528854219031,-18.630213327869427,-178.48949464318497,4.0,4.0,-1.0,52.1312831825785
71,0.02989923172356157,-18.630226086997308,-178.4894959420441,4.0,4.0,-1.0,52.13128456522145
72,-0.332452702988121,-18.630232462622914,-178.489496593998,4.0,4.0,-1.0,52.13128525478169
73,0.0019473184463549842,-18.63025797629136,-178.4894991959808,4.0,4.0,-1.0,52.1312880053365
74,-0.22016585113192377,-18.630264353195965,-178.48949984774728,4.0,4.0,-1.0,52.13128869058801
75,-0.05294866899362205,-18.630277110711788,-178.48950114926717,4.0,4.0,-1.0,52.13129005882092
76,-0.03550552412855268,-18.630283489093177,-178.48950180036013,4.0,4.0,-1.0,52.13129074156268
77,-0.07710499531526693,-18.6303217619517,-178.48950570920118,4.0,4.0,-1.0,52.13129481960004
78,-0.003285388664266975,-18.630328141593342,-178.48950636066917,4.0,4.0,-1.0,52.131295496246366
79,-0.8037943942201764,-18.6303345161075,-178.48950701536467,4.0,4.0,-1.0,52.131296171460235
80,-0.5660438933847445,-18.630340896938147,-178.4895076664169,4.0,4.0,-1.0,52.1312968464531
81,-0.7626330229477389,-18.630372794355928,-178.4895109280203,4.0,4.0,-1.0,52.1313002073548
82,-0.05158871174046453,-18.630372798367755,-178.4895109254409,4.0,4.0,-1.0,52.13130020777635
83,0.024972262344476803,-18.630372798827317,-178.4895109251659,4.0,4.0,-1.0,52.13130020782455
84,-0.00013321402298061003,-18.630372798676618,-178.48951092525607,4.0,4.0,-1.0,52.131300207808636
85,-0.09107805500002542,-18.63039193835009,-178.4895128832461,4.0,4.0,-1.0,52.13130221379561
86,-0.7073938964050512,-18.63039193490684,-178.4895128854852,4.0,4.0,-1.0,52.1313022134359
87,-0.09968115100423347,-18.630391938298448,-178.489512883277,4.0,4.0,-1.0,52.13130221379015
88,-0.8788970526528601,-18.630417453675204,-178.48951549753343,4.0,4.0,-1.0,52.131304875542355
89,-0.07252395438320036,-18.630423839088266,-178.48951614779497,4.0,4.0,-1.0,52.13130553943802
90,-0.18806647666747267,-18.63046212589532,-178.48952006964558,4.0,4.0,-1.0,52.13130950144205
91,-0.8823791227858919,-18.630494030762883,-178.4895233431424,4.0,4.0,-1.0,52.131312778542
92,-0.7882786840489189,-18.63051317897642,-178.4895253069494,4.0,4.0,-1.0,52.13131473465637
93,-0.09393179042263,-18.63051956529152,-178.4895259593563,4.0,4.0,-1.0,52.13131538527705
94,0.080479029504545,-18.630519566338492,-178.48952595873004,4.0,4.0,-1.0,52.131315385383914
95,-0.8932262985861144,-18.630545092103098,-178.4895285832921,4.0,4.0,-1.0,52.13131797697224
96,-0.8365718765409156,-18.63057701035103,-178.48953186245384,4.0,4.0,-1.0,52.131321197529815
97,-1.306220237553589,-18.630577007788,-178.4895318641657,4.0,4.0,-1.0,52.13132119727197
98,0.006857688526224592,-18.630577015157872,-178.48953185939982,4.0,4.0,-1.0,52.13132119801321
99,-0.8309700092528374,-18.630615315245727,-178.48953580211466,4.0,4.0,-1.0,52.13132503308907
100,-0.8657867509824655,-18.630628082453423,-178.48953711640013,4.0,4.0,-1.0,52.13132630436985
104,-0.20645971606052171,-18.630647241250742,-178.4895390866389,4.0,4.0,-1.0,52.131328205398404
105,-0.8948089518422648,-18.63066639414881,-178.48954106313715,4.0,4.0,-1.0,52.13133009781768
106,-0.24153155495764622,-18.630666397814206,-178.48954106076613,4.0,4.0,-1.0,52.131330098179205
107,-0.8454992213343075,-18.630666394444813,-178.48954106296014,4.0,4.0,-1.0,52.131330097846785
108,-0.20582407062113361,-18.630679169485393,-178.4895423773415,4.0,4.0,-1.0,52.13133135563612
109,-0.0710045568039277,-18.630685556343725,-178.48954303544662,4.0,4.0,-1.0,52.13133198312789
110,-0.9374081361515891,-18.630685551398926,-178.48954303858275,4.0,4.0,-1.0,52.13133198264222
112,-0.09467140851143085,-18.630691942147344,-178.4895436942472,4.0,4.0,-1.0,52.131332609623314
113,-0.047161261437850044,-18.63069194243253,-178.48954369407662,4.0,4.0,-1.0,52.13133260965151
114,-0.12683071217429642,-18.630711101075445,-178.48954567147044,4.0,4.0,-1.0,52.13133448390818
115,-1.0221520502918793,-18.63073025676757,-178.4895476532473,4.0,4.0,-1.0,52.13133634985206
116,-0.8186765635188067,-18.63073664511632,-178.48954831233013,4.0,4.0,-1.0,52.13133697035255
117,-0.9810519884853193,-18.63074941856265,-178.48954963298192,4.0,4.0,-1.0,52.131338208361285
118,-0.059759683875313385,-18.63074942383695,-178.48954962964885,4.0,4.0,-1.0,52.13133820887151
119,-0.8842587762725316,-18.630762059023464,-178.4895508339591,4.0,4.0,-1.0,52.13133942996819
120,-0.22856427761985287,-18.630768459160784,-178.48955149982433,4.0,4.0,-1.0,52.13134004716176
121,-0.01488065763180657,-18.63077485680189,-178.4895521674388,4.0,4.0,-1.0,52.13134066321936
122,-0.10640616366038103,-18.630794046688642,-178.4895541739285,4.0,4.0,-1.0,52.13134250573012
123,-0.7480596836716131,-18.63080044070377,-178.48955484534878,4.0,4.0,-1.0,52.13134311786098
124,-0.07418280250305997,-18.6308388292289,-178.48955886029574,4.0,4.0,-1.0,52.13134677418702
125,-0.0823127832869659,-18.630864419464316,-178.4895615413482,4.0,4.0,-1.0,52.13134919363392
126,-1.123513872729859,-18.630870812170123,-178.4895622158124,4.0,4.0,-1.0,52.13134979580127
127,-0.07271254440615849,-18.630883615646106,-178.48956355380793,4.0,4.0,-1.0,52.13135099914962
128,-0.8471160049634818,-18.630909206392406,-178.48956624173167,4.0,4.0,-1.0,52.131353393580866
129,-0.0750808538767842,-18.630915609674698,-178.48956691053215,4.0,4.0,-1.0,52.13135399047178
130,-1.0390686506684688,-18.630922003378345,-178.4895675857703,4.0,4.0,-1.0,52.13135458557554
131,-0.03652309959670674,-18.630960406333394,-178.4895716152789,4.0,4.0,-1.0,52.13135814117777
132,-0.04345426135375874,-18.63098600555742,-178.48957430639368,4.0,4.0,-1.0,52.13136049340983
133,-0.17763002201070321,-18.631062809123165,-178.4895823904531,4.0,4.0,-1.0,52.13136746465034
134,-0.10905044050173274,-18.631222829726894,-178.48959926877174,4.0,4.0,-1.0,52.13138157488447
136,-0.025857231572103956,-18.631261235655952,-178.48960332461834,4.0,4.0,-1.0,52.13138487809874
137,-0.01410088022146283,-18.631299637686276,-178.48960738164996,4.0,4.0,-1.0,52.13138814872627
138,0.09186201438353692,-18.631312439686884,-178.48960873392843,4.0,4.0,-1.0,52.13138923187989
139,-0.2448636256330019,-18.63131883841611,-178.48960941150781,4.0,4.0,-1.0,52.13138977192148
140,-1.173171563018741,-18.631325233379414,-178.48961009120873,4.0,4.0,-1.0,52.13139031075025
141,-0.19159545072909623,-18.631338039743955,-178.48961144041823,4.0,4.0,-1.0,52.13139138710494
142,0.049048987870833116,-18.631414839362463,-178.48961955635357,4.0,4.0,-1.0,52.131397766741884
143,-0.7419752199214145,-18.63141483487305,-178.48961955922064,4.0,4.0,-1.0,52.131397766373084
144,-0.2077936252702557,-18.63141483807781,-178.48961955730172,4.0,4.0,-1.0,52.13139776663638
145,-0.8461126980688505,-18.631446830704135,-178.48962294130968,4.0,4.0,-1.0,52.13140038616211
146,-0.02574739860540376,-18.631472430464402,-178.48962564329003,4.0,4.0,-1.0,52.131402466125564
147,-0.0953450310938706,-18.631478828959413,-178.48962631975022,4.0,4.0,-1.0,52.131402983759926
148,-0.9112008314832565,-18.631491621098895,-178.4896276749591,4.0,4.0,-1.0,52.131404015952285
149,0.015874921001341136,-18.631517216619628,-178.48963037546895,4.0,4.0,-1.0,52.131406070500816
150,-0.0009198496834414982,-18.631574793543436,-178.48963645727733,4.0,4.0,-1.0,52.13141063982857
151,-1.085668999753807,-18.631638750036696,-178.489643213355,4.0,4.0,-1.0,52.13141563044974
152,0.002575438068333824,-18.63163875605174,-178.4896432093936,4.0,4.0,-1.0,52.1314156309154
153,-2.2236790657806296,-18.632436482959346,-178.48972642942135,4.0,4.0,-1.0,52.13147036244709
154,0.017071280650725384,-18.632500173541576,-178.48973296302307,4.0,4.0,-1.0,52.13147413230945
155,-0.08513635712336054,-18.63278673244188,-178.4897623142305,4.0,4.0,-1.0,52.13148999634677
156,-0.0353836656928479,-18.632799471340068,-178.4897636163688,4.0,4.0,-1.0,52.13149065988864
157,-0.060487513506927826,-18.63283131760031,-178.48976687165757,4.0,4.0,-1.0,52.13149230316549
158,-1.3286660029383484,-18.632869532276455,-178.48977078217476,4.0,4.0,-1.0,52.13149424577978
159,-0.06408909586446043,-18.63289502281492,-178.48977338128918,4.0,4.0,-1.0,52.131495523815374
160,0.030261481028333037,-18.63290139437191,-178.48977403184162,4.0,4.0,-1.0,52.131495841050764
161,-0.1358878843286675,-18.632933251698283,-178.48977728700234,4.0,4.0,-1.0,52.13149741388679
162,-1.7450618926521884,-18.6329396143319,-178.48977794371598,4.0,4.0,-1.0,52.13149772535917
163,-1.1214399276901759,-18.632965107589726,-178.4897805451667,4.0,4.0,-1.0,52.1314989644593
164,0.06276562035407096,-18.632977859813835,-178.4897818427535,4.0,4.0,-1.0,52.13149957894848
165,-0.08288688291270319,-18.63299697823548,-178.48978379616946,4.0,4.0,-1.0,52.13150049354181
166,0.04027223243849676,-18.633143608178667,-178.4897987745825,4.0,4.0,-1.0,52.1315072423281
167,-1.1872447862369881,-18.633169111474302,-178.48980138590048,4.0,4.0,-1.0,52.1315083681402
168,-0.1509144437179657,-18.633194631621656,-178.48980398985591,4.0,4.0,-1.0,52.13150948045859
169,-1.7941832354686085,-18.633201000999428,-178.48980464782255,4.0,4.0,-1.0,52.131509755852676
170,-1.6408162636355428,-18.633232899261998,-178.4898079082337,4.0,4.0,-1.0,52.13151112169635
171,-2.1238178263804457,-18.633258416100873,-178.4898105195756,4.0,4.0,-1.0,52.13151219827614
172,-0.03615993935818551,-18.633520345324385,-178.48983736735374,4.0,4.0,-1.0,52.131522426061565
173,0.019670723655849542,-18.633718724832242,-178.4898578072582,4.0,4.0,-1.0,52.13152917387879
175,-0.3843647565495303,-18.633930013489305,-178.48987965751388,4.0,4.0,-1.0,52.131535414331665
176,-2.531318437830123,-18.63403246612857,-178.48989029191975,4.0,4.0,-1.0,52.13153808881907
178,-2.3085378254284024,-18.634525455603896,-178.4899417091262,4.0,4.0,-1.0,52.13154774835766
179,-2.35104755239729,-18.63458943725563,-178.4899484164987,4.0,4.0,-1.0,52.13154861234352
180,-0.13377069324872082,-18.63479402070332,-178.48996990140137,4.0,4.0,-1.0,52.13155077418514
181,-2.126731385302037,-18.63493451199931,-178.48998470893375,4.0,4.0,-1.0,52.13155172866118
182,-2.088328333421373,-18.63513238267702,-178.49000559759403,4.0,4.0,-1.0,52.131552340883445
183,-2.133026050478634,-18.63525998174781,-178.49001909181717,4.0,4.0,-1.0,52.131552281578934
184,-2.124857810827166,-18.635272739556836,-178.49002044183342,4.0,4.0,-1.0,52.131552256070336
185,-1.9658645792242169,-18.6354321828221,-178.49003732488876,4.0,4.0,-1.0,52.13155163704505
186,-2.049171732503055,-18.635457689330448,-178.49004002784986,4.0,4.0,-1.0,52.131551486436365
187,-0.077011236895828,-18.635489582175758,-178.49004339935468,4.0,4.0,-1.0,52.13155127810069
188,-0.012772586898790905,-18.635508710494932,-178.49004542647393,4.0,4.0,-1.0,52.13155114247638
189,0.03665764773961655,-18.635566092643877,-178.49005150923557,4.0,4.0,-1.0,52.13155068761671
190,-2.117495139377752,-18.635578831693905,-178.49005286898108,4.0,4.0,-1.0,52.131550576868904
191,-1.824176583540293,-18.63568083181642,-178.49006368430273,4.0,4.0,-1.0,52.13154956215203
192,-2.1035554745454874,-18.635680830140267,-178.49006368530604,4.0,4.0,-1.0,52.131549562170676
193,-1.9726229981396273,-18.635750951031547,-178.49007112228333,4.0,4.0,-1.0,52.131548732626925
194,-0.10672372837223065,-18.63577008446849,-178.49007314396798,4.0,4.0,-1.0,52.131548487601776
195,-0.011998119541090091,-18.63577008503685,-178.49007314362777,4.0,4.0,-1.0,52.1315484875945
196,-2.0562103351893484,-18.635782821755235,-178.49007450333124,4.0,4.0,-1.0,52.131548320047386
197,-1.9779413303631372,-18.635782822224847,-178.49007450305012,4.0,4.0,-1.0,52.131548320041475
198,-0.2713124023854334,-18.635795580343334,-178.4900758491855,4.0,4.0,-1.0,52.13154814865584
199,-0.028026977854779034,-18.63590391549764,-178.49008734994075,4.0,4.0,-1.0,52.13154654990012
200,-2.1439791594740427,-18.635929408693205,-178.49009005939797,4.0,4.0,-1.0,52.1315461363788
201,-4.699881156664901,-18.636037793255564,-178.49010155051096,4.0,1.0,-1.0,52.13154421962872
202,-0.039557739550218685,-18.636056949048758,-178.4901035596263,4.0,4.0,-1.0,52.13154385414964
203,-2.1682415977935534,-18.636069689455887,-178.490104917935,4.0,4.0,-1.0,52.131543606628384
204,-0.012504683399129135,-18.63619085262288,-178.4901177389913,4.0,4.0,-1.0,52.13154107526134
205,-0.08418167752040517,-18.636203605089026,-178.49011908943447,4.0,4.0,-1.0,52.13154079016067
206,-2.3412672078086416,-18.63627373469547,-178.4901265228249,4.0,4.0,-1.0,52.131539158751366
207,-2.0901776467356967,-18.636299240363787,-178.49012922132522,4.0,4.0,-1.0,52.131538538746554
208,-1.8858289646415187,-18.636305618316243,-178.49012989547376,4.0,4.0,-1.0,52.131538381484916
210,-2.1645880257931367,-18.636401268842143,-178.4901400177698,4.0,4.0,-1.0,52.13153591630817
211,-0.060954833077062176,-18.63654795061973,-178.49015552089617,4.0,4.0,-1.0,52.131531747244026
212,-0.08457485874703252,-18.636573459821886,-178.49015821738917,4.0,4.0,-1.0,52.131530974178986
213,0.005267723676183778,-18.636605346991423,-178.49016158697862,4.0,4.0,-1.0,52.13152998781652
214,0.005769159508304256,-18.636752031281564,-178.4901770798106,4.0,4.0,-1.0,52.131525164031245
215,-0.015868591734715665,-18.63675840960054,-178.49017775320135,4.0,4.0,-1.0,52.13152494360202
216,0.010530566961620025,-18.636777543583,-178.49017977267943,4.0,4.0,-1.0,52.13152427701016
217,-0.0682791712101789,-18.636777543109787,-178.4901797729628,4.0,4.0,-1.0,52.13152427702698
218,-0.11882369209376975,-18.63692424357653,-178.49019524639658,4.0,4.0,-1.0,52.131518900249375
219,-0.03648482721905566,-18.636975271233922,-178.49020062321515,4.0,4.0,-1.0,52.13151691969051
220,-3.0841380259711286,-18.63697525395667,-178.4902006342784,4.0,4.0,-1.0,52.13151692037036
221,-3.1354468527717927,-18.63700076956867,-178.490203322221,4.0,1.0,-1.0,52.13151590867619
222,-3.2680226370536047,-18.637039042454507,-178.49020735295167,4.0,1.0,-1.0,52.131514364460145
223,-0.10487960345631109,-18.637096473884476,-178.4902133839642,4.0,4.0,-1.0,52.13151198714422
224,0.040187127959598,-18.63714113129373,-178.49021808055159,4.0,4.0,-1.0,52.13151008874593
225,-3.848178434409874,-18.637204921125203,-178.4902247826647,4.0,1.0,-1.0,52.131507301381134
226,-3.7197509522443397,-18.637421781196394,-178.4902476281384,4.0,1.0,-1.0,52.1314971599586
227,0.03101317708899387,-18.637428181654208,-178.49024828518873,4.0,4.0,-1.0,52.13149684501741
228,0.020782395103651652,-18.63743456062133,-178.4902489557909,4.0,4.0,-1.0,52.13149653024266
229,-0.06095273895834907,-18.637472836299843,-178.49025297779514,4.0,4.0,-1.0,52.13149462281035
230,-0.008986768509430476,-18.637504735885205,-178.49025632673582,4.0,4.0,-1.0,52.13149300864734
231,0.14873880981542698,-18.637511116590847,-178.4902569956963,4.0,4.0,-1.0,52.13149268310417
232,-0.22627525057544062,-18.637517494654197,-178.49025766653344,4.0,4.0,-1.0,52.131492356805666
233,-4.244383339016281,-18.637549372817656,-178.4902610270231,4.0,1.0,-1.0,52.131490712601135
234,-4.232970718469119,-18.637549372886216,-178.49026102698204,4.0,1.0,-1.0,52.1314907125975
235,-4.000252001883155,-18.637555754737978,-178.49026169505032,4.0,1.0,-1.0,52.13149038076608
236,-4.083566090804538,-18.637600416705958,-178.49026637472917,4.0,1.0,-1.0,52.131488033588994
237,-0.0031028755255420037,-18.637689780372984,-178.49027570454484,4.0,4.0,-1.0,52.13148320618575
238,-0.00329064472225582,-18.637715308449827,-178.49027837066433,4.0,4.0,-1.0,52.13148179509517
240,-0.045480272259169396,-18.637759985401086,-178.4902830324212,4.0,4.0,-1.0,52.13147929123488
241,-3.913654555126982,-18.637766346789398,-178.4902837120383,4.0,1.0,-1.0,52.13147893116866
242,-5.812691779878037,-18.637791867685063,-178.49028637986376,4.0,1.0,-1.0,52.13147747774428
243,0.05591820843403639,-18.637913193664694,-178.49029897363843,4.0,4.0,-1.0,52.13147037337376
244,-0.1535481618943777,-18.63816864471732,-178.49032540017532,4.0,4.0,-1.0,52.131454362750446
245,-4.863073602196664,-18.638200558622035,-178.4903287081637,4.0,1.0,-1.0,52.13145226223878
246,-0.01710972127216337,-18.63843054537422,-178.49035239014606,4.0,4.0,-1.0,52.13143646633489
247,-0.09521149524891825,-18.63880791913546,-178.49039061253964,4.0,4.0,-1.0,52.13140804143541
248,-5.566867215898583,-18.638935803900242,-178.49040359634327,4.0,4.0,-1.0,52.1313977022528
249,-6.14616443351656,-18.639070088939775,-178.49041724340523,4.0,3.0,-1.0,52.13138646067182
250,-5.613696182405192,-18.639076485764527,-178.49041789234755,4.0,4.0,-1.0,52.131385915326064
251,0.07731048014488806,-18.639076518400994,-178.49041787175418,4.0,4.0,-1.0,52.13138591254119
252,0.029620908215406416,-18.63908930538256,-178.49041917400774,4.0,4.0,-1.0,52.13138481972646
253,-5.571342779992506,-18.639146809679715,-178.4904250594855,4.0,4.0,-1.0,52.13137986103493
254,-0.166911157913205,-18.639223547035215,-178.49043287741955,4.0,4.0,-1.0,52.13137313120524
255,-5.341826133922609,-18.639479079434462,-178.49045918756673,4.0,4.0,-1.0,52.13134979273991
256,-1.9857788337036482,-18.639581263216595,-178.49046977399107,4.0,3.0,-1.0,52.13134006033533
257,-0.20372922036153795,-18.639600426172017,-178.49047176048066,4.0,4.0,-1.0,52.13133820974963
258,-0.15756042929137948,-18.6396068104374,-178.4904724250291,4.0,4.0,-1.0,52.131337591431475
259,-4.481508849866827,-18.639625936388846,-178.49047443597115,4.0,4.0,-1.0,52.13133573374171
260,-0.9345151945542511,-18.639709016169885,-178.4904829981179,4.0,4.0,-1.0,52.13132757141739
261,-0.010925969872801033,-18.63974089812082,-178.49048636912286,4.0,4.0,-1.0,52.131324399039386
262,-0.06102962963836944,-18.63976002160202,-178.49048839625237,4.0,4.0,-1.0,52.13132248551392
263,0.04669649446350377,-18.63979826506172,-178.49049245485287,4.0,4.0,-1.0,52.1313186348234
264,-3.0374376087305563,-18.63979824756767,-178.4904924660266,4.0,4.0,-1.0,52.131318636591914
265,-4.250691949894303,-18.63986834517933,-178.49049992943011,4.0,4.0,-1.0,52.131311495529644
266,-3.818891570135861,-18.639874721073625,-178.49050060709948,4.0,4.0,-1.0,52.131310840666174
267,-0.1365027713300151,-18.63988111416082,-178.490501273036,4.0,4.0,-1.0,52.131310183143796
268,-0.1597213549995331,-18.639900230701482,-178.49050331200868,4.0,4.0,-1.0,52.13130821169534
269,0.05038408159123264,-18.639906603850722,-178.4905039911893,4.0,4.0,-1.0,52.13130755267002
270,-3.4380979003888115,-18.639912955963656,-178.49050468393554,4.0,4.0,-1.0,52.13130689493573
271,0.03807993809789423,-18.6399575775443,-178.49050943643638,4.0,4.0,-1.0,52.13130224969109
272,-0.3604270832286147,-18.639983059940526,-178.49051216394628,4.0,4.0,-1.0,52.13129957736146
273,-0.0822611005245335,-18.64002128511839,-178.49051625593987,4.0,4.0,-1.0,52.131295542073076
274,-3.1812423906944787,-18.640040379955824,-178.49051831553805,4.0,4.0,-1.0,52.131293514334175
275,-0.263860238821394,-18.640110470693518,-178.49052582430724,4.0,4.0,-1.0,52.13128600283608
276,-2.3699630225788724,-18.640135939107655,-178.49052856931308,4.0,4.0,-1.0,52.13128324682066
277,-1.9393138688642466,-18.64030156166892,-178.49054639028196,4.0,4.0,-1.0,52.1312649782285
278,0.00427111019575932,-18.64030794314277,-178.4905470694895,4.0,4.0,-1.0,52.13126426233339
279,0.024676462510228703,-18.640314313368883,-178.4905477556712,4.0,4.0,-1.0,52.131263546812534
280,-0.016236873453181033,-18.640339794430318,-178.49055050122462,4.0,4.0,-1.0,52.13126067583471
281,-0.0411317039623782,-18.640460840739255,-178.4905635457786,4.0,4.0,-1.0,52.13124684348304
282,-0.9115104457928282,-18.640479950685158,-178.49056560863698,4.0,4.0,-1.0,52.13124463044187
283,-0.08945580339013759,-18.640607409128098,-178.49057933135725,4.0,4.0,-1.0,52.13122966575065
284,-0.27220422836421676,-18.640632903633225,-178.49058207519258,4.0,4.0,-1.0,52.131226629843695
285,-1.0510953977768622,-18.640690269620215,-178.4905882465362,4.0,4.0,-1.0,52.13121974667774
286,-0.13240546845611334,-18.6407030251995,-178.4905896132465,4.0,4.0,-1.0,52.13121820639526
287,-1.043153167116884,-18.64072214694974,-178.4905916711028,4.0,4.0,-1.0,52.13121589070988
288,-0.10260268435649778,-18.64076041009751,-178.49059577466977,4.0,4.0,-1.0,52.13121123295059
289,0.030021790106843582,-18.640779541538723,-178.49059782651142,4.0,4.0,-1.0,52.13120889208085
290,-0.9068945617057125,-18.640779536163063,-178.4905978299083,4.0,4.0,-1.0,52.13120889273978
291,-0.9417063151923912,-18.64079229035289,-178.49059919778364,4.0,4.0,-1.0,52.131207327727225
292,-1.1280583683550276,-18.64083055692521,-178.49060329950848,4.0,4.0,-1.0,52.13120261085032
293,-0.042105978636072905,-18.640887972324997,-178.4906094399153,4.0,4.0,-1.0,52.13119547354927
294,-0.04360920533827084,-18.640996379041056,-178.49062107816994,4.0,4.0,-1.0,52.13118180096535
295,-0.04919903390714353,-18.641002767092278,-178.49062175371884,4.0,4.0,-1.0,52.131180987266816
296,-2.5997098547427413,-18.641028307757,-178.49062446391537,4.0,4.0,-1.0,52.13117772502483
297,-1.7889611402911214,-18.64103470154434,-178.4906251358736,4.0,4.0,-1.0,52.13117690613035
298,3.199366443223198,-18.641060288170777,-178.490627816054,2.0,4.0,-1.0,52.131173620135996
299,0.010712441470332124,-18.641079437869358,-178.49062984973907,4.0,4.0,-1.0,52.131171151444505
300,0.019073215064850046,-18.641117783217737,-178.4906338910049,4.0,4.0,-1.0,52.13116618403137
301,0.04096191264443405,-18.64113695788215,-178.49063590983266,4.0,4.0,-1.0,52.13116368800729
302,-4.700014452796495,-18.641156106832916,-178.49063794483087,4.0,4.0,-1.0,52.131161187306134
303,-2.5706189897325658,-18.641175295898158,-178.49063995371193,4.0,4.0,-1.0,52.131158673321806
304,0.056230158755056436,-18.64121366990091,-178.4906439741985,4.0,4.0,-1.0,52.131153621741305
305,-0.01666807243702806,-18.641220063127776,-178.49064464570486,4.0,4.0,-1.0,52.131152777002626
306,-1.03059553519995,-18.641239238978095,-178.49064666237365,4.0,4.0,-1.0,52.131150237932616
307,0.007956763182619397,-18.641277612058744,-178.49065068139697,4.0,4.0,-1.0,52.1311451328138
308,-0.004314097959081664,-18.641335169618998,-178.49065670764216,4.0,4.0,-1.0,52.13113741503594
