,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,sea_surface
812,0.08815781336124928,-18.62422083855082,-178.45812149989575,4.0,4.0,-1.0,52.03475422248448
813,-0.10122753302766796,-18.62424631492325,-178.4581242268654,4.0,4.0,-1.0,52.03475031747439
814,-0.051251184145257866,-18.624246314969827,-178.45812423117115,4.0,4.0,-1.0,52.034750317467115
815,-0.15124172940136305,-18.624265425185556,-178.45812627962655,4.0,4.0,-1.0,52.03474737504166
816,-0.28243818280202504,-18.624278165738506,-178.4581276393857,4.0,4.0,-1.0,52.03474540706611
817,-0.6649161573659512,-18.62428453617166,-178.45812829189504,4.0,1.0,-1.0,52.03474442116567
818,-0.06958231753174005,-18.624290907454117,-178.45812902856227,4.0,4.0,-1.0,52.0347434338737
819,-0.30179576166483457,-18.624303648047082,-178.45813037898208,4.0,4.0,-1.0,52.03474145582004
820,-0.17691846012962742,-18.624322763014906,-178.45813244512544,4.0,4.0,-1.0,52.034738478659165
821,-0.18377695142089578,-18.624341881112166,-178.45813449943236,4.0,4.0,-1.0,52.03473548967122
822,0.003783271534985033,-18.624367374274325,-178.4581372543003,4.0,4.0,-1.0,52.034731486342025
823,-0.17277542365991394,-18.624373748077474,-178.45813792358348,4.0,4.0,-1.0,52.034730482278974
824,0.017465436346583374,-18.62437374825493,-178.45813793997314,4.0,4.0,-1.0,52.03473048225078
826,-0.06896455792843881,-18.62438649661034,-178.4581393012428,4.0,4.0,-1.0,52.034728470222944
827,-0.07344778089122883,-18.624386496606164,-178.45813930085652,4.0,4.0,-1.0,52.03472847022476
828,-0.0443868578618094,-18.624399246067036,-178.4581406717366,4.0,4.0,-1.0,52.03472645297916
829,-0.01565932642597545,-18.624399246093837,-178.45814067421148,4.0,4.0,-1.0,52.03472645297552
830,-0.07212657838135783,-18.624405621731047,-178.45814135346737,4.0,4.0,-1.0,52.03472544231772
831,-0.08522129996413241,-18.62443112467858,-178.4581440876561,4.0,4.0,-1.0,52.03472138701272
833,-0.16614799901640254,-18.624456631774777,-178.4581468144709,4.0,4.0,-1.0,52.034717310863016
834,-0.0871551553802874,-18.624456631848492,-178.45814682127607,4.0,4.0,-1.0,52.0347173108521
836,-0.01275558008205735,-18.62446938783283,-178.4581481940526,4.0,4.0,-1.0,52.03471526481644
837,-0.05961737019310931,-18.624507660090824,-178.45815228634498,4.0,4.0,-1.0,52.034709095722974
838,0.2879604994620877,-18.624514040224312,-178.4581529986374,4.0,4.0,-1.0,52.034708062891696
839,0.2873518768794838,-18.624520418179003,-178.45815368059087,4.0,4.0,-1.0,52.03470702915092
840,-0.18364533316344023,-18.624533178552046,-178.45815500411226,4.0,4.0,-1.0,52.03470495715737
841,-0.010795590262887345,-18.624565086670206,-178.4581584272633,4.0,4.0,-1.0,52.03469975389544
842,-0.07772400792782719,-18.624584234546848,-178.4581604649432,4.0,4.0,-1.0,52.03469661628333
843,-0.10737200239805134,-18.624590617605325,-178.458161143269,4.0,4.0,-1.0,52.03469556781329
844,-0.10834524618462638,-18.62460976914944,-178.4581631851058,4.0,4.0,-1.0,52.03469241442781
845,-0.09163242946465289,-18.624622538778013,-178.4581645472164,4.0,4.0,-1.0,52.03469030552969
846,-0.11148427541070305,-18.62462892390605,-178.45816522563015,4.0,4.0,-1.0,52.03468924913159
847,-0.12879473774478356,-18.624641694867947,-178.45816658395955,4.0,4.0,-1.0,52.03468713242273
848,-0.19584853261312674,-18.624641694805348,-178.45816657818293,4.0,4.0,-1.0,52.03468713243274
849,-0.14562180386360524,-18.62469918055068,-178.45817269498426,4.0,4.0,-1.0,52.034677541870224
850,-0.009170232200858663,-18.624705569327414,-178.45817338517526,4.0,4.0,-1.0,52.034676469676015
851,-0.02881284144973506,-18.624737516117055,-178.4581767733647,4.0,4.0,-1.0,52.034671089218136
852,-0.2519330049412929,-18.62475668925692,-178.45817878646253,4.0,4.0,-1.0,52.03466784488592
853,-0.17592053417433817,-18.62476308083804,-178.45817947012793,4.0,4.0,-1.0,52.034666760816435
854,-0.2458145107675591,-18.624769472840676,-178.45818014109955,4.0,4.0,-1.0,52.03466567540818
855,0.05171634095108857,-18.624782258195655,-178.4581815202657,4.0,4.0,-1.0,52.034663500558054
856,-0.17259970931081625,-18.624801438048692,-178.45818353010807,4.0,4.0,-1.0,52.0346602284626
857,-0.20942801674596012,-18.624814226074083,-178.45818487892578,4.0,4.0,-1.0,52.03465804047573
858,-0.16691525473720503,-18.624820620743293,-178.4581855583659,4.0,4.0,-1.0,52.034656944467315
859,-0.06483601578361231,-18.624826846031752,-178.4581863798735,4.0,4.0,-1.0,52.034655876269426
860,-0.04267897827480738,-18.624858880181844,-178.4581897136393,4.0,4.0,-1.0,52.034650360518754
861,0.12533136635056508,-18.624878103971053,-178.4581917253069,4.0,4.0,-1.0,52.03464703521422
862,0.10531445640049242,-18.62489092133362,-178.45819305430814,4.0,4.0,-1.0,52.034644811713406
863,-0.09349433202032742,-18.624897330414182,-178.45819370233752,4.0,4.0,-1.0,52.03464369798348
864,0.12056991703548192,-18.624916560442653,-178.45819571541858,4.0,4.0,-1.0,52.03464034865647
865,0.025354733106269123,-18.624935792334515,-178.45819770055996,4.0,4.0,-1.0,52.034636987531485
866,0.12723458484651928,-18.624948615093526,-178.45819903755503,4.0,4.0,-1.0,52.03463474014279
867,0.07212809629641015,-18.624967849323568,-178.4582010239806,4.0,4.0,-1.0,52.034631359479135
868,-1.302500493037087,-18.62499991461556,-178.45820422213643,4.0,1.0,-1.0,52.03462569807289
869,0.09124282010338902,-18.625012743386296,-178.4582056679196,4.0,4.0,-1.0,52.03462342410694
870,-0.08515927189841932,-18.62501274322194,-178.45820565272274,4.0,4.0,-1.0,52.03462342413604
871,0.17456123492479492,-18.62503198747761,-178.4582076629318,4.0,4.0,-1.0,52.03462000341733
872,0.2123808106434808,-18.625051233365944,-178.45820965303685,4.0,4.0,-1.0,52.034616570916114
873,0.06530506399644764,-18.625057649134586,-178.45821030246185,4.0,4.0,-1.0,52.03461542411151
874,-0.0028816234837449883,-18.625121820233257,-178.45821691245604,4.0,4.0,-1.0,52.03460388339499
875,-0.0035911571751512383,-18.6251218202326,-178.45821691239493,4.0,4.0,-1.0,52.03460388339499
876,-0.14948664298140102,-18.62516033164135,-178.45822086534943,4.0,4.0,-1.0,52.034596896045514
877,0.12276719427495664,-18.62517316823355,-178.45822220985187,4.0,4.0,-1.0,52.03459455680331
878,0.11396558527940215,-18.625186007394014,-178.45822353010882,4.0,4.0,-1.0,52.034592211977724
879,-0.10279254360989398,-18.62521810897468,-178.4582268130789,4.0,4.0,-1.0,52.03458632686397
880,-0.065852990645908,-18.62522452945056,-178.45822747639596,4.0,4.0,-1.0,52.03458514597514
881,-0.041059563903672824,-18.625243791828236,-178.45822945867926,4.0,4.0,-1.0,52.0345815954588
884,-0.21249832262583368,-18.62530158643436,-178.45823538241106,4.0,4.0,-1.0,52.03457087344577
885,-0.2720667830824368,-18.625308008562808,-178.4582360369661,4.0,4.0,-1.0,52.03456967562033
886,-0.0983703194726786,-18.625314430758785,-178.45823671156978,4.0,4.0,-1.0,52.03456847650068
887,-0.014587223131002247,-18.625320852941236,-178.4582373784054,4.0,4.0,-1.0,52.03456727610501
888,0.05411738197972227,-18.625320853004933,-178.4582373843243,4.0,4.0,-1.0,52.034567276094094
889,-0.01741316379775526,-18.62534654341857,-178.45824001659136,4.0,4.0,-1.0,52.03456246139831
890,0.060662056893306726,-18.62537223435395,-178.45824266149415,4.0,4.0,-1.0,52.034557626127935
891,0.09551594751314951,-18.62537865736648,-178.4582433240394,4.0,4.0,-1.0,52.03455641405799
892,-0.19338923990994772,-18.625385080210375,-178.45824395870017,4.0,4.0,-1.0,52.034555200739305
893,-0.18179363938043025,-18.625404347428685,-178.45824593810943,4.0,4.0,-1.0,52.034551553353594
894,-0.08655030184854695,-18.625423617443357,-178.4582479250225,4.0,4.0,-1.0,52.03454789391981
895,-0.33789219452205543,-18.625436463562778,-178.45824922252064,4.0,4.0,-1.0,52.03454544800206
896,-0.1249396156408693,-18.625442887084514,-178.4582499004757,4.0,4.0,-1.0,52.03454422303548
897,-0.13066942129626113,-18.625468580009734,-178.45825253855534,4.0,4.0,-1.0,52.034539310589025
898,-0.10355744435764791,-18.62547500315738,-178.45825320057725,4.0,4.0,-1.0,52.03453807929327
899,-0.06266105785448417,-18.625481426553726,-178.458253863837,4.0,4.0,-1.0,52.03453684667056
900,-0.1353196785307773,-18.625500696745917,-178.45825583698343,4.0,4.0,-1.0,52.03453314111721
901,0.08342068890760856,-18.625526389550135,-178.4582584954175,4.0,4.0,-1.0,52.03452818261212
902,-0.13919177262300764,-18.62555208171282,-178.45826111648697,4.0,4.0,-1.0,52.034523203747995
903,-0.2044079022768983,-18.625577773807827,-178.45826375190845,4.0,4.0,-1.0,52.03451820441933
904,-0.09078913682151324,-18.625629151681075,-178.45826904604138,4.0,4.0,-1.0,52.03450814556345
905,-0.026850048643154878,-18.625635573725518,-178.45826971238108,4.0,4.0,-1.0,52.03450688248449
906,-0.14520772160767592,-18.625693368943885,-178.45827565302488,4.0,4.0,-1.0,52.03449545783042
907,-0.08118851531139626,-18.62569979017711,-178.4582763201243,4.0,4.0,-1.0,52.03449418211767
908,-0.3935425991774082,-18.625706210701665,-178.45827695485485,4.0,4.0,-1.0,52.03449290526714
909,-0.09648544734204734,-18.625706210975157,-178.45827698044627,4.0,4.0,-1.0,52.03449290521257
910,-0.21778518003384306,-18.625719053062895,-178.45827829362145,4.0,4.0,-1.0,52.034490347467
911,-0.12585473546573667,-18.625757574387976,-178.45828227426722,4.0,4.0,-1.0,52.03448264452072
912,-0.1453440237992254,-18.625757574370056,-178.45828227258824,4.0,4.0,-1.0,52.03448264452527
913,-0.04661677165177025,-18.625770413672964,-178.4582836060539,4.0,4.0,-1.0,52.034480066873584
914,-0.10450574198034701,-18.625776833110997,-178.45828426369982,4.0,4.0,-1.0,52.034478776172364
915,0.023813076252508836,-18.625789672206047,-178.45828560035665,4.0,4.0,-1.0,52.03447619089184
916,-0.03216569877940856,-18.625789672154582,-178.45828559553402,4.0,4.0,-1.0,52.03447619090184
917,-0.5893775576475946,-18.625796090404755,-178.45828621042776,4.0,1.0,-1.0,52.0344748966063
918,-0.13451399121026952,-18.625802509655276,-178.45828691263475,4.0,4.0,-1.0,52.03447360082919
919,0.000883919879925088,-18.62580250977974,-178.45828692429941,4.0,4.0,-1.0,52.03447360080463
920,0.08377158841972232,-18.625808928277042,-178.4582875945359,4.0,4.0,-1.0,52.03447230390066
921,-0.038719274511549884,-18.625815346649684,-178.45828824720428,4.0,4.0,-1.0,52.03447100574522
922,0.012749688038638851,-18.625847433766843,-178.45829156901848,4.0,4.0,-1.0,52.03446449675903
923,-0.017440727789335142,-18.625860268293856,-178.45829289421866,4.0,4.0,-1.0,52.03446188428552
924,0.1643945317696307,-18.6258795187863,-178.45829490240138,4.0,4.0,-1.0,52.03445795625703
925,0.05762687737524175,-18.625879518944522,-178.45829489322873,4.0,4.0,-1.0,52.03445795622429
926,0.06867535440642314,-18.625911598229482,-178.45829821723046,4.0,4.0,-1.0,52.03445138496136
927,-0.08938758049089301,-18.625911598084436,-178.45829820361334,4.0,4.0,-1.0,52.03445138499046
928,0.3191609973036975,-18.62595008671872,-178.4583022303219,4.0,4.0,-1.0,52.034443458673195
929,0.29728188269200473,-18.62596291409789,-178.45830355987138,4.0,4.0,-1.0,52.034440806801285
930,0.16951631239476228,-18.625975740424852,-178.45830488078184,4.0,4.0,-1.0,52.03443815004266
931,0.2955234814053256,-18.625988566010466,-178.45830622404245,4.0,4.0,-1.0,52.034435488334566
932,-0.010857455305767871,-18.626027037085844,-178.4583101979328,4.0,4.0,-1.0,52.034427473773576
933,0.019257828992067516,-18.626046268686526,-178.45831220230068,4.0,4.0,-1.0,52.034423450097165
934,-0.08233085450683575,-18.62610394799161,-178.45831820569268,4.0,4.0,-1.0,52.03441131349609
935,-0.039021313054036,-18.62613604056269,-178.45832144479274,4.0,4.0,-1.0,52.034404516038194
936,-0.0011728404533641879,-18.62613604059732,-178.45832144805317,4.0,4.0,-1.0,52.03440451603092
937,0.03246808708968274,-18.626142441619,-178.45832212968963,4.0,4.0,-1.0,52.03440315642274
938,0.11421711647676602,-18.626148842629043,-178.45832281562346,4.0,4.0,-1.0,52.034401795544
939,-0.03139444015414483,-18.62616804376972,-178.4583248405229,4.0,4.0,-1.0,52.0343977056873
940,0.06729757076436726,-18.62617444361326,-178.45832552840682,4.0,4.0,-1.0,52.03439633997368
941,-1.6540748899064965,-18.626187240928672,-178.45832673925005,4.0,1.0,-1.0,52.03439360524317
942,0.003400729242230227,-18.62620003911892,-178.4583282415334,4.0,4.0,-1.0,52.03439086524213
943,0.05121875129111686,-18.626264007853848,-178.4583350496812,4.0,4.0,-1.0,52.034377093818875
944,0.14283156716101075,-18.626264007937607,-178.45833505757352,4.0,4.0,-1.0,52.034377093801595
945,0.020811799382045137,-18.626264007826048,-178.45833504706175,4.0,4.0,-1.0,52.03437709382524
946,0.21449368520052303,-18.62627679608702,-178.45833642546452,4.0,4.0,-1.0,52.034374325494355
947,0.15489285511353046,-18.626276796032524,-178.45833642032997,4.0,4.0,-1.0,52.03437432550618
948,0.033926983427818413,-18.626283190649268,-178.4583370910134,4.0,4.0,-1.0,52.03437293933257
949,0.1485988651934349,-18.626295978936614,-178.45833846331104,4.0,4.0,-1.0,52.034370163384665
950,0.1555399756252882,-18.62631515955218,-178.45834050817675,4.0,4.0,-1.0,52.03436599034467
951,0.013863164209169554,-18.626321552277105,-178.4583411775306,4.0,4.0,-1.0,52.03436459697241
952,-0.008906671533168264,-18.626327944571376,-178.45834185717138,4.0,4.0,-1.0,52.034363202425084
953,-0.001973081204596383,-18.6263535113047,-178.45834458487272,4.0,4.0,-1.0,52.034357612097665
954,0.11252821139851221,-18.626372684132303,-178.4583466407666,4.0,4.0,-1.0,52.0343534065305
955,0.05728607621335868,-18.62639824240603,-178.45834936462964,4.0,4.0,-1.0,52.03434778257815
956,0.14405909797801542,-18.62640463120026,-178.4583500543578,4.0,4.0,-1.0,52.03434637359442
957,0.054085648257341745,-18.626404631118028,-178.45835004660665,4.0,4.0,-1.0,52.03434637361261
958,0.18735527290709797,-18.626423796073272,-178.45835210512507,4.0,4.0,-1.0,52.03434213937908
959,0.12646444428446557,-18.626442958654945,-178.45835414726167,4.0,4.0,-1.0,52.03433789427436
960,0.021263165976279197,-18.626468503886123,-178.4583568683117,4.0,4.0,-1.0,52.03433221750038
961,0.15858189013351875,-18.62647488971011,-178.4583575627285,4.0,4.0,-1.0,52.03433079525166
962,-0.24763652478463882,-18.626481274744783,-178.45835821033523,4.0,4.0,-1.0,52.03432937191337
963,0.01969852773936509,-18.626487657962326,-178.45835891575004,4.0,4.0,-1.0,52.0343279477147
964,0.06963303064480897,-18.626494042830657,-178.458359602675,4.0,4.0,-1.0,52.034326521884395
965,-0.05006037296516297,-18.626513195686115,-178.45836164029473,4.0,4.0,-1.0,52.03432223719574
966,0.04239539113814317,-18.626557874694097,-178.45836642654476,4.0,4.0,-1.0,52.03431219780214
967,-0.06237597091376301,-18.626570637413874,-178.45836778263583,4.0,4.0,-1.0,52.034309318640226
968,-0.07115675807426669,-18.626602540140425,-178.4583711943487,4.0,4.0,-1.0,52.034302099551496
969,-0.13396943136899608,-18.62660891979801,-178.45837187134728,4.0,4.0,-1.0,52.03430065214434
970,-0.0684377007069088,-18.62660891985791,-178.45837187699254,4.0,4.0,-1.0,52.034300652130696
971,0.0999829475288152,-18.626647192633758,-178.4583759851866,4.0,4.0,-1.0,52.03429194235741
972,0.06644931473579163,-18.626666324768717,-178.45837802848882,4.0,4.0,-1.0,52.034287571400455
973,0.04876466090126996,-18.6266790785211,-178.4583793908647,4.0,4.0,-1.0,52.03428465135039
974,0.08311982448094568,-18.626679078552517,-178.4583793938242,4.0,4.0,-1.0,52.034284651343114
975,0.1705856865385158,-18.626704580658625,-178.4583821281976,4.0,4.0,-1.0,52.03427879734318
976,0.04088517207333098,-18.62671095575712,-178.45838279861275,4.0,4.0,-1.0,52.034277330790246
977,-0.1376375963443479,-18.626723705499938,-178.45838414622938,4.0,4.0,-1.0,52.03427439400275
978,-0.11389858624920635,-18.626730080213356,-178.45838482967744,4.0,4.0,-1.0,52.03427292375545
979,0.25349533538474134,-18.626787441152953,-178.45839099031232,4.0,4.0,-1.0,52.03425963745576
980,0.21526459754090865,-18.62679381407172,-178.45839166766277,4.0,4.0,-1.0,52.034258155020325
981,-0.09803199803900497,-18.626857522322158,-178.45839844070608,4.0,4.0,-1.0,52.03424326626555
982,-0.11350042747085354,-18.62686389203461,-178.45839911879486,4.0,4.0,-1.0,52.03424177072611
983,0.08651532164890341,-18.62688936919289,-178.45840185256301,4.0,4.0,-1.0,52.03423577637568
984,-0.3062230207003722,-18.62688936883325,-178.4584018187306,4.0,4.0,-1.0,52.03423577646117
985,0.0038934247411361866,-18.626946677205996,-178.45840795000424,4.0,4.0,-1.0,52.034222219160256
986,0.11183864137797173,-18.626972142996237,-178.45841066898947,4.0,4.0,-1.0,52.034216162081975
987,0.008075061039335196,-18.62697214290114,-178.45841066005065,4.0,4.0,-1.0,52.0342161621038
988,-0.02197886120484327,-18.627042159367843,-178.45841809700448,4.0,4.0,-1.0,52.03419940486492
989,-0.1064597109832448,-18.627054887169635,-178.45841944032523,4.0,4.0,-1.0,52.03419634234615
990,-0.06502808780624036,-18.627061251023264,-178.45842011896238,4.0,4.0,-1.0,52.03419480921366
992,0.036995554454279045,-18.62713760251101,-178.4584282151235,4.0,4.0,-1.0,52.03417631720549
993,0.04580580581750837,-18.62714396419875,-178.4584288886951,4.0,4.0,-1.0,52.03417476826871
994,-0.048623954997765395,-18.627150325897805,-178.45842955321876,4.0,4.0,-1.0,52.03417321807319
995,-0.28914379990169436,-18.627169410034313,-178.45843154936185,4.0,4.0,-1.0,52.034168560187936
996,0.04895472615589824,-18.627169410344866,-178.45843157848665,4.0,4.0,-1.0,52.03416856011245
997,-0.05092008318979424,-18.627188494059133,-178.45843358515032,4.0,4.0,-1.0,52.0341638910304
998,-0.14000258572082203,-18.62719485467259,-178.45843424882543,4.0,4.0,-1.0,52.03416233231201
999,-0.014623325244428997,-18.62721393667927,-178.45843627259703,4.0,4.0,-1.0,52.03415764858437
1000,0.11047438865080039,-18.62722665744205,-178.458437624399,4.0,4.0,-1.0,52.03415451996625
1001,-0.14637159639255515,-18.62723937815855,-178.458438942609,4.0,4.0,-1.0,52.03415138633591
1002,0.06024693541917259,-18.627245738204465,-178.45843963023708,4.0,4.0,-1.0,52.03414981771584
1003,0.021105954341464894,-18.627264817652037,-178.45844163524006,4.0,4.0,-1.0,52.03414510449784
1004,-0.15353828940601488,-18.627271177219924,-178.4584422892722,4.0,4.0,-1.0,52.0341435309756
1005,-0.08043392894364843,-18.627283896253758,-178.45844363310957,4.0,4.0,-1.0,52.034140380193094
1006,-0.0266471917339004,-18.627296614947454,-178.45844497449403,4.0,4.0,-1.0,52.03413722447658
1007,-0.21744978947981508,-18.627322051878973,-178.45844762925245,4.0,4.0,-1.0,52.03413089809874
1008,-0.05058110904883506,-18.627334769822507,-178.45844897798807,4.0,4.0,-1.0,52.03412772751108
1009,-0.04790461892775966,-18.627372919969126,-178.45845297627832,4.0,4.0,-1.0,52.03411818656514
1010,-0.10742820139580544,-18.627372919914315,-178.45845297115068,4.0,4.0,-1.0,52.03411818657787
1011,-0.10042727823906716,-18.627372919920756,-178.4584529717539,4.0,4.0,-1.0,52.03411818657787
1012,-0.0654817257338891,-18.627423827180607,-178.45845837895126,4.0,4.0,-1.0,52.034105384881514
1013,-0.03733709329526391,-18.627442889379793,-178.45846034651169,4.0,4.0,-1.0,52.03410057060137
1014,-0.021227122195796255,-18.627455597816446,-178.45846165705677,4.0,4.0,-1.0,52.03409735474088
1016,-0.003931914563963801,-18.62748736770267,-178.4584649280301,4.0,4.0,-1.0,52.03408929347461
1018,-0.17051870521345336,-18.62751278344158,-178.45846752598948,4.0,4.0,-1.0,52.03408282195778
1019,-0.07947973902173544,-18.627519138366733,-178.45846818655698,4.0,4.0,-1.0,52.034081200694345
1020,0.023793337818005966,-18.6275572631865,-178.45847210778365,4.0,4.0,-1.0,52.03407144801349
1021,0.10279884792043958,-18.627563617376108,-178.458472766064,4.0,4.0,-1.0,52.03406981816988
1022,0.2204081483396294,-18.627614452042895,-178.45847798251353,4.0,4.0,-1.0,52.03405673401721
1023,-0.0751387815189446,-18.627627161572835,-178.45847925725246,4.0,4.0,-1.0,52.034053450228384
1024,-0.08208860062131862,-18.627639871434408,-178.45848055628886,4.0,4.0,-1.0,52.03405016134275
1025,-0.2580455329803044,-18.62767800389358,-178.45848443707752,4.0,4.0,-1.0,52.03404026386306
1027,0.17197473612145586,-18.627779708421553,-178.45849484389922,4.0,4.0,-1.0,52.03401364529509
1028,0.04106256047361967,-18.62779242172811,-178.45849612701343,4.0,4.0,-1.0,52.03401029534507
1030,0.021644453431690636,-18.627805137633253,-178.45849741962522,4.0,4.0,-1.0,52.034006939695246
1031,-0.10484869439369504,-18.627811495827853,-178.45849805577626,4.0,4.0,-1.0,52.034005259924015
1032,0.08151893235594798,-18.627843289983705,-178.45850130609983,4.0,4.0,-1.0,52.03399684141277
1033,-3.295705323580478e-05,-18.627894169063637,-178.45850647109143,4.0,4.0,-1.0,52.03398330430991
1034,-0.007957335374385366,-18.627925974398135,-178.4585097016159,4.0,4.0,-1.0,52.033974801251134
1035,-0.7115922001023591,-18.627951421741727,-178.45851222550513,4.0,1.0,-1.0,52.03396797538062
1036,-0.07499200088363978,-18.627964147916284,-178.45851357252843,4.0,4.0,-1.0,52.03396455423808
1037,-0.014262643474921788,-18.627970510740543,-178.45851422379792,4.0,4.0,-1.0,52.03396284185328
1039,-0.2041903666320195,-18.627976874042787,-178.45851485351486,4.0,4.0,-1.0,52.03396112808423
1040,0.05634654605250944,-18.628008691106817,-178.45851810590867,4.0,4.0,-1.0,52.033952540240534
1041,-0.07213525700990431,-18.628027784924605,-178.45852003296451,4.0,4.0,-1.0,52.033947371488466
1042,-0.12609312516906357,-18.628046881881204,-178.4585219666447,4.0,4.0,-1.0,52.033942190573725
1043,0.1416226724450098,-18.62805324788396,-178.45852263581156,4.0,4.0,-1.0,52.03394046099129
1044,-0.21772623386254963,-18.62805961404016,-178.45852325102942,4.0,4.0,-1.0,52.033938730111004
1045,-0.14417245663867106,-18.628072346819824,-178.45852454968704,4.0,4.0,-1.0,52.03393526445052
1046,-0.03357570814546307,-18.628091448181287,-178.45852649794503,4.0,4.0,-1.0,52.03393005592898
1047,-0.08612616901200454,-18.628123289585375,-178.45852972544662,4.0,4.0,-1.0,52.033921348314834
1048,-0.04680009949061059,-18.628129658406053,-178.45853037533888,4.0,4.0,-1.0,52.03391960286899
1049,0.05948821321658215,-18.6281360277893,-178.4585310310718,4.0,4.0,-1.0,52.0339178560107
1050,0.025179901294222873,-18.628155136965816,-178.4585329681285,4.0,4.0,-1.0,52.03391260760054
1051,-0.055000950213980104,-18.62819336307606,-178.45853684286814,4.0,4.0,-1.0,52.03390207465054
1052,-0.055710483906068475,-18.628193363075393,-178.45853684280704,4.0,4.0,-1.0,52.03390207465145
1053,-0.014926821573681082,-18.6282061071374,-178.4585381407066,4.0,4.0,-1.0,52.033898553032486
1054,-0.27062698853001166,-18.628237970101246,-178.4585413557738,4.0,4.0,-1.0,52.03388972616176
1056,-0.1833459671684068,-18.62825071815277,-178.45854265876895,4.0,4.0,-1.0,52.03388618579811
1057,-0.2674056824557738,-18.62825071807449,-178.4585426515272,4.0,4.0,-1.0,52.03388618581994
1058,-0.2592304107272412,-18.628257092615456,-178.45854330011085,4.0,4.0,-1.0,52.03388441360312
1059,-0.2066076156120289,-18.628257092664466,-178.45854330464417,4.0,4.0,-1.0,52.033884413589476
1060,-0.12828864310313293,-18.62826346811107,-178.45854395941757,4.0,4.0,-1.0,52.03388263986017
1061,-0.2436714187299458,-18.628301722308095,-178.4585478391818,4.0,4.0,-1.0,52.03387197057873
1062,-0.035894011888103705,-18.628308099104633,-178.45854850569805,4.0,4.0,-1.0,52.033870187644425
1063,-0.294483553407872,-18.628327231704283,-178.45855043002547,4.0,4.0,-1.0,52.0338648306506
1064,-0.1673827864319719,-18.628339987963933,-178.458551739197,4.0,4.0,-1.0,52.033861252677525
1065,-0.11099774613717273,-18.628339988016467,-178.45855174405452,4.0,4.0,-1.0,52.033861252662064
1066,-0.019847072768016005,-18.628346366480752,-178.4585524011727,4.0,4.0,-1.0,52.033859461688735
1067,-0.056320910128533797,-18.628352745142948,-178.4585530474117,4.0,4.0,-1.0,52.03385766939664
1068,-0.19269442999939201,-18.628352745272135,-178.45855303568865,4.0,4.0,-1.0,52.03385766936117
