,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,sea_surface,raw_elev
5101,0.18042563842755044,21.088483580957664,-157.15980285173228,4.0,4.0,-1.0,16.718462633463787,16.959030151367188
5102,-0.6078066176014545,21.088482689492785,-157.15980318979797,4.0,4.0,-1.0,16.71846985099546,15.908061027526855
5103,0.31395907933983835,21.088483731935643,-157.15980279446555,4.0,4.0,-1.0,16.718461411059252,17.137073516845703
5104,-1.0176020641156356,21.08847567200319,-157.15980366915582,4.0,4.0,-1.0,16.71852665199549,15.361723899841309
5105,-0.07208113345404854,21.08847674130632,-157.15980326363635,4.0,4.0,-1.0,16.718517998495372,16.62240982055664
5106,0.3054992410252453,21.08847716847084,-157.15980310168268,4.0,4.0,-1.0,16.718514541425975,17.12584686279297
5107,-0.21667965613596607,21.08847657781734,-157.15980332564837,4.0,4.0,-1.0,16.71851932158461,16.42961311340332
5108,-0.8321283616496657,21.088456218465915,-157.15980449854268,4.0,4.0,-1.0,16.71868397896469,15.609179496765137
5109,-0.3773531575970992,21.0884501781584,-157.15980460582566,4.0,4.0,-1.0,16.718732788824127,16.215595245361328
5110,-0.08031113690594793,21.088450514007004,-157.1598044784384,4.0,4.0,-1.0,16.71873007544491,16.611648559570312
5111,-0.0442891806778789,21.088450554734802,-157.15980446299037,4.0,4.0,-1.0,16.718729746397003,16.659677505493164
5112,-0.8730641970323632,21.088443062715882,-157.15980512044305,4.0,4.0,-1.0,16.718790262180846,15.554704666137695
5113,-1.4934819872396474,21.08844236124368,-157.15980538651044,4.0,4.0,-1.0,16.718795926732128,14.727486610412598
5114,0.023898390754766297,21.08844407711906,-157.1598047357531,4.0,4.0,-1.0,16.71878207018017,16.750646591186523
5115,0.21917169844164164,21.088444298159274,-157.15980465198453,4.0,4.0,-1.0,16.71878028505307,17.011009216308594
5116,-0.039895705340313725,21.088444004989665,-157.15980476311165,4.0,4.0,-1.0,16.718782652693335,16.66558837890625
5117,-0.18310518978978507,21.088443843071076,-157.15980482452716,4.0,4.0,-1.0,16.718783960328437,16.47464370727539
5118,0.028777898813132197,21.088444082635892,-157.15980473366056,4.0,4.0,-1.0,16.718782025622204,16.757152557373047
5119,0.018317927271709777,21.088444070808798,-157.15980473814656,4.0,4.0,-1.0,16.718782121140976,16.743206024169922
5120,-0.17690781267810962,21.08843729492028,-157.1598051235568,4.0,4.0,-1.0,16.718836830885266,16.482959747314453
5121,0.08450135209568543,21.088437590482346,-157.15980501145089,4.0,4.0,-1.0,16.718834444967797,16.83150291442871
5122,0.018038278954918496,21.088430960225065,-157.1598053412961,4.0,4.0,-1.0,16.71888795675477,16.742938995361328
5123,0.3694672865822213,21.088431357823602,-157.15980519056015,4.0,4.0,-1.0,16.718884748464916,17.21150779724121
5124,0.012483564874855801,21.088430953945082,-157.15980534367807,4.0,4.0,-1.0,16.718888007453643,16.735532760620117
5125,-1.2245461084603448,21.088429555045145,-157.15980587420393,4.0,4.0,-1.0,16.718899294821313,15.08617115020752
5126,-0.07096407265635207,21.0884243040462,-157.1598056804793,4.0,4.0,-1.0,16.718941654777154,16.62432289123535
5127,0.07686599422959262,21.08842447118906,-157.15980561708284,4.0,4.0,-1.0,16.718940306644072,16.821428298950195
5128,-0.6848007446969859,21.088423610013578,-157.1598059437225,4.0,4.0,-1.0,16.71894725249149,15.805879592895508
5129,-0.812073813562165,21.088416910360735,-157.1598062989881,4.0,4.0,-1.0,16.719001275545452,15.636236190795898
5130,0.06478606936434517,21.088411346110515,-157.1598062232461,4.0,4.0,-1.0,16.719046125450404,16.80542755126953
5131,-0.0847634831952746,21.088411177022905,-157.15980628737984,4.0,4.0,-1.0,16.719047488091746,16.606029510498047
5132,-0.989345014157152,21.08841015400366,-157.159806675332,4.0,4.0,-1.0,16.71905573217373,15.39992904663086
5133,0.2969911413711088,21.088411608910192,-157.15980612363973,4.0,4.0,-1.0,16.71904400755011,17.115032196044922
5135,-0.015308378886402352,21.088404699444048,-157.15980655756377,4.0,4.0,-1.0,16.719099678928615,16.698688507080078
5136,0.13448007030092413,21.088404868801263,-157.15980649332798,4.0,4.0,-1.0,16.71909831467201,16.898405075073242
5137,-1.2704248332884163,21.088403280091928,-157.15980709584056,4.0,4.0,-1.0,16.719111111946404,15.025211334228516
5138,0.17868603941678884,21.088404919039117,-157.15980647434486,4.0,4.0,-1.0,16.719097909968696,16.957345962524414
5139,-0.14090054205735214,21.088398000665883,-157.15980691105807,4.0,4.0,-1.0,16.719153629033826,16.531286239624023
5140,0.26248785304414923,21.088398457012826,-157.15980673804165,4.0,4.0,-1.0,16.719149954486056,17.069133758544922
5141,0.48391394461577875,21.088398707367453,-157.1598066430845,4.0,4.0,-1.0,16.719147938551032,17.36436653137207
5142,-0.9825179183462751,21.088390492615638,-157.15980757124427,4.0,4.0,-1.0,16.719214069045847,15.40919017791748
5143,0.023591273336933227,21.088391630428077,-157.15980713975574,4.0,4.0,-1.0,16.719204911511042,16.750659942626953
5144,0.3057429923574091,21.088391949699847,-157.159807018731,4.0,4.0,-1.0,16.71920234177378,17.126859664916992
5145,-1.5266264080819383,21.088376763963183,-157.1598084019887,4.0,4.0,-1.0,16.719324509278522,14.683822631835938
5146,0.09570197184802964,21.08837859876163,-157.15980770621664,4.0,4.0,-1.0,16.719309754902497,16.846912384033203
5147,-0.07027803005621536,21.088371854125256,-157.1598080755326,4.0,4.0,-1.0,16.719363982701907,16.625659942626953
5148,0.26006079399667215,21.088372227879177,-157.15980793384466,4.0,4.0,-1.0,16.719360978284385,17.06610870361328
5149,0.11691425545723177,21.088372065774216,-157.1598079952571,4.0,4.0,-1.0,16.71936228137929,16.875247955322266
5150,0.11118644847374526,21.08837205929887,-157.15980799771313,4.0,4.0,-1.0,16.71936233343149,16.867610931396484
5151,-0.47256634806035436,21.088371399278127,-157.15980824804973,4.0,4.0,-1.0,16.71936763888516,16.089279174804688
5152,-0.008616310700745089,21.08836536695411,-157.1598083468359,4.0,4.0,-1.0,16.719416118125082,16.707927703857422
5153,0.26889908577140886,21.088365680984314,-157.15980822780062,4.0,4.0,-1.0,16.719413594866637,17.077945709228516
5154,-0.5842272939771647,21.088364716139303,-157.15980859368005,4.0,4.0,-1.0,16.719421347312164,15.940451622009277
5156,0.04578695799500565,21.088358871174076,-157.15980862087883,4.0,4.0,-1.0,16.719468300798326,16.780517578125
5157,-0.659988579693163,21.088358073188434,-157.15980892354176,4.0,4.0,-1.0,16.71947470975283,15.839489936828613
5158,0.05722397513818578,21.088358884105578,-157.1598086159741,4.0,4.0,-1.0,16.719468196926755,16.795766830444336
5159,0.20071812950482126,21.088359046604577,-157.1598085544126,4.0,4.0,-1.0,16.71946689178003,16.987091064453125
5160,-0.7815921830697334,21.088357935440683,-157.15980897571558,4.0,4.0,-1.0,16.719475816033082,15.677352905273438
5162,0.11612910959956935,21.088352393260912,-157.15980888769835,4.0,4.0,-1.0,16.71952031805995,16.874359130859375
5163,-0.9634974108594179,21.088351172322838,-157.15980935070715,4.0,4.0,-1.0,16.719530119691626,15.434866905212402
5164,-0.005789921851828694,21.0883522554127,-157.15980893998176,4.0,4.0,-1.0,16.719521424733102,16.711801528930664
5165,-1.0249969483120367,21.088351102787893,-157.15980937708053,4.0,4.0,-1.0,16.719530677888542,15.35286808013916
5166,0.19489647018781397,21.088352482575765,-157.15980885389445,4.0,4.0,-1.0,16.71951960102888,16.979381561279297
5167,-0.066644294285652,21.08835218660778,-157.15980896607826,4.0,4.0,-1.0,16.719521977138356,16.63066291809082
5168,-1.1680728053834173,21.08834438361894,-157.15980973507638,4.0,4.0,-1.0,16.71958460487076,15.162154197692871
5169,-0.004210046761727426,21.08834569979944,-157.15980923594532,4.0,4.0,-1.0,16.71957404326531,16.713960647583008
5170,-0.859063773361413,21.088344733000973,-157.1598096025623,4.0,4.0,-1.0,16.719581801371532,15.574163436889648
5171,0.35613252531766193,21.088346107478156,-157.15980908139204,4.0,4.0,-1.0,16.71957077170373,17.194414138793945
5172,-0.33795350589207374,21.088345322451442,-157.15980937906636,4.0,4.0,-1.0,16.71957707137335,16.268972396850586
5173,1.5850646878679981,21.08834749722864,-157.15980855435726,4.0,2.0,-1.0,16.71955961844651,18.832979202270508
5174,0.1585804073511099,21.08834588411512,-157.15980916610948,4.0,4.0,-1.0,16.71957256416499,16.931013107299805
5175,0.021295310190907912,21.088339170893484,-157.1598095212031,4.0,4.0,-1.0,16.71962642519793,16.74802017211914
5176,-0.5192042387534457,21.08833855977567,-157.15980975298797,4.0,4.0,-1.0,16.71963132712699,16.027359008789062
5177,0.19672216880644555,21.088332811852013,-157.1598097417328,4.0,4.0,-1.0,16.71967742299603,16.98197364807129
5178,-0.41203836341082933,21.0883255652702,-157.1598102982044,4.0,4.0,-1.0,16.719735512990155,16.170351028442383
5179,0.09066681240437902,21.08832613365494,-157.15981008262867,4.0,4.0,-1.0,16.719730957687716,16.840620040893555
5180,0.1033397996907297,21.088326147983825,-157.159810077194,4.0,4.0,-1.0,16.719730842844,16.85751724243164
5181,-2.7316013750860293,21.088316383220363,-157.15981158798508,4.0,4.0,-1.0,16.719809078829712,13.07767391204834
5182,0.10923990802257322,21.088319596001057,-157.1598103696671,4.0,4.0,-1.0,16.719783343258314,16.865436553955078
5183,-0.7531154618736764,21.08831862071829,-157.15981073949752,4.0,4.0,-1.0,16.719791156196152,15.71563720703125
5184,0.5285814615272102,21.088320070387372,-157.15981018981506,4.0,4.0,-1.0,16.71977954279282,17.4245548248291
5185,0.4026469588170585,21.088319927999876,-157.15981024381935,4.0,4.0,-1.0,16.719780683532008,17.256643295288086
5186,0.17527342545508873,21.08831311262034,-157.15981063589285,4.0,4.0,-1.0,16.719835272000637,16.953533172607422
5187,0.36027700870181434,21.088313321794057,-157.15981055655837,4.0,4.0,-1.0,16.71983359695878,17.20020294189453
5188,0.2741953961667605,21.088313224465733,-157.15981059347263,4.0,4.0,-1.0,16.71983437635936,17.08542823791504
5189,-1.150753199843166,21.088311612828274,-157.15981120458406,4.0,4.0,-1.0,16.719847281492548,15.18550968170166
5190,-1.3089380870005698,21.088311433975925,-157.15981127241835,4.0,4.0,-1.0,16.71984871357563,14.974597930908203
5191,-0.054758674781623995,21.088312852276236,-157.1598107345634,4.0,4.0,-1.0,16.719837356780772,16.646825790405273
5192,-0.09465523484686855,21.088306248982295,-157.15981104581334,4.0,4.0,-1.0,16.719890222593676,16.59368324279785
5193,-0.024094087206322,21.088299770208508,-157.15981130928606,4.0,4.0,-1.0,16.719942069481476,16.687816619873047
5194,0.38512795581118553,21.088300233154076,-157.15981113377487,4.0,4.0,-1.0,16.719938365436974,17.233442306518555
5196,-0.2267195514323248,21.08829298267551,-157.15981168947388,4.0,4.0,-1.0,16.71999636378314,16.41770362854004
5197,-0.2815943437417445,21.088292920631215,-157.15981171300555,4.0,4.0,-1.0,16.719996859974344,16.34453773498535
5198,-0.8315038514956541,21.088292298616157,-157.15981194884685,4.0,4.0,-1.0,16.72000183434284,15.611330032348633
5199,0.08522275725772488,21.08829333537535,-157.15981155570466,4.0,4.0,-1.0,16.7199935430981,16.8336238861084
5200,-1.391052924493124,21.08829166595852,-157.15981218879625,4.0,4.0,-1.0,16.720006893607206,14.865269660949707
5201,-0.7271444706857437,21.08829241661123,-157.15981190409462,4.0,4.0,-1.0,16.720000890723895,15.75047492980957
5202,0.02212103766578366,21.08829326403,-157.15981158276398,4.0,4.0,-1.0,16.719994113678695,16.749488830566406
5203,-0.06617572894901969,21.088286605400395,-157.15981191350758,4.0,4.0,-1.0,16.720047354581766,16.631813049316406
5204,-0.6948776260251179,21.08828589429715,-157.1598121831367,4.0,4.0,-1.0,16.720053039025515,15.793549537658691
5205,-0.030359770367795136,21.088286645895373,-157.159811898149,4.0,4.0,-1.0,16.72004703085986,16.679567337036133
5206,0.10474580173831782,21.088286798653655,-157.15981184021223,4.0,4.0,-1.0,16.720045809677686,16.85970687866211
5207,-0.1139293867017841,21.088286551407343,-157.15981193398557,4.0,4.0,-1.0,16.72004778619157,16.56814193725586
5208,-1.6900382770472788,21.088284768855722,-157.15981260991225,4.0,4.0,-1.0,16.72006203510682,14.46667766571045
5209,-0.006810530834627571,21.088286672521175,-157.15981188805063,4.0,4.0,-1.0,16.720046818008996,16.710966110229492
5210,0.2485039065250021,21.088280402784562,-157.15981207097684,4.0,4.0,-1.0,16.72009692854772,17.051435470581055
5211,-0.17240262979612453,21.088279926627454,-157.15981225149716,4.0,4.0,-1.0,16.720100733364234,16.490230560302734
5212,-0.9073486168636009,21.08827909539825,-157.15981256668562,4.0,4.0,-1.0,16.720107375178486,15.510309219360352
5213,0.06967731482654926,21.088280200336936,-157.1598121476874,4.0,4.0,-1.0,16.72009854625503,16.81300163269043
5214,0.127287263290782,21.08828026547329,-157.1598121229832,4.0,4.0,-1.0,16.72009802577668,16.889814376831055
5215,0.01569307313184254,21.088273582230883,-157.15981246276317,4.0,4.0,-1.0,16.720151418237947,16.74107551574707
5216,0.2438354509031342,21.08827384043791,-157.159812364905,4.0,4.0,-1.0,16.72014935586776,17.045263290405273
5217,0.1845446402367088,21.088273773400022,-157.1598123903304,4.0,4.0,-1.0,16.720149891305482,16.966209411621094
5218,-0.7227247278497089,21.088266188189102,-157.15981307100205,4.0,4.0,-1.0,16.720210462226532,15.756577491760254
5219,-1.169527984537126,21.088265683007084,-157.15981326260118,4.0,4.0,-1.0,16.72021449523163,15.160843849182129
5220,0.12223047799125197,21.08826714380028,-157.1598127086415,4.0,4.0,-1.0,16.720202832933865,16.883176803588867
5221,-0.3327402669892763,21.088260070147992,-157.1598131948747,4.0,4.0,-1.0,16.720259295398137,16.2766056060791
5222,0.2627899831204559,21.088260743746147,-157.1598129394733,4.0,4.0,-1.0,16.720253919804236,17.070640563964844
5223,0.011172754486324266,21.088260458996736,-157.15981304739748,4.0,4.0,-1.0,16.720256192260422,16.735153198242188
5224,-0.055384298735589255,21.08825382465145,-157.159813366614,4.0,4.0,-1.0,16.72030912581249,16.64646339416504
5225,0.01481852675715345,21.08825390402653,-157.1598133365098,4.0,4.0,-1.0,16.720308492644108,16.740066528320312
5226,0.3489711030124454,21.088254282095313,-157.15981319319317,4.0,4.0,-1.0,16.720305476745125,17.18560028076172
5227,-1.2249240334349452,21.08825250204346,-157.15981386816136,4.0,4.0,-1.0,16.720319675805513,15.087087631225586
5228,0.16402188438587473,21.08825407298186,-157.1598132725026,4.0,4.0,-1.0,16.720307144874823,16.939002990722656
5229,0.26088962415087735,21.088254182505622,-157.15981323096406,4.0,4.0,-1.0,16.720306271192385,17.068159103393555
5230,-1.3398506721387093,21.0882523721009,-157.15981391744407,4.0,4.0,-1.0,16.720320712265675,14.933853149414062
5231,-1.14342785156623,21.088246034752895,-157.1598141234506,4.0,4.0,-1.0,16.720371250004973,15.19580078125
5232,-0.1020699676082586,21.08824721243144,-157.15981367687124,4.0,4.0,-1.0,16.720361860090634,16.58426856994629
5233,-0.09022096094486187,21.08824722582755,-157.15981367179057,4.0,4.0,-1.0,16.720361753265024,16.600067138671875
5234,-0.18275136029842542,21.088247121208674,-157.15981371146873,4.0,4.0,-1.0,16.720362587453565,16.476694107055664
5235,-1.8219203339722299,21.088238707333993,-157.15981470423125,4.0,4.0,-1.0,16.72042965712899,14.291202545166016
5236,0.029519634521420812,21.088234241578597,-157.15981419958,4.0,4.0,-1.0,16.72046524011239,16.759824752807617
5237,0.19377493427236914,21.08823442755234,-157.15981412911896,4.0,4.0,-1.0,16.72046375849459,16.978830337524414
5238,0.17803634069423424,21.088234409757124,-157.15981413586803,4.0,4.0,-1.0,16.7204639002739,16.95784568786621
5239,-1.9174139156202727,21.08823203974407,-157.15981503450791,4.0,4.0,-1.0,16.720482780438033,14.163930892944336
5240,-0.44097304593014996,21.088233709611675,-157.15981440133461,4.0,4.0,-1.0,16.720469478110317,16.132505416870117
5241,-0.08321457529746112,21.088227554652708,-157.15981453678265,4.0,4.0,-1.0,16.720518501926563,16.60956573486328
5242,0.2675263201635971,21.088227951478494,-157.15981438635401,4.0,4.0,-1.0,16.72051534183265,17.07721710205078
5243,0.24823860369360773,21.088227929671554,-157.15981439462453,4.0,4.0,-1.0,16.72051551550976,17.05150032043457
5245,-0.9058091190381674,21.08822006453155,-157.15981517795717,4.0,4.0,-1.0,16.720578133652452,15.512832641601562
5246,-0.2729351253146888,21.08822078035466,-157.15981490654633,4.0,4.0,-1.0,16.72057243596646,16.356658935546875
5247,-0.946569672847545,21.088220018445526,-157.15981519543573,4.0,4.0,-1.0,16.72057850046258,15.45848560333252
5248,0.25492574290547054,21.088221377443066,-157.15981468016668,4.0,4.0,-1.0,16.720567683165427,17.060468673706055
5249,0.04647253450457356,21.08821458187168,-157.15981505751373,4.0,4.0,-1.0,16.720621764703537,16.78258514404297
5250,-0.03351362374814926,21.08821449143578,-157.15981509181225,4.0,4.0,-1.0,16.72062248425209,16.67593765258789
5251,0.0569310744649556,21.08821459369758,-157.15981505302867,4.0,4.0,-1.0,16.720621670610853,16.79652976989746
5252,-0.8761447243450675,21.088206978502797,-157.1598157406441,4.0,4.0,-1.0,16.720682246494107,15.552489280700684
5253,-1.0052621302675107,21.08820683251421,-157.1598157960113,4.0,4.0,-1.0,16.720683407475008,15.38033390045166
5254,0.07119571721341345,21.088208049881402,-157.15981533438804,4.0,4.0,-1.0,16.720673725925735,16.815601348876953
5255,-1.1192074291720928,21.08820670368035,-157.15981584487238,4.0,4.0,-1.0,16.720684432031703,15.228407859802246
5256,-1.1461875501190661,21.088200113401538,-157.159816143435,4.0,4.0,-1.0,16.72073682982591,15.192486763000488
5257,0.0446833732239611,21.08820146013201,-157.15981563275145,4.0,4.0,-1.0,16.720726124112844,16.780303955078125
5258,-0.13418612636451144,21.0882012578906,-157.15981570945266,4.0,4.0,-1.0,16.720727731881198,16.541812896728516
5259,0.2627248341232189,21.088201706918966,-157.15981553922776,4.0,4.0,-1.0,16.72072416220908,17.07102394104004
5260,-0.09089855732599972,21.08820130683483,-157.1598156908903,4.0,4.0,-1.0,16.720727342792088,16.599529266357422
5261,-1.377164496559999,21.088199852244355,-157.15981624248036,4.0,4.0,-1.0,16.720738905773032,14.884519577026367
5262,-0.43195768020814285,21.088200921211275,-157.1598158371402,4.0,4.0,-1.0,16.720730408327654,16.144786834716797
5263,0.34688668308081105,21.088201802077975,-157.15981550313816,4.0,4.0,-1.0,16.720723405713215,17.183238983154297
5264,0.21177920393893146,21.088195089231647,-157.1598158476049,4.0,4.0,-1.0,16.720776760674198,17.003149032592773
5265,-0.014858257709420286,21.08819483272425,-157.15981594481482,4.0,4.0,-1.0,16.720778798975516,16.70096778869629
5266,0.12028593297873158,21.088194985525508,-157.15981588686424,4.0,4.0,-1.0,16.72077758476371,16.88115882873535
5267,-1.0916992247730377,21.088187054769804,-157.15981669265344,4.0,4.0,-1.0,16.720840589288855,15.265241622924805
5268,-0.492544053337042,21.088187732470004,-157.15981643570507,4.0,4.0,-1.0,16.720835206695483,16.064109802246094
5269,0.018127664017811185,21.088188309867668,-157.15981621672506,4.0,4.0,-1.0,16.720830620542984,16.7450008392334
5270,0.027953913508099504,21.08818832097733,-157.15981621251169,4.0,4.0,-1.0,16.72083053231472,16.758102416992188
5271,0.3971104509291763,21.0881756183839,-157.15981662484717,4.0,4.0,-1.0,16.720931386065786,17.250411987304688
5272,0.1072568332128867,21.08817529040026,-157.15981674916364,4.0,4.0,-1.0,16.72093398902507,16.863943099975586
5273,-0.2780068183092226,21.08817485479633,-157.15981691436684,4.0,4.0,-1.0,16.720937445978052,16.350261688232422
5274,-1.2712455155451607,21.08817373151889,-157.15981734029924,4.0,4.0,-1.0,16.720946359899244,15.025952339172363
5275,-0.0014041191534488462,21.088175167541234,-157.15981679575805,4.0,4.0,-1.0,16.720934964047046,16.71906280517578
5276,-0.9004151068438659,21.088174150804146,-157.15981718128492,4.0,4.0,-1.0,16.720943032676587,15.520389556884766
5277,-1.1040351800984354,21.088167359760263,-157.15981755322667,4.0,4.0,-1.0,16.72099691137555,15.248950004577637
5278,0.3628862448458676,21.088169018870254,-157.15981692415286,4.0,4.0,-1.0,16.72098375056521,17.204832077026367
5279,-0.09359772785319365,21.088161942303216,-157.1598174040902,4.0,4.0,-1.0,16.72103987513401,16.596242904663086
5280,-0.07860014470861643,21.088161959260354,-157.15981739765925,4.0,4.0,-1.0,16.721039740674314,16.616239547729492
5281,-3.0540500622701074,21.088152033820144,-157.1598189572471,4.0,4.0,-1.0,16.721118415953242,12.649051666259766
5282,0.3920909814260085,21.088155931284863,-157.15981747943036,4.0,4.0,-1.0,16.72108752830536,17.24387550354004
5283,0.03088869635394076,21.08815552262775,-157.15981763434087,4.0,4.0,-1.0,16.72109076732886,16.76227569580078
5284,-0.22418788418144686,21.08814867374889,-157.1598180268562,4.0,4.0,-1.0,16.721145038405666,16.42222785949707
5285,-1.3027221048469073,21.088147454029905,-157.15981848935834,4.0,4.0,-1.0,16.721154700993793,14.98419189453125
5286,0.4418026527418988,21.088149427018806,-157.15981774125305,4.0,4.0,-1.0,16.721139070636127,17.310209274291992
5287,-0.07373425957848667,21.088148843862044,-157.1598179623414,4.0,4.0,-1.0,16.72114369070914,16.622831344604492
5288,0.13845922455220716,21.088149083782376,-157.15981787135254,4.0,4.0,-1.0,16.721141789952526,16.90575408935547
5289,0.014962339260819135,21.088148944148944,-157.159817924308,4.0,4.0,-1.0,16.721142896203673,16.741092681884766
5290,-1.3319587234364008,21.088140860702644,-157.1598187845265,4.0,4.0,-1.0,16.721206919843098,14.94526195526123
5291,-1.5994285861343087,21.088133997474255,-157.15981918138752,4.0,4.0,-1.0,16.721261252256227,14.588689804077148
5292,-0.2601461410886259,21.08813551227229,-157.159818607053,4.0,4.0,-1.0,16.72124926254037,16.374387741088867
5293,0.1252731155764195,21.088129387712048,-157.159818723422,4.0,4.0,-1.0,16.721297731477534,16.888328552246094
5294,-0.19864150033390615,21.0881224608541,-157.1598191434609,4.0,4.0,-1.0,16.721352526161354,16.456497192382812
5295,0.1425206082749355,21.088122846596942,-157.15981899717127,4.0,4.0,-1.0,16.721349475425086,16.911376953125
5296,-1.091806921052921,21.088114890323332,-157.15981980710183,4.0,4.0,-1.0,16.721412384096766,15.265669822692871
5297,0.291089954207564,21.088116454436708,-157.1598192140704,4.0,4.0,-1.0,16.721400019552675,17.109519958496094
5298,-0.2156077609724889,21.088115881272024,-157.15981943136586,4.0,4.0,-1.0,16.721404550640727,16.433927536010742
5299,-0.23613144669070607,21.088115858065578,-157.15981944016667,4.0,4.0,-1.0,16.721404734096723,16.40656280517578
5300,-0.06919393003408914,21.08811604681808,-157.15981936858415,4.0,4.0,-1.0,16.721403241957887,16.6291446685791
5301,0.055588991883269046,21.088116187905054,-157.1598193150783,4.0,4.0,-1.0,16.721402126626344,16.795520782470703
5302,-0.25395028541242937,21.088109276762903,-157.15981972796217,4.0,4.0,-1.0,16.72145674956846,16.382856369018555
5303,0.2573022073338507,21.088109855076134,-157.15981950871486,4.0,4.0,-1.0,16.721452179772314,17.06452178955078
5304,0.12676833968725987,21.088103146541076,-157.15981984433927,4.0,4.0,-1.0,16.721505179652013,16.89052963256836
5305,0.036180360861180816,21.08809648341065,-157.15982016229927,4.0,4.0,-1.0,16.721557797660353,16.769798278808594
5306,0.07410061291011516,21.08809652628509,-157.15982014603972,4.0,4.0,-1.0,16.7215574591537,16.820358276367188
5307,-0.22739028193245758,21.08809618539891,-157.15982027531626,4.0,4.0,-1.0,16.721560150486766,16.418373107910156
5308,-1.158010242801538,21.088088572441336,-157.15982095297724,4.0,4.0,-1.0,16.72162023971032,15.177606582641602
5309,-0.3032782070185931,21.088089539118595,-157.15982058645062,4.0,4.0,-1.0,16.72161261139263,16.317241668701172
5310,-0.9018582830467494,21.08808886206518,-157.15982084314163,4.0,4.0,-1.0,16.721617954259273,15.519140243530273
5311,0.29071255745657254,21.088083650254557,-157.15982060981815,4.0,4.0,-1.0,16.721659074595664,17.109275817871094
5312,-0.11628927782658138,21.088083189811304,-157.15982078436232,4.0,4.0,-1.0,16.721662706739153,16.56661033630371
5313,0.2296977920232166,21.088077020774275,-157.15982091354584,4.0,4.0,-1.0,16.72171135969984,17.02797508239746
5314,0.016048042693000752,21.08807677894875,-157.1598210051824,4.0,4.0,-1.0,16.721713266480947,16.74311065673828
5315,-0.3081224950728938,21.08806985167805,-157.1598214212402,4.0,4.0,-1.0,16.72176787490025,16.310937881469727
5316,0.4096813418000238,21.088064103038754,-157.15982138995886,4.0,4.0,-1.0,16.721813173091505,17.268054962158203
5317,0.21511617628857493,21.08806388305045,-157.15982147338516,4.0,4.0,-1.0,16.72181490622461,17.008636474609375
5318,-1.3874028386308055,21.088062070610853,-157.15982216057444,4.0,4.0,-1.0,16.72182918411272,14.87195873260498
5319,0.3907383822952397,21.08806408162052,-157.15982139808128,4.0,4.0,-1.0,16.721813341835514,17.2427978515625
5320,0.2005991160076519,21.088057305898516,-157.15982175562837,4.0,4.0,-1.0,16.721866711086477,16.98933219909668
5321,-0.2791547224042006,21.088056763197162,-157.15982196136503,4.0,4.0,-1.0,16.721870984649286,16.34966468811035
5322,0.3576873875645106,21.08805092498168,-157.15982196367577,4.0,4.0,-1.0,16.72191694882349,17.198833465576172
5323,-0.08117786710135988,21.088050428511682,-157.15982215187955,4.0,4.0,-1.0,16.72192085669667,16.613683700561523
5324,0.23252824220980983,21.08805078346823,-157.15982201734167,4.0,4.0,-1.0,16.721918062714394,17.03195571899414
5325,-1.3400950199065846,21.088049004829905,-157.15982269170817,4.0,4.0,-1.0,16.721932062268024,14.935138702392578
5326,-0.10535510290719685,21.088050401174506,-157.1598221622466,4.0,4.0,-1.0,16.72192107186129,16.58144760131836
5327,-0.01723653696171823,21.088043940086667,-157.15982239943517,4.0,4.0,-1.0,16.721971917446353,16.698989868164062
5328,0.2644230395635532,21.088044258807805,-157.15982227863915,4.0,4.0,-1.0,16.72196940977301,17.074533462524414
5329,-0.007627727278304519,21.08804395095072,-157.15982239531525,4.0,4.0,-1.0,16.721971831968403,16.711801528930664
5330,-0.04242944263751269,21.08804391160126,-157.1598224102376,4.0,4.0,-1.0,16.721972141574952,16.6653995513916
5331,-0.377232873444882,21.08804353304712,-157.15982255379555,4.0,4.0,-1.0,16.72197511991544,16.218997955322266
5333,-1.2127602240434499,21.08803602761603,-157.15982318651646,4.0,4.0,-1.0,16.722034155129222,15.105020523071289
5334,-0.038724473382899305,21.08803735532581,-157.15982268308633,4.0,4.0,-1.0,16.72202371394087,16.670391082763672
5335,0.1793570263289439,21.08803760216188,-157.1598225895514,4.0,4.0,-1.0,16.72202177271538,16.961164474487305
5336,-1.5455366673268145,21.088029090403428,-157.15982360315,4.0,4.0,-1.0,16.722088694863487,14.661373138427734
5337,-0.24012902173490147,21.088030566910334,-157.15982304336563,4.0,4.0,-1.0,16.72207708879432,16.401905059814453
5338,-1.2886894795519765,21.08802938107131,-157.15982349299324,4.0,4.0,-1.0,16.72208641015459,15.003833770751953
5339,-1.4031683977736975,21.088022690959058,-157.1598238154714,4.0,4.0,-1.0,16.722138984507183,14.851247787475586
5340,0.19494386937003583,21.088024498419106,-157.15982313018367,4.0,4.0,-1.0,16.722124782856554,16.9820499420166
5341,0.4041775939258514,21.088024734995376,-157.1598230404684,4.0,4.0,-1.0,16.722122923878487,17.26102638244629
5342,-0.08446549515429069,21.088024182240957,-157.15982325001414,4.0,4.0,-1.0,16.722127267261385,16.609506607055664
5343,-0.2202748968920787,21.088017468279364,-157.15982358110034,4.0,4.0,-1.0,16.7221800108382,16.42848014831543
5344,0.2625745806726627,21.088018014482586,-157.15982337403963,4.0,4.0,-1.0,16.72217572084628,17.072275161743164
