,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,sea_surface,raw_elev
1695,7.178137779672397,21.09962842010187,-157.12846294951206,4.0,4.0,-1.0,16.499582290067337,26.070432662963867
1697,5.342490538110724,21.09961975346129,-157.1284638306613,4.0,4.0,-1.0,16.499956946703605,23.62327766418457
1698,2.254227866884321,21.099616263187833,-157.1284648789639,4.0,4.0,-1.0,16.50010777823627,19.50574493408203
1699,6.645806712680496,21.099614635190964,-157.12846364606042,4.0,4.0,-1.0,16.500178121495992,25.36125373840332
1700,2.8892075276817195,21.09961038949155,-157.12846492123174,4.0,4.0,-1.0,16.50036154105328,20.352638244628906
1701,6.874529136257479,21.099608302014097,-157.12846382608518,4.0,4.0,-1.0,16.500451706466265,25.66649055480957
1702,5.81380435754545,21.09960051191052,-157.1284644436143,4.0,4.0,-1.0,16.500788093544543,24.252527236938477
1703,2.286610493873013,21.09959652541625,-157.1284656409123,4.0,4.0,-1.0,16.50096017809119,19.549774169921875
1704,2.1933303581317887,21.09958323932494,-157.12846618692546,4.0,4.0,-1.0,16.501533414702863,19.425973892211914
1705,2.2866417406476103,21.099583344759857,-157.1284661552541,4.0,4.0,-1.0,16.50152886728756,19.550384521484375
1707,2.3253886002930813,21.099570206194485,-157.12846665585437,4.0,4.0,-1.0,16.50209531537257,19.60261344909668
1712,2.0537738545099273,21.09955012556084,-157.12846751746693,4.0,4.0,-1.0,16.5029602390714,19.24132537841797
1713,3.0687958666530903,21.09951831984876,-157.12846845208418,4.0,4.0,-1.0,16.50432816229295,20.59605598449707
1714,6.935852080205223,21.099502920269487,-157.12846790516605,4.0,4.0,-1.0,16.504989584791474,25.752792358398438
1715,2.1379794862295967,21.099497497703744,-157.12846953369265,4.0,4.0,-1.0,16.505222348845564,19.35586166381836
1716,3.002890659699915,21.09949188530781,-157.12846949505152,4.0,4.0,-1.0,16.50546318513807,20.50931739807129
1717,2.13146405905718,21.099484310828807,-157.12847004562138,4.0,4.0,-1.0,16.505788094596937,19.347740173339844
1718,6.245085132890381,21.099488960240905,-157.12846864933974,4.0,4.0,-1.0,16.505588673520833,24.832368850708008
1719,5.775950428767828,21.099488429892133,-157.12846880858862,4.0,4.0,-1.0,16.50561142375227,24.206878662109375
1720,6.546312888938701,21.099482710450427,-157.12846880177977,4.0,4.0,-1.0,16.50585672527086,25.23427391052246
1721,5.625280122854747,21.099468490545398,-157.1284696233625,4.0,4.0,-1.0,16.506466255057603,24.006839752197266
1724,3.521055831864942,21.099459523154007,-157.12847059183508,4.0,4.0,-1.0,16.506850382545963,21.20159149169922
1725,4.00506562233204,21.09945348124508,-157.12847068165212,4.0,4.0,-1.0,16.507109082536772,21.847196578979492
1726,2.9549150159291457,21.099445705720733,-157.128471292061,4.0,4.0,-1.0,16.507441879599355,20.447328567504883
1728,5.769108094013063,21.099442297619042,-157.12847059072993,4.0,4.0,-1.0,16.507587701431476,24.199731826782227
1729,2.465688801545184,21.099431975598126,-157.12847196569248,4.0,4.0,-1.0,16.5080291738268,19.79561424255371
1731,4.779219155578176,21.099428002122018,-157.12847143403536,4.0,4.0,-1.0,16.5081990492763,22.880491256713867
1733,7.2006052522337995,21.099410974553756,-157.12847137227837,4.0,4.0,-1.0,16.50892657856457,26.10973358154297
1735,2.331435727479402,21.09940547113005,-157.1284730249443,4.0,4.0,-1.0,16.509161568479612,19.61774253845215
1737,2.5317549433966633,21.09939252257854,-157.12847346308607,4.0,4.0,-1.0,16.50971416279208,19.885387420654297
1740,2.256318165716948,21.09938562406994,-157.12847380946286,4.0,4.0,-1.0,16.51000839623157,19.5184326171875
1745,4.713649976591114,21.09935547087542,-157.12847423822438,4.0,4.0,-1.0,16.511293108807877,22.796159744262695
1746,7.089567823335528,21.09935157028804,-157.12847368410542,4.0,4.0,-1.0,16.5114591345191,25.964216232299805
1747,5.445981022232445,21.09934971260825,-157.1284742419428,4.0,4.0,-1.0,16.511538192280568,23.772846221923828
1748,5.57371635310119,21.099336685821008,-157.12847470285058,4.0,4.0,-1.0,16.512092337710783,23.943714141845703
1750,2.512034270359436,21.099326639906806,-157.12847599398302,4.0,4.0,-1.0,16.512519395095296,19.86189842224121
1753,7.331813623022754,21.099318917339215,-157.12847486188338,4.0,4.0,-1.0,16.512847516918555,26.288599014282227
1754,5.629426504019648,21.09931699321318,-157.1284754396653,4.0,4.0,-1.0,16.512929247692227,24.018831253051758
1757,1.7706143804825842,21.09929946264912,-157.12847725270453,4.0,4.0,-1.0,16.513673471286893,18.874492645263672
1759,2.7535915923072025,21.09928740585286,-157.12847742212304,4.0,4.0,-1.0,16.514184878673404,20.185640335083008
1760,2.3490512988937553,21.099286948741554,-157.1284775594078,4.0,4.0,-1.0,16.51420426077675,19.646272659301758
1763,7.463354176928988,21.099279562420836,-157.12847632645892,4.0,4.0,-1.0,16.514517377945594,26.465656280517578
1764,5.905921240453608,21.099264635897665,-157.12847735749114,4.0,4.0,-1.0,16.51514972606674,24.389711380004883
1765,5.450910710322205,21.099264121756303,-157.1284775119012,4.0,4.0,-1.0,16.515171497361735,23.783052444458008
1769,3.0075164065347053,21.099248195195827,-157.12847884331984,4.0,4.0,-1.0,16.515845586778596,20.525867462158203
1770,7.475963748525828,21.09924008212474,-157.1284778287187,4.0,4.0,-1.0,16.51618873141706,26.484140396118164
1771,1.7028525717614684,21.099220394574804,-157.12848028965726,4.0,4.0,-1.0,16.517020749044605,18.787490844726562
1773,2.001532114780275,21.099207570851068,-157.12848068973068,4.0,4.0,-1.0,16.51756218110677,19.18627166748047
1775,3.9847152293950785,21.099196652507995,-157.12848051789868,4.0,4.0,-1.0,16.518022847012617,21.830976486206055
1776,2.1708390776475426,21.09919460238301,-157.12848113347616,4.0,4.0,-1.0,16.51810931309592,19.412561416625977
1777,6.652258882153546,21.099193087323695,-157.12847986317988,4.0,4.0,-1.0,16.51817320554983,25.38785171508789
1778,2.1486532455019187,21.099187997136763,-157.12848139156864,4.0,4.0,-1.0,16.51838782557752,19.383258819580078
1779,5.408389810938388,21.099185102164366,-157.12848053580595,4.0,4.0,-1.0,16.518509859219193,23.72969627380371
1780,3.5770722759480122,21.09918303207459,-157.12848115732262,4.0,4.0,-1.0,16.518597108428366,21.288026809692383
1781,2.0437186355993617,21.099168141340485,-157.12848217856808,4.0,4.0,-1.0,16.519224405870773,19.244182586669922
1783,1.91036131492001,21.09916141245228,-157.12848247419012,4.0,4.0,-1.0,16.51950769277755,19.0666561126709
1784,1.9212090702785645,21.09915484658389,-157.12848272085105,4.0,4.0,-1.0,16.51978400920052,19.081396102905273
1785,2.1115940563031472,21.099155061969544,-157.12848265622083,4.0,4.0,-1.0,16.519774946616963,19.335233688354492
1786,6.000030161842005,21.099152879235845,-157.12848158693814,4.0,4.0,-1.0,16.519866781891324,24.519906997680664
1787,1.8574745488876943,21.09914819700684,-157.12848299277678,4.0,4.0,-1.0,16.52006374031771,18.99669647216797
1789,1.9618386504007503,21.099128585686568,-157.1284837080185,4.0,4.0,-1.0,16.520888106431812,19.136672973632812
1790,1.8930114318500273,21.09912850791418,-157.12848373137362,4.0,4.0,-1.0,16.520891373744234,19.044906616210938
1791,6.384743039991008,21.0991270084766,-157.12848245723757,4.0,4.0,-1.0,16.520954363630153,25.033945083618164
1792,7.07095406940789,21.09912120822381,-157.12848247452735,4.0,4.0,-1.0,16.52119797479827,25.94913673400879
1795,1.944194882787997,21.0990825374481,-157.12848546500308,4.0,4.0,-1.0,16.522820036043413,19.115079879760742
1799,2.019510928017553,21.099056328891017,-157.12848643967726,4.0,4.0,-1.0,16.52391727338545,19.216598510742188
1801,2.126907260972075,21.09904330584431,-157.128486903303,4.0,4.0,-1.0,16.524461863096803,19.36033821105957
1802,1.9641751616145484,21.099029977786287,-157.1284874586737,4.0,4.0,-1.0,16.525018775602803,19.143918991088867
1803,2.1550266489211936,21.099023622790842,-157.12848764394312,4.0,4.0,-1.0,16.52528416516725,19.398653030395508
1805,1.887195650167996,21.09901674911477,-157.12848798491632,4.0,4.0,-1.0,16.525571103324182,19.041831970214844
1808,6.026393319130875,21.099008287425722,-157.1284870804944,4.0,4.0,-1.0,16.525924172718078,24.561115264892578
1814,6.422980547009502,21.098982460108044,-157.1284879464356,4.0,4.0,-1.0,16.527000745059922,25.090974807739258
1818,2.171027185540879,21.098957950921765,-157.12849013988767,4.0,4.0,-1.0,16.528020856087096,19.4227237701416
1819,7.429908183810767,21.098950761783108,-157.12848885596156,4.0,4.0,-1.0,16.52831979910843,26.434864044189453
1824,1.9350746171548963,21.098918291258133,-157.12849172192253,4.0,4.0,-1.0,16.529668424278498,19.10976791381836
1825,1.6916863127262332,21.09891145198844,-157.1284920550265,4.0,4.0,-1.0,16.529952154727653,18.785533905029297
1826,7.002933818672318,21.098904327767585,-157.12849075388934,4.0,4.0,-1.0,16.53024758421816,25.86749267578125
1828,6.679728962655645,21.098897399358275,-157.12849111415153,4.0,4.0,-1.0,16.530534773832187,25.436840057373047
1829,1.8868078859522939,21.098878856508765,-157.1284932418189,4.0,4.0,-1.0,16.53130281344056,19.047046661376953
1831,2.051569409784861,21.098872481013096,-157.12849343663612,4.0,4.0,-1.0,16.53156668925658,19.266992568969727
1833,1.7402611899306066,21.09885900664214,-157.12849404391872,4.0,4.0,-1.0,16.532124052057043,18.85247230529785
1834,1.910563826764701,21.098859199081932,-157.12849398613875,4.0,4.0,-1.0,16.53211609495338,19.07953453063965
1836,2.105460116348695,21.098833180040263,-157.12849492394932,4.0,4.0,-1.0,16.533191112568602,19.340471267700195
1840,1.8895698651031125,21.098826376907493,-157.12849524836886,4.0,4.0,-1.0,16.533471920178272,19.052898406982422
1844,1.7841519780631643,21.098819699544407,-157.1284955353375,4.0,4.0,-1.0,16.53374742565211,18.912616729736328
1847,1.758647589100292,21.098799997410467,-157.12849629805262,4.0,4.0,-1.0,16.53455968934577,18.879423141479492
1850,2.1156922519148793,21.098767622672153,-157.12849743506018,4.0,4.0,-1.0,16.535892335581593,19.356815338134766
1852,1.4656029688194394,21.098753779271735,-157.1284981594596,4.0,4.0,-1.0,16.536461386829615,18.490598678588867
1853,1.5972932884760667,21.09875392808231,-157.12849811478227,4.0,4.0,-1.0,16.536455272347666,18.666179656982422
1854,7.447264467948116,21.098753986243835,-157.1284963820099,4.0,4.0,-1.0,16.536452882457525,26.46613883972168
1857,1.2215445404872298,21.0987338437617,-157.12849899869192,4.0,4.0,-1.0,16.537280034273863,18.166006088256836
1858,1.7505389665311668,21.098727889531723,-157.1284990715119,4.0,4.0,-1.0,16.537524353829212,18.8715763092041
1859,1.3150636601785664,21.098714294332904,-157.12849972410433,4.0,4.0,-1.0,16.538081877981313,18.291500091552734
1861,1.5279411146475468,21.09869488608698,-157.12850040976937,4.0,4.0,-1.0,16.53887700114865,18.57613182067871
1862,1.3394939190766308,21.098688123646703,-157.12850072654973,4.0,4.0,-1.0,16.539153829333372,18.325145721435547
1867,1.7442230871529318,21.098662388111823,-157.12850160162304,4.0,4.0,-1.0,16.540206314297393,18.86583709716797
1869,1.544536028522998,21.098642522056263,-157.12850242975085,4.0,4.0,-1.0,16.541017645969987,18.600399017333984
1870,1.571258839830989,21.098636006459575,-157.12850267435763,4.0,4.0,-1.0,16.541283532162197,18.636295318603516
1871,1.6000833639409393,21.098622949088586,-157.1285031722405,4.0,4.0,-1.0,16.541816058568656,18.675260543823242
1872,1.7852022362931166,21.098623158273675,-157.12850310944202,4.0,4.0,-1.0,16.541807530564256,18.922077178955078
1873,1.857036421482917,21.098623239447168,-157.12850308507333,4.0,4.0,-1.0,16.541804221225902,19.017852783203125
1874,4.808090478909435,21.098626575184486,-157.12850208387246,4.0,4.0,-1.0,16.541668215417303,22.952455520629883
1875,1.7068248835857958,21.098616525555965,-157.12850339002264,4.0,4.0,-1.0,16.542077879421413,18.81784439086914
1876,2.1733436704671476,21.09861705298214,-157.12850323173848,4.0,4.0,-1.0,16.54205638554413,19.439847946166992
1877,6.858562475448707,21.098615804668675,-157.12850189635122,4.0,4.0,-1.0,16.5421072562458,25.686857223510742
1879,1.6983083384111524,21.098583800728075,-157.12850466464033,4.0,4.0,-1.0,16.543410155922174,18.80782127380371
1881,1.0978678629908245,21.098570039504775,-157.1285053778482,4.0,4.0,-1.0,16.543969609192573,18.007793426513672
1884,4.505873985792277,21.098541193504445,-157.12850549762493,4.0,4.0,-1.0,16.54514081252273,22.5529727935791
1886,1.316463311581174,21.098531050599632,-157.12850683515063,4.0,4.0,-1.0,16.545552147668786,18.30083656311035
1887,1.394884040724719,21.09851806352926,-157.12850732005504,4.0,4.0,-1.0,16.54607845575083,18.40592384338379
1888,1.4984125613991637,21.09851164386593,-157.12850754086335,4.0,4.0,-1.0,16.546338462852873,18.544221878051758
1889,3.9303802001522854,21.098507856369768,-157.12850697189978,4.0,4.0,-1.0,16.546491815242916,21.786998748779297
1890,1.4572084928804543,21.098505060877486,-157.1285078109064,4.0,4.0,-1.0,16.54660497966688,18.48954963684082
1892,1.2476819053699728,21.0984982881512,-157.12850813817667,4.0,4.0,-1.0,16.546879066969268,18.2104549407959
1893,1.4226786448562052,21.098491950655042,-157.12850833513437,4.0,4.0,-1.0,16.54713543865364,18.444040298461914
1894,1.5421067735587712,21.098485550589928,-157.12850855108394,4.0,4.0,-1.0,16.547394241089933,18.60353660583496
1895,1.24645426729694,21.098485216498265,-157.12850865137153,4.0,4.0,-1.0,16.547407748177648,18.209346771240234
1896,1.3509989458252676,21.09847880032601,-157.12850887249348,4.0,4.0,-1.0,16.547667095670477,18.3489990234375
1897,1.4448065183241852,21.098478906330833,-157.1285088406731,4.0,4.0,-1.0,16.547662811586633,18.474071502685547
1898,1.5135692684270907,21.098478984032944,-157.12850881734857,4.0,4.0,-1.0,16.547659671516158,18.565752029418945
1899,1.4098902904079296,21.098472334736254,-157.12850910916882,4.0,4.0,-1.0,16.547928338171914,18.42778205871582
1900,1.5160664872673806,21.098472454718493,-157.12850907315286,4.0,4.0,-1.0,16.54792349121999,18.569345474243164
1901,1.4458569437556434,21.098465842006796,-157.12850935382173,4.0,4.0,-1.0,16.548190573812462,18.47599983215332
1902,1.8522715926810633,21.098459768113003,-157.12850947296332,4.0,4.0,-1.0,16.54843579919543,19.018131256103516
1903,1.5784637598262634,21.098459458704983,-157.1285095658399,4.0,4.0,-1.0,16.548448288696818,18.653066635131836
1905,1.4926355447096284,21.098452829276653,-157.12850985207928,4.0,4.0,-1.0,16.54871583438944,18.538896560668945
1906,7.465317966911243,21.09845304809653,-157.1285080832348,4.0,4.0,-1.0,16.548707005218603,26.502464294433594
1907,1.5241205209458712,21.098446332639032,-157.1285100986722,4.0,4.0,-1.0,16.54897791624535,18.581138610839844
1908,1.539224377454957,21.09844634970741,-157.12851009354873,4.0,4.0,-1.0,16.548977227765135,18.601276397705078
1910,1.4817600709211547,21.09843975326338,-157.1285103704422,4.0,4.0,-1.0,16.54924323002342,18.52492332458496
1913,2.0637319883680902,21.098433879145322,-157.12851043059084,4.0,4.0,-1.0,16.54948001424782,19.301122665405273
1915,6.3530039923789445,21.098432196811768,-157.1285092332352,4.0,4.0,-1.0,16.549547813017853,25.020219802856445
1916,1.6036938749311958,21.09842682845935,-157.12851084434047,4.0,4.0,-1.0,16.54976411361713,18.68802261352539
1917,1.4296361706219614,21.098426631769488,-157.12851090338066,4.0,4.0,-1.0,16.54977203719318,18.45595359802246
1918,1.860639813618036,21.098420588456356,-157.12851101501542,4.0,4.0,-1.0,16.55001544544939,19.030868530273438
1920,4.224277873610845,21.0984102011095,-157.1285107292815,4.0,4.0,-1.0,16.550433609518223,22.182804107666016
1921,1.602381760982098,21.098400708818,-157.1285118769327,4.0,4.0,-1.0,16.550815509282984,18.68732452392578
1924,1.263934502581833,21.09838074242145,-157.1285127674098,4.0,4.0,-1.0,16.551618086523376,18.23686408996582
1928,1.380638312723022,21.098361163158465,-157.12851337477503,4.0,4.0,-1.0,16.552404150133952,18.39325523376465
1931,1.6277054772363044,21.098322349177923,-157.12851490240757,4.0,4.0,-1.0,16.55395965767093,18.724233627319336
1932,1.3508410872600507,21.09831552251827,-157.1285152653856,4.0,4.0,-1.0,16.554232859401964,18.35535430908203
1936,1.4593913627613802,21.09828308131133,-157.12851657606717,4.0,4.0,-1.0,16.555529584758915,18.501384735107422
1939,1.3517327358713374,21.098276448460204,-157.1285168824745,4.0,4.0,-1.0,16.55579439131543,18.358104705810547
1945,1.42458619052195,21.098243982308663,-157.12851820911513,4.0,4.0,-1.0,16.557088992674835,18.4565372467041
1948,1.1293297241209075,21.09821761550114,-157.12851939264596,4.0,4.0,-1.0,16.558138472493738,18.06391143798828
1949,4.840902598807588,21.098221810982157,-157.12851813370762,4.0,4.0,-1.0,16.557971593923867,23.012508392333984
1952,1.3190630476456136,21.098204815357505,-157.1285198706891,4.0,4.0,-1.0,16.55864734109491,18.317398071289062
1953,1.4509348978463095,21.09820496437602,-157.12851982596433,4.0,4.0,-1.0,16.558641419163905,18.493221282958984
1955,1.3432881368498784,21.098191830143026,-157.12852040537922,4.0,4.0,-1.0,16.55916315538343,18.3502140045166
1956,1.7429249800625257,21.09819228174728,-157.12852026984075,4.0,4.0,-1.0,16.559145223116502,18.883045196533203
1962,1.1397660867660306,21.098133061282905,-157.1285229224522,4.0,4.0,-1.0,16.561492456821725,18.081180572509766
1963,5.872785097482847,21.09813190875162,-157.1285215896318,4.0,4.0,-1.0,16.561538052395917,24.391918182373047
1966,5.695604151114821,21.09811220315504,-157.12852246775918,4.0,4.0,-1.0,16.56231712549925,24.156455993652344
1968,1.567033219471341,21.09810103546938,-157.12852414088476,4.0,4.0,-1.0,16.562758223037235,18.652135848999023
1969,1.3754469896375667,21.098100818969545,-157.12852420585867,4.0,4.0,-1.0,16.562766771181487,18.396696090698242
1970,1.3798631262907293,21.09810082395982,-157.12852420436107,4.0,4.0,-1.0,16.562766574206762,18.402584075927734
1971,6.133184159989469,21.098106196676923,-157.12852259220767,4.0,4.0,-1.0,16.562554405536503,24.74013328552246
1972,5.974953438533703,21.098099516999646,-157.12852291881168,4.0,4.0,-1.0,16.562818175298162,24.529422760009766
1973,1.3639981890446506,21.098087804854185,-157.12852475568778,4.0,4.0,-1.0,16.563280404312536,18.38194465637207
1976,1.149067962920526,21.0980680615118,-157.12852564815887,4.0,4.0,-1.0,16.56405882735271,18.096149444580078
1978,1.2242463862057775,21.09806164768421,-157.12852589595914,4.0,4.0,-1.0,16.5643114997074,18.196640014648438
1979,1.3305780061637051,21.09804877044466,-157.12852640676917,4.0,4.0,-1.0,16.564818492392078,18.33892250061035
1980,3.350583286170149,21.09804455527946,-157.12852599522682,4.0,4.0,-1.0,16.56498435989488,21.032428741455078
1981,1.4236100483103655,21.098042377206493,-157.12852664876493,4.0,4.0,-1.0,16.565070050535724,18.46321678161621
1982,3.984597108035814,21.098045271998277,-157.12852578019044,4.0,4.0,-1.0,16.564956160029396,21.87775230407715
1985,7.397991566103883,21.098029639378428,-157.12852544347302,4.0,4.0,-1.0,16.565570952836424,26.4295597076416
1986,3.87802498228848,21.098025660643597,-157.12852663727466,4.0,4.0,-1.0,16.565727330744267,21.736427307128906
1988,6.245163904182846,21.098002348930894,-157.12852693011592,4.0,4.0,-1.0,16.566642779042013,24.89352798461914
1990,5.6421065556351095,21.09799517108973,-157.12852740868794,4.0,4.0,-1.0,16.566924382932484,24.089733123779297
1993,6.765304167231079,21.09798344943135,-157.12852757599546,4.0,4.0,-1.0,16.567383979214355,25.58778953552246
1994,1.6671566830482334,21.09797768676138,-157.12852930500262,4.0,4.0,-1.0,16.567609804682434,18.790485382080078
1996,0.932163530116668,21.097970360848667,-157.12852982845112,4.0,4.0,-1.0,16.567896772059612,17.810781478881836
1997,1.2197955338051543,21.097964191075715,-157.1285300051187,4.0,4.0,-1.0,16.56813834933564,18.19453239440918
1998,1.1984072471677791,21.09796416690608,-157.1285300123717,4.0,4.0,-1.0,16.56813929544296,18.166015625
1999,0.5897054563974962,21.097956983971628,-157.12853049309282,4.0,4.0,-1.0,16.56842042459175,17.354694366455078
2000,1.0099993747717235,21.09795745892218,-157.12853035056693,4.0,4.0,-1.0,16.568401839700527,17.915067672729492
2002,6.457258155714953,21.097950627714503,-157.12852905184988,4.0,4.0,-1.0,16.56866909295786,25.178346633911133
2004,6.849322470487095,21.097931589683515,-157.1285297422134,4.0,4.0,-1.0,16.56941330106929,25.70184326171875
2006,0.918975114938803,21.097924886317298,-157.12853175340155,4.0,4.0,-1.0,16.56967512750998,17.79497528076172
2007,1.072763049392961,21.097925060105663,-157.1285317012511,4.0,4.0,-1.0,16.56966834096238,18.000019073486328
2008,1.2734362254850566,21.09791879324981,-157.12853190770548,4.0,4.0,-1.0,16.56991302035749,18.2678279876709
2009,1.5894409430329688,21.09791915035091,-157.12853180054694,4.0,4.0,-1.0,16.569899080554023,18.68915367126465
2010,1.0969097532215528,21.097912100334565,-157.12853224213214,4.0,4.0,-1.0,16.57017422816716,18.0327205657959
2014,6.716846225783229,21.09790546747442,-157.12853088538978,4.0,4.0,-1.0,16.570432983338833,25.526227951049805
2015,1.0375584139837883,21.09789255528014,-157.12853308603965,4.0,4.0,-1.0,16.57093639182858,17.954347610473633
2016,1.3294043858768418,21.097886393256555,-157.1285332616875,4.0,4.0,-1.0,16.571176486555487,18.34371566772461
2017,1.104593508207472,21.09788613895285,-157.12853333794598,4.0,4.0,-1.0,16.57118639315013,18.043977737426758
2021,7.0896756590518635,21.097860445563217,-157.12853268179782,4.0,4.0,-1.0,16.572186477831565,26.025087356567383
2022,1.014034490013728,21.097853577732717,-157.12853474220213,4.0,4.0,-1.0,16.57245352503378,17.92449951171875
2023,1.4865347387676593,21.097847621018925,-157.12853485669956,4.0,4.0,-1.0,16.572685050661676,18.554731369018555
2028,1.306761624495266,21.09783443631992,-157.12853546718836,4.0,4.0,-1.0,16.573197203106247,18.3155460357666
2029,1.7375798988214228,21.09782843247747,-157.12853559594785,4.0,4.0,-1.0,16.573430277523585,18.89020347595215
2030,5.23727247887291,21.097825898112436,-157.12853468392686,4.0,4.0,-1.0,16.573528637178242,23.55655860900879
2031,1.3983947661181446,21.09780209070212,-157.12853681002272,4.0,4.0,-1.0,16.574451840366237,18.43897819519043
2032,1.2892717671347782,21.09780196738707,-157.1285368470245,4.0,4.0,-1.0,16.57445661863312,18.293485641479492
2034,5.684241531067528,21.09778746640193,-157.12853618100485,4.0,4.0,-1.0,16.575018249917775,24.154006958007812
2035,-1.6479382663965225,21.09777917833309,-157.1285386674232,4.0,4.0,-1.0,16.575339019298553,14.378087997436523
2036,-1.9978522873716429,21.097772293750715,-157.12853906083205,3.0,4.0,-1.0,16.575605341698974,13.911802291870117
2037,1.7981615666358266,21.097776584483004,-157.12853777358458,4.0,4.0,-1.0,16.575439373147674,18.97298812866211
