,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface,x,y,labels
156,2984,-5.762470021972115,9.60520354727095,138.18912438172669,4.0,1.0,-1.0,POINT (138.1891243817267 9.60520354727095),63.028428541550966,850099.2474774967,1063389.9361419799,0
160,2988,-5.810099986712664,9.605190692442578,138.18912307017888,4.0,1.0,-1.0,POINT (138.1891230701789 9.605190692442578),63.02857364828196,850099.1165885528,1063388.5114644747,0
162,2990,-6.185000405803882,9.605184249730437,138.18912245205706,4.0,1.0,-1.0,POINT (138.1891224520571 9.605184249730435),63.02864635668084,850099.0552972923,1063387.7974703407,0
166,2994,-5.802836224721532,9.60517141450171,138.18912109473004,4.0,1.0,-1.0,POINT (138.18912109473 9.60517141450171),63.02879117188058,850098.919357588,1063386.3749162233,0
168,2996,-5.867790102331702,9.605171411822852,138.18912110170265,4.0,1.0,-1.0,POINT (138.1891211017026 9.605171411822853),63.02879120210128,850098.9201265455,1063386.3746267331,0
170,2998,-6.1462219634864,9.605171399313294,138.18912113149182,4.0,1.0,-1.0,POINT (138.1891211314918 9.605171399313294),63.02879134321847,850098.9234128664,1063386.373272059,0
171,3000,-5.998708899323288,9.605164979611152,138.18912045752174,4.0,1.0,-1.0,POINT (138.1891204575217 9.605164979611152),63.028863756801,850098.8559608983,1063385.66176863,0
176,3005,-5.90757676605303,9.60514570892305,138.1891184738014,4.0,1.0,-1.0,POINT (138.1891184738014 9.60514570892305),63.02908105790812,850098.6578134516,1063383.526014997,0
180,3009,-6.917574540098596,9.605132815134754,138.18911726616284,1.0,1.0,-1.0,POINT (138.1891172661628 9.605132815134754),63.02922639262397,850098.538382764,1063382.0971298732,0
184,3013,-6.62654512646218,9.60512640231281,138.1891165770635,4.0,1.0,-1.0,POINT (138.1891165770635 9.605126402312809),63.02929865835358,850098.4692611642,1063381.3863727977,0
189,3018,-6.432097913567016,9.60508786795368,138.18911261035316,4.0,1.0,-1.0,POINT (138.1891126103532 9.60508786795368),63.02973265402397,850098.0730389857,1063377.1156432894,0
192,3021,-6.104019431694838,9.605075034547898,138.1891112601602,4.0,1.0,-1.0,POINT (138.1891112601602 9.605075034547898),63.02987709749323,850097.9378811321,1063375.69329834,0
195,3024,-6.054617860729259,9.605062190361911,138.1891099400845,4.0,1.0,-1.0,POINT (138.1891099400845 9.605062190361913),63.0300216154792,850097.8060438461,1063374.269790537,0
196,3025,-6.083274884275143,9.605062189180044,138.18910994316062,4.0,1.0,-1.0,POINT (138.1891099431606 9.605062189180044),63.03002162877601,850097.8063830868,1063374.2696628186,0
197,3026,-6.097128349775273,9.605055765829372,138.18910928734317,4.0,1.0,-1.0,POINT (138.1891092873432 9.605055765829372),63.03009388435021,850097.740929497,1063373.5577739754,0
207,3036,-6.044834564654621,9.60501081533958,138.1891046822237,4.0,1.0,-1.0,POINT (138.1891046822237 9.605010815339579),63.03059919971383,850097.2811587251,1063368.575972924,0
210,3039,-6.058825799992889,9.60497229175018,138.18910074343157,4.0,1.0,-1.0,POINT (138.1891007434316 9.60497229175018),63.0310318099564,850096.8879925434,1063364.306464533,0
215,3044,-6.257120625375005,9.60495302524875,138.1890987953782,4.0,1.0,-1.0,POINT (138.1890987953782 9.604953025248751),63.03124800988189,850096.6937594882,1063362.1712110098,0
223,3052,-6.186170340958092,9.604908100807604,138.18909419483143,4.0,1.0,-1.0,POINT (138.1890941948315 9.604908100807604),63.031751722190165,850096.234463593,1063357.1922989713,1
225,3054,-6.208872166849176,9.604901682707622,138.1890935413939,4.0,1.0,-1.0,POINT (138.1890935413939 9.604901682707622),63.031823637933485,850096.1692659485,1063356.4809939654,1
230,3059,-5.758179322664188,9.60488245332142,138.18909152598323,4.0,1.0,-1.0,POINT (138.1890915259832 9.604882453321419),63.03203903598842,850095.9675927593,1063354.3497812138,1
232,3061,-5.9209999016206645,9.604882446605984,138.18909154346093,4.0,1.0,-1.0,POINT (138.1890915434609 9.604882446605984),63.03203911119272,850095.9695202465,1063354.349055509,1
235,3064,-6.536883560640444,9.604863174640052,138.1890896430568,4.0,1.0,-1.0,POINT (138.1890896430568 9.604863174640053),63.03225488083808,850095.7805285563,1063352.2132456624,1
247,3076,-6.258536576682521,9.60481187196797,138.18908437198291,4.0,1.0,-1.0,POINT (138.1890843719829 9.60481187196797),63.03282875349396,850095.2541152586,1063346.5274257502,1
248,3077,-5.939833376540061,9.604811885112928,138.18908433777207,4.0,1.0,-1.0,POINT (138.1890843377721 9.604811885112927),63.03282860655054,850095.2503423977,1063346.5288462627,1
254,3083,-6.102443280039233,9.604792641350448,138.18908239108274,4.0,1.0,-1.0,POINT (138.1890823910827 9.604792641350448),63.03304367499732,850095.0562352983,1063344.3961119673,1
255,3084,-6.430002833039327,9.604786215766278,138.1890817716473,4.0,1.0,-1.0,POINT (138.1890817716473 9.604786215766278),63.03311546396435,850094.9947816222,1063343.6840130398,1
257,3086,-6.0964934577507055,9.604786229521864,138.1890817358474,4.0,1.0,-1.0,POINT (138.1890817358474 9.604786229521864),63.033115310296125,850094.9908335127,1063343.6854995398,1
261,3090,-6.531452198688079,9.604766976218857,138.18907981910948,4.0,1.0,-1.0,POINT (138.1890798191095 9.604766976218857),63.03333034510615,850094.8000274271,1063341.5517394918,1
262,3091,-6.120443695224649,9.604760583267453,138.1890791207998,4.0,1.0,-1.0,POINT (138.1890791207998 9.604760583267453),63.033401722934286,850094.729872865,1063340.843173221,1
263,3092,-6.596279406398266,9.6047541530907,138.18907851766784,4.0,1.0,-1.0,POINT (138.1890785176678 9.604754153090701),63.03347350468357,850094.670215426,1063340.130582445,1
268,3097,-5.546228168633704,9.604734967638668,138.189076442899,4.0,1.0,-1.0,POINT (138.189076442899 9.604734967638667),63.03368760715057,850094.4619738234,1063338.0041737014,1
275,3104,-6.138493243912227,9.604722123894105,138.18907519867756,4.0,1.0,-1.0,POINT (138.1890751986776 9.604722123894103),63.03383088014016,850094.3384707391,1063336.580792392,1
276,3105,-5.5532510297896005,9.60472214905922,138.18907513595485,4.0,1.0,-1.0,POINT (138.1890751359549 9.604722149059219),63.033830599466455,850094.3315524168,1063336.583514697,1
285,3114,-5.7187264590447,9.604702917115102,138.1890731927802,4.0,1.0,-1.0,POINT (138.1890731927802 9.604702917115102),63.03404504589889,850094.137819073,1063334.4520926173,1
288,3117,-6.407837946275308,9.604683665508434,138.18907130647472,4.0,1.0,-1.0,POINT (138.1890713064747 9.604683665508434),63.03425960640743,850093.9503550985,1063332.3185515294,1
302,3131,-5.879415611834879,9.6046324465164,138.18906602680562,1.0,1.0,-1.0,POINT (138.1890660268056 9.604632446516401),63.03482993330181,850093.4229095815,1063326.641988487,1
306,3135,-6.19217525772353,9.60461322132735,138.1890641029987,1.0,1.0,-1.0,POINT (138.1890641029987 9.60461322132735),63.03504381481798,850093.2312972592,1063324.5113341901,1
325,3154,-5.992059566764314,9.60456841610919,138.1890595178713,1.0,1.0,-1.0,POINT (138.1890595178713 9.60456841610919),63.035541868617656,850092.7735704123,1063319.5456391827,1
328,3157,-5.704496792750054,9.604562027348408,138.18905883542178,1.0,1.0,-1.0,POINT (138.1890588354218 9.604562027348408),63.03561283951058,850092.7051541493,1063318.8375531535,1
331,3160,-5.595347949087067,9.6045492314939,138.18905752082833,1.0,1.0,-1.0,POINT (138.1890575208283 9.6045492314939),63.03575495010591,850092.5738684103,1063317.4194025928,1
335,3164,-6.001680116387547,9.604536415685011,138.1890562619577,1.0,1.0,-1.0,POINT (138.1890562619577 9.604536415685013),63.03589723571895,850092.4487264064,1063315.9990995328,1
338,3167,-6.280907477204575,9.60453000512706,138.18905564082954,1.0,1.0,-1.0,POINT (138.1890556408295 9.60453000512706),63.03596839048987,850092.3870709762,1063315.288662684,1
343,3172,-5.523059171450897,9.604523638788772,138.18905490858452,1.0,1.0,-1.0,POINT (138.1890549085845 9.604523638788773),63.0360390428923,850092.3131597023,1063314.5830085003,1
344,3173,-4.808384399579927,9.604517269990271,138.18905418097515,1.0,1.0,-1.0,POINT (138.1890541809751 9.604517269990271),63.03610971108537,850092.239760349,1063313.8770866494,1
351,3180,-4.967008790372653,9.60449167382391,138.1890515954395,1.0,1.0,-1.0,POINT (138.1890515954395 9.60449167382391),63.03639361002024,850091.9819899513,1063311.0403366233,1
358,3187,-5.514644423763966,9.604472462680524,138.1890497033845,1.0,1.0,-1.0,POINT (138.1890497033845 9.604472462680523),63.036606567513445,850091.7938518354,1063308.911270031,1
365,3194,-4.892071282144728,9.604453302948585,138.18904768666286,1.0,1.0,-1.0,POINT (138.1890476866629 9.604453302948585),63.03681885074548,850091.5919614657,1063306.787768575,1
371,3200,-4.590920810150084,9.604440529703814,138.18904635523188,1.0,1.0,-1.0,POINT (138.1890463552319 9.604440529703814),63.03696031599611,850091.4588019858,1063305.3721042937,1
375,3204,-5.105047022820593,9.604434114761222,138.18904576088377,1.0,1.0,-1.0,POINT (138.1890457608838 9.604434114761222),63.03703134479838,850091.4000937518,1063304.6612093342,1
388,3217,-5.306720703586806,9.604389360075889,138.18904123886324,1.0,1.0,-1.0,POINT (138.1890412388632 9.604389360075889),63.03752656143661,850090.949248156,1063299.701174217,1
504,3333,-4.611915328340029,9.603905001022644,138.18899205259513,1.0,1.0,-1.0,POINT (138.1889920525951 9.603905001022643),63.04284967975218,850086.0428420162,1063246.020782902,2
508,3337,-3.66259167211341,9.603892317420346,138.18899066840427,1.0,1.0,-1.0,POINT (138.1889906684043 9.603892317420346),63.042988177947336,850085.9037914253,1063244.6149904984,2
513,3342,-4.249417001026651,9.603879570964818,138.18898944993128,1.0,1.0,-1.0,POINT (138.1889894499313 9.603879570964818),63.04312731645223,850085.7830158011,1063243.2024080176,2
519,3348,-4.152259358648028,9.603860493394166,138.18898751896663,1.0,1.0,-1.0,POINT (138.1889875189666 9.603860493394166),63.04333547832903,850085.5904625249,1063241.0880917108,2
533,3362,-3.209844385449611,9.603828729126874,138.18898422089782,1.0,1.0,-1.0,POINT (138.1889842208978 9.603828729126874),63.04368183983388,850085.2607392545,1063237.56765787,2
535,3364,-3.963420490117565,9.603809618731232,138.1889823863809,1.0,1.0,-1.0,POINT (138.1889823863809 9.603809618731233),63.04389008393992,850085.0788179922,1063235.4498055957,2
537,3366,-3.782944467984923,9.603809626173474,138.18898236700815,1.0,1.0,-1.0,POINT (138.1889823670082 9.603809626173474),63.0438900028621,850085.0766815098,1063235.450609842,2
539,3368,-3.5037777736084004,9.603803277670751,138.18898169896906,1.0,1.0,-1.0,POINT (138.1889816989691 9.603803277670751),63.04395915894565,850085.0098065,1063234.7469962053,2
540,3369,-3.85314934149906,9.603796905287547,138.18898109881667,1.0,1.0,-1.0,POINT (138.1889810988167 9.603796905287547),63.04402856365596,850084.9504159543,1063234.0408077722,2
545,3374,-3.801748727369653,9.60379054759972,138.18898045567445,1.0,1.0,-1.0,POINT (138.1889804556744 9.60379054759972),63.044097796822825,850084.8862862351,1063233.3362025577,2
548,3377,-3.390321164190425,9.603777845126787,138.18897913692663,1.0,1.0,-1.0,POINT (138.1889791369266 9.603777845126789),63.0442360882862,850084.7544461802,1063231.928387613,2
551,3380,-3.5305596663975227,9.603771479704896,138.18897851502203,1.0,1.0,-1.0,POINT (138.188978515022 9.603771479704895),63.04430537122244,850084.6926581494,1063231.2229477495,2
558,3387,-3.5491966690538823,9.603752400292382,138.18897660749366,1.0,1.0,-1.0,POINT (138.1889766074937 9.603752400292382),63.04451296768639,850084.5026817704,1063229.1084515017,2
561,3390,-3.776269621036733,9.603746031458709,138.18897599580947,1.0,1.0,-1.0,POINT (138.1889759958095 9.603746031458707),63.044582241747776,850084.4420203195,1063228.4026443167,2
567,3396,-3.717684122764355,9.603720597223097,138.18897344765568,1.0,1.0,-1.0,POINT (138.1889734476557 9.603720597223097),63.04485877612933,850084.1881876804,1063225.5838626458,2
579,3408,-4.006342863454325,9.603669710647546,138.18896840577796,1.0,1.0,-1.0,POINT (138.188968405778 9.603669710647546),63.04541149042598,850083.686521867,1063219.944350373,2
591,3420,-3.076630564107626,9.603618873242327,138.1889632480979,1.0,1.0,-1.0,POINT (138.1889632480979 9.603618873242327),63.04596293655595,850083.1720797797,1063214.3101642216,3
607,3436,-3.6889435405704334,9.60356797216926,138.18895827146406,1.0,1.0,-1.0,POINT (138.1889582714641 9.603567972169259),63.04651433818253,850082.677597496,1063208.6691135135,3
611,3441,-3.801246115991577,9.60356160739517,138.18895765426836,1.0,1.0,-1.0,POINT (138.1889576542684 9.60356160739517),63.046583234829086,850082.6163260217,1063207.9637502239,3
613,3443,-2.859349576440004,9.603555286005534,138.1889569241521,1.0,1.0,-1.0,POINT (138.1889569241521 9.603555286005534),63.04665165046754,850082.5426013309,1063207.2630752933,3
