,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface,x,y,labels
145,486,-2.03205512211226,9.59582421739473,138.1880744919496,4.0,4.0,-1.0,POINT (138.1880744919496 9.59582421739473),63.43167518885821,849993.5257787134,1062350.3483097288,0
146,487,-2.096535515976654,9.595824212919457,138.18807449895968,4.0,4.0,-1.0,POINT (138.1880744989597 9.595824212919455),63.43167522148724,849993.5265536504,1062350.3478213623,0
148,489,-1.8271893142545323,9.59576657292072,138.18806853683668,4.0,3.0,-1.0,POINT (138.1880685368367 9.59576657292072),63.43209511914756,849992.9306352675,1062343.9596173223,0
149,490,-2.12860257730168,9.59576014275102,138.1880679097739,4.0,4.0,-1.0,POINT (138.1880679097739 9.59576014275102),63.43214191824336,849992.868338116,1062343.247004581,0
150,491,-2.1029792809843197,9.595753734274588,138.18806724698865,4.0,4.0,-1.0,POINT (138.1880672469887 9.595753734274588),63.432188550743376,849992.8020931182,1062342.5367573528,0
152,493,-1.9532928336987103,9.595734512635902,138.18806525021725,4.0,4.0,-1.0,POINT (138.1880652502172 9.595734512635902),63.43232836851712,849992.6024293823,1062340.4064267995,0
153,494,-1.9629253215936835,9.59572168764719,138.1880639303326,4.0,4.0,-1.0,POINT (138.1880639303326 9.59572168764719),63.43242161369744,849992.4705723983,1062338.9850483958,0
195,538,-2.13739613779429,9.593535744296236,138.18784190952115,4.0,4.0,-1.0,POINT (138.1878419095212 9.593535744296235),63.44780596390956,849970.3196234611,1062096.7225937883,1
196,539,-2.410518494306268,9.593523011086049,138.18784067126785,4.0,4.0,-1.0,POINT (138.1878406712678 9.593523011086047),63.44789261508595,849970.1966378394,1062095.3114615257,1
197,540,-2.0957340907757,9.593503962597984,138.18783873487686,4.0,4.0,-1.0,POINT (138.1878387348769 9.593503962597985),63.44802217848155,849970.0034240263,1062093.2003656896,1
199,542,-2.197105422505121,9.593478531951398,138.18783620931202,4.0,4.0,-1.0,POINT (138.187836209312 9.593478531951398),63.44819503211329,849969.7520248085,1062090.3820121598,1
200,543,-2.149890392568951,9.59345947117256,138.18783430153928,4.0,4.0,-1.0,POINT (138.1878343015393 9.59345947117256),63.44832449960813,849969.5619683644,1062088.2695846583,1
201,544,-2.183159517423908,9.593440404164951,138.18783240194097,4.0,4.0,-1.0,POINT (138.187832401941 9.593440404164953),63.44845393246396,849969.372816551,1062086.156475832,1
226,573,-2.161481647840949,9.592555914531426,138.1877430477248,4.0,3.0,-1.0,POINT (138.1877430477248 9.592555914531426),63.45437353574744,849960.4625972799,1061988.1313065111,2
227,574,-2.1322398465240884,9.592549533062,138.18774239208722,4.0,4.0,-1.0,POINT (138.1877423920872 9.592549533062),63.45441564311659,849960.3971064668,1061987.4240574806,2
228,575,-1.8875341005173292,9.592549550048371,138.1877423654849,4.0,4.0,-1.0,POINT (138.1877423654849 9.592549550048373),63.454415531045015,849960.3941656575,1061987.425911144,2
229,576,-2.0571980502754195,9.592543154570023,138.18774173148904,4.0,4.0,-1.0,POINT (138.187741731489 9.592543154570023),63.454457722224106,849960.331067465,1061986.717133066,2
230,577,-1.998823226239832,9.592517622290831,138.18773911565495,4.0,4.0,-1.0,POINT (138.1877391156549 9.592517622290831),63.45462607321497,849960.0698487603,1061983.887435012,2
231,578,-1.7691469488943503,9.592472941224033,138.1877345251801,4.0,4.0,-1.0,POINT (138.1877345251801 9.592472941224033),63.45492035260577,849959.6113125412,1061978.9354971452,2
696,1302,-2.3455378885339058,9.521866146600315,138.18060976332998,4.0,4.0,-1.0,POINT (138.18060976333 9.521866146600315),63.39194014473287,849248.7971010573,1054153.8892310779,3
697,1303,-2.722495934451962,9.521846921241169,138.1806079031597,4.0,1.0,-1.0,POINT (138.1806079031597 9.521846921241169),63.391779276596935,849248.6122123173,1054151.758667349,3
698,1304,-2.892490974103004,9.521840510940498,138.18060728771312,4.0,1.0,-1.0,POINT (138.1806072877131 9.521840510940498),63.39172562102976,849248.5510913217,1054151.0482795255,3
699,1305,-2.462757769870535,9.521808534861425,138.18060406748756,4.0,4.0,-1.0,POINT (138.1806040674876 9.521808534861425),63.391457844598335,849248.2296927174,1054147.5045471299,3
700,1306,-2.637417973304315,9.521802120800237,138.18060345118448,4.0,4.0,-1.0,POINT (138.1806034511845 9.521802120800235),63.39140410543223,849248.168481369,1054146.7937420737,3
701,1307,-1.7687449507050357,9.521795779366196,138.18060272130177,4.0,3.0,-1.0,POINT (138.1806027213018 9.521795779366197),63.39135096619975,849248.0947122078,1054146.090863735,3
703,1310,-2.307168930942765,9.521757324124849,138.18059896272555,4.0,4.0,-1.0,POINT (138.1805989627256 9.521757324124847),63.39102854097109,849247.720736215,1054141.8291969227,3
