,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface,x,y,labels
780,964,-4.610523867681319,9.42396912337846,138.0463515742615,1.0,1.0,-1.0,POINT (138.0463515742615 9.423969123378459),63.70625761835436,834587.9027463202,1043183.0230906496,0
784,971,-4.664688787465505,9.4239819355066,138.0463502946937,3.0,1.0,-1.0,POINT (138.0463502946937 9.423981935506601),63.706377193353546,834587.7497217986,1043184.4402809762,0
792,983,-5.176604679143239,9.42400116780864,138.04634837471156,2.0,1.0,-1.0,POINT (138.0463483747116 9.42400116780864),63.70655658797659,834587.520102089,1043186.5676279422,0
796,987,-5.4962779530597805,9.42401398903512,138.04634709468726,2.0,1.0,-1.0,POINT (138.0463470946873 9.424013989035121),63.706676115129085,834587.3670185942,1043187.9858250938,0
805,997,-5.8642697476544265,9.42403961759394,138.0463445354302,2.0,1.0,-1.0,POINT (138.0463445354302 9.424039617593939),63.7069148807168,834587.0609520006,1043190.8206819444,0
806,998,-5.246309737215139,9.424039595104755,138.04634453649186,2.0,1.0,-1.0,POINT (138.0463445364919 9.424039595104757),63.70691467129291,834587.0610904043,1043190.8181932094,0
812,1007,-5.313740392421869,9.424052407037058,138.04634325684353,2.0,1.0,-1.0,POINT (138.0463432568435 9.424052407037058),63.70703395275268,834586.908057188,1043192.2353617675,0
814,1010,-5.402832625441347,9.424058813741333,138.04634261704086,2.0,1.0,-1.0,POINT (138.0463426170409 9.424058813741333),63.70709358046406,834586.8315422277,1043192.9440277831,0
815,1011,-5.514842610906006,9.424058817631568,138.04634261686638,2.0,1.0,-1.0,POINT (138.0463426168664 9.424058817631568),63.70709361666559,834586.8315192945,1043192.9444582994,0
820,1018,-4.862563898835802,9.424071599819332,138.0463413387714,3.0,1.0,-1.0,POINT (138.0463413387714 9.424071599819332),63.70721254187629,834586.6786855243,1043194.3583353586,0
821,1019,-4.931428203846275,9.42407160221106,138.04634133866415,3.0,1.0,-1.0,POINT (138.0463413386641 9.424071602211061),63.70721256412253,834586.6786714271,1043194.3586000411,0
826,1025,-5.1168613946023855,9.424090817870374,138.04633941947543,2.0,1.0,-1.0,POINT (138.0463394194754 9.424090817870374),63.7073912468768,834586.44915493,1043196.484105249,0
836,1038,-5.539296815379097,9.424122846126524,138.04633622071955,2.0,1.0,-1.0,POINT (138.0463362207196 9.424122846126524),63.70768880639116,834586.0666134513,1043200.0268526477,0
842,1044,-4.271727723857667,9.424142006862672,138.0463343041018,3.0,1.0,-1.0,POINT (138.0463343041018 9.424142006862672),63.70786666136337,834585.8374325356,1043202.1462798257,0
845,1048,-5.023880708927557,9.424148434686646,138.04633366337742,2.0,1.0,-1.0,POINT (138.0463336633774 9.424148434686646),63.7079262995394,834585.7607958525,1043202.8572830895,0
846,1049,-4.957044036476416,9.424148432365332,138.0463336634815,3.0,1.0,-1.0,POINT (138.0463336634815 9.424148432365332),63.70792627800256,834585.7608095352,1043202.8570261991,0
850,1056,-4.55877893225549,9.424161221334163,138.04633238504238,3.0,1.0,-1.0,POINT (138.0463323850424 9.424161221334165),63.70804489600414,834585.6079313492,1043204.2716536392,0
851,1057,-4.992161865326913,9.424167636601348,138.0463317449481,2.0,1.0,-1.0,POINT (138.0463317449481 9.424167636601348),63.70810437786349,834585.5313760443,1043204.9812673574,0
