,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface,x,y,labels
588,3845,-0.4823930375262188,9.61245307525288,138.13089418670828,4.0,4.0,-1.0,POINT (138.1308941867083 9.61245307525288),63.03503477610866,843693.3490468203,1064133.6451161709,0
589,3846,-0.5109659566689454,9.612421374546113,138.1308911692044,4.0,4.0,-1.0,POINT (138.1308911692044 9.612421374546111),63.03546891414953,843693.0495458457,1064130.1322459467,0
590,3847,-0.439597094966644,9.612415033111164,138.13089057114607,4.0,4.0,-1.0,POINT (138.1308905711461 9.612415033111164),63.03555573429003,843692.9902449464,1064129.4295341424,0
591,3848,-0.529520953716422,9.61239602201688,138.13088875036345,4.0,4.0,-1.0,POINT (138.1308887503635 9.612396022016881),63.03581596353615,843692.8094052434,1064127.3228346815,0
594,3856,-0.5132272334615489,9.612326328887171,138.13088207697737,4.0,4.0,-1.0,POINT (138.1308820769774 9.612326328887173),63.03676929750873,843692.1466209461,1064119.5998468688,0
595,3857,-0.5419315842964395,9.61232633004455,138.13088207464978,4.0,4.0,-1.0,POINT (138.1308820746498 9.612326330044549),63.03676928168534,843692.1463640239,1064119.5999726753,0
619,3895,-0.6346896529259803,9.611832608614073,138.1308333178102,4.0,4.0,-1.0,POINT (138.1308333178102 9.611832608614073),63.04349387138245,843687.2882889679,1064064.8871489433,1
620,3897,-0.4491392091408056,9.611807283947316,138.1308306454421,4.0,4.0,-1.0,POINT (138.1308306454421 9.611807283947316),63.04383742652317,843687.0202604078,1064062.0805685353,1
622,3901,-0.7131156820459814,9.611781971726751,138.1308279284538,4.0,4.0,-1.0,POINT (138.1308279284538 9.611781971726753),63.04418067902225,843686.7473163259,1064059.275321386,1
623,3902,-0.7752829123194631,9.61177564324073,138.1308272483548,4.0,4.0,-1.0,POINT (138.1308272483548 9.61177564324073),63.04426647708715,843686.6789871154,1064058.5739610407,1
624,3903,-0.6559089103179372,9.61176297463003,138.13082590639178,4.0,4.0,-1.0,POINT (138.1308259063918 9.611762974630031),63.044438205884944,843686.5443440842,1064057.169970043,1
626,3906,-0.7039940446010282,9.611718642936577,138.1308211573952,4.0,4.0,-1.0,POINT (138.1308211573952 9.611718642936575),63.04503887843566,843686.067357161,1064052.2568841816,1
645,3933,-1.3323592426631998,9.611375853963825,138.13078394759307,3.0,4.0,-1.0,POINT (138.1307839475931 9.611375853963825),63.04966964736377,843682.3253969734,1064014.2666071956,2
648,3937,-1.1124222069274754,9.611337643889811,138.13077980087618,3.0,4.0,-1.0,POINT (138.1307798008762 9.611337643889811),63.05018431121971,843681.9083952326,1064010.0319001477,2
650,3940,-1.0371197857627628,9.61131853089287,138.13077772383642,3.0,4.0,-1.0,POINT (138.1307777238364 9.61131853089287),63.05044163599269,843681.6994978136,1064007.9136616378,2
651,3942,-1.0447706577620637,9.611305787301257,138.13077633420045,3.0,4.0,-1.0,POINT (138.1307763342004 9.611305787301257),63.0506131649181,843681.5596913355,1064006.501321231,2
654,3945,-1.0538210572664966,9.61128666633279,138.1307742497422,3.0,4.0,-1.0,POINT (138.1307742497422 9.61128666633279),63.050870469827714,843681.349986735,1064004.3821927032,2
655,3946,-1.0841338234970683,9.611280292303322,138.13077355268047,3.0,4.0,-1.0,POINT (138.1307735526805 9.611280292303322),63.05095622619047,843681.2798391837,1064003.6757729473,2
710,4027,-0.9165631372760528,9.610340704161706,138.13067521473266,3.0,4.0,-1.0,POINT (138.1306752147327 9.610340704161706),63.063504688620014,843671.4245224211,1063899.5477159298,3
712,4030,-0.7553825182448771,9.610321194710284,138.1306733362824,4.0,4.0,-1.0,POINT (138.1306733362824 9.610321194710284),63.06376328954866,843671.2378434404,1063897.385782566,3
714,4034,-1.025284851740558,9.61026919073372,138.1306682860946,3.0,4.0,-1.0,POINT (138.1306682860946 9.610269190733721),63.06445222243747,843670.7355074098,1063891.622936092,3
716,4037,-0.809259332539424,9.610243171256451,138.13066579756833,4.0,4.0,-1.0,POINT (138.1306657975683 9.610243171256451),63.06479670864974,843670.4883749413,1063888.739613226,3
717,4038,-0.8933658227903999,9.610236671579903,138.1306651650269,3.0,4.0,-1.0,POINT (138.1306651650269 9.610236671579905),63.06488273938885,843670.4254427257,1063888.0193470004,3
718,4040,-1.0304782304028433,9.610204160760697,138.13066202994435,3.0,4.0,-1.0,POINT (138.1306620299443 9.610204160760697),63.06531292530599,843670.1138294957,1063884.4166666674,3
719,4041,-0.460410261069631,9.610204137769928,138.1306620761789,4.0,4.0,-1.0,POINT (138.1306620761789 9.610204137769928),63.06531322944284,843670.1189329708,1063884.4141675625,3
724,4048,-0.9800393688477502,9.610126122477157,138.1306545660914,3.0,4.0,-1.0,POINT (138.1306545660914 9.610126122477155),63.06634463392948,843669.3726001793,1063875.7689307658,3
734,4065,-0.9014006525763668,9.609846718282302,138.13062805728728,3.0,4.0,-1.0,POINT (138.1306280572873 9.609846718282302),63.07002808428115,843666.7422897376,1063844.8072451882,4
736,4069,-0.8799626468312283,9.609775363904914,138.13062131105684,4.0,4.0,-1.0,POINT (138.1306213110568 9.609775363904914),63.07096615296177,843666.0731509643,1063836.9002590734,4
737,4070,-0.4778649861420074,9.609775347696155,138.13062134366584,4.0,4.0,-1.0,POINT (138.1306213436658 9.609775347696157),63.07096636593087,843666.0767504155,1063836.8984971866,4
738,4072,-0.8886450622626437,9.609768880463244,138.130620697108,4.0,4.0,-1.0,POINT (138.130620697108 9.609768880463243),63.07105133560799,843666.012244778,1063836.181809077,4
739,4074,-0.6359531335427872,9.609736463411195,138.1306176519474,4.0,4.0,-1.0,POINT (138.1306176519474 9.609736463411197),63.07147711514335,843665.7104148329,1063832.5896010825,4
741,4076,-0.85624684873993,9.60971056030189,138.13061518186706,4.0,4.0,-1.0,POINT (138.1306151818671 9.60971056030189),63.07181718004904,843665.4651892667,1063829.7191811241,4
743,4079,-0.74699181344616,9.609684652192833,138.13061273811206,4.0,4.0,-1.0,POINT (138.1306127381121 9.609684652192833),63.072157170472565,843665.2228612641,1063826.8482340323,4
744,4080,-0.4818637751267916,9.609645807441677,138.13060907986753,4.0,4.0,-1.0,POINT (138.1306090798675 9.609645807441677),63.072666665037104,843664.8601632343,1063822.5437487096,4
747,4084,-0.736708811095715,9.609632878675075,138.13060783224924,4.0,4.0,-1.0,POINT (138.1306078322492 9.609632878675077),63.07283617113171,843664.736145157,1063821.1110491892,4
748,4087,-0.6114186969989422,9.609607004501486,138.13060538778194,4.0,4.0,-1.0,POINT (138.1306053877819 9.609607004501486),63.07317529668399,843664.4937042485,1063818.2438587043,4
752,4091,-0.9622072324085802,9.6095747001709,138.13060228946682,3.0,2.0,-1.0,POINT (138.1306022894668 9.609574700170901),63.07359850431749,843664.1859188874,1063814.6640778207,4
780,4143,-1.2456189236397808,9.608946809829735,138.13054088645245,3.0,4.0,-1.0,POINT (138.1305408864525 9.608946809829737),63.08178100213445,843658.0736763412,1063745.08368651,5
781,4144,-0.5236868294283256,9.6089277249068,138.1305390190504,4.0,3.0,-1.0,POINT (138.1305390190504 9.608927724906801),63.08202842278115,843657.8877777052,1063742.968767921,5
782,4146,-1.2205339191779747,9.60890870100156,138.13053703432743,3.0,4.0,-1.0,POINT (138.1305370343274 9.60890870100156),63.082274976706685,843657.6889261269,1063740.8604874103,5
783,4147,-1.2913899685024075,9.608896005647852,138.13053574195774,3.0,4.0,-1.0,POINT (138.1305357419577 9.608896005647853),63.08243946919902,843657.5597532475,1063739.4535862727,5
785,4149,-1.1337006512837486,9.608857920554891,138.13053188955445,3.0,4.0,-1.0,POINT (138.1305318895544 9.608857920554891),63.08293273224808,843657.1749481366,1063735.2330148644,5
786,4150,-1.356183054149055,9.608857929008648,138.1305318714643,3.0,4.0,-1.0,POINT (138.1305318714643 9.608857929008648),63.08293262279221,843657.1729518496,1063735.2339327007,5
799,4174,-1.198636377482777,9.608471496949363,138.1304921480345,4.0,4.0,-1.0,POINT (138.1304921480345 9.608471496949363),63.08792041401284,843653.1987386299,1063692.4090860363,6
800,4175,-0.5428369209299442,9.608471470509356,138.1304922012129,4.0,3.0,-1.0,POINT (138.1304922012129 9.608471470509356),63.08792075421479,843653.2046085973,1063692.406211994,6
801,4177,-0.612941654363859,9.608446155848858,138.13048956554618,4.0,3.0,-1.0,POINT (138.1304895655462 9.608446155848858),63.08824640971761,843652.9405881695,1063689.6007787187,6
803,4179,-1.0222947966712916,9.60842718610496,138.13048755844264,4.0,4.0,-1.0,POINT (138.1304875584426 9.608427186104961),63.08849035458843,843652.7392211037,1063687.4984726582,6
804,4181,-1.0698178628222414,9.608414528769432,138.13048623773338,4.0,4.0,-1.0,POINT (138.1304862377334 9.608414528769432),63.08865308210625,843652.6068948093,1063686.095752565,6
805,4182,-1.2660710031851066,9.608401877172875,138.13048490437689,3.0,4.0,-1.0,POINT (138.1304849043769 9.608401877172877),63.08881570241829,843652.4731730083,1063684.693655198,6
806,4183,-1.4139525258459118,9.608395552358582,138.13048423335005,3.0,4.0,-1.0,POINT (138.13048423335 9.608395552358582),63.08889698739768,843652.4058332792,1063683.9927110993,6
807,4185,-1.0225348246531998,9.608344895902452,138.1304789887828,4.0,4.0,-1.0,POINT (138.1304789887828 9.608344895902452),63.08954771057324,843651.8807601522,1063678.3788671787,6
808,4188,-1.1431728343523644,9.608306913725992,138.13047501624672,4.0,4.0,-1.0,POINT (138.1304750162467 9.608306913725992),63.09003527092682,843651.4826472646,1063674.1695705748,6
809,4190,-0.9994240187661608,9.60827524768016,138.13047172242193,4.0,4.0,-1.0,POINT (138.1304717224219 9.60827524768016),63.09044152368733,843651.1527271413,1063670.6602643584,6
813,4199,-0.8644143645403143,9.60808514012472,138.1304518521095,4.0,4.0,-1.0,POINT (138.1304518521095 9.60808514012472),63.09287606681392,843649.1615181426,1063649.591999224,7
814,4201,-1.0806864657545183,9.608078806669704,138.1304511707786,4.0,4.0,-1.0,POINT (138.1304511707786 9.608078806669704),63.09295704402393,843649.0930545891,1063648.890088164,7
817,4205,-1.3632340053196197,9.608021871962451,138.13044519339817,4.0,3.0,-1.0,POINT (138.1304451933982 9.608021871962451),63.093684614073936,843648.4938024351,1063642.5803940848,7
818,4206,-1.2582261008267162,9.608021867727349,138.13044520191332,4.0,3.0,-1.0,POINT (138.1304452019133 9.608021867727349),63.09368466816886,843648.4947423625,1063642.5799337232,7
820,4208,-0.6998039020632251,9.608015484797052,138.13044458101254,4.0,4.0,-1.0,POINT (138.1304445810125 9.608015484797052),63.09376619360046,843648.4329688177,1063641.8726054835,7
821,4209,-1.2897228649827133,9.608009149073478,138.1304438671118,4.0,3.0,-1.0,POINT (138.1304438671118 9.608009149073478),63.09384710767699,843648.3609287033,1063641.1704105982,7
822,4212,-0.539590062294278,9.60799639522431,138.13044259539515,4.0,4.0,-1.0,POINT (138.1304425953952 9.60799639522431),63.09400996277873,843648.2340823654,1063639.7570539995,7
824,4214,-0.6642141853423557,9.607996400250787,138.13044258528893,4.0,4.0,-1.0,POINT (138.1304425852889 9.607996400250787),63.09400989860114,843648.2329668114,1063639.7576003845,7
825,4215,-0.4010805304464799,9.607983664096777,138.1304412739951,4.0,4.0,-1.0,POINT (138.1304412739951 9.607983664096775),63.09417249387661,843648.1017538153,1063638.3461632663,7
829,4220,-1.1564433551154718,9.607913668167058,138.13043388237136,4.0,4.0,-1.0,POINT (138.1304338823714 9.607913668167058),63.09506548781792,843647.3603040141,1063630.5889380528,8
831,4223,-1.086192028382186,9.60786907443045,138.1304292239002,4.0,4.0,-1.0,POINT (138.1304292239002 9.60786907443045),63.09563387228809,843646.8934997048,1063625.6469350345,8
832,4226,-1.129016168465401,9.607856331287246,138.1304278879904,4.0,4.0,-1.0,POINT (138.1304278879904 9.607856331287246),63.09579621803459,843646.759588688,1063624.2346994432,8
835,4230,-0.9967127848126228,9.60783720499976,138.1304259003098,4.0,4.0,-1.0,POINT (138.1304259003098 9.607837204999759),63.096039820460646,843646.5605121164,1063622.1150809939,8
837,4232,-1.1641737147386844,9.607811710791973,138.1304232227892,4.0,4.0,-1.0,POINT (138.1304232227892 9.607811710791973),63.0963644093099,843646.2920714911,1063619.2897270822,8
838,4233,-1.1847758968634978,9.60781171162295,138.13042322111852,4.0,4.0,-1.0,POINT (138.1304232211185 9.607811711622951),63.09636439873066,843646.2918870763,1063619.2898174105,8
839,4235,-1.0785972189558464,9.607773442291034,138.13041923542826,4.0,4.0,-1.0,POINT (138.1304192354283 9.607773442291034),63.0968513840362,843645.8926155542,1063615.0487149162,8
841,4237,-1.2575756775446962,9.607741546845972,138.13041589384397,4.0,4.0,-1.0,POINT (138.1304158938439 9.607741546845972),63.09725702667493,843645.557676562,1063611.513962656,8
869,4285,-0.6747103894290062,9.60711385701486,138.13035139470176,4.0,4.0,-1.0,POINT (138.1303513947018 9.607113857014859),63.1051966963023,843639.1048341092,1063541.9526981572,9
870,4286,-1.0274407939155623,9.60710744532898,138.1303507165961,4.0,4.0,-1.0,POINT (138.1303507165961 9.60710744532898),63.105277373524586,843639.0368029503,1063541.2421289461,9
871,4287,-1.3390370013395063,9.607094604963772,138.13034939298973,4.0,4.0,-1.0,POINT (138.1303493929897 9.607094604963773),63.10543891599082,843638.9043404298,1063539.819141747,9
874,4290,-1.052368821691458,9.607068884307838,138.130346822334,4.0,4.0,-1.0,POINT (138.130346822334 9.607068884307838),63.10576239968759,843638.6478677727,1063536.9688236685,9
877,4294,-1.600195704966328,9.607049619286393,138.1303448346696,4.0,4.0,-1.0,POINT (138.1303448346696 9.607049619286391),63.106004601653694,843638.4489306154,1063534.8338453195,9
879,4296,-1.1524818992939925,9.607049601741268,138.13034487102817,4.0,4.0,-1.0,POINT (138.1303448710282 9.607049601741268),63.106004822197065,843638.4529434432,1063534.8319392225,9
880,4297,-1.151572162564613,9.607036742605832,138.1303435768062,4.0,4.0,-1.0,POINT (138.1303435768062 9.607036742605832),63.10616644549191,843638.3237285378,1063533.4069033116,9
883,4302,-0.9831931173531354,9.606991719661869,138.13033906769377,4.0,4.0,-1.0,POINT (138.1303390676938 9.606991719661869),63.10673205571038,843637.8737629114,1063528.4175302251,9
885,4306,-0.9057147394259686,9.606946684154856,138.1303345623472,4.0,4.0,-1.0,POINT (138.1303345623472 9.606946684154856),63.10729740037277,843637.4242234332,1063523.426770016,10
887,4308,-1.0176614911703934,9.606933821997137,138.130333266545,4.0,4.0,-1.0,POINT (138.130333266545 9.606933821997135),63.10745878528542,843637.2948377202,1063522.0013979364,10
888,4310,-1.1095922813406864,9.606901648474036,138.13033004576278,4.0,4.0,-1.0,POINT (138.1303300457628 9.606901648474036),63.107862323779045,843636.9734489673,1063518.4359793495,10
889,4311,-0.936845774743054,9.606895204666143,138.13032941774392,4.0,4.0,-1.0,POINT (138.1303294177439 9.606895204666143),63.10794311967948,843636.910953603,1063517.7219039232,10
891,4313,-1.2955595426826103,9.60687590792584,138.13032746404716,4.0,4.0,-1.0,POINT (138.1303274640472 9.60687590792584),63.10818502065376,843636.7157803116,1063515.5834478857,10
892,4314,-1.0121181216148054,9.606863022375927,138.13032620524714,4.0,4.0,-1.0,POINT (138.1303262052471 9.606863022375927),63.10834650863944,843636.5904839069,1063514.1555230028,10
893,4315,-0.9270749962043414,9.606856581004498,138.13032557154787,4.0,4.0,-1.0,POINT (138.1303255715479 9.606856581004498),63.108427222048704,843636.5273618714,1063513.4417116474,10
895,4318,-0.9485425832271452,9.606824388417138,138.13032237027608,4.0,4.0,-1.0,POINT (138.1303223702761 9.606824388417138),63.108830480452525,843636.2081357804,1063509.8742019394,10
896,4319,-1.0108376818049165,9.606805072443327,138.13032044830487,4.0,4.0,-1.0,POINT (138.1303204483049 9.606805072443327),63.10907233691432,843636.0164677185,1063507.7336482606,10
897,4320,-0.91185842919384,9.60677930709365,138.13031790361734,4.0,4.0,-1.0,POINT (138.1303179036173 9.60677930709365),63.1093948251455,843635.7628923724,1063504.8784080294,10
898,4321,-0.992321504623077,9.60675997006862,138.13031588228665,4.0,4.0,-1.0,POINT (138.1303158822867 9.606759970068619),63.10963676314896,843635.5603277632,1063502.735423981,10
910,4348,-1.1501054389609406,9.606463546206678,138.13028711846414,4.0,4.0,-1.0,POINT (138.1302871184641 9.606463546206678),63.11333574284981,843632.6992755476,1063469.8871189817,11
913,4351,-0.9816815113061244,9.606437750200028,138.13028464747677,4.0,4.0,-1.0,POINT (138.1302846474768 9.606437750200028),63.11365677539288,843632.4538279369,1063467.0285586205,11
