,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface,x,y,labels
1530,36029,-0.7526813174300486,9.617521574914882,138.13205507802152,3.0,2.0,-1.0,POINT (138.1320550780215 9.617521574914882),63.351983360206304,843815.7774383741,1064695.9856998064,0
1543,36057,-0.994812253633793,9.61747640993085,138.13205050279726,3.0,2.0,-1.0,POINT (138.1320505027973 9.61747640993085),63.35262640733845,843815.3204411377,1064690.9805167948,0
1551,36075,-1.0778403268035333,9.61744415994062,138.1320472383889,3.0,2.0,-1.0,POINT (138.1320472383889 9.61744415994062),63.35308553708933,843814.9944000338,1064687.4065758185,0
1553,36081,-0.8316056759322517,9.617437719929736,138.1320466091777,3.0,2.0,-1.0,POINT (138.1320466091777 9.617437719929736),63.353177217153416,843814.9317825274,1064686.6929171646,0
1560,36097,-0.8966270485650438,9.617411930135797,138.13204399483865,3.0,2.0,-1.0,POINT (138.1320439948386 9.617411930135795),63.35354434858323,843814.6706301492,1064683.8348907162,0
1562,36103,-1.0950622616832235,9.617405477129232,138.13204332416194,3.0,2.0,-1.0,POINT (138.1320433241619 9.617405477129232),63.3536362074708,843814.6034696477,1064683.119751557,0
1566,36107,-1.134214102035319,9.617399030189274,138.13204266797837,3.0,2.0,-1.0,POINT (138.1320426679784 9.617399030189274),63.35372797876357,843814.5378954641,1064682.4052986419,0
1571,36118,-1.2074181799461918,9.617379693175526,138.13204070264578,3.0,2.0,-1.0,POINT (138.1320407026458 9.617379693175526),63.35400323105296,843814.3415226156,1064680.2623645428,0
1580,36139,-1.0490155162492414,9.617347482696248,138.13203745008394,3.0,2.0,-1.0,POINT (138.1320374500839 9.617347482696248),63.35446170572277,843814.0167426539,1064676.6928101364,0
1589,36156,-1.0497372464021983,9.61732171797169,138.1320348339608,3.0,2.0,-1.0,POINT (138.1320348339608 9.61732171797169),63.3548284111796,843813.7553684767,1064673.8375575987,0
1593,36166,-0.7424731236721588,9.617302408282034,138.13203289859572,3.0,2.0,-1.0,POINT (138.1320328985957 9.617302408282034),63.35510323015819,843813.5622604693,1064671.6976789187,0
1596,36171,-1.0819958138349106,9.617295959800945,138.13203221290118,3.0,2.0,-1.0,POINT (138.1320322129012 9.617295959800943),63.35519500363307,843813.4934451471,1064670.9830257474,0
1605,36194,-0.9909196248623042,9.617263780141585,138.13202894605678,3.0,2.0,-1.0,POINT (138.1320289460568 9.617263780141583),63.3556529595437,843813.1670642035,1064667.4168693973,0
1614,36218,-0.8176935406130212,9.61723161374848,138.13202568348171,3.0,2.0,-1.0,POINT (138.1320256834817 9.61723161374848),63.356110695898224,843812.841138759,1064663.8521861811,0
1839,36567,-0.7979967401338732,9.61684030870368,138.1319854872729,3.0,3.0,-1.0,POINT (138.1319854872729 9.616840308703679),63.36167660833257,843808.8205365947,1064620.4872113434,1
1851,36596,-0.9238526212219276,9.616776387103044,138.13197885962276,3.0,3.0,-1.0,POINT (138.1319788596228 9.616776387103044),63.36258539499363,843808.1570023117,1064613.4032684949,1
1854,36606,-0.8811932685637882,9.61676361232021,138.13197753966273,3.0,3.0,-1.0,POINT (138.1319775396627 9.616763612320209),63.362767002170585,843808.0248977384,1064611.9875414858,1
1857,36613,-0.8278269598289509,9.616744455893476,138.1319755585433,3.0,3.0,-1.0,POINT (138.1319755585433 9.616744455893476),63.363039322137865,843807.8266054164,1064609.8645861517,1
1861,36619,-1.1370041663506234,9.616738060901882,138.13197486812763,3.0,3.0,-1.0,POINT (138.1319748681276 9.616738060901882),63.36313022830791,843807.7572165953,1064609.1558506046,1
1867,36629,-1.054521801205223,9.6167252943815,138.131973551226,3.0,3.0,-1.0,POINT (138.131973551226 9.616725294381499),63.36331170348308,843807.625439625,1064607.7410414855,1
1871,36633,-0.9264600349968828,9.616718916141137,138.1319729007913,3.0,3.0,-1.0,POINT (138.1319729007913 9.616718916141137),63.3634023678992,843807.5604268411,1064607.034200766,1
1873,36638,-1.0931904362918072,9.61671252889241,138.13197222332738,3.0,3.0,-1.0,POINT (138.1319722233274 9.61671252889241),63.36349315915436,843807.4924532592,1064606.3263355088,1
1880,36649,-0.9251407765853668,9.616699772128966,138.13197091415793,3.0,3.0,-1.0,POINT (138.1319709141579 9.616699772128966),63.363674485955926,843807.3615159511,1064604.912614436,1
1882,36651,-0.9055378405666632,9.616693392349696,138.1319702535997,3.0,3.0,-1.0,POINT (138.1319702535997 9.616693392349697),63.36376516740734,843807.2953923435,1064604.2055931678,1
1889,36661,-0.9586142980258532,9.616680632079564,138.13196892397747,3.0,3.0,-1.0,POINT (138.1319689239775 9.616680632079564),63.3639465367944,843807.1622112435,1064602.7914633052,1
1898,36679,-1.0813955096824024,9.616661494299208,138.13196692530946,3.0,3.0,-1.0,POINT (138.1319669253095 9.616661494299208),63.364218544494406,843806.9619715855,1064600.6705548847,1
1899,36680,-0.9715746810292644,9.616661498517576,138.13196693542832,3.0,3.0,-1.0,POINT (138.1319669354283 9.616661498517576),63.36421848453938,843806.9630791527,1064600.6710320981,1
1900,36684,-1.0963709059317912,9.616655117437974,138.1319662614397,3.0,3.0,-1.0,POINT (138.1319662614397 9.616655117437974),63.364309177213954,843806.8954811218,1064599.9638533765,1
1905,36690,-0.8860144645249446,9.616648748800818,138.13196561820592,3.0,3.0,-1.0,POINT (138.1319656182059 9.616648748800818),63.36439969184039,843806.8312497628,1064599.2580831524,1
1913,36705,-0.921233503333958,9.616622974191817,138.1319629991091,3.0,3.0,-1.0,POINT (138.1319629991091 9.616622974191815),63.3647660026586,843806.5695557942,1064596.4017337507,1
1916,36708,-0.9033023233629196,9.61662297471294,138.13196300074506,3.0,3.0,-1.0,POINT (138.1319630007451 9.616622974712939),63.36476599525258,843806.5697350238,1064596.4017930916,1
1921,36718,-0.8683979677848161,9.616603927946771,138.13196100775147,3.0,3.0,-1.0,POINT (138.1319610077515 9.616603927946773),63.36503667673924,843806.3700265555,1064594.2909673306,1
1922,36719,-0.9228237502968528,9.616603926365006,138.13196100278577,3.0,3.0,-1.0,POINT (138.1319610027858 9.616603926365006),63.36503669921808,843806.3694825391,1064594.2907872126,1
1925,36727,-0.9368638194515404,9.61658488369312,138.13195900522916,3.0,3.0,-1.0,POINT (138.1319590052292 9.61658488369312),63.36530731173866,843806.1692684907,1064592.1804101912,1
1926,36728,-0.9092206132992592,9.6165848844965,138.13195900775125,3.0,3.0,-1.0,POINT (138.1319590077512 9.616584884496499),63.36530730032223,843806.1695448002,1064592.1805016731,1
